[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	339.75	0.038	100.0%	0.004	100.0%	205.2	100.0%	0.051	100.0%	100.00%	32.1%	12.0%	55.9%	[1-1.00 0]
1	H	(3)	359.46	0.035	100.0%	0.004	100.0%	204.3	100.0%	0.048	100.0%	100.00%	32.4%	11.9%	55.7%	[1-1.00 0]
2	H	(3)	380.32	0.034	100.0%	0.004	100.0%	205.1	100.0%	0.046	100.0%	100.00%	32.3%	11.9%	55.8%	[1-1.00 0]
3	H	(3)	400.03	0.031	100.0%	0.003	100.0%	190.3	100.0%	0.046	100.0%	95.12%	30.2%	17.9%	52.0%	[1-1.00 0]
4	H	(3)	419.75	0.037	100.0%	0.004	100.0%	186.4	100.0%	0.056	100.0%	85.36%	32.4%	16.7%	50.8%	[1-1.00 0]
5	H	(3)	439.43	0.044	100.0%	0.005	100.0%	177.4	100.0%	0.069	100.0%	78.31%	34.6%	17.1%	48.4%	[1-1.00 0]
6	H	(3)	460.31	0.056	100.0%	0.007	100.0%	175.3	100.0%	0.089	100.0%	64.77%	30.3%	21.8%	47.9%	[1-1.00 0]
7	H	(3)	480.02	0.057	100.0%	0.008	100.0%	175.5	100.0%	0.091	100.0%	62.83%	25.6%	26.1%	48.3%	[1-1.00 0]
8	H	(3)	499.71	0.087	100.0%	0.012	100.0%	181.5	56.5%	0.132	100.0%	49.29%	24.2%	25.9%	49.9%	[1-1.00 0]
9	H	(3)	519.41	0.101	91.3%	0.015	91.3%	180.2	31.5%	0.156	85.6%	43.15%	19.7%	30.6%	49.7%	[1-1.00 0]
10	H	(3)	540.29	0.117	39.7%	0.018	39.7%	182.5	12.0%	0.178	37.8%	39.46%	14.6%	34.9%	50.5%	[1-1.00 0]
11	H	(3)	560.02	0.134	36.2%	0.021	36.2%	176.7	10.7%	0.210	34.6%	35.71%	16.1%	35.0%	48.9%	[1-1.00 0]
12	H	(3)	579.74	0.127	38.1%	0.020	38.1%	169.2	9.4%	0.208	37.0%	35.38%	18.5%	34.9%	46.6%	[1-1.00 0]
13	H	(3)	599.48	0.145	33.9%	0.024	33.9%	164.8	8.6%	0.245	32.8%	32.11%	19.4%	35.3%	45.3%	[1-1.00 0]
14	H	(3)	620.36	0.197	28.0%	0.034	28.0%	170.6	7.9%	0.320	26.8%	27.88%	22.6%	30.8%	46.6%	[1-1.00 0]
15	H	(3)	640.09	0.244	24.2%	0.043	24.2%	169.8	7.3%	0.400	23.1%	24.77%	27.2%	26.6%	46.2%	[1-1.00 0]
16	H	(3)	659.80	0.261	23.4%	0.048	23.4%	163.7	6.9%	0.442	22.3%	23.40%	33.3%	22.4%	44.3%	[1-1.00 0]
17	H	(3)	679.51	0.304	21.0%	0.057	21.0%	159.2	6.4%	0.530	20.0%	21.44%	37.7%	19.3%	42.9%	[1-1.00 0]
18	H	(3)	700.40	0.342	19.9%	0.067	19.9%	159.5	6.0%	0.596	19.0%	20.17%	41.9%	15.1%	43.0%	[1-1.00 0]
19	H	(3)	720.11	0.331	18.6%	0.066	18.6%	140.0	5.8%	0.656	17.7%	18.80%	42.3%	20.0%	37.7%	[1-1.00 0]
20	H	(3)	739.83	0.358	16.7%	0.074	16.7%	128.6	6.6%	0.774	15.4%	16.93%	40.2%	25.1%	34.7%	[1-1.00 0]
21	H	(3)	759.53	0.379	15.9%	0.080	15.9%	125.1	6.8%	0.841	14.4%	15.70%	35.6%	30.5%	33.9%	[1-0.77 0]
22	H	(3)	780.39	0.407	15.0%	0.088	15.0%	123.0	6.7%	0.919	13.5%	14.42%	33.3%	33.4%	33.4%	[1-0.00 2]
23	H	(3)	800.09	0.439	14.2%	0.098	14.2%	120.4	6.4%	1.013	12.7%	13.59%	31.9%	35.5%	32.7%	[1-0.40 0]
24	H	(3)	819.80	0.533	13.6%	0.121	13.6%	129.3	6.3%	1.144	12.0%	12.81%	33.8%	31.0%	35.2%	[1-1.00 1]
25	H	(3)	840.66	0.597	13.2%	0.139	13.2%	138.1	5.4%	1.202	12.1%	12.42%	36.7%	25.9%	37.4%	[1-0.72 0]
26	H	(3)	860.38	0.675	12.9%	0.161	12.9%	144.1	5.4%	1.300	11.7%	11.91%	39.6%	21.6%	38.8%	[1-0.61 0]
27	H	(3)	880.09	0.719	12.5%	0.176	12.5%	142.0	5.5%	1.406	11.3%	11.44%	42.0%	20.0%	38.0%	[1-0.77 0]
28	H	(3)	899.82	0.688	12.4%	0.172	12.4%	133.3	5.5%	1.434	11.1%	10.97%	41.9%	22.3%	35.9%	[1-0.00 0]
29	H	(3)	920.70	0.696	11.9%	0.178	11.9%	130.5	5.2%	1.481	10.7%	10.66%	40.0%	25.2%	34.8%	[1-0.31 0]
30	H	(3)	940.41	0.720	11.4%	0.188	11.4%	126.2	5.2%	1.585	10.1%	10.24%	39.8%	26.6%	33.6%	[1-0.66 0]
31	H	(6)	960.11	0.740	10.8%	0.197	10.8%	124.9	4.3%	1.647	9.9%	9.96%	40.0%	26.6%	33.4%	[1-0.63 0]
32	H	(6)	979.82	0.784	10.5%	0.213	10.5%	127.2	4.1%	1.713	9.7%	9.64%	40.2%	25.6%	34.2%	[1-0.43 0]
33	H	(6)	1000.69	0.827	10.5%	0.230	10.5%	130.8	4.4%	1.756	9.6%	9.37%	40.7%	24.4%	34.9%	[1-0.00 2]
34	H	(6)	1020.40	0.843	10.3%	0.239	10.3%	129.9	4.2%	1.801	9.4%	9.17%	40.8%	24.4%	34.8%	[1-0.00 2]
35	H	(6)	1040.10	0.861	10.0%	0.249	10.0%	128.2	4.2%	1.867	9.1%	8.97%	39.8%	25.7%	34.5%	[1-0.43 0]
36	H	(6)	1059.82	0.836	10.0%	0.246	10.0%	123.1	4.5%	1.886	8.9%	8.77%	38.7%	28.1%	33.1%	[1-0.43 0]
37	H	(6)	1080.67	0.836	9.8%	0.251	9.8%	120.5	4.6%	1.927	8.7%	8.55%	37.5%	29.9%	32.7%	[1-0.43 0]
38	H	(6)	1100.40	0.859	9.9%	0.263	9.9%	122.1	4.8%	1.955	8.6%	8.43%	37.6%	29.3%	33.1%	[1-0.43 0]
39	H	(6)	1120.10	0.887	9.8%	0.276	9.8%	123.6	4.8%	1.993	8.5%	8.28%	38.0%	28.4%	33.5%	[1-0.43 0]
40	H	(6)	1139.83	0.902	9.8%	0.286	9.8%	124.2	4.9%	2.016	8.5%	8.17%	38.1%	28.0%	33.8%	[1-0.43 0]
41	H	(6)	1160.73	0.937	9.6%	0.302	9.6%	125.8	4.8%	2.070	8.3%	8.01%	38.2%	27.5%	34.3%	[1-0.43 0]
42	H	(6)	1180.43	0.932	9.3%	0.306	9.3%	123.3	4.6%	2.099	8.1%	7.86%	38.3%	28.1%	33.6%	[1-0.43 0]
43	H	(6)	1200.14	0.912	9.1%	0.304	9.1%	120.6	4.4%	2.100	8.0%	7.75%	37.9%	29.2%	32.9%	[1-0.43 0]
44	H	(6)	1219.87	0.905	9.1%	0.307	9.1%	117.9	4.5%	2.133	7.9%	7.60%	37.0%	30.7%	32.3%	[1-0.43 0]
45	H	(6)	1240.74	0.887	9.1%	0.306	9.1%	114.6	4.7%	2.150	7.7%	7.47%	36.5%	32.1%	31.4%	[1-0.43 0]
46	H	(6)	1260.47	0.881	9.2%	0.308	9.2%	112.7	5.0%	2.172	7.7%	7.36%	36.3%	32.8%	31.0%	[1-0.43 0]
47	H	(6)	1280.17	0.894	9.4%	0.318	9.4%	111.9	5.6%	2.219	7.6%	7.23%	36.1%	33.1%	30.8%	[1-0.43 0]
48	H	(6)	1301.04	0.912	9.6%	0.329	9.6%	110.6	6.0%	2.289	7.5%	7.14%	37.2%	32.4%	30.4%	[1-0.79 0]
49	H	(6)	1320.74	0.910	10.1%	0.334	10.1%	107.6	6.8%	2.351	7.4%	7.00%	38.4%	31.8%	29.9%	[1-0.85 0]
50	H	(6)	1340.45	0.897	10.1%	0.334	10.1%	105.9	6.7%	2.354	7.5%	6.91%	39.0%	31.5%	29.5%	[1-0.43 0]
51	H	(6)	1360.16	0.918	10.5%	0.347	10.5%	105.3	7.5%	2.422	7.4%	6.83%	40.5%	30.2%	29.3%	[1-0.89 0]
52	H	(6)	1381.04	0.917	10.5%	0.352	10.5%	104.4	7.4%	2.441	7.4%	6.77%	41.3%	29.4%	29.3%	[1-0.87 0]
53	H	(6)	1400.75	0.943	10.2%	0.367	10.2%	105.7	7.2%	2.477	7.2%	6.68%	41.4%	28.6%	29.9%	[1-0.89 0]
54	H	(6)	1420.46	0.966	10.4%	0.381	10.4%	108.9	7.4%	2.465	7.3%	6.61%	41.7%	27.6%	30.7%	[1-0.43 0]
55	H	(6)	1440.16	1.017	10.3%	0.407	10.3%	111.2	7.5%	2.541	7.1%	6.54%	42.4%	26.6%	31.0%	[1-0.91 0]
56	H	(6)	1461.04	1.004	10.1%	0.407	10.1%	109.5	7.2%	2.547	7.1%	6.47%	42.3%	27.0%	30.7%	[1-0.89 0]
57	H	(6)	1480.77	1.014	10.2%	0.417	10.2%	109.3	7.4%	2.576	7.1%	6.40%	42.5%	27.1%	30.4%	[1-0.88 0]
58	H	(6)	1501.64	1.004	10.5%	0.419	10.5%	107.1	7.8%	2.604	7.0%	6.31%	42.4%	27.9%	29.7%	[1-0.86 0]
59	H	(6)	1521.35	0.974	10.0%	0.411	10.0%	102.9	7.2%	2.629	7.0%	6.24%	42.8%	28.4%	28.8%	[1-0.99 0]
60	H	(6)	1541.06	0.953	10.2%	0.408	10.2%	100.7	7.3%	2.630	7.1%	6.19%	43.4%	28.4%	28.2%	[1-0.96 0]
61	H	(6)	1560.76	0.937	10.0%	0.406	10.0%	100.6	6.9%	2.585	7.2%	6.13%	42.4%	29.5%	28.1%	[1-0.43 0]
62	H	(6)	1580.48	0.924	10.0%	0.406	10.0%	98.9	6.9%	2.595	7.2%	6.05%	41.7%	30.8%	27.5%	[1-0.43 0]
63	H	(6)	1601.39	0.930	9.9%	0.414	9.9%	99.3	6.9%	2.600	7.2%	5.99%	40.7%	31.9%	27.5%	[1-0.43 0]
64	H	(6)	1621.13	0.937	10.1%	0.422	10.1%	100.1	7.3%	2.601	7.0%	5.93%	39.2%	33.5%	27.3%	[1-0.43 0]
65	H	(6)	1640.85	0.914	10.1%	0.417	10.1%	97.4	7.2%	2.608	7.0%	5.86%	37.6%	35.5%	26.9%	[1-0.43 0]
66	H	(6)	1661.74	0.934	10.5%	0.431	10.5%	96.9	7.6%	2.677	7.1%	5.80%	38.3%	34.9%	26.8%	[1-0.85 0]
67	H	(6)	1681.45	0.944	10.5%	0.441	10.5%	96.7	7.6%	2.713	7.2%	5.75%	39.4%	33.7%	26.9%	[1-0.88 0]
68	H	(6)	1701.17	0.957	10.3%	0.452	10.3%	96.5	7.4%	2.754	7.2%	5.70%	40.6%	32.7%	26.7%	[1-0.92 0]
69	H	(6)	1720.89	0.958	10.3%	0.458	10.3%	95.5	7.3%	2.785	7.2%	5.64%	41.6%	31.8%	26.6%	[1-0.90 0]
70	H	(6)	1741.77	0.990	10.4%	0.479	10.4%	97.3	7.7%	2.829	6.9%	5.59%	42.5%	30.7%	26.8%	[1-0.94 0]
71	H	(6)	1761.49	1.005	10.0%	0.492	10.0%	97.8	7.5%	2.854	6.6%	5.55%	42.4%	30.4%	27.2%	[1-0.96 0]
72	H	(6)	1781.19	0.971	9.8%	0.480	9.8%	96.7	7.4%	2.788	6.4%	5.50%	41.1%	32.1%	26.8%	[1-0.43 0]
73	H	(6)	1800.89	0.929	9.6%	0.465	9.6%	92.8	7.4%	2.781	6.2%	5.45%	40.1%	33.9%	26.0%	[1-0.43 0]
74	H	(6)	1821.77	0.960	9.5%	0.486	9.5%	93.2	7.5%	2.861	5.8%	5.41%	40.4%	33.5%	26.1%	[1-1.00 0]
75	H	(6)	1841.48	0.983	9.4%	0.503	9.4%	94.3	7.4%	2.896	5.7%	5.35%	40.6%	32.7%	26.7%	[1-0.99 0]
76	H	(6)	1861.18	0.991	9.5%	0.512	9.5%	94.3	7.6%	2.920	5.7%	5.31%	40.8%	32.6%	26.6%	[1-0.99 0]
77	H	(6)	1880.89	1.018	9.2%	0.532	9.2%	95.7	7.2%	2.955	5.7%	5.28%	42.0%	30.9%	27.1%	[1-0.98 0]
78	H	(6)	1900.60	1.068	8.9%	0.564	8.9%	98.8	6.9%	3.003	5.6%	5.24%	42.7%	29.4%	27.8%	[1-0.99 0]
79	H	(6)	1921.46	1.081	8.7%	0.577	8.7%	99.7	6.7%	3.013	5.6%	5.19%	42.2%	29.8%	28.0%	[1-0.94 0]
80	H	(6)	1941.17	1.087	8.3%	0.586	8.3%	100.2	6.1%	3.013	5.6%	5.15%	41.7%	30.6%	27.7%	[1-0.90 0]
81	H	(6)	1960.89	1.097	7.9%	0.597	7.9%	100.6	5.7%	3.028	5.5%	5.11%	41.5%	30.7%	27.8%	[1-0.92 0]
82	H	(6)	1980.61	1.086	8.3%	0.598	8.3%	101.7	6.1%	2.966	5.6%	5.08%	40.0%	32.1%	27.9%	[1-0.43 0]
83	H	(6)	2001.51	1.112	8.2%	0.618	8.2%	104.3	6.1%	2.963	5.5%	5.05%	38.7%	32.9%	28.4%	[1-0.43 0]
84	H	(6)	2021.21	1.108	8.3%	0.622	8.3%	103.7	6.2%	2.966	5.5%	5.01%	37.9%	33.8%	28.3%	[1-0.43 0]
85	H	(6)	2040.92	1.160	8.2%	0.657	8.2%	105.1	6.2%	3.064	5.3%	4.98%	38.3%	33.0%	28.7%	[1-0.97 0]
86	H	(6)	2061.80	1.202	7.8%	0.688	7.8%	107.8	5.8%	3.095	5.3%	4.94%	38.8%	31.9%	29.3%	[1-0.98 0]
87	H	(6)	2081.52	1.251	7.4%	0.724	7.4%	110.6	5.2%	3.143	5.3%	4.91%	40.1%	30.0%	29.9%	[1-0.99 0]
88	H	(6)	2101.23	1.280	7.1%	0.747	7.1%	111.4	4.7%	3.193	5.3%	4.88%	41.7%	28.1%	30.3%	[1-0.95 0]
89	H	(6)	2120.96	1.334	6.7%	0.786	6.7%	115.0	4.1%	3.222	5.3%	4.85%	42.8%	26.3%	30.9%	[1-0.93 0]
90	H	(6)	2141.83	1.334	6.4%	0.794	6.4%	114.7	3.7%	3.231	5.2%	4.82%	42.8%	26.3%	30.8%	[1-0.93 0]
91	H	(6)	2161.55	1.307	6.5%	0.785	6.5%	112.5	3.9%	3.227	5.2%	4.79%	42.5%	27.3%	30.2%	[1-0.94 0]
92	H	(6)	2181.25	1.300	6.5%	0.787	6.5%	111.2	4.0%	3.245	5.2%	4.75%	43.0%	26.9%	30.1%	[1-0.96 0]
93	H	(6)	2200.95	1.311	6.8%	0.802	6.8%	111.6	4.4%	3.262	5.1%	4.72%	43.2%	26.5%	30.3%	[1-0.94 0]
94	H	(6)	2221.83	1.315	6.9%	0.812	6.9%	110.8	4.7%	3.296	5.1%	4.68%	43.7%	26.0%	30.3%	[1-0.93 0]
