[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.70	1.836	50.9%	0.010	50.9%	134.0	11.7%	3.808	49.5%	45.97%	36.1%	26.8%	37.0%	[1-0.43 0]
1	H	(3)	39.96	2.135	42.4%	0.024	42.4%	136.4	10.6%	4.347	41.0%	32.19%	46.1%	16.3%	37.5%	[1-0.43 0]
2	H	(3)	59.64	1.716	38.6%	0.028	38.6%	116.9	10.0%	4.077	37.3%	26.87%	47.5%	20.8%	31.7%	[1-0.43 0]
3	H	(3)	79.33	1.428	36.6%	0.031	36.6%	102.3	9.9%	3.880	35.2%	23.81%	51.4%	21.5%	27.1%	[1-0.43 0]
4	H	(3)	99.02	1.265	35.2%	0.035	35.2%	93.1	9.5%	3.777	33.9%	22.10%	57.0%	18.6%	24.4%	[1-0.43 0]
5	H	(3)	119.90	0.999	29.2%	0.033	29.2%	73.8	8.5%	3.762	28.0%	20.48%	64.7%	16.7%	18.6%	[1-0.43 0]
6	H	(3)	139.61	0.741	24.4%	0.029	24.4%	55.9	7.4%	3.682	23.2%	18.89%	67.8%	18.9%	13.4%	[1-0.43 0]
7	H	(3)	159.33	0.667	22.0%	0.030	22.0%	49.4	6.8%	3.748	21.0%	17.67%	72.1%	16.4%	11.5%	[1-0.43 0]
8	H	(3)	180.18	0.676	19.7%	0.034	19.7%	48.7	5.9%	3.860	18.8%	16.38%	73.2%	15.4%	11.5%	[1-0.43 0]
9	H	(3)	199.89	0.648	19.0%	0.036	19.0%	48.2	5.6%	3.731	18.1%	16.01%	72.1%	16.8%	11.1%	[1-0.95 2]
10	H	(3)	219.62	0.571	18.4%	0.035	18.4%	44.2	5.3%	3.591	17.6%	15.44%	72.1%	18.0%	9.9%	[1-0.69 2]
11	H	(3)	239.35	0.561	18.1%	0.037	18.1%	43.2	6.0%	3.607	17.0%	14.85%	73.5%	17.0%	9.6%	[1-0.76 2]
12	H	(3)	260.24	0.543	18.1%	0.039	18.1%	42.2	6.5%	3.571	16.9%	14.39%	75.1%	15.7%	9.2%	[1-0.88 0]
13	H	(3)	279.96	0.527	19.6%	0.041	19.6%	43.3	7.2%	3.383	18.2%	13.94%	74.2%	16.3%	9.5%	[1-0.16 2]
14	H	(3)	299.67	0.412	19.1%	0.034	19.1%	35.3	7.6%	3.241	17.6%	13.48%	72.4%	20.4%	7.2%	[1-0.00 2]
15	H	(3)	319.39	0.406	18.9%	0.036	18.9%	35.0	7.5%	3.220	17.3%	13.18%	71.4%	21.5%	7.1%	[1-0.29 2]
16	H	(3)	340.26	0.331	18.3%	0.031	18.3%	29.6	6.7%	3.111	17.1%	12.65%	68.7%	25.7%	5.6%	[1-0.07 2]
17	H	(3)	361.13	0.282	18.2%	0.028	18.2%	26.0	6.2%	3.017	17.2%	12.24%	65.2%	30.2%	4.7%	[1-0.04 2]
18	H	(3)	379.67	0.197	17.0%	0.021	17.0%	18.2	5.9%	3.003	15.9%	11.80%	64.2%	33.5%	2.4%	[1-0.19 2]
19	H	(3)	401.70	0.269	20.7%	0.030	20.7%	24.6	11.3%	3.040	17.4%	11.55%	63.6%	32.1%	4.4%	[1-0.17 2]
20	H	(3)	421.41	0.264	21.2%	0.031	21.2%	24.4	11.3%	2.999	17.9%	11.24%	61.9%	33.8%	4.4%	[1-0.00 2]
21	H	(3)	439.96	0.277	20.8%	0.034	20.8%	24.6	11.5%	3.130	17.4%	10.89%	62.5%	33.1%	4.4%	[1-0.54 2]
22	H	(3)	459.66	0.257	20.7%	0.033	20.7%	23.0	11.8%	3.105	17.0%	10.69%	62.9%	33.3%	3.8%	[1-0.45 2]
23	H	(6)	480.56	0.246	20.0%	0.033	20.0%	21.9	11.3%	3.109	16.5%	10.44%	63.6%	32.9%	3.5%	[1-0.32 2]
24	H	(6)	501.43	0.238	19.0%	0.033	19.0%	21.6	10.4%	3.061	15.8%	10.22%	63.1%	33.5%	3.3%	[1-0.06 2]
25	H	(6)	521.14	0.279	19.5%	0.040	19.5%	24.9	11.7%	3.117	15.6%	10.02%	63.2%	32.4%	4.4%	[1-0.19 2]
26	H	(6)	540.85	0.335	20.8%	0.050	20.8%	30.2	13.1%	3.083	16.2%	9.84%	61.6%	32.4%	6.0%	[1-0.04 2]
27	H	(6)	561.96	0.379	21.1%	0.059	21.1%	33.5	13.5%	3.141	16.2%	9.60%	60.8%	32.2%	7.1%	[1-0.15 2]
28	H	(6)	581.67	0.441	21.2%	0.071	21.2%	38.5	13.3%	3.182	16.5%	9.41%	60.5%	30.9%	8.6%	[1-0.14 2]
29	H	(6)	601.37	0.437	19.9%	0.073	19.9%	37.7	12.1%	3.223	15.7%	9.20%	61.0%	30.6%	8.4%	[1-0.23 2]
30	H	(6)	619.93	0.393	18.9%	0.068	18.9%	34.5	11.5%	3.165	15.0%	9.09%	61.1%	31.5%	7.4%	[1-0.00 2]
31	H	(6)	641.96	0.407	18.9%	0.073	18.9%	35.0	12.2%	3.231	14.5%	8.94%	61.9%	30.6%	7.5%	[1-0.28 2]
32	H	(6)	660.51	0.428	18.0%	0.078	18.0%	36.6	10.8%	3.246	14.4%	8.82%	63.1%	29.0%	7.9%	[1-0.18 2]
33	H	(6)	680.21	0.416	18.7%	0.079	18.7%	35.8	11.8%	3.235	14.5%	8.69%	63.5%	28.8%	7.7%	[1-0.06 2]
34	H	(6)	699.91	0.361	17.8%	0.070	17.8%	31.3	10.9%	3.199	14.1%	8.57%	63.8%	29.8%	6.4%	[1-0.03 2]
35	H	(6)	720.78	0.420	18.4%	0.084	18.4%	35.8	11.2%	3.257	14.6%	8.42%	63.7%	28.6%	7.7%	[1-0.01 2]
36	H	(6)	740.49	0.388	16.9%	0.080	16.9%	33.2	8.5%	3.245	14.6%	8.33%	63.7%	29.3%	7.0%	[1-0.00 2]
37	H	(6)	760.19	0.351	17.6%	0.074	17.6%	30.7	9.8%	3.184	14.6%	8.25%	62.6%	31.2%	6.2%	[1-0.00 2]
38	H	(6)	781.07	0.350	16.5%	0.076	16.5%	29.9	8.3%	3.256	14.3%	8.11%	63.0%	31.0%	5.9%	[1-0.32 2]
39	H	(6)	800.77	0.368	17.7%	0.082	17.7%	31.7	9.2%	3.221	15.1%	8.04%	63.3%	30.2%	6.5%	[1-0.17 2]
40	H	(6)	820.48	0.344	17.3%	0.078	17.3%	29.9	9.2%	3.196	14.7%	7.96%	63.3%	30.8%	5.9%	[1-0.16 2]
41	H	(6)	840.18	0.336	17.6%	0.078	17.6%	29.0	10.6%	3.217	14.0%	7.82%	62.7%	31.7%	5.6%	[1-0.22 2]
42	H	(6)	859.88	0.313	17.2%	0.075	17.2%	27.7	10.1%	3.140	13.9%	7.75%	62.3%	32.6%	5.2%	[1-0.00 2]
43	H	(6)	880.76	0.281	16.8%	0.069	16.8%	25.3	10.1%	3.075	13.4%	7.68%	60.8%	34.8%	4.3%	[1-0.00 2]
44	H	(6)	900.47	0.267	15.9%	0.067	15.9%	24.4	8.9%	3.036	13.2%	7.58%	59.4%	36.6%	4.0%	[1-0.00 2]
45	H	(6)	920.17	0.250	15.2%	0.064	15.2%	22.7	8.0%	3.061	12.9%	7.48%	59.3%	37.2%	3.5%	[1-0.18 2]
46	H	(6)	939.86	0.218	14.3%	0.057	14.3%	20.0	6.8%	3.020	12.5%	7.40%	59.2%	38.2%	2.6%	[1-0.09 2]
47	H	(6)	961.90	0.207	14.0%	0.055	14.0%	19.2	6.4%	2.987	12.5%	7.34%	59.7%	37.9%	2.4%	[1-0.08 2]
48	H	(6)	980.45	0.193	13.4%	0.052	13.4%	17.9	5.5%	2.980	12.2%	7.27%	60.0%	38.0%	2.0%	[1-0.07 2]
49	H	(6)	1000.16	0.170	12.7%	0.047	12.7%	16.1	4.8%	2.940	11.8%	7.20%	60.1%	38.5%	1.3%	[1-0.00 2]
50	H	(6)	1040.76	0.155	12.5%	0.045	12.5%	14.9	4.4%	2.902	11.7%	7.07%	59.4%	39.7%	0.9%	[1-0.00 2]
51	H	(6)	1080.21	0.147	12.3%	0.044	12.3%	14.3	3.2%	2.854	11.8%	6.98%	58.6%	40.7%	0.8%	[1-0.00 2]
52	H	(6)	1120.80	0.142	12.3%	0.044	12.3%	14.0	3.1%	2.827	11.9%	6.85%	57.6%	41.8%	0.6%	[1-0.00 2]
53	H	(6)	1140.51	0.139	12.3%	0.044	12.3%	13.8	3.1%	2.803	11.9%	6.78%	56.7%	42.8%	0.6%	[1-0.00 2]
54	H	(6)	1179.95	0.138	12.3%	0.045	12.3%	13.7	3.0%	2.793	12.0%	6.68%	56.1%	43.4%	0.5%	[1-0.00 2]
55	H	(6)	1220.54	0.139	11.9%	0.047	11.9%	13.8	2.7%	2.808	11.6%	6.54%	56.2%	43.3%	0.5%	[1-0.04 2]
56	H	(6)	1240.23	0.139	11.5%	0.048	11.5%	13.7	2.5%	2.816	11.2%	6.48%	56.2%	43.3%	0.5%	[1-0.10 2]
57	H	(6)	1280.82	0.138	10.9%	0.049	10.9%	13.5	2.3%	2.841	10.7%	6.41%	57.0%	42.6%	0.4%	[1-0.36 2]
58	H	(6)	1320.26	0.141	10.5%	0.052	10.5%	13.6	2.4%	2.886	10.2%	6.28%	57.8%	41.8%	0.4%	[1-0.44 2]
59	H	(6)	1339.98	0.156	10.9%	0.058	10.9%	14.9	3.9%	2.912	10.1%	6.23%	58.7%	40.4%	0.9%	[1-0.34 2]
60	H	(6)	1360.88	0.166	11.0%	0.063	11.0%	15.7	4.6%	2.932	10.1%	6.19%	59.2%	39.6%	1.1%	[1-0.33 2]
61	H	(6)	1380.59	0.168	11.4%	0.065	11.4%	16.2	5.1%	2.896	10.2%	6.16%	59.5%	39.2%	1.3%	[1-0.11 2]
62	H	(6)	1400.30	0.173	11.9%	0.067	11.9%	16.6	5.8%	2.886	10.3%	6.10%	58.9%	39.7%	1.4%	[1-0.00 2]
63	H	(6)	1421.17	0.172	11.9%	0.068	11.9%	16.6	5.8%	2.872	10.4%	6.05%	58.2%	40.4%	1.4%	[1-0.00 2]
64	H	(6)	1440.94	0.161	11.2%	0.064	11.2%	15.6	4.8%	2.864	10.1%	5.99%	57.3%	41.6%	1.1%	[1-0.00 2]
65	H	(6)	1460.65	0.148	10.8%	0.060	10.8%	14.5	4.2%	2.838	9.9%	5.94%	56.0%	43.3%	0.8%	[1-0.00 2]
66	H	(6)	1501.25	0.152	10.9%	0.063	10.9%	14.9	4.7%	2.832	9.8%	5.84%	55.4%	43.7%	0.9%	[1-0.00 2]
67	H	(6)	1520.96	0.146	10.2%	0.062	10.2%	14.4	3.8%	2.813	9.5%	5.81%	54.7%	44.6%	0.7%	[1-0.00 2]
68	H	(6)	1560.39	0.146	10.1%	0.063	10.1%	14.4	3.9%	2.804	9.3%	5.74%	54.6%	44.7%	0.7%	[1-0.00 2]
69	H	(6)	1600.98	0.146	9.7%	0.065	9.7%	14.4	3.8%	2.813	8.9%	5.65%	54.8%	44.5%	0.7%	[1-0.00 2]
70	H	(6)	1620.71	0.146	9.3%	0.066	9.3%	14.4	3.7%	2.820	8.5%	5.60%	54.9%	44.4%	0.7%	[1-0.00 2]
71	H	(6)	1640.44	0.139	8.6%	0.063	8.6%	13.7	2.5%	2.803	8.2%	5.57%	54.9%	44.6%	0.5%	[1-0.00 2]
72	H	(6)	1681.06	0.140	8.4%	0.065	8.4%	13.8	2.5%	2.812	8.0%	5.51%	55.3%	44.2%	0.5%	[1-0.05 2]
73	H	(6)	1721.67	0.138	8.3%	0.066	8.3%	13.7	2.4%	2.788	7.9%	5.46%	55.4%	44.1%	0.5%	[1-0.00 2]
74	H	(6)	1741.38	0.135	8.1%	0.065	8.1%	13.5	2.0%	2.774	7.8%	5.44%	55.3%	44.3%	0.4%	[1-0.00 2]
75	H	(6)	1782.00	0.139	8.2%	0.069	8.2%	13.9	2.5%	2.778	7.8%	5.38%	55.6%	43.9%	0.5%	[1-0.00 2]
76	H	(6)	1801.71	0.138	8.0%	0.069	8.0%	13.8	2.3%	2.778	7.6%	5.35%	56.1%	43.4%	0.5%	[1-0.00 2]
77	H	(6)	1821.43	0.139	7.9%	0.070	7.9%	13.8	2.5%	2.785	7.5%	5.32%	56.2%	43.3%	0.5%	[1-0.01 2]
78	H	(6)	1862.03	0.138	8.3%	0.071	8.3%	13.8	3.9%	2.783	7.3%	5.27%	56.6%	42.9%	0.5%	[1-0.00 2]
79	H	(6)	1901.45	0.143	8.2%	0.075	8.2%	14.2	4.1%	2.789	7.0%	5.22%	56.9%	42.5%	0.6%	[1-0.00 2]
80	H	(6)	1921.18	0.143	7.9%	0.076	7.9%	14.1	3.9%	2.813	6.9%	5.19%	57.2%	42.2%	0.6%	[1-0.08 2]
81	H	(6)	1940.88	0.149	8.0%	0.080	8.0%	14.6	4.1%	2.838	6.9%	5.17%	57.5%	41.7%	0.8%	[1-0.22 2]
82	H	(6)	1961.77	0.157	8.3%	0.086	8.3%	15.3	4.6%	2.864	6.9%	5.14%	58.2%	40.8%	1.0%	[1-0.27 2]
83	H	(6)	1981.48	0.162	7.6%	0.089	7.6%	15.6	3.2%	2.887	7.0%	5.12%	59.1%	39.8%	1.1%	[1-0.27 2]
84	H	(6)	2001.20	0.171	7.7%	0.095	7.7%	16.3	3.2%	2.911	7.1%	5.09%	59.6%	39.0%	1.3%	[1-0.23 2]
85	H	(6)	2022.09	0.180	8.1%	0.101	8.1%	17.0	4.0%	2.949	7.1%	5.06%	60.2%	38.2%	1.6%	[1-0.28 2]
86	H	(6)	2041.79	0.191	8.2%	0.108	8.2%	17.8	4.0%	2.979	7.2%	5.04%	60.7%	37.5%	1.8%	[1-0.33 2]
87	H	(6)	2061.52	0.198	8.3%	0.113	8.3%	18.1	4.1%	3.034	7.2%	5.01%	61.4%	36.6%	2.0%	[1-0.49 0]
88	H	(6)	2081.24	0.204	8.6%	0.118	8.6%	18.4	4.5%	3.073	7.3%	4.98%	62.0%	35.9%	2.1%	[1-0.54 0]
89	H	(6)	2100.97	0.208	9.1%	0.121	9.1%	18.6	5.5%	3.110	7.2%	4.96%	62.8%	35.0%	2.2%	[1-0.59 0]
90	H	(6)	2121.87	0.211	8.9%	0.124	8.9%	18.7	5.4%	3.122	7.1%	4.93%	63.4%	34.4%	2.2%	[1-0.57 0]
91	H	(6)	2141.58	0.219	9.2%	0.130	9.2%	19.4	6.1%	3.128	6.9%	4.90%	63.8%	33.8%	2.4%	[1-0.51 0]
92	H	(6)	2161.31	0.217	9.0%	0.130	9.0%	19.4	6.0%	3.112	6.7%	4.88%	63.6%	34.0%	2.4%	[1-0.50 0]
93	H	(6)	2182.21	0.228	9.6%	0.138	9.6%	20.3	7.0%	3.128	6.5%	4.85%	63.4%	33.9%	2.6%	[1-0.57 0]
94	H	(6)	2201.93	0.233	9.1%	0.142	9.1%	20.8	6.5%	3.113	6.3%	4.83%	63.3%	33.9%	2.8%	[1-0.54 0]
95	H	(6)	2221.64	0.230	8.7%	0.142	8.7%	20.5	6.3%	3.117	6.0%	4.80%	63.5%	33.8%	2.7%	[1-0.58 0]
96	H	(6)	2241.36	0.220	8.4%	0.137	8.4%	19.7	6.1%	3.101	5.8%	4.78%	63.7%	33.8%	2.4%	[1-0.55 0]
97	H	(6)	2261.08	0.230	8.4%	0.144	8.4%	20.5	6.3%	3.113	5.6%	4.76%	63.9%	33.4%	2.7%	[1-0.57 0]
98	H	(6)	2281.96	0.223	7.5%	0.141	7.5%	19.9	5.2%	3.112	5.4%	4.73%	64.2%	33.4%	2.4%	[1-0.58 0]
99	H	(6)	2302.83	0.214	7.6%	0.137	7.6%	19.1	5.4%	3.105	5.3%	4.71%	64.3%	33.5%	2.2%	[1-0.57 0]
100	H	(6)	2321.37	0.212	7.4%	0.137	7.4%	19.0	5.1%	3.095	5.3%	4.69%	64.0%	33.8%	2.2%	[1-0.54 0]
101	H	(6)	2341.09	0.215	7.0%	0.140	7.0%	19.3	4.4%	3.090	5.4%	4.68%	63.9%	33.8%	2.3%	[1-0.55 0]
102	H	(6)	2361.97	0.198	6.5%	0.130	6.5%	17.8	3.6%	3.086	5.4%	4.65%	64.0%	34.2%	1.8%	[1-0.59 0]
103	H	(6)	2381.69	0.193	6.6%	0.127	6.6%	17.4	3.7%	3.078	5.4%	4.64%	64.0%	34.3%	1.7%	[1-0.60 0]
104	H	(6)	2401.40	0.180	6.0%	0.120	6.0%	16.3	2.8%	3.067	5.4%	4.62%	63.9%	34.7%	1.4%	[1-0.59 0]
105	H	(6)	2421.12	0.175	5.9%	0.117	5.9%	15.8	2.5%	3.064	5.3%	4.59%	63.9%	34.9%	1.2%	[1-0.56 0]
106	H	(6)	2442.00	0.157	5.7%	0.106	5.7%	14.4	2.4%	3.017	5.2%	4.57%	63.7%	35.5%	0.8%	[1-0.38 2]
107	H	(6)	2481.43	0.154	5.7%	0.106	5.7%	14.3	2.5%	3.008	5.2%	4.53%	63.2%	36.0%	0.7%	[1-0.38 2]
108	H	(6)	2502.31	0.153	5.4%	0.106	5.4%	14.2	2.0%	2.998	5.1%	4.51%	62.8%	36.5%	0.7%	[1-0.42 2]
109	H	(6)	2522.04	0.162	5.4%	0.113	5.4%	14.9	2.0%	3.016	5.0%	4.48%	62.5%	36.6%	0.9%	[1-0.46 0]
110	H	(6)	2541.77	0.166	5.5%	0.117	5.5%	15.3	2.5%	3.017	5.0%	4.46%	62.3%	36.7%	1.0%	[1-0.47 0]
111	H	(6)	2561.47	0.177	5.8%	0.126	5.8%	16.2	2.9%	3.037	5.0%	4.44%	62.4%	36.3%	1.3%	[1-0.48 0]
112	H	(6)	2581.18	0.187	6.0%	0.134	6.0%	17.0	3.5%	3.058	4.9%	4.42%	62.7%	35.8%	1.6%	[1-0.48 0]
113	H	(6)	2602.09	0.198	6.5%	0.143	6.5%	17.9	4.3%	3.076	4.9%	4.40%	62.8%	35.3%	1.9%	[1-0.48 0]
114	H	(6)	2621.81	0.199	6.7%	0.145	6.7%	17.9	4.5%	3.088	4.9%	4.38%	62.9%	35.2%	1.9%	[1-0.47 0]
115	H	(6)	2641.53	0.210	7.5%	0.154	7.5%	18.8	5.7%	3.106	4.9%	4.37%	63.0%	34.8%	2.2%	[1-0.46 0]
116	H	(6)	2663.58	0.220	8.4%	0.163	8.4%	19.7	6.8%	3.102	4.9%	4.35%	62.9%	34.6%	2.5%	[1-0.42 0]
117	H	(6)	2682.13	0.232	8.8%	0.173	8.8%	20.8	7.3%	3.103	5.0%	4.34%	62.9%	34.3%	2.8%	[1-0.37 2]
118	H	(6)	2701.82	0.243	8.8%	0.182	8.8%	21.5	7.3%	3.131	4.9%	4.31%	62.8%	34.1%	3.1%	[1-0.41 2]
119	H	(6)	2722.68	0.257	8.6%	0.194	8.6%	23.0	7.0%	3.104	5.0%	4.30%	62.1%	34.4%	3.5%	[1-0.29 2]
120	H	(6)	2742.38	0.255	7.8%	0.194	7.8%	23.0	6.0%	3.082	5.1%	4.28%	61.5%	35.0%	3.5%	[1-0.27 2]
121	H	(6)	2762.09	0.243	7.2%	0.187	7.2%	22.0	5.2%	3.069	5.0%	4.26%	60.9%	35.9%	3.2%	[1-0.27 2]
122	H	(6)	2781.79	0.239	7.0%	0.185	7.0%	21.8	4.9%	3.047	5.0%	4.24%	60.1%	36.7%	3.1%	[1-0.24 2]
123	H	(6)	2803.83	0.233	6.8%	0.181	6.8%	21.3	4.5%	3.037	5.0%	4.22%	59.5%	37.5%	3.0%	[1-0.29 2]
124	H	(6)	2822.37	0.218	7.1%	0.171	7.1%	20.0	5.0%	3.033	5.0%	4.21%	59.4%	38.0%	2.6%	[1-0.25 2]
125	H	(6)	2842.10	0.209	7.1%	0.165	7.1%	19.0	5.1%	3.046	4.9%	4.18%	59.4%	38.3%	2.4%	[1-0.27 2]
126	H	(6)	2861.81	0.209	6.8%	0.167	6.8%	19.2	4.7%	3.038	4.9%	4.17%	59.3%	38.3%	2.4%	[1-0.25 2]
127	H	(6)	2881.54	0.197	6.4%	0.158	6.4%	18.2	4.1%	3.013	4.9%	4.16%	59.2%	38.7%	2.1%	[1-0.16 2]
128	H	(6)	2902.42	0.200	6.5%	0.161	6.5%	18.4	4.3%	3.015	4.8%	4.15%	59.2%	38.7%	2.2%	[1-0.20 2]
129	H	(6)	2922.16	0.202	6.3%	0.164	6.3%	18.6	4.2%	3.017	4.7%	4.13%	59.0%	38.8%	2.2%	[1-0.24 2]
130	H	(6)	2941.86	0.205	6.3%	0.167	6.3%	18.8	4.2%	3.025	4.7%	4.12%	59.2%	38.6%	2.2%	[1-0.31 2]
131	H	(6)	2961.57	0.213	6.6%	0.175	6.6%	19.4	4.7%	3.039	4.7%	4.10%	59.4%	38.1%	2.4%	[1-0.32 2]
132	H	(6)	2982.44	0.224	6.6%	0.185	6.6%	20.2	4.6%	3.078	4.7%	4.09%	60.2%	37.2%	2.7%	[1-0.39 2]
133	H	(6)	3003.32	0.218	6.6%	0.182	6.6%	19.7	4.7%	3.075	4.7%	4.08%	60.7%	36.8%	2.5%	[1-0.38 2]
134	H	(6)	3021.86	0.216	6.6%	0.181	6.6%	19.5	4.6%	3.078	4.7%	4.08%	61.3%	36.3%	2.4%	[1-0.38 2]
135	H	(6)	3041.56	0.218	6.9%	0.185	6.9%	19.8	5.0%	3.071	4.7%	4.08%	61.5%	36.0%	2.5%	[1-0.36 2]
136	H	(6)	3062.43	0.214	6.8%	0.182	6.8%	19.5	4.9%	3.054	4.7%	4.08%	61.7%	35.9%	2.4%	[1-0.36 2]
137	H	(6)	3082.15	0.210	7.1%	0.180	7.1%	19.2	5.4%	3.037	4.7%	4.08%	61.6%	36.0%	2.4%	[1-0.36 2]
138	H	(6)	3101.87	0.220	7.3%	0.190	7.3%	20.2	5.5%	3.026	4.7%	4.07%	61.6%	35.7%	2.7%	[1-0.38 2]
139	H	(6)	3121.57	0.228	7.3%	0.198	7.3%	21.0	5.5%	3.007	4.8%	4.07%	61.5%	35.6%	2.9%	[1-0.36 2]
140	H	(6)	3142.45	0.232	7.1%	0.202	7.1%	21.5	5.2%	2.993	4.8%	4.07%	61.4%	35.5%	3.1%	[1-0.38 2]
141	H	(6)	3162.17	0.231	7.2%	0.203	7.2%	21.5	5.3%	2.978	4.8%	4.07%	61.5%	35.4%	3.1%	[1-0.38 2]
142	H	(6)	3181.86	0.235	7.0%	0.207	7.0%	22.0	5.1%	2.962	4.9%	4.07%	61.4%	35.3%	3.3%	[1-0.38 2]
143	H	(6)	3202.74	0.226	6.6%	0.201	6.6%	21.3	4.5%	2.947	4.8%	4.07%	61.6%	35.4%	3.0%	[1-0.39 2]
144	H	(6)	3223.61	0.226	6.7%	0.202	6.7%	21.4	4.7%	2.933	4.8%	4.06%	61.7%	35.3%	3.1%	[1-0.39 2]
145	H	(6)	3242.19	0.227	7.3%	0.204	7.3%	21.6	5.6%	2.921	4.8%	4.06%	61.8%	35.1%	3.1%	[1-0.39 2]
146	H	(6)	3263.07	0.227	7.8%	0.206	7.8%	21.8	6.2%	2.903	4.7%	4.06%	61.7%	35.1%	3.2%	[1-0.36 2]
147	H	(6)	3282.78	0.224	8.1%	0.204	8.1%	21.5	6.6%	2.891	4.7%	4.06%	61.8%	35.1%	3.1%	[1-0.37 2]
148	H	(6)	3303.66	0.222	8.5%	0.203	8.5%	21.4	7.1%	2.871	4.7%	4.06%	61.8%	35.2%	3.1%	[1-0.36 2]
149	H	(6)	3322.20	0.226	8.9%	0.209	8.9%	22.0	7.6%	2.861	4.6%	4.05%	61.7%	35.1%	3.2%	[1-0.37 2]
150	H	(6)	3341.92	0.235	8.3%	0.219	8.3%	22.9	6.9%	2.853	4.7%	4.05%	61.7%	34.8%	3.5%	[1-0.37 2]
151	H	(6)	3363.95	0.238	8.6%	0.222	8.6%	23.3	7.2%	2.840	4.7%	4.05%	61.7%	34.7%	3.6%	[1-0.37 2]
152	H	(6)	3382.49	0.233	8.4%	0.219	8.4%	22.9	7.0%	2.828	4.7%	4.05%	61.8%	34.7%	3.5%	[1-0.39 2]
153	H	(6)	3403.38	0.230	8.6%	0.217	8.6%	22.7	7.2%	2.813	4.7%	4.05%	61.9%	34.7%	3.4%	[1-0.39 2]
154	H	(6)	3423.08	0.229	8.3%	0.217	8.3%	22.7	6.9%	2.798	4.7%	4.04%	61.9%	34.6%	3.5%	[1-0.38 2]
155	H	(6)	3442.78	0.212	8.5%	0.202	8.5%	21.2	7.2%	2.779	4.6%	4.04%	62.0%	35.0%	3.0%	[1-0.38 2]
156	H	(6)	3462.48	0.208	7.8%	0.200	7.8%	20.9	6.3%	2.765	4.6%	4.04%	62.0%	35.0%	3.0%	[1-0.38 2]
