[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	39.45	0.277	100.0%	0.003	100.0%	205.8	55.1%	0.373	100.0%	100.00%	34.9%	9.3%	55.9%	[1-1.00 0]
1	H	(3)	59.16	0.182	100.0%	0.003	100.0%	204.9	68.9%	0.247	100.0%	100.00%	33.6%	10.6%	55.7%	[1-1.00 0]
2	H	(3)	80.01	0.134	100.0%	0.003	100.0%	204.2	82.9%	0.182	100.0%	100.00%	33.2%	11.2%	55.6%	[1-1.00 0]
3	H	(3)	99.73	0.107	100.0%	0.003	100.0%	204.1	97.0%	0.146	100.0%	100.00%	33.1%	11.4%	55.5%	[1-1.00 0]
4	H	(3)	119.44	0.089	100.0%	0.003	100.0%	203.1	100.0%	0.121	100.0%	100.00%	32.5%	12.2%	55.3%	[1-1.00 0]
5	H	(3)	139.17	0.076	100.0%	0.003	100.0%	202.8	100.0%	0.104	100.0%	100.00%	32.0%	12.8%	55.2%	[1-1.00 0]
6	H	(3)	160.04	0.066	100.0%	0.003	100.0%	202.9	100.0%	0.090	100.0%	100.00%	32.1%	12.7%	55.2%	[1-1.00 0]
7	H	(3)	179.75	0.059	100.0%	0.003	100.0%	203.1	100.0%	0.081	100.0%	100.00%	32.2%	12.6%	55.2%	[1-1.00 0]
8	H	(3)	199.46	0.053	100.0%	0.003	100.0%	202.5	100.0%	0.073	100.0%	100.00%	32.1%	12.7%	55.2%	[1-1.00 0]
9	H	(3)	219.17	0.048	100.0%	0.003	100.0%	202.6	100.0%	0.066	100.0%	100.00%	32.5%	12.2%	55.3%	[1-1.00 0]
10	H	(3)	240.04	0.044	100.0%	0.003	100.0%	202.6	100.0%	0.060	100.0%	100.00%	32.5%	12.2%	55.3%	[1-1.00 0]
11	H	(3)	259.77	0.041	100.0%	0.003	100.0%	202.6	100.0%	0.056	100.0%	100.00%	32.4%	12.3%	55.3%	[1-1.00 0]
12	H	(3)	279.46	0.038	100.0%	0.003	100.0%	202.0	100.0%	0.052	100.0%	100.00%	32.4%	12.4%	55.2%	[1-1.00 0]
13	H	(3)	300.32	0.035	100.0%	0.003	100.0%	202.9	100.0%	0.048	100.0%	100.00%	32.3%	12.4%	55.3%	[1-1.00 0]
14	H	(3)	320.04	0.051	100.0%	0.005	100.0%	204.6	100.0%	0.069	100.0%	95.12%	32.2%	12.0%	55.8%	[1-1.00 0]
15	H	(3)	339.76	0.048	100.0%	0.005	100.0%	205.4	100.0%	0.065	100.0%	95.12%	32.1%	11.9%	56.0%	[1-1.00 0]
16	H	(3)	359.49	0.046	100.0%	0.005	100.0%	205.7	100.0%	0.062	100.0%	95.12%	32.0%	11.9%	56.1%	[1-1.00 0]
