[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	2.836	41.5%	0.016	41.5%	126.9	9.3%	6.206	40.4%	38.44%	43.8%	21.1%	35.0%	[1-1.00 0]
1	H	(3)	39.42	2.814	34.3%	0.031	34.3%	126.9	8.2%	6.157	33.3%	26.60%	37.7%	27.9%	34.4%	[1-1.00 0]
2	H	(3)	59.12	2.521	32.1%	0.041	32.1%	122.8	7.4%	5.703	31.2%	22.23%	36.1%	30.7%	33.2%	[1-1.00 0]
3	H	(3)	79.96	2.596	29.6%	0.058	29.6%	128.8	6.7%	5.601	28.9%	19.37%	38.2%	27.1%	34.7%	[1-1.00 0]
4	H	(3)	99.69	2.819	26.6%	0.078	26.6%	135.7	6.1%	5.770	25.9%	17.16%	38.4%	25.1%	36.5%	[1-1.00 0]
5	H	(3)	119.41	2.862	21.8%	0.095	21.8%	143.2	5.2%	5.553	21.2%	15.74%	36.5%	25.1%	38.4%	[1-1.00 1]
6	H	(3)	139.13	3.020	18.9%	0.117	18.9%	148.3	4.8%	5.656	18.3%	14.54%	39.4%	20.8%	39.8%	[1-1.00 1]
7	H	(3)	160.01	3.081	17.2%	0.137	17.2%	151.5	4.5%	5.648	16.6%	13.57%	41.3%	18.3%	40.4%	[1-0.91 2]
8	H	(3)	179.70	2.954	16.1%	0.147	16.1%	148.3	4.4%	5.533	15.5%	12.91%	41.0%	19.2%	39.9%	[1-0.88 2]
9	H	(3)	199.40	2.847	14.9%	0.158	14.9%	141.3	4.6%	5.598	14.2%	12.21%	42.0%	20.3%	37.8%	[1-1.00 1]
10	H	(3)	219.10	2.668	14.0%	0.162	14.0%	133.0	4.3%	5.573	13.3%	11.70%	43.7%	20.9%	35.4%	[1-1.00 1]
11	H	(3)	239.96	2.396	13.3%	0.160	13.3%	122.9	4.3%	5.416	12.6%	11.06%	42.0%	25.1%	32.9%	[1-0.43 0]
12	H	(3)	259.66	2.218	12.8%	0.160	12.8%	116.4	4.3%	5.294	12.1%	10.69%	41.0%	27.7%	31.4%	[1-0.43 0]
13	H	(3)	279.37	2.099	12.4%	0.163	12.4%	110.2	4.9%	5.290	11.4%	10.38%	40.8%	29.6%	29.6%	[1-1.00 1]
14	H	(6)	300.22	1.893	12.3%	0.158	12.3%	103.5	5.1%	5.080	11.2%	10.01%	39.0%	32.8%	28.2%	[1-0.43 0]
15	H	(6)	319.93	1.900	11.8%	0.169	11.8%	101.3	5.5%	5.209	10.4%	9.62%	38.6%	33.6%	27.8%	[1-0.77 2]
16	H	(6)	339.62	1.909	11.6%	0.180	11.6%	102.8	5.5%	5.158	10.2%	9.42%	38.8%	33.1%	28.1%	[1-0.73 2]
17	H	(6)	359.32	1.843	12.0%	0.184	12.0%	104.5	6.0%	4.899	10.4%	9.42%	39.0%	32.4%	28.6%	[1-0.73 2]
18	H	(6)	380.20	1.774	11.9%	0.187	11.9%	106.4	5.4%	4.632	10.6%	9.42%	38.3%	32.7%	29.0%	[1-0.73 2]
19	H	(6)	399.93	1.730	12.0%	0.192	12.0%	108.5	5.4%	4.429	10.7%	9.42%	38.9%	31.5%	29.6%	[1-0.73 2]
20	H	(6)	419.64	1.613	12.0%	0.188	12.0%	106.7	5.4%	4.199	10.7%	9.42%	38.7%	32.3%	29.0%	[1-0.73 2]
21	H	(6)	439.35	1.548	11.9%	0.189	11.9%	107.4	5.3%	4.006	10.7%	9.42%	38.6%	32.5%	28.9%	[1-0.73 2]
22	H	(6)	460.24	1.484	11.8%	0.190	11.8%	107.6	5.0%	3.830	10.7%	9.42%	38.5%	32.5%	29.0%	[1-0.73 2]
23	H	(6)	479.95	1.409	11.7%	0.188	11.7%	106.5	4.8%	3.675	10.6%	9.42%	38.8%	32.4%	28.7%	[1-0.73 2]
24	H	(6)	499.66	1.348	11.5%	0.187	11.5%	104.9	4.8%	3.570	10.4%	9.32%	38.6%	33.2%	28.2%	[1-0.59 2]
25	H	(6)	519.37	1.361	10.9%	0.196	10.9%	103.5	4.8%	3.653	9.8%	9.02%	38.3%	33.8%	27.9%	[1-0.57 2]
26	H	(6)	540.24	1.293	10.5%	0.194	10.5%	96.6	5.0%	3.719	9.3%	8.76%	38.3%	35.4%	26.3%	[1-0.70 2]
27	H	(6)	559.95	1.241	10.2%	0.193	10.2%	92.5	4.9%	3.727	8.9%	8.54%	38.0%	36.7%	25.2%	[1-0.57 2]
28	H	(6)	579.65	1.161	10.3%	0.187	10.3%	87.6	5.2%	3.682	8.8%	8.40%	37.1%	38.9%	24.0%	[1-0.50 2]
29	H	(6)	600.50	1.143	10.0%	0.191	10.0%	86.1	4.9%	3.690	8.7%	8.22%	36.2%	40.1%	23.7%	[1-0.53 2]
30	H	(6)	620.22	1.131	9.9%	0.195	9.9%	84.5	5.2%	3.719	8.5%	8.01%	34.9%	41.8%	23.2%	[1-0.51 2]
31	H	(6)	639.93	1.206	9.4%	0.214	9.4%	87.8	4.7%	3.818	8.2%	7.81%	34.0%	41.9%	24.1%	[1-0.69 2]
32	H	(6)	659.64	1.221	9.4%	0.224	9.4%	88.6	4.9%	3.829	8.0%	7.63%	33.5%	42.1%	24.5%	[1-0.55 2]
33	H	(6)	680.52	1.266	9.3%	0.239	9.3%	91.5	4.9%	3.844	8.0%	7.49%	33.2%	41.6%	25.1%	[1-0.49 2]
34	H	(6)	700.23	1.301	9.1%	0.253	9.1%	92.9	4.8%	3.890	7.8%	7.32%	33.0%	41.5%	25.6%	[1-0.43 2]
35	H	(6)	719.94	1.292	8.9%	0.258	8.9%	92.9	4.3%	3.864	7.7%	7.20%	32.5%	42.1%	25.5%	[1-0.19 2]
36	H	(6)	739.64	1.212	9.0%	0.249	9.0%	88.6	4.7%	3.799	7.7%	7.10%	31.6%	43.9%	24.6%	[1-0.00 2]
37	H	(6)	760.51	1.182	8.8%	0.250	8.8%	86.1	4.6%	3.815	7.5%	6.97%	30.7%	45.5%	23.8%	[1-0.00 2]
38	H	(6)	780.22	1.157	8.7%	0.251	8.7%	84.2	4.6%	3.818	7.4%	6.85%	29.6%	46.9%	23.5%	[1-0.00 2]
39	H	(6)	799.92	1.103	8.5%	0.245	8.5%	79.7	4.6%	3.841	7.1%	6.72%	29.2%	48.5%	22.3%	[1-0.00 2]
40	H	(6)	819.63	1.071	8.9%	0.244	8.9%	77.7	5.5%	3.831	7.1%	6.64%	29.1%	48.9%	21.9%	[1-0.00 2]
41	H	(6)	840.49	1.056	9.0%	0.246	9.0%	75.6	5.7%	3.877	6.9%	6.53%	29.4%	49.2%	21.5%	[1-0.08 2]
42	H	(6)	860.21	1.040	9.1%	0.249	9.1%	74.1	5.9%	3.901	6.8%	6.45%	29.4%	49.5%	21.0%	[1-0.19 2]
43	H	(6)	879.93	0.995	9.0%	0.243	9.0%	70.9	5.9%	3.895	6.7%	6.35%	29.3%	50.5%	20.2%	[1-0.00 2]
44	H	(6)	899.65	0.992	9.1%	0.248	9.1%	70.5	6.1%	3.909	6.8%	6.26%	28.9%	51.0%	20.1%	[1-0.00 2]
45	H	(6)	920.58	0.964	8.8%	0.246	8.8%	68.0	5.7%	3.938	6.7%	6.17%	28.8%	51.9%	19.3%	[1-0.15 2]
46	H	(6)	940.30	1.003	8.7%	0.262	8.7%	69.3	5.7%	4.021	6.5%	6.07%	29.1%	51.3%	19.6%	[1-0.35 2]
47	H	(6)	959.99	1.059	8.6%	0.282	8.6%	72.7	5.6%	4.044	6.5%	6.00%	29.2%	50.3%	20.5%	[1-0.34 2]
48	H	(6)	979.70	1.064	8.8%	0.290	8.8%	73.6	6.0%	4.016	6.5%	5.93%	29.2%	50.1%	20.6%	[1-0.00 2]
49	H	(6)	1000.56	1.059	8.7%	0.294	8.7%	73.0	6.0%	4.030	6.3%	5.85%	29.6%	49.7%	20.7%	[1-0.00 2]
50	H	(6)	1020.28	1.090	8.5%	0.309	8.5%	74.5	5.8%	4.064	6.2%	5.78%	29.6%	49.2%	21.2%	[1-0.00 2]
51	H	(6)	1039.98	1.128	8.3%	0.326	8.3%	76.7	5.7%	4.086	6.1%	5.71%	28.9%	49.2%	21.8%	[1-0.00 2]
52	H	(6)	1060.85	1.079	8.4%	0.318	8.4%	73.3	5.8%	4.088	6.0%	5.64%	28.8%	50.1%	21.1%	[1-0.00 2]
53	H	(6)	1080.56	1.155	8.3%	0.347	8.3%	77.4	5.6%	4.147	6.1%	5.57%	28.8%	48.8%	22.4%	[1-0.00 2]
54	H	(6)	1100.28	1.204	8.5%	0.368	8.5%	80.3	5.9%	4.163	6.1%	5.52%	28.5%	48.3%	23.1%	[1-0.00 2]
55	H	(6)	1120.00	1.222	8.6%	0.380	8.6%	81.8	6.1%	4.149	6.1%	5.48%	28.5%	48.0%	23.5%	[1-0.00 2]
56	H	(6)	1140.89	1.248	8.5%	0.395	8.5%	82.4	6.1%	4.206	6.0%	5.40%	28.6%	47.6%	23.7%	[1-0.12 2]
57	H	(6)	1160.62	1.290	8.3%	0.416	8.3%	85.2	5.8%	4.205	5.9%	5.34%	28.5%	47.1%	24.4%	[1-0.00 2]
58	H	(6)	1180.34	1.275	8.0%	0.418	8.0%	84.0	5.7%	4.215	5.7%	5.29%	28.6%	47.5%	23.9%	[1-0.00 2]
59	H	(6)	1200.05	1.279	7.8%	0.426	7.8%	84.5	5.3%	4.205	5.7%	5.24%	28.8%	47.2%	23.9%	[1-0.00 2]
60	H	(6)	1220.92	1.313	7.7%	0.445	7.7%	86.2	5.2%	4.232	5.6%	5.19%	28.9%	46.6%	24.5%	[1-0.00 2]
61	H	(6)	1240.62	1.359	7.6%	0.468	7.6%	88.0	5.2%	4.288	5.5%	5.13%	29.2%	45.9%	25.0%	[1-0.11 2]
62	H	(6)	1260.32	1.382	7.6%	0.484	7.6%	89.1	5.3%	4.307	5.5%	5.09%	29.3%	45.4%	25.3%	[1-0.11 2]
63	H	(6)	1281.18	1.409	7.7%	0.502	7.7%	90.5	5.4%	4.325	5.5%	5.04%	29.3%	45.1%	25.5%	[1-0.14 2]
64	H	(6)	1300.90	1.456	7.5%	0.526	7.5%	92.6	5.2%	4.365	5.4%	5.00%	29.5%	44.2%	26.2%	[1-0.23 2]
65	H	(6)	1320.60	1.512	7.4%	0.555	7.4%	94.8	5.1%	4.430	5.3%	4.95%	29.9%	43.5%	26.6%	[1-0.42 2]
66	H	(6)	1340.30	1.477	7.2%	0.550	7.2%	93.8	4.9%	4.373	5.4%	4.92%	29.8%	44.1%	26.1%	[1-0.22 2]
67	H	(6)	1361.18	1.486	7.1%	0.562	7.1%	93.9	4.7%	4.395	5.3%	4.88%	29.8%	44.1%	26.1%	[1-0.27 2]
68	H	(6)	1380.91	1.499	6.9%	0.575	6.9%	94.7	4.4%	4.395	5.3%	4.84%	29.6%	44.0%	26.4%	[1-0.23 2]
69	H	(6)	1400.62	1.512	6.9%	0.588	6.9%	95.2	4.4%	4.412	5.2%	4.80%	29.5%	44.2%	26.3%	[1-0.28 2]
70	H	(6)	1420.34	1.502	7.0%	0.593	7.0%	93.8	4.7%	4.446	5.2%	4.76%	29.5%	44.2%	26.2%	[1-0.38 2]
71	H	(6)	1441.23	1.578	6.9%	0.632	6.9%	96.9	4.7%	4.524	5.1%	4.72%	30.3%	42.7%	27.0%	[1-0.57 2]
72	H	(6)	1460.96	1.635	7.0%	0.664	7.0%	99.2	4.8%	4.580	5.1%	4.68%	30.9%	41.5%	27.7%	[1-0.60 2]
73	H	(6)	1480.71	1.669	7.0%	0.686	7.0%	100.5	4.9%	4.614	5.1%	4.64%	31.8%	40.3%	27.9%	[1-0.62 2]
74	H	(6)	1500.41	1.673	7.0%	0.697	7.0%	100.5	4.9%	4.623	5.1%	4.61%	32.4%	39.6%	27.9%	[1-0.57 2]
75	H	(6)	1521.29	1.729	6.9%	0.731	6.9%	103.1	4.7%	4.659	5.0%	4.57%	32.8%	38.8%	28.4%	[1-0.67 2]
76	H	(6)	1540.99	1.746	6.8%	0.747	6.8%	103.8	4.6%	4.673	5.0%	4.55%	32.8%	38.7%	28.5%	[1-0.69 2]
77	H	(6)	1560.71	1.735	6.7%	0.752	6.7%	103.5	4.4%	4.655	5.0%	4.52%	33.1%	38.6%	28.2%	[1-0.63 2]
78	H	(6)	1580.43	1.761	6.6%	0.773	6.6%	104.6	4.4%	4.676	4.9%	4.48%	33.4%	38.1%	28.5%	[1-0.66 2]
79	H	(6)	1601.31	1.764	6.7%	0.785	6.7%	105.2	4.5%	4.658	4.9%	4.44%	33.4%	38.0%	28.6%	[1-0.43 0]
80	H	(6)	1621.03	1.778	6.7%	0.801	6.7%	104.5	4.6%	4.726	4.9%	4.41%	33.7%	37.8%	28.4%	[1-0.68 2]
81	H	(6)	1640.74	1.778	6.6%	0.810	6.6%	104.6	4.6%	4.722	4.8%	4.38%	33.9%	37.7%	28.4%	[1-0.65 2]
82	H	(6)	1660.44	1.786	6.7%	0.824	6.7%	104.7	4.7%	4.740	4.8%	4.35%	33.8%	37.4%	28.8%	[1-0.63 2]
83	H	(6)	1681.38	1.746	6.7%	0.815	6.7%	102.6	4.7%	4.727	4.8%	4.33%	33.7%	38.1%	28.2%	[1-0.59 2]
84	H	(6)	1701.08	1.736	6.6%	0.820	6.6%	102.4	4.6%	4.712	4.8%	4.30%	33.9%	38.0%	28.0%	[1-0.62 2]
85	H	(6)	1720.79	1.718	6.6%	0.821	6.6%	101.4	4.6%	4.705	4.8%	4.29%	34.1%	38.0%	27.9%	[1-0.66 2]
86	H	(6)	1740.49	1.685	6.8%	0.815	6.8%	100.8	4.9%	4.643	4.8%	4.29%	34.1%	38.2%	27.7%	[1-0.66 2]
87	H	(6)	1761.39	1.690	6.7%	0.827	6.7%	101.1	4.7%	4.641	4.7%	4.26%	33.8%	38.6%	27.6%	[1-0.70 2]
88	H	(6)	1781.10	1.633	6.6%	0.808	6.6%	99.2	4.6%	4.574	4.8%	4.23%	33.5%	39.4%	27.1%	[1-0.43 0]
89	H	(6)	1800.82	1.605	6.6%	0.803	6.6%	97.6	4.6%	4.569	4.7%	4.21%	33.0%	40.2%	26.9%	[1-0.43 0]
90	H	(6)	1820.54	1.581	6.4%	0.800	6.4%	96.3	4.3%	4.562	4.7%	4.18%	32.3%	41.3%	26.4%	[1-0.43 0]
91	H	(6)	1841.43	1.531	6.5%	0.783	6.5%	93.0	4.5%	4.575	4.6%	4.14%	32.1%	42.0%	25.8%	[1-0.43 0]
92	H	(6)	1861.16	1.506	6.5%	0.779	6.5%	91.3	4.7%	4.584	4.6%	4.11%	32.1%	42.4%	25.5%	[1-0.43 0]
