[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.86	0.555	100.0%	0.003	100.0%	181.3	24.8%	0.850	100.0%	95.12%	14.2%	35.9%	50.0%	[1-0.43 0]
1	H	(3)	39.57	0.438	100.0%	0.005	100.0%	211.1	23.6%	0.576	100.0%	85.91%	24.0%	18.5%	57.5%	[1-0.43 0]
2	H	(3)	60.44	0.283	100.0%	0.005	100.0%	197.7	23.3%	0.397	100.0%	79.74%	25.5%	20.9%	53.6%	[1-0.43 0]
3	H	(3)	79.00	0.393	100.0%	0.009	100.0%	198.0	21.8%	0.551	100.0%	62.93%	27.9%	18.2%	53.9%	[1-0.43 0]
4	H	(3)	99.86	0.353	100.0%	0.010	100.0%	189.4	20.7%	0.517	100.0%	57.95%	32.1%	16.3%	51.6%	[1-0.43 0]
5	H	(3)	119.57	0.347	88.6%	0.012	88.6%	184.3	18.7%	0.522	86.6%	54.50%	38.4%	12.2%	49.4%	[1-0.43 0]
6	H	(3)	139.29	0.334	63.4%	0.013	63.4%	162.1	16.5%	0.573	61.3%	46.85%	40.7%	16.0%	43.3%	[1-0.43 0]
7	H	(3)	159.00	0.304	57.3%	0.013	57.3%	144.8	14.4%	0.583	55.4%	44.31%	47.1%	14.5%	38.4%	[1-0.43 0]
8	H	(3)	179.87	0.266	52.9%	0.013	52.9%	131.3	12.7%	0.563	51.4%	42.37%	50.8%	14.9%	34.3%	[1-0.43 0]
9	H	(3)	199.56	0.230	53.1%	0.013	53.1%	126.0	11.7%	0.507	51.8%	41.84%	50.1%	17.3%	32.6%	[1-0.43 0]
10	H	(3)	219.26	0.205	53.0%	0.012	53.0%	120.8	10.6%	0.471	52.0%	41.19%	50.1%	18.3%	31.6%	[1-0.43 0]
11	H	(3)	240.12	0.211	50.5%	0.014	50.5%	124.8	10.6%	0.469	49.4%	39.37%	49.7%	17.5%	32.8%	[1-0.43 0]
12	H	(3)	259.81	0.234	45.8%	0.017	45.8%	135.4	10.4%	0.481	44.6%	37.27%	45.0%	19.3%	35.8%	[1-0.43 0]
13	H	(3)	279.52	0.224	42.7%	0.017	42.7%	131.9	10.2%	0.473	41.5%	35.50%	40.9%	24.1%	34.9%	[1-0.43 0]
14	H	(3)	299.20	0.233	38.5%	0.019	38.5%	130.0	9.8%	0.499	37.3%	33.38%	40.6%	24.7%	34.7%	[1-0.43 0]
15	H	(3)	320.07	0.231	36.5%	0.021	36.5%	124.9	9.6%	0.514	35.2%	31.81%	42.2%	24.5%	33.3%	[1-0.43 0]
16	H	(3)	339.79	0.232	33.4%	0.022	33.4%	119.1	8.8%	0.541	32.2%	30.12%	44.0%	24.4%	31.6%	[1-0.43 0]
17	H	(3)	359.53	0.227	33.2%	0.023	33.2%	116.8	8.1%	0.540	32.2%	29.75%	47.4%	21.9%	30.8%	[1-0.43 0]
18	H	(3)	379.25	0.228	32.6%	0.024	32.6%	115.9	7.9%	0.546	31.7%	29.33%	50.8%	18.7%	30.5%	[1-0.43 0]
19	H	(3)	400.13	0.223	32.9%	0.025	32.9%	115.5	7.8%	0.536	31.9%	29.22%	53.2%	16.7%	30.1%	[1-0.43 0]
20	H	(3)	419.84	0.220	31.6%	0.026	31.6%	113.4	7.8%	0.538	30.7%	28.39%	52.6%	17.7%	29.7%	[1-0.43 0]
21	H	(3)	439.55	0.211	30.1%	0.026	30.1%	108.3	7.5%	0.541	29.1%	27.48%	51.8%	19.7%	28.5%	[1-0.43 0]
22	H	(3)	460.41	0.196	29.6%	0.025	29.6%	103.2	7.9%	0.529	28.5%	26.83%	51.1%	21.6%	27.3%	[1-0.43 0]
23	H	(3)	480.11	0.192	28.6%	0.026	28.6%	101.6	7.7%	0.526	27.5%	26.14%	49.0%	24.1%	26.9%	[1-0.43 0]
24	H	(3)	499.81	0.190	26.6%	0.026	26.6%	98.0	7.3%	0.539	25.6%	24.78%	45.1%	28.8%	26.1%	[1-0.43 0]
25	H	(3)	519.52	0.190	26.2%	0.027	26.2%	99.4	6.9%	0.531	25.2%	24.27%	42.8%	31.0%	26.2%	[1-0.43 0]
26	H	(3)	540.38	0.187	26.3%	0.028	26.3%	101.4	6.9%	0.513	25.4%	24.04%	41.1%	32.3%	26.6%	[1-0.43 0]
27	H	(3)	560.08	0.192	26.3%	0.030	26.3%	105.6	6.5%	0.505	25.4%	23.72%	39.9%	32.3%	27.8%	[1-0.43 0]
28	H	(3)	579.79	0.200	25.8%	0.032	25.8%	108.8	6.3%	0.511	25.0%	23.33%	39.9%	31.2%	28.9%	[1-0.43 0]
29	H	(3)	599.49	0.208	26.0%	0.035	26.0%	113.8	6.4%	0.507	25.2%	23.33%	40.8%	28.7%	30.5%	[1-0.43 0]
30	H	(3)	620.36	0.209	25.4%	0.036	25.4%	114.0	6.4%	0.509	24.6%	22.99%	41.6%	27.7%	30.7%	[1-0.43 0]
31	H	(3)	640.07	0.198	25.3%	0.035	25.3%	110.9	6.7%	0.496	24.4%	22.77%	41.7%	28.7%	29.6%	[1-0.43 0]
32	H	(3)	659.80	0.182	24.6%	0.033	24.6%	101.7	7.1%	0.496	23.6%	22.27%	42.6%	30.5%	26.9%	[1-0.43 0]
33	H	(3)	679.53	0.175	23.8%	0.033	23.8%	98.0	7.0%	0.496	22.8%	21.76%	42.3%	32.1%	25.6%	[1-0.43 0]
34	H	(3)	700.40	0.174	23.2%	0.034	23.2%	95.9	6.9%	0.503	22.2%	21.28%	43.2%	31.9%	24.9%	[1-0.43 0]
35	H	(3)	720.11	0.180	23.1%	0.036	23.1%	98.6	6.7%	0.508	22.1%	21.06%	43.5%	30.3%	26.1%	[1-0.43 0]
36	H	(3)	739.81	0.189	22.8%	0.039	22.8%	102.2	6.5%	0.515	21.9%	20.85%	44.1%	28.7%	27.3%	[1-0.43 0]
37	H	(3)	760.66	0.194	22.5%	0.041	22.5%	105.4	6.1%	0.512	21.6%	20.59%	42.8%	29.0%	28.2%	[1-0.43 0]
38	H	(3)	780.36	0.199	22.2%	0.043	22.2%	107.7	6.1%	0.513	21.4%	20.34%	42.3%	28.8%	28.9%	[1-0.43 0]
39	H	(3)	800.05	0.188	22.1%	0.042	22.1%	104.8	6.1%	0.499	21.2%	20.16%	41.5%	30.6%	27.9%	[1-0.43 0]
40	H	(3)	819.76	0.187	21.4%	0.043	21.4%	105.0	5.9%	0.495	20.6%	19.76%	39.6%	32.8%	27.6%	[1-0.43 0]
41	H	(3)	840.62	0.185	21.0%	0.043	21.0%	103.6	5.8%	0.496	20.2%	19.43%	38.5%	34.1%	27.4%	[1-0.43 0]
42	H	(3)	860.34	0.191	21.0%	0.046	21.0%	107.7	6.0%	0.493	20.2%	19.30%	37.5%	33.7%	28.8%	[1-0.43 0]
43	H	(3)	880.05	0.195	20.7%	0.048	20.7%	108.9	5.8%	0.496	19.9%	19.04%	37.2%	33.5%	29.2%	[1-0.43 0]
44	H	(3)	899.76	0.195	20.9%	0.049	20.9%	111.3	5.7%	0.485	20.1%	19.04%	36.1%	33.8%	30.1%	[1-0.43 0]
45	H	(3)	920.62	0.196	20.7%	0.050	20.7%	112.7	5.6%	0.484	19.9%	18.86%	36.0%	33.6%	30.4%	[1-0.43 0]
46	H	(3)	940.32	0.214	20.0%	0.056	20.0%	119.8	5.3%	0.496	19.3%	18.52%	38.2%	29.7%	32.0%	[1-0.43 0]
47	H	(3)	960.01	0.213	19.4%	0.057	19.4%	118.2	5.1%	0.500	18.7%	18.12%	38.0%	30.6%	31.4%	[1-0.43 0]
48	H	(3)	980.87	0.201	19.6%	0.055	19.6%	114.3	5.7%	0.488	18.8%	18.04%	37.8%	31.9%	30.3%	[1-0.43 0]
49	H	(3)	1000.58	0.196	19.6%	0.054	19.6%	112.8	5.5%	0.482	18.8%	17.92%	37.9%	32.5%	29.6%	[1-0.43 0]
50	H	(3)	1020.31	0.183	19.7%	0.052	19.7%	107.5	6.0%	0.473	18.8%	17.85%	38.2%	33.7%	28.2%	[1-0.43 0]
51	H	(3)	1040.00	0.167	19.8%	0.048	19.8%	100.8	6.1%	0.459	18.8%	17.81%	35.7%	37.9%	26.5%	[1-0.43 0]
52	H	(3)	1060.88	0.169	19.3%	0.050	19.3%	100.0	6.0%	0.469	18.4%	17.59%	38.5%	35.2%	26.3%	[1-0.43 0]
53	H	(3)	1080.60	0.168	19.1%	0.051	19.1%	99.2	5.7%	0.471	18.3%	17.49%	41.6%	32.1%	26.3%	[1-0.43 0]
54	H	(3)	1100.34	0.167	18.9%	0.051	18.9%	98.0	5.8%	0.475	18.0%	17.34%	44.0%	29.8%	26.2%	[1-0.43 0]
55	H	(3)	1120.07	0.171	18.6%	0.053	18.6%	98.4	5.4%	0.483	17.8%	17.20%	47.2%	26.4%	26.4%	[1-0.43 0]
56	H	(3)	1140.94	0.167	18.5%	0.053	18.5%	95.5	5.6%	0.484	17.6%	17.08%	50.3%	24.0%	25.8%	[1-0.43 0]
57	H	(3)	1160.65	0.171	18.4%	0.055	18.4%	97.5	5.6%	0.487	17.5%	16.92%	50.4%	23.3%	26.3%	[1-0.43 0]
58	H	(3)	1180.38	0.175	18.2%	0.057	18.2%	100.9	5.4%	0.481	17.4%	16.78%	47.1%	25.8%	27.1%	[1-0.43 0]
59	H	(3)	1200.06	0.172	18.2%	0.057	18.2%	101.6	5.2%	0.472	17.5%	16.72%	44.6%	28.3%	27.1%	[1-0.43 0]
60	H	(3)	1220.94	0.174	18.2%	0.059	18.2%	103.1	5.5%	0.470	17.4%	16.51%	41.1%	31.3%	27.6%	[1-0.43 0]
61	H	(3)	1240.65	0.173	18.2%	0.059	18.2%	104.0	5.4%	0.461	17.4%	16.45%	38.6%	33.9%	27.6%	[1-0.43 0]
62	H	(3)	1260.35	0.167	18.1%	0.058	18.1%	101.7	5.6%	0.455	17.2%	16.28%	35.8%	37.2%	27.0%	[1-0.43 0]
63	H	(3)	1281.22	0.169	18.1%	0.060	18.1%	102.8	5.9%	0.456	17.1%	16.17%	35.9%	36.9%	27.1%	[1-0.43 0]
64	H	(3)	1300.92	0.176	17.9%	0.063	17.9%	104.5	6.2%	0.467	16.8%	15.99%	38.2%	34.2%	27.6%	[1-0.43 0]
65	H	(3)	1320.64	0.179	17.5%	0.066	17.5%	105.6	6.0%	0.472	16.5%	15.89%	41.0%	31.2%	27.8%	[1-0.43 0]
66	H	(3)	1340.35	0.184	17.7%	0.069	17.7%	107.6	6.5%	0.476	16.4%	15.80%	43.0%	28.2%	28.8%	[1-0.43 0]
67	H	(3)	1361.25	0.181	17.6%	0.068	17.6%	105.2	6.8%	0.478	16.2%	15.64%	44.8%	27.0%	28.2%	[1-0.43 0]
68	H	(3)	1380.96	0.168	17.3%	0.064	17.3%	97.6	6.5%	0.477	16.0%	15.53%	47.4%	25.9%	26.6%	[1-0.43 0]
