[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.74	1.605	54.9%	0.009	54.9%	103.9	16.1%	4.292	52.5%	40.38%	16.4%	45.7%	37.8%	[1-1.00 0]
1	H	(3)	39.44	2.337	36.0%	0.026	36.0%	103.9	15.0%	6.249	32.7%	24.20%	27.4%	39.2%	33.3%	[1-1.00 0]
2	H	(3)	59.13	2.877	29.3%	0.047	29.3%	117.5	11.4%	6.803	27.0%	19.17%	30.9%	33.8%	35.4%	[1-1.00 0]
3	H	(3)	79.98	3.280	25.6%	0.073	25.6%	126.9	10.0%	7.180	23.5%	16.22%	31.3%	31.7%	37.0%	[1-1.00 0]
4	H	(3)	99.69	3.141	24.0%	0.087	24.0%	123.8	9.1%	7.046	22.2%	14.69%	32.4%	32.1%	35.5%	[1-0.97 2]
5	H	(3)	119.41	3.161	19.7%	0.105	19.7%	124.1	7.4%	7.074	18.3%	13.29%	34.2%	32.3%	33.5%	[1-0.30 2]
6	H	(3)	139.12	3.346	16.3%	0.129	16.3%	129.0	5.6%	7.206	15.3%	12.23%	32.4%	33.0%	34.6%	[1-0.51 2]
7	H	(3)	159.99	3.213	14.9%	0.143	14.9%	125.9	5.2%	7.087	13.9%	11.54%	31.1%	35.2%	33.7%	[1-0.73 2]
8	H	(3)	179.70	2.861	13.9%	0.143	13.9%	115.8	5.3%	6.862	12.9%	10.83%	29.8%	38.9%	31.4%	[1-0.00 2]
9	H	(3)	199.41	2.944	12.7%	0.163	12.7%	116.5	5.2%	7.022	11.6%	10.16%	28.3%	39.9%	31.8%	[1-0.32 2]
10	H	(6)	219.11	3.130	11.9%	0.190	11.9%	119.5	5.0%	7.277	10.8%	9.63%	29.7%	37.4%	32.9%	[1-0.61 2]
11	H	(6)	239.99	3.178	11.3%	0.212	11.3%	117.6	5.3%	7.506	10.0%	9.10%	31.0%	36.5%	32.5%	[1-0.80 2]
12	H	(6)	259.69	3.137	11.0%	0.226	11.0%	115.8	5.5%	7.524	9.6%	8.77%	31.3%	36.8%	31.9%	[1-0.81 2]
13	H	(6)	279.40	3.136	10.7%	0.243	10.7%	117.3	5.0%	7.427	9.4%	8.53%	32.4%	35.5%	32.2%	[1-0.84 2]
14	H	(6)	300.27	3.186	10.6%	0.266	10.6%	119.1	5.3%	7.434	9.2%	8.27%	33.4%	34.1%	32.5%	[1-0.88 2]
15	H	(6)	319.98	3.108	10.4%	0.276	10.4%	117.7	5.2%	7.335	9.0%	8.05%	33.6%	34.2%	32.2%	[1-0.86 2]
16	H	(6)	339.68	3.077	10.0%	0.290	10.0%	118.1	4.9%	7.235	8.8%	7.86%	33.7%	34.0%	32.3%	[1-0.83 2]
17	H	(6)	359.38	3.141	9.8%	0.314	9.8%	120.0	4.9%	7.273	8.5%	7.64%	34.8%	32.4%	32.8%	[1-0.75 2]
18	H	(6)	380.25	3.287	9.4%	0.347	9.4%	123.3	4.7%	7.406	8.2%	7.41%	36.5%	29.8%	33.6%	[1-0.75 2]
19	H	(6)	399.96	3.375	9.0%	0.375	9.0%	124.9	4.2%	7.505	7.9%	7.22%	37.6%	28.3%	34.1%	[1-0.79 2]
20	H	(6)	419.69	3.485	8.9%	0.406	8.9%	129.5	4.4%	7.477	7.8%	7.09%	38.5%	26.4%	35.1%	[1-0.71 2]
21	H	(6)	439.41	3.623	8.9%	0.442	8.9%	131.9	4.7%	7.627	7.5%	6.92%	39.2%	25.0%	35.8%	[1-0.88 2]
22	H	(6)	460.28	3.545	8.6%	0.453	8.6%	128.1	4.6%	7.687	7.3%	6.74%	39.3%	25.9%	34.8%	[1-1.00 1]
23	H	(6)	479.99	3.405	8.5%	0.454	8.5%	124.9	4.5%	7.574	7.2%	6.62%	38.8%	27.3%	33.9%	[1-0.94 2]
24	H	(6)	499.68	3.253	8.6%	0.452	8.6%	121.5	4.9%	7.437	7.1%	6.53%	38.6%	28.4%	33.0%	[1-0.91 2]
25	H	(6)	520.52	3.115	8.5%	0.450	8.5%	118.2	4.8%	7.322	7.1%	6.42%	38.4%	29.4%	32.2%	[1-0.84 2]
26	H	(6)	540.23	2.992	8.3%	0.449	8.3%	114.3	4.6%	7.271	6.9%	6.31%	38.2%	30.6%	31.2%	[1-0.89 2]
27	H	(6)	559.93	2.951	8.2%	0.459	8.2%	113.3	4.7%	7.234	6.8%	6.20%	37.8%	31.3%	30.8%	[1-0.88 2]
28	H	(6)	579.62	2.980	8.1%	0.480	8.1%	114.7	4.6%	7.215	6.6%	6.10%	38.0%	30.8%	31.1%	[1-0.89 2]
29	H	(6)	600.49	3.000	7.9%	0.500	7.9%	115.8	4.5%	7.196	6.5%	6.00%	37.9%	30.8%	31.3%	[1-0.88 2]
30	H	(6)	620.22	2.985	7.8%	0.514	7.8%	115.8	4.4%	7.162	6.4%	5.92%	38.3%	30.5%	31.2%	[1-0.94 2]
31	H	(6)	639.94	2.974	7.8%	0.529	7.8%	115.9	4.5%	7.130	6.4%	5.84%	38.2%	30.6%	31.2%	[1-0.97 2]
32	H	(6)	659.65	2.997	7.7%	0.549	7.7%	116.5	4.5%	7.149	6.3%	5.76%	38.6%	29.9%	31.6%	[1-1.00 1]
33	H	(6)	680.54	2.946	7.8%	0.557	7.8%	114.1	4.7%	7.173	6.1%	5.65%	38.4%	30.5%	31.1%	[1-1.00 1]
34	H	(6)	700.26	2.867	7.5%	0.558	7.5%	111.1	4.5%	7.166	6.0%	5.56%	37.7%	31.8%	30.4%	[1-1.00 2]
35	H	(6)	719.96	2.748	7.8%	0.550	7.8%	106.8	5.0%	7.145	5.9%	5.47%	37.1%	33.4%	29.5%	[1-1.00 1]
36	H	(6)	739.66	2.671	7.7%	0.549	7.7%	104.1	5.0%	7.125	5.9%	5.39%	36.5%	34.6%	28.9%	[1-1.00 1]
37	H	(6)	760.52	2.642	7.9%	0.558	7.9%	103.6	5.4%	7.081	5.8%	5.33%	35.7%	35.5%	28.8%	[1-1.00 1]
38	H	(6)	780.22	2.508	8.1%	0.544	8.1%	102.2	5.4%	6.818	6.0%	5.27%	34.2%	37.3%	28.5%	[1-0.43 0]
39	H	(6)	799.92	2.563	8.2%	0.570	8.2%	103.0	5.8%	6.909	5.8%	5.24%	34.5%	36.8%	28.7%	[1-1.00 1]
40	H	(6)	820.77	2.673	8.0%	0.609	8.0%	107.0	5.5%	6.942	5.8%	5.17%	34.2%	36.4%	29.4%	[1-1.00 1]
41	H	(6)	840.47	2.667	8.3%	0.623	8.3%	108.7	5.9%	6.814	5.9%	5.09%	33.2%	36.9%	29.9%	[1-0.43 0]
42	H	(6)	860.16	2.668	8.2%	0.638	8.2%	108.7	5.8%	6.819	5.9%	5.01%	32.3%	38.0%	29.7%	[1-0.43 0]
43	H	(6)	879.86	2.673	8.4%	0.653	8.4%	109.1	5.9%	6.804	6.0%	4.96%	32.2%	38.0%	29.8%	[1-0.43 0]
44	H	(6)	900.75	2.596	8.5%	0.649	8.5%	106.9	5.9%	6.743	6.1%	4.91%	31.0%	39.8%	29.3%	[1-0.43 0]
45	H	(6)	920.46	2.484	8.8%	0.635	8.8%	103.3	6.2%	6.679	6.3%	4.86%	30.3%	41.1%	28.5%	[1-0.43 0]
46	H	(6)	940.19	2.411	8.6%	0.630	8.6%	100.2	5.9%	6.685	6.4%	4.80%	30.5%	41.9%	27.7%	[1-0.43 0]
47	H	(6)	961.08	2.313	8.7%	0.618	8.7%	95.9	5.9%	6.703	6.4%	4.74%	30.6%	42.6%	26.9%	[1-0.43 0]
48	H	(6)	980.79	2.289	8.6%	0.624	8.6%	94.9	5.6%	6.698	6.5%	4.69%	30.8%	42.8%	26.5%	[1-0.43 0]
49	H	(6)	1001.66	2.358	8.4%	0.656	8.4%	97.1	5.3%	6.746	6.5%	4.64%	30.8%	42.3%	26.9%	[1-0.43 0]
