[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	20.05	0.961	96.2%	0.005	96.2%	203.0	20.8%	1.314	94.0%	73.43%	32.6%	12.4%	55.0%	[1-0.79 0]
1	H	(3)	40.07	0.602	68.2%	0.007	68.2%	110.0	19.9%	1.519	65.2%	48.65%	38.6%	33.0%	28.5%	[1-0.79 0]
2	H	(3)	60.46	0.527	59.3%	0.009	59.3%	98.0	17.3%	1.493	56.7%	39.97%	34.0%	40.3%	25.8%	[1-0.79 0]
3	H	(3)	80.17	0.503	57.0%	0.011	57.0%	100.6	14.8%	1.388	55.0%	36.14%	34.3%	39.2%	26.5%	[1-0.79 0]
4	H	(3)	99.90	0.487	50.6%	0.014	50.6%	93.6	15.2%	1.447	48.2%	31.54%	32.8%	42.6%	24.7%	[1-0.79 0]
5	H	(3)	119.63	0.291	38.7%	0.010	38.7%	56.5	10.9%	1.430	37.1%	29.08%	34.7%	51.1%	14.1%	[1-0.79 0]
6	H	(3)	140.38	0.323	31.3%	0.013	31.3%	58.0	10.6%	1.548	29.4%	25.56%	32.0%	53.3%	14.8%	[1-0.79 0]
7	H	(3)	160.11	0.236	31.7%	0.011	31.7%	47.7	10.5%	1.376	29.9%	25.50%	34.8%	53.7%	11.5%	[1-0.79 0]
8	H	(3)	179.83	0.135	32.6%	0.007	32.6%	30.9	11.9%	1.214	30.4%	25.50%	35.4%	57.8%	6.8%	[1-0.79 0]
9	H	(3)	199.56	0.089	31.5%	0.005	31.5%	22.6	6.9%	1.091	30.7%	25.50%	37.0%	58.8%	4.2%	[1-0.79 0]
10	H	(3)	220.44	0.087	31.5%	0.005	31.5%	24.3	7.1%	0.990	30.7%	25.50%	36.6%	58.6%	4.7%	[1-0.79 0]
11	H	(3)	240.16	0.081	31.1%	0.005	31.1%	24.6	7.7%	0.917	30.1%	25.50%	38.3%	56.9%	4.8%	[1-0.79 0]
12	H	(3)	259.90	0.076	30.6%	0.005	30.6%	24.9	8.0%	0.848	29.6%	25.50%	38.5%	56.6%	4.9%	[1-0.79 0]
13	H	(3)	279.63	0.077	29.8%	0.006	29.8%	26.5	8.7%	0.804	28.6%	25.09%	38.1%	56.5%	5.4%	[1-0.79 0]
14	H	(3)	300.36	0.075	29.9%	0.006	29.9%	27.8	9.6%	0.753	28.3%	25.09%	38.9%	55.2%	6.0%	[1-0.79 0]
15	H	(3)	320.08	0.075	29.1%	0.007	29.1%	28.8	9.9%	0.725	27.4%	24.80%	38.8%	54.9%	6.3%	[1-0.79 0]
16	H	(3)	339.79	0.080	28.5%	0.008	28.5%	32.3	8.8%	0.686	27.1%	24.68%	37.3%	55.2%	7.5%	[1-0.79 0]
17	H	(3)	360.50	0.080	28.5%	0.008	28.5%	34.5	8.9%	0.645	27.0%	24.68%	36.2%	55.6%	8.2%	[1-0.79 0]
18	H	(3)	380.22	0.080	28.0%	0.008	28.0%	36.2	7.8%	0.611	26.9%	24.68%	35.9%	55.4%	8.8%	[1-0.79 0]
19	H	(3)	399.77	0.080	27.7%	0.009	27.7%	38.4	6.9%	0.580	26.8%	24.68%	35.0%	55.6%	9.4%	[1-0.79 0]
20	H	(3)	420.66	0.079	27.4%	0.009	27.4%	40.4	6.1%	0.546	26.7%	24.68%	33.0%	56.9%	10.1%	[1-0.79 0]
21	H	(3)	440.38	0.072	27.4%	0.009	27.4%	38.5	7.0%	0.521	26.5%	24.68%	33.2%	57.3%	9.6%	[1-0.79 0]
22	H	(3)	459.95	0.071	27.1%	0.009	27.1%	39.6	6.1%	0.500	26.4%	24.68%	33.2%	57.0%	9.8%	[1-0.79 0]
23	H	(3)	480.83	0.075	26.5%	0.010	26.5%	42.4	6.8%	0.492	25.6%	24.26%	32.5%	56.8%	10.7%	[1-0.79 0]
