[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.77	11.092	31.9%	0.061	31.9%	64.4	27.4%	47.832	16.2%	12.32%	36.7%	46.7%	16.5%	[1-0.00 0]
1	H	(6)	39.56	8.847	25.7%	0.097	25.7%	51.2	21.3%	48.035	14.3%	8.62%	35.3%	51.7%	13.0%	[1-0.00 2]
2	H	(6)	60.42	8.343	23.3%	0.140	23.3%	47.2	19.3%	49.094	13.0%	6.99%	36.9%	51.1%	11.9%	[1-0.51 2]
3	H	(6)	80.15	7.931	21.4%	0.177	21.4%	44.5	17.6%	49.550	12.2%	6.07%	38.9%	49.9%	11.2%	[1-0.53 0]
4	H	(6)	99.85	7.963	19.3%	0.221	19.3%	43.9	15.8%	50.431	11.1%	5.40%	40.3%	48.7%	11.1%	[1-0.61 0]
5	H	(6)	119.57	6.878	13.7%	0.228	13.7%	37.4	10.3%	51.073	9.0%	4.93%	42.2%	48.6%	9.2%	[1-0.66 0]
6	H	(6)	139.28	6.345	12.5%	0.245	12.5%	34.3	9.6%	51.423	8.0%	4.55%	44.1%	47.8%	8.2%	[1-0.47 0]
7	H	(6)	158.99	5.842	10.6%	0.258	10.6%	31.3	7.8%	51.853	7.1%	4.24%	44.6%	48.2%	7.2%	[1-0.48 0]
8	H	(6)	179.90	5.444	8.8%	0.272	8.8%	29.4	6.2%	51.473	6.3%	3.97%	44.0%	49.4%	6.5%	[1-0.40 0]
9	H	(6)	199.61	4.917	8.3%	0.273	8.3%	26.5	5.7%	51.597	6.0%	3.77%	43.9%	50.5%	5.6%	[1-0.55 0]
10	H	(6)	219.31	4.867	7.9%	0.296	7.9%	26.2	5.3%	51.578	5.8%	3.59%	43.4%	51.1%	5.6%	[1-0.58 0]
11	H	(6)	240.17	4.946	7.8%	0.330	7.8%	26.8	5.7%	51.183	5.3%	3.43%	43.0%	51.3%	5.7%	[1-0.48 0]
12	H	(6)	259.87	5.522	8.8%	0.399	8.8%	29.6	7.1%	51.807	5.0%	3.29%	43.3%	50.1%	6.6%	[1-0.54 0]
13	H	(10)	279.57	5.854	9.9%	0.455	9.9%	31.4	8.6%	51.850	5.0%	3.17%	43.7%	49.2%	7.1%	[1-0.39 0]
14	H	(10)	299.28	6.253	10.0%	0.520	10.0%	33.4	8.9%	51.941	4.7%	3.06%	43.2%	49.1%	7.7%	[1-0.42 2]
15	H	(10)	320.13	6.312	10.7%	0.561	10.7%	33.9	9.8%	51.668	4.4%	2.95%	42.7%	49.5%	7.8%	[1-0.23 2]
16	H	(10)	341.00	6.557	11.0%	0.621	11.0%	35.7	10.1%	51.076	4.5%	2.86%	42.2%	49.6%	8.3%	[1-0.05 2]
17	H	(10)	379.27	6.029	10.0%	0.635	10.0%	33.1	9.1%	50.641	4.1%	2.71%	40.7%	51.8%	7.5%	[1-0.00 2]
18	H	(10)	403.63	5.525	9.2%	0.619	9.2%	30.6	8.4%	50.186	3.7%	2.62%	39.0%	54.3%	6.7%	[1-0.00 2]
19	H	(10)	419.87	4.838	8.3%	0.564	8.3%	27.1	7.4%	49.521	3.7%	2.56%	37.5%	56.9%	5.6%	[1-0.00 2]
20	H	(10)	463.94	4.557	7.0%	0.587	7.0%	25.7	6.0%	49.246	3.6%	2.43%	36.4%	58.4%	5.2%	[1-0.00 2]
21	H	(10)	482.49	4.264	5.9%	0.571	5.9%	24.2	4.7%	48.970	3.5%	2.39%	35.8%	59.4%	4.7%	[1-0.00 2]
22	H	(10)	502.20	4.207	5.9%	0.587	5.9%	24.0	4.8%	48.743	3.5%	2.34%	35.5%	59.8%	4.7%	[1-0.00 2]
23	H	(10)	519.60	4.322	5.9%	0.624	5.9%	24.6	4.8%	48.782	3.4%	2.31%	35.5%	59.6%	4.9%	[1-0.00 2]
24	H	(10)	540.46	4.576	6.1%	0.687	6.1%	25.9	5.1%	49.076	3.3%	2.26%	35.8%	58.9%	5.3%	[1-0.00 2]
25	H	(10)	560.17	4.486	6.4%	0.698	6.4%	25.4	5.6%	49.033	3.2%	2.22%	36.0%	58.9%	5.2%	[1-0.00 2]
26	H	(10)	579.87	4.426	6.1%	0.713	6.1%	25.0	5.3%	49.085	3.0%	2.18%	36.1%	58.9%	5.0%	[1-0.00 2]
27	H	(10)	599.58	4.448	6.1%	0.741	6.1%	25.1	5.3%	49.153	3.0%	2.14%	36.4%	58.5%	5.1%	[1-0.00 2]
28	H	(10)	620.45	4.649	6.4%	0.801	6.4%	26.2	5.7%	49.256	3.0%	2.11%	36.6%	58.0%	5.4%	[1-0.00 2]
29	H	(10)	640.16	4.685	6.5%	0.833	6.5%	26.4	5.8%	49.327	3.0%	2.07%	36.6%	57.9%	5.5%	[1-0.00 2]
30	H	(10)	659.87	4.799	6.6%	0.880	6.6%	27.1	5.9%	49.273	3.0%	2.04%	36.5%	57.7%	5.7%	[1-0.00 2]
31	H	(10)	679.59	4.905	7.0%	0.926	7.0%	27.6	6.3%	49.290	3.0%	2.02%	36.5%	57.5%	6.0%	[1-0.00 2]
32	H	(10)	720.18	4.912	7.3%	0.983	7.3%	28.2	6.6%	48.357	3.1%	1.98%	36.3%	57.5%	6.2%	[1-0.00 2]
33	H	(10)	744.53	4.658	7.8%	0.963	7.8%	27.7	7.1%	46.720	3.3%	1.98%	36.3%	57.6%	6.1%	[1-0.00 2]
34	H	(10)	780.47	4.601	8.5%	0.997	8.5%	27.6	7.8%	46.267	3.3%	1.94%	36.2%	57.8%	6.0%	[1-0.00 2]
35	H	(10)	800.19	4.606	8.3%	1.024	8.3%	27.6	7.6%	46.303	3.3%	1.91%	36.2%	57.8%	6.0%	[1-0.00 2]
