[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.74	0.542	100.0%	0.003	100.0%	204.1	28.9%	0.737	100.0%	100.00%	32.8%	11.8%	55.4%	[1-0.89 0]
1	H	(3)	39.43	0.536	100.0%	0.006	100.0%	202.7	28.7%	0.735	100.0%	95.12%	32.7%	12.2%	55.1%	[1-0.89 0]
2	H	(3)	59.16	0.537	100.0%	0.009	100.0%	203.0	28.4%	0.735	100.0%	92.96%	32.7%	12.1%	55.3%	[1-0.89 0]
3	H	(3)	80.03	0.396	100.0%	0.009	100.0%	203.0	30.8%	0.542	100.0%	92.96%	32.6%	12.3%	55.2%	[1-0.89 0]
4	H	(3)	99.75	0.241	100.0%	0.007	100.0%	201.7	35.0%	0.332	100.0%	92.96%	28.3%	16.8%	54.9%	[1-0.89 0]
5	H	(3)	119.46	0.259	100.0%	0.009	100.0%	196.9	38.9%	0.365	100.0%	88.07%	24.7%	21.5%	53.8%	[1-0.89 0]
6	H	(3)	139.18	0.122	100.0%	0.005	100.0%	193.2	51.0%	0.176	100.0%	86.79%	21.3%	25.9%	52.8%	[1-0.89 0]
7	H	(3)	160.05	0.165	100.0%	0.007	100.0%	187.3	58.2%	0.244	100.0%	79.74%	18.0%	30.7%	51.3%	[1-0.89 0]
8	H	(3)	179.77	0.173	100.0%	0.009	100.0%	181.5	62.3%	0.265	100.0%	77.58%	14.6%	35.4%	50.0%	[1-0.89 0]
9	H	(3)	199.48	0.154	100.0%	0.009	100.0%	177.9	64.5%	0.241	100.0%	77.58%	15.4%	35.6%	49.0%	[1-0.89 0]
10	H	(3)	219.20	0.140	100.0%	0.009	100.0%	177.5	68.3%	0.219	100.0%	77.58%	15.6%	35.5%	48.9%	[1-0.89 0]
11	H	(3)	240.06	0.138	100.0%	0.009	100.0%	177.4	63.9%	0.216	100.0%	76.70%	15.4%	35.6%	49.0%	[1-0.89 0]
12	H	(3)	259.77	0.139	100.0%	0.010	100.0%	177.9	65.1%	0.218	100.0%	74.76%	15.3%	35.6%	49.1%	[1-0.89 0]
13	H	(3)	279.47	0.131	100.0%	0.010	100.0%	179.1	68.4%	0.203	100.0%	74.76%	15.5%	35.1%	49.3%	[1-0.89 0]
14	H	(3)	300.34	0.093	100.0%	0.008	100.0%	161.0	68.8%	0.161	100.0%	68.49%	21.0%	34.9%	44.1%	[1-0.89 0]
15	H	(3)	320.04	0.084	100.0%	0.008	100.0%	146.0	68.7%	0.161	100.0%	68.09%	24.6%	35.7%	39.8%	[1-0.89 0]
17	H	(3)	361.77	0.046	100.0%	0.005	100.0%	149.4	57.5%	0.086	100.0%	66.80%	29.7%	28.9%	41.5%	[1-0.89 0]
18	H	(3)	381.48	0.052	100.0%	0.006	100.0%	155.1	45.8%	0.094	100.0%	64.64%	33.8%	21.9%	44.4%	[1-0.89 0]
19	H	(3)	401.19	0.058	100.0%	0.006	100.0%	164.3	34.8%	0.098	100.0%	63.99%	36.7%	16.1%	47.1%	[1-0.89 0]
20	H	(3)	420.92	0.095	100.0%	0.011	100.0%	193.8	31.5%	0.136	100.0%	57.48%	34.5%	9.5%	56.1%	[1-0.89 0]
21	H	(3)	441.79	0.157	76.6%	0.019	76.6%	216.1	25.4%	0.202	72.2%	49.55%	34.8%	1.7%	63.5%	[1-0.89 0]
22	H	(3)	462.65	0.162	74.0%	0.021	74.0%	216.1	23.8%	0.208	70.1%	48.11%	34.4%	1.6%	64.1%	[1-0.89 0]
23	H	(3)	481.21	0.162	74.8%	0.022	74.8%	215.4	23.0%	0.209	71.1%	48.11%	35.2%	1.4%	63.4%	[1-0.89 0]
24	H	(3)	502.07	0.160	73.0%	0.022	73.0%	209.9	21.3%	0.212	69.8%	48.11%	35.9%	0.3%	63.8%	[1-0.89 0]
25	H	(3)	522.95	0.153	71.9%	0.022	71.9%	202.2	18.8%	0.211	69.4%	48.11%	37.1%	0.0%	62.9%	[1-0.89 0]
26	H	(3)	540.32	0.165	64.2%	0.025	64.2%	199.7	18.5%	0.230	61.4%	44.66%	39.1%	0.0%	60.9%	[1-0.89 0]
27	H	(3)	560.03	0.163	60.6%	0.025	60.6%	200.6	17.9%	0.226	57.8%	43.78%	40.3%	0.0%	59.7%	[1-0.89 0]
28	H	(3)	579.73	0.158	58.5%	0.026	58.5%	203.1	17.1%	0.217	55.9%	43.78%	40.9%	0.0%	59.0%	[1-0.89 0]
29	H	(3)	601.73	0.148	57.8%	0.025	57.8%	202.0	16.3%	0.204	55.4%	43.32%	42.6%	0.1%	57.4%	[1-0.89 0]
30	H	(3)	621.44	0.146	55.3%	0.025	55.3%	204.2	15.3%	0.198	53.1%	42.17%	43.3%	0.1%	56.6%	[1-0.89 0]
31	H	(3)	639.99	0.156	52.4%	0.028	52.4%	210.0	14.4%	0.206	50.4%	41.29%	41.2%	0.1%	58.6%	[1-0.89 0]
32	H	(3)	660.86	0.156	49.6%	0.029	49.6%	208.2	13.5%	0.209	47.7%	39.50%	38.4%	3.0%	58.6%	[1-0.89 0]
33	H	(3)	680.57	0.143	48.5%	0.027	48.5%	198.4	12.6%	0.200	46.8%	38.35%	36.3%	6.9%	56.7%	[1-0.89 0]
34	H	(3)	700.29	0.129	47.9%	0.025	47.9%	192.1	12.0%	0.187	46.3%	38.35%	34.6%	10.9%	54.4%	[1-0.89 0]
35	H	(3)	719.99	0.123	46.7%	0.025	46.7%	188.0	11.3%	0.182	45.3%	37.94%	33.1%	13.7%	53.1%	[1-0.89 0]
36	H	(3)	740.87	0.110	43.9%	0.023	43.9%	170.8	10.8%	0.179	42.5%	36.37%	32.1%	19.7%	48.2%	[1-0.89 0]
37	H	(3)	760.58	0.101	44.1%	0.021	44.1%	161.3	11.1%	0.174	42.7%	35.83%	32.5%	21.7%	45.8%	[1-0.89 0]
38	H	(3)	780.28	0.094	45.3%	0.020	45.3%	156.6	11.5%	0.167	43.8%	35.83%	32.9%	22.0%	45.2%	[1-0.89 0]
39	H	(3)	802.32	0.097	47.8%	0.022	47.8%	158.6	12.3%	0.169	46.2%	35.21%	32.9%	20.5%	46.6%	[1-0.89 0]
40	H	(3)	822.03	0.095	49.5%	0.022	49.5%	154.7	13.4%	0.171	47.7%	34.43%	34.3%	19.4%	46.3%	[1-0.89 0]
41	H	(3)	840.56	0.102	48.3%	0.024	48.3%	156.2	14.6%	0.182	46.1%	33.53%	36.4%	17.4%	46.2%	[1-0.89 0]
42	H	(3)	860.25	0.109	45.2%	0.026	45.2%	154.6	14.4%	0.196	42.8%	32.16%	37.1%	17.8%	45.0%	[1-0.89 0]
43	H	(3)	881.11	0.107	46.7%	0.026	46.7%	154.6	13.9%	0.192	44.6%	31.92%	36.2%	19.8%	44.0%	[1-0.89 0]
44	H	(3)	900.81	0.108	41.3%	0.027	41.3%	148.4	12.5%	0.201	39.4%	30.61%	36.0%	23.1%	41.0%	[1-0.89 0]
45	H	(3)	920.54	0.097	39.9%	0.025	39.9%	142.3	11.3%	0.190	38.3%	30.61%	34.7%	26.8%	38.5%	[1-0.89 0]
46	H	(3)	940.26	0.096	37.1%	0.025	37.1%	139.8	9.4%	0.190	35.9%	30.02%	32.6%	29.3%	38.2%	[1-0.89 0]
47	H	(3)	959.98	0.095	36.7%	0.025	36.7%	142.4	8.6%	0.184	35.7%	30.02%	30.6%	30.4%	39.0%	[1-0.89 0]
48	H	(3)	980.84	0.099	35.0%	0.027	35.0%	145.7	8.5%	0.189	34.0%	29.73%	31.4%	28.2%	40.4%	[1-0.89 0]
49	H	(3)	1000.53	0.108	34.2%	0.030	34.2%	152.1	8.5%	0.197	33.1%	29.39%	31.3%	25.7%	43.0%	[1-0.89 0]
50	H	(3)	1020.25	0.114	33.9%	0.032	33.9%	159.3	8.1%	0.198	32.9%	29.39%	31.4%	23.2%	45.3%	[1-0.89 0]
51	H	(3)	1041.13	0.121	33.9%	0.035	33.9%	166.1	8.2%	0.202	32.9%	29.39%	32.4%	19.6%	48.0%	[1-0.89 0]
52	H	(3)	1060.85	0.128	33.3%	0.038	33.3%	170.5	8.3%	0.209	32.3%	29.23%	33.8%	16.2%	49.9%	[1-0.89 0]
53	H	(3)	1080.56	0.130	33.0%	0.039	33.0%	174.7	8.1%	0.207	31.9%	29.23%	33.8%	15.1%	51.2%	[1-0.89 0]
54	H	(3)	1100.28	0.128	32.9%	0.039	32.9%	176.3	8.0%	0.202	31.9%	29.23%	33.9%	14.9%	51.2%	[1-0.89 0]
