[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.75	0.768	97.4%	0.004	97.4%	174.0	21.5%	1.226	95.0%	88.07%	34.1%	18.3%	47.6%	[1-0.04 0]
1	H	(3)	39.44	0.365	100.0%	0.004	100.0%	139.7	21.6%	0.725	100.0%	79.74%	39.7%	21.7%	38.5%	[1-0.04 0]
2	H	(3)	59.15	0.212	100.0%	0.003	100.0%	121.6	22.5%	0.485	100.0%	77.58%	41.7%	24.6%	33.7%	[1-0.04 0]
3	H	(3)	80.01	0.233	100.0%	0.005	100.0%	144.1	23.9%	0.449	100.0%	71.41%	37.2%	23.2%	39.7%	[1-0.04 0]
4	H	(3)	99.72	0.349	100.0%	0.010	100.0%	166.1	23.4%	0.584	100.0%	60.67%	33.3%	21.1%	45.6%	[1-0.04 0]
5	H	(3)	119.44	0.374	100.0%	0.012	100.0%	183.9	23.1%	0.565	97.5%	57.59%	29.5%	20.0%	50.5%	[1-0.04 0]
6	H	(3)	141.48	0.163	100.0%	0.006	100.0%	176.4	23.0%	0.257	100.0%	55.84%	21.3%	29.6%	49.2%	[1-0.04 0]
7	H	(3)	160.03	0.161	100.0%	0.007	100.0%	184.9	22.1%	0.243	100.0%	50.58%	19.1%	29.4%	51.5%	[1-0.04 0]
8	H	(3)	180.90	0.193	100.0%	0.010	100.0%	160.8	22.0%	0.333	100.0%	45.08%	17.7%	37.0%	45.3%	[1-0.04 0]
9	H	(3)	199.44	0.169	70.6%	0.009	70.6%	116.1	21.2%	0.405	67.3%	40.12%	17.7%	49.4%	33.0%	[1-0.04 0]
10	H	(3)	220.31	0.120	55.6%	0.007	55.6%	83.0	19.2%	0.402	52.2%	38.85%	20.2%	55.6%	24.1%	[1-0.04 0]
11	H	(3)	240.01	0.138	55.3%	0.009	55.3%	95.0	16.8%	0.405	52.6%	37.94%	27.6%	46.1%	26.3%	[1-0.04 0]
12	H	(3)	259.71	0.125	44.5%	0.009	44.5%	79.0	15.3%	0.441	41.8%	34.94%	26.0%	52.2%	21.7%	[1-0.04 0]
13	H	(3)	279.40	0.141	39.2%	0.011	39.2%	82.7	9.8%	0.472	38.0%	32.79%	28.8%	48.4%	22.8%	[1-0.04 0]
14	H	(3)	300.27	0.162	37.3%	0.014	37.3%	91.5	9.3%	0.492	36.1%	31.35%	31.7%	42.9%	25.5%	[1-0.04 0]
15	H	(3)	319.96	0.152	35.9%	0.013	35.9%	87.8	8.2%	0.480	35.0%	30.74%	32.2%	43.4%	24.3%	[1-0.04 0]
16	H	(3)	339.67	0.115	34.0%	0.011	34.0%	71.9	6.9%	0.445	33.3%	30.48%	29.0%	50.7%	20.3%	[1-0.04 0]
