[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	0.654	100.0%	0.004	100.0%	224.4	30.1%	0.810	100.0%	92.96%	14.8%	22.6%	62.6%	[1-0.56 0]
1	H	(3)	39.44	0.799	100.0%	0.009	100.0%	240.2	25.4%	0.924	100.0%	74.86%	15.9%	17.9%	66.1%	[1-0.56 0]
2	H	(3)	59.18	0.259	100.0%	0.004	100.0%	179.4	24.7%	0.401	100.0%	73.98%	15.4%	34.7%	49.9%	[1-0.56 0]
3	H	(3)	80.05	0.285	100.0%	0.006	100.0%	174.3	23.5%	0.454	100.0%	62.83%	14.4%	35.2%	50.4%	[1-0.56 0]
4	H	(3)	100.11	0.258	100.0%	0.007	100.0%	161.6	22.7%	0.443	100.0%	55.28%	15.8%	37.5%	46.8%	[1-0.56 0]
5	H	(3)	119.82	0.232	88.8%	0.008	88.8%	137.7	18.8%	0.468	86.8%	49.26%	18.6%	41.0%	40.4%	[1-0.56 0]
6	H	(3)	139.53	0.210	63.2%	0.008	63.2%	118.1	16.0%	0.495	61.1%	44.37%	24.1%	40.4%	35.5%	[1-0.56 0]
7	H	(3)	159.24	0.280	53.2%	0.012	53.2%	135.4	14.7%	0.575	51.1%	40.38%	28.3%	31.2%	40.5%	[1-0.56 0]
8	H	(3)	180.12	0.287	50.6%	0.014	50.6%	135.6	12.9%	0.588	48.9%	38.48%	34.0%	26.8%	39.2%	[1-0.56 0]
9	H	(3)	199.82	0.323	47.1%	0.018	47.1%	141.4	11.9%	0.634	45.5%	35.92%	37.0%	22.2%	40.8%	[1-0.56 0]
10	H	(3)	219.55	0.372	43.0%	0.023	43.0%	147.6	11.3%	0.699	41.5%	33.12%	37.0%	20.9%	42.1%	[1-0.56 0]
11	H	(3)	240.41	0.374	39.9%	0.025	39.9%	145.0	10.6%	0.716	38.5%	30.87%	34.7%	24.2%	41.1%	[1-0.56 0]
12	H	(3)	260.10	0.358	39.6%	0.026	39.6%	139.8	10.8%	0.712	38.1%	29.93%	37.1%	23.2%	39.8%	[1-0.56 0]
13	H	(3)	279.81	0.363	36.5%	0.028	36.5%	133.7	10.1%	0.754	35.1%	28.47%	39.1%	22.9%	37.9%	[1-0.56 0]
14	H	(3)	299.53	0.388	32.8%	0.032	32.8%	130.2	9.5%	0.828	31.4%	26.31%	39.0%	24.5%	36.5%	[1-0.56 0]
15	H	(3)	320.37	0.375	30.7%	0.033	30.7%	121.8	9.0%	0.854	29.3%	25.28%	43.6%	22.3%	34.2%	[1-0.56 0]
16	H	(3)	340.08	0.345	29.1%	0.033	29.1%	111.5	8.9%	0.860	27.7%	24.41%	46.3%	22.6%	31.1%	[1-0.56 0]
17	H	(3)	359.80	0.325	27.7%	0.033	27.7%	108.3	7.7%	0.835	26.6%	23.52%	43.6%	27.0%	29.4%	[1-0.56 0]
18	H	(3)	379.54	0.302	26.5%	0.032	26.5%	103.3	7.1%	0.813	25.5%	22.70%	40.5%	31.7%	27.8%	[1-0.56 0]
19	H	(3)	400.40	0.279	24.8%	0.031	24.8%	96.7	6.6%	0.802	23.9%	22.18%	41.2%	32.9%	25.9%	[1-0.56 0]
20	H	(3)	420.11	0.282	23.9%	0.033	23.9%	96.6	6.5%	0.810	23.0%	21.46%	39.9%	34.5%	25.6%	[1-0.56 0]
21	H	(3)	439.81	0.279	23.4%	0.034	23.4%	97.4	5.8%	0.795	22.7%	21.13%	38.7%	35.5%	25.7%	[1-0.56 0]
22	H	(3)	459.52	0.270	23.3%	0.034	23.3%	95.0	6.1%	0.788	22.5%	20.81%	40.4%	34.5%	25.1%	[1-0.56 0]
23	H	(3)	480.40	0.300	22.7%	0.040	22.7%	99.3	7.0%	0.838	21.6%	20.16%	42.7%	31.0%	26.3%	[1-1.00 1]
24	H	(3)	500.11	0.309	23.0%	0.043	23.0%	101.6	7.8%	0.845	21.6%	19.98%	45.0%	27.8%	27.2%	[1-1.00 1]
25	H	(3)	519.81	0.316	23.0%	0.046	23.0%	101.7	8.8%	0.864	21.2%	19.54%	46.5%	26.1%	27.4%	[1-1.00 1]
26	H	(3)	539.52	0.323	23.9%	0.048	23.9%	104.8	9.3%	0.856	22.0%	19.48%	48.0%	23.3%	28.6%	[1-1.00 1]
27	H	(3)	560.37	0.326	23.5%	0.051	23.5%	101.3	10.3%	0.893	21.1%	18.98%	51.4%	20.2%	28.4%	[1-1.00 1]
28	H	(3)	580.06	0.295	22.0%	0.047	22.0%	88.8	9.6%	0.923	19.8%	18.38%	55.2%	19.2%	25.6%	[1-1.00 1]
29	H	(3)	599.77	0.273	21.6%	0.046	21.6%	82.0	8.7%	0.926	19.8%	18.11%	58.2%	17.6%	24.2%	[1-1.00 1]
30	H	(3)	620.63	0.259	20.7%	0.045	20.7%	75.2	7.8%	0.955	19.1%	17.59%	60.9%	15.9%	23.1%	[1-1.00 1]
31	H	(3)	640.35	0.225	21.2%	0.040	21.2%	67.1	8.6%	0.931	19.4%	17.56%	64.0%	14.6%	21.4%	[1-1.00 1]
32	H	(3)	660.05	0.221	20.2%	0.040	20.2%	64.8	7.1%	0.946	18.9%	17.21%	65.6%	13.4%	21.1%	[1-1.00 1]
33	H	(3)	680.92	0.273	21.7%	0.052	21.7%	81.7	7.3%	0.927	20.4%	17.05%	61.5%	13.7%	24.8%	[1-1.00 1]
