[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.74	0.394	100.0%	0.002	100.0%	141.9	25.8%	0.771	100.0%	100.00%	24.1%	36.3%	39.6%	[1-0.00 0]
1	H	(3)	39.47	0.221	100.0%	0.002	100.0%	143.1	31.5%	0.428	100.0%	95.12%	25.0%	35.4%	39.6%	[1-0.00 0]
2	H	(3)	59.16	0.174	100.0%	0.003	100.0%	142.4	33.8%	0.339	100.0%	90.24%	25.3%	35.3%	39.4%	[1-0.00 0]
3	H	(3)	80.02	0.135	100.0%	0.003	100.0%	140.1	37.1%	0.268	100.0%	88.07%	26.1%	35.1%	38.7%	[1-0.00 0]
4	H	(3)	99.74	0.108	100.0%	0.003	100.0%	139.1	41.2%	0.216	100.0%	88.07%	26.5%	35.1%	38.4%	[1-0.00 0]
5	H	(3)	119.46	0.109	100.0%	0.004	100.0%	136.4	47.3%	0.221	100.0%	81.90%	27.5%	35.0%	37.5%	[1-0.00 0]
6	H	(3)	139.17	0.079	100.0%	0.003	100.0%	124.2	49.7%	0.176	100.0%	79.74%	30.7%	35.4%	33.9%	[1-0.00 0]
7	H	(3)	160.05	0.065	100.0%	0.003	100.0%	113.7	53.2%	0.158	100.0%	79.74%	34.6%	34.7%	30.7%	[1-0.00 0]
8	H	(3)	179.75	0.054	100.0%	0.003	100.0%	103.7	55.4%	0.144	100.0%	79.74%	38.2%	34.2%	27.6%	[1-0.00 0]
9	H	(3)	199.47	0.062	100.0%	0.003	100.0%	104.3	53.3%	0.165	100.0%	74.86%	42.8%	29.5%	27.7%	[1-0.00 0]
10	H	(3)	219.16	0.061	100.0%	0.004	100.0%	106.9	52.6%	0.160	100.0%	73.98%	47.0%	24.8%	28.2%	[1-0.00 0]
11	H	(3)	240.03	0.063	100.0%	0.004	100.0%	115.7	54.4%	0.152	100.0%	73.33%	48.5%	20.7%	30.8%	[1-0.00 0]
12	H	(3)	259.72	0.064	100.0%	0.005	100.0%	125.6	56.1%	0.142	100.0%	73.33%	49.6%	16.9%	33.5%	[1-0.00 0]
13	H	(3)	280.57	0.066	100.0%	0.005	100.0%	136.5	57.7%	0.134	100.0%	73.33%	50.6%	12.7%	36.6%	[1-0.00 0]
