[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	22.19	3.492	27.1%	0.022	27.1%	67.5	8.9%	14.365	25.7%	20.58%	23.6%	56.7%	19.8%	[1-0.49 0]
1	H	(3)	59.45	3.030	20.8%	0.050	20.8%	55.4	7.4%	15.204	19.4%	12.07%	19.5%	63.3%	17.1%	[1-0.11 2]
2	H	(3)	79.24	2.729	19.5%	0.060	19.5%	50.8	6.8%	14.921	18.3%	10.52%	20.0%	64.3%	15.8%	[1-0.00 2]
3	H	(6)	100.10	2.759	17.7%	0.077	17.7%	50.5	6.8%	15.191	16.4%	9.34%	21.2%	62.9%	15.9%	[1-0.38 2]
4	H	(6)	120.99	2.661	16.6%	0.089	16.6%	47.2	6.6%	15.667	15.2%	8.42%	22.8%	62.5%	14.7%	[1-0.60 2]
5	H	(6)	165.05	2.325	13.6%	0.107	13.6%	40.3	5.3%	16.017	12.5%	7.15%	23.5%	63.8%	12.7%	[1-0.85 2]
6	H	(6)	203.31	2.189	12.9%	0.124	12.9%	38.2	5.1%	15.900	11.9%	6.49%	26.0%	62.3%	11.7%	[1-0.80 2]
7	H	(6)	241.56	2.176	11.7%	0.146	11.7%	37.3	4.9%	16.202	10.6%	5.91%	28.2%	60.4%	11.5%	[1-0.74 2]
8	H	(6)	279.81	2.122	10.4%	0.165	10.4%	35.6	4.2%	16.581	9.4%	5.45%	29.7%	59.5%	10.8%	[1-0.83 2]
9	H	(6)	299.51	2.286	9.5%	0.190	9.5%	37.7	4.3%	16.849	8.4%	5.26%	30.7%	57.4%	11.9%	[1-0.91 2]
10	H	(6)	319.23	2.420	9.0%	0.215	9.0%	39.8	4.9%	16.904	7.6%	5.11%	32.1%	55.1%	12.9%	[1-0.85 2]
11	H	(6)	340.10	2.546	8.4%	0.241	8.4%	41.5	4.9%	17.059	6.8%	4.96%	33.3%	53.0%	13.7%	[1-0.86 2]
12	H	(6)	359.82	2.646	8.1%	0.264	8.1%	43.0	5.0%	17.095	6.3%	4.81%	33.9%	51.8%	14.3%	[1-0.71 2]
13	H	(6)	379.53	2.741	9.5%	0.289	9.5%	44.7	7.0%	17.035	6.4%	4.70%	34.2%	51.0%	14.8%	[1-0.73 2]
14	H	(6)	399.24	2.755	9.8%	0.306	9.8%	45.5	7.6%	16.816	6.2%	4.60%	33.8%	51.3%	14.9%	[1-0.61 2]
15	H	(6)	420.15	2.955	9.8%	0.345	9.8%	47.9	7.8%	17.121	5.9%	4.45%	33.3%	51.0%	15.7%	[1-0.74 2]
16	H	(6)	439.87	2.972	9.6%	0.363	9.6%	48.2	7.7%	17.134	5.7%	4.34%	33.1%	51.2%	15.7%	[1-0.73 2]
17	H	(6)	460.74	3.183	10.4%	0.407	10.4%	51.5	8.7%	17.152	5.7%	4.24%	32.8%	50.9%	16.4%	[1-0.74 2]
18	H	(6)	479.28	3.216	10.0%	0.428	10.0%	52.1	8.4%	17.138	5.5%	4.16%	32.6%	51.0%	16.4%	[1-0.71 2]
19	H	(6)	500.16	3.472	10.2%	0.482	10.2%	56.5	8.5%	17.077	5.6%	4.09%	32.5%	50.2%	17.3%	[1-0.72 2]
20	H	(6)	519.87	3.677	10.2%	0.531	10.2%	59.6	8.4%	17.142	5.7%	4.01%	32.3%	50.3%	17.4%	[1-0.70 2]
21	H	(6)	539.56	3.748	10.8%	0.562	10.8%	60.6	9.1%	17.164	5.7%	3.93%	32.2%	50.2%	17.6%	[1-0.64 2]
22	H	(6)	560.41	3.743	10.6%	0.583	10.6%	60.6	9.0%	17.167	5.7%	3.85%	32.1%	50.5%	17.4%	[1-0.65 2]
23	H	(6)	580.12	3.857	9.7%	0.622	9.7%	62.5	7.8%	17.145	5.7%	3.79%	31.7%	50.4%	17.9%	[1-0.64 2]
24	H	(6)	599.83	3.512	9.2%	0.585	9.2%	57.3	7.5%	17.018	5.4%	3.73%	31.8%	51.5%	16.7%	[1-0.66 2]
25	H	(6)	619.54	3.333	9.4%	0.574	9.4%	54.5	7.7%	17.001	5.3%	3.68%	31.7%	52.2%	16.1%	[1-0.69 2]
26	H	(6)	640.41	3.276	9.1%	0.583	9.1%	53.8	7.2%	16.912	5.5%	3.61%	31.3%	52.8%	15.9%	[1-0.65 2]
27	H	(6)	660.12	3.022	8.5%	0.554	8.5%	49.7	6.5%	16.890	5.4%	3.55%	31.1%	54.0%	14.9%	[1-0.64 2]
28	H	(6)	679.85	2.757	8.9%	0.521	8.9%	45.9	7.1%	16.698	5.5%	3.51%	30.9%	55.1%	14.0%	[1-0.61 2]
29	H	(6)	699.55	2.763	9.7%	0.537	9.7%	46.0	7.9%	16.682	5.7%	3.45%	30.4%	55.7%	13.9%	[1-0.63 2]
30	H	(6)	720.43	2.542	9.5%	0.509	9.5%	42.6	7.6%	16.579	5.7%	3.40%	30.3%	56.7%	13.0%	[1-0.58 2]
31	H	(6)	740.14	2.478	9.6%	0.509	9.6%	41.7	7.8%	16.503	5.6%	3.36%	29.9%	57.4%	12.7%	[1-0.55 2]
32	H	(6)	759.83	2.438	9.6%	0.515	9.6%	41.2	7.8%	16.436	5.6%	3.32%	29.4%	58.1%	12.5%	[1-0.59 2]
33	H	(6)	780.70	2.417	9.7%	0.524	9.7%	41.1	8.0%	16.340	5.6%	3.28%	28.9%	58.8%	12.3%	[1-0.56 2]
34	H	(6)	800.40	2.312	8.9%	0.514	8.9%	39.5	7.0%	16.270	5.4%	3.24%	28.4%	59.7%	11.9%	[1-0.59 2]
35	H	(10)	820.16	2.263	8.5%	0.515	8.5%	38.9	6.6%	16.159	5.4%	3.20%	27.8%	60.6%	11.6%	[1-0.55 2]
36	H	(10)	839.86	2.175	8.1%	0.507	8.1%	37.5	6.2%	16.129	5.2%	3.17%	27.4%	61.5%	11.1%	[1-0.59 2]
37	H	(10)	860.73	2.102	7.8%	0.502	7.8%	36.3	6.0%	16.096	5.0%	3.13%	27.1%	62.3%	10.6%	[1-0.64 2]
38	H	(10)	900.16	2.030	7.0%	0.508	7.0%	35.1	4.9%	16.054	5.0%	3.06%	26.9%	62.9%	10.2%	[1-0.63 2]
39	H	(10)	919.87	2.057	6.9%	0.526	6.9%	35.4	4.9%	16.147	4.8%	3.02%	26.8%	63.1%	10.1%	[1-0.65 2]
40	H	(10)	940.75	2.128	7.0%	0.556	7.0%	36.6	5.1%	16.153	4.8%	2.99%	26.9%	62.8%	10.3%	[1-0.69 2]
41	H	(10)	960.45	2.206	6.9%	0.589	6.9%	37.8	5.0%	16.201	4.7%	2.95%	26.9%	62.4%	10.7%	[1-0.69 2]
42	H	(10)	980.16	2.297	6.9%	0.625	6.9%	39.4	5.3%	16.183	4.5%	2.92%	26.7%	62.3%	11.1%	[1-0.61 2]
43	H	(10)	999.87	2.284	6.8%	0.634	6.8%	39.3	5.2%	16.147	4.3%	2.90%	26.5%	62.5%	11.0%	[1-0.62 2]
44	H	(10)	1020.75	2.282	6.3%	0.647	6.3%	39.2	4.8%	16.186	4.2%	2.86%	26.4%	62.7%	10.9%	[1-0.61 2]
45	H	(10)	1040.47	2.215	6.0%	0.640	6.0%	38.1	4.4%	16.165	4.0%	2.83%	26.2%	63.1%	10.7%	[1-0.63 2]
46	H	(10)	1060.18	2.283	6.4%	0.672	6.4%	39.0	5.0%	16.265	4.1%	2.80%	26.4%	62.7%	10.9%	[1-0.67 2]
47	H	(10)	1079.89	2.373	6.6%	0.712	6.6%	40.5	5.0%	16.287	4.3%	2.78%	26.5%	62.2%	11.3%	[1-0.66 2]
48	H	(10)	1100.78	2.532	7.2%	0.774	7.2%	43.0	5.7%	16.367	4.5%	2.75%	26.5%	61.3%	12.1%	[1-0.67 2]
49	H	(10)	1120.51	2.673	7.6%	0.832	7.6%	45.2	6.0%	16.409	4.7%	2.72%	26.6%	60.6%	12.8%	[1-0.70 2]
50	H	(10)	1140.22	2.808	8.0%	0.889	8.0%	47.4	6.2%	16.445	4.9%	2.70%	26.7%	59.9%	13.4%	[1-0.71 2]
51	H	(10)	1159.93	2.899	7.9%	0.934	7.9%	49.0	6.0%	16.433	5.1%	2.68%	26.5%	59.5%	13.9%	[1-0.68 2]
52	H	(10)	1180.82	2.917	7.9%	0.957	7.9%	49.4	6.0%	16.396	5.0%	2.66%	26.4%	59.5%	14.1%	[1-0.67 2]
53	H	(10)	1200.54	2.895	7.4%	0.965	7.4%	49.1	5.5%	16.390	5.0%	2.64%	26.5%	59.5%	14.0%	[1-0.66 2]
54	H	(10)	1220.24	2.791	7.4%	0.946	7.4%	47.3	5.5%	16.374	4.9%	2.62%	26.5%	60.1%	13.4%	[1-0.69 2]
55	H	(10)	1239.94	2.762	7.6%	0.951	7.6%	46.9	5.9%	16.348	4.8%	2.59%	26.3%	60.3%	13.4%	[1-0.67 2]
56	H	(10)	1260.83	2.688	7.8%	0.941	7.8%	45.8	6.3%	16.293	4.6%	2.57%	26.3%	60.7%	13.0%	[1-0.68 2]
57	H	(10)	1280.54	2.719	7.9%	0.967	7.9%	46.3	6.5%	16.321	4.5%	2.55%	26.2%	60.7%	13.1%	[1-0.68 2]
58	H	(10)	1300.25	2.735	8.0%	0.988	8.0%	46.6	6.7%	16.303	4.4%	2.53%	26.0%	60.7%	13.3%	[1-0.67 2]
59	H	(10)	1319.98	2.771	8.0%	1.016	8.0%	47.3	6.8%	16.282	4.4%	2.51%	25.9%	60.7%	13.5%	[1-0.68 2]
60	H	(10)	1340.85	2.762	7.6%	1.029	7.6%	47.1	6.3%	16.272	4.2%	2.49%	25.7%	61.0%	13.4%	[1-0.70 2]
61	H	(10)	1360.57	2.747	7.2%	1.038	7.2%	47.0	5.9%	16.245	4.2%	2.47%	25.6%	61.0%	13.4%	[1-0.66 2]
62	H	(10)	1380.30	2.712	7.0%	1.040	7.0%	46.3	5.6%	16.271	4.2%	2.46%	25.6%	61.1%	13.2%	[1-0.69 2]
63	H	(10)	1400.00	2.678	7.0%	1.041	7.0%	45.7	5.6%	16.294	4.3%	2.44%	25.7%	61.3%	13.0%	[1-0.68 2]
64	H	(10)	1420.90	2.700	7.1%	1.066	7.1%	45.9	5.6%	16.326	4.4%	2.42%	25.7%	61.2%	13.1%	[1-0.70 2]
65	H	(10)	1440.61	2.728	7.4%	1.091	7.4%	46.3	5.9%	16.351	4.5%	2.40%	25.8%	61.0%	13.2%	[1-0.71 2]
66	H	(10)	1460.33	2.731	7.6%	1.108	7.6%	46.3	5.9%	16.368	4.7%	2.39%	25.9%	61.0%	13.1%	[1-0.72 2]
67	H	(10)	1481.20	2.749	7.9%	1.131	7.9%	46.5	6.2%	16.417	4.8%	2.37%	26.0%	60.8%	13.2%	[1-0.72 2]
68	H	(10)	1500.91	2.774	8.1%	1.156	8.1%	47.0	6.5%	16.402	4.9%	2.35%	26.0%	60.6%	13.5%	[1-0.72 2]
69	H	(10)	1520.62	2.825	8.1%	1.193	8.1%	47.7	6.4%	16.453	5.0%	2.34%	26.2%	60.1%	13.7%	[1-0.73 2]
70	H	(10)	1540.33	2.882	8.0%	1.233	8.0%	48.6	6.2%	16.471	5.1%	2.32%	26.3%	59.6%	14.0%	[1-0.72 2]
71	H	(10)	1562.36	3.003	8.5%	1.303	8.5%	50.3	6.8%	16.572	5.2%	2.30%	26.4%	59.1%	14.6%	[1-0.73 2]
72	H	(10)	1582.06	3.019	8.8%	1.327	8.8%	50.7	7.0%	16.539	5.2%	2.29%	26.5%	58.8%	14.7%	[1-0.69 2]
73	H	(10)	1620.34	3.027	9.0%	1.362	9.0%	51.0	7.3%	16.502	5.3%	2.26%	26.6%	58.7%	14.7%	[1-0.68 2]
74	H	(10)	1642.39	3.037	9.6%	1.386	9.6%	51.1	7.9%	16.522	5.3%	2.25%	26.6%	58.6%	14.8%	[1-0.72 2]
75	H	(10)	1680.64	2.945	9.5%	1.375	9.5%	49.4	8.0%	16.564	5.2%	2.22%	27.0%	58.7%	14.3%	[1-0.72 2]
76	H	(10)	1700.35	2.798	9.5%	1.321	9.5%	47.0	8.1%	16.541	5.0%	2.21%	27.2%	59.1%	13.7%	[1-0.74 2]
77	H	(10)	1721.22	2.710	9.5%	1.296	9.5%	45.4	8.2%	16.569	4.8%	2.19%	27.4%	59.4%	13.2%	[1-0.74 2]
78	H	(10)	1740.93	2.671	9.4%	1.292	9.4%	44.7	8.2%	16.605	4.7%	2.18%	27.8%	59.2%	13.0%	[1-0.76 2]
79	H	(10)	1760.63	2.555	8.7%	1.249	8.7%	42.7	7.4%	16.607	4.5%	2.17%	28.1%	59.5%	12.4%	[1-0.76 2]
80	H	(10)	1780.35	2.629	9.1%	1.300	9.1%	43.7	7.9%	16.717	4.5%	2.15%	28.1%	59.1%	12.8%	[1-0.82 2]
81	H	(10)	1801.23	2.751	8.9%	1.376	8.9%	43.7	7.7%	17.498	4.4%	2.09%	28.9%	58.3%	12.8%	[1-0.85 2]
82	H	(10)	1822.11	2.869	9.3%	1.452	9.3%	43.5	8.3%	18.318	4.3%	2.04%	30.0%	57.2%	12.8%	[1-0.90 2]
