[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
15000	H	(6)	300621.82	0.016	6.8%	1.348	6.8%	186.1	4.3%	0.024	5.3%	4.86%	20.2%	28.0%	51.9%	[1-0.43 0]
15001	H	(6)	300641.56	0.016	6.8%	1.363	6.8%	188.1	4.2%	0.024	5.3%	4.86%	20.2%	27.5%	52.2%	[1-0.43 0]
15002	H	(6)	300661.29	0.016	6.7%	1.356	6.7%	187.2	4.2%	0.024	5.3%	4.86%	20.2%	27.5%	52.2%	[1-0.43 0]
15003	H	(6)	300682.16	0.016	6.6%	1.359	6.6%	187.7	3.9%	0.024	5.3%	4.86%	20.1%	27.7%	52.2%	[1-0.43 0]
15004	H	(6)	300701.88	0.016	6.4%	1.368	6.4%	188.7	3.6%	0.024	5.3%	4.86%	20.1%	27.6%	52.3%	[1-0.43 0]
15005	H	(6)	300721.61	0.017	6.5%	1.380	6.5%	190.0	3.8%	0.024	5.3%	4.86%	20.1%	27.4%	52.5%	[1-0.43 0]
15006	H	(6)	300741.31	0.016	6.7%	1.368	6.7%	188.4	4.1%	0.024	5.3%	4.86%	20.1%	27.8%	52.1%	[1-0.43 0]
15007	H	(6)	300762.18	0.016	6.8%	1.378	6.8%	189.2	4.2%	0.024	5.3%	4.86%	20.2%	27.6%	52.2%	[1-0.43 0]
15008	H	(6)	300781.90	0.016	6.6%	1.366	6.6%	187.9	4.0%	0.024	5.3%	4.86%	20.2%	27.8%	52.0%	[1-0.43 0]
15009	H	(6)	300801.61	0.016	6.6%	1.366	6.6%	188.0	3.9%	0.024	5.3%	4.86%	20.2%	27.8%	52.0%	[1-0.43 0]
15010	H	(6)	300821.32	0.016	6.8%	1.369	6.8%	188.1	4.2%	0.024	5.3%	4.86%	20.1%	27.8%	52.1%	[1-0.43 0]
15011	H	(6)	300842.21	0.016	6.6%	1.371	6.6%	188.4	3.9%	0.024	5.3%	4.86%	19.9%	28.0%	52.1%	[1-0.43 0]
15012	H	(6)	300861.93	0.016	6.4%	1.361	6.4%	187.5	3.7%	0.024	5.3%	4.86%	19.8%	28.1%	52.0%	[1-0.43 0]
15013	H	(6)	300881.68	0.016	6.6%	1.365	6.6%	188.0	3.9%	0.024	5.3%	4.86%	19.5%	28.4%	52.1%	[1-0.43 0]
15014	H	(6)	300901.39	0.016	6.8%	1.361	6.8%	187.5	4.2%	0.024	5.3%	4.86%	19.4%	28.5%	52.1%	[1-0.43 0]
15015	H	(6)	300922.31	0.016	6.5%	1.354	6.5%	186.9	3.8%	0.024	5.3%	4.86%	19.4%	28.7%	51.9%	[1-0.43 0]
15016	H	(6)	300942.03	0.016	6.5%	1.351	6.5%	187.4	3.8%	0.024	5.3%	4.86%	19.4%	28.4%	52.1%	[1-0.43 0]
15017	H	(6)	300961.76	0.016	6.6%	1.352	6.6%	187.6	3.9%	0.024	5.3%	4.86%	19.4%	28.4%	52.1%	[1-0.43 0]
15018	H	(6)	300981.47	0.016	6.5%	1.349	6.5%	187.6	3.8%	0.024	5.3%	4.86%	19.6%	28.3%	52.1%	[1-0.43 0]
15019	H	(6)	301002.37	0.016	6.5%	1.345	6.5%	187.1	3.8%	0.024	5.3%	4.86%	19.5%	28.5%	52.0%	[1-0.43 0]
15020	H	(6)	301022.10	0.016	6.5%	1.342	6.5%	186.9	3.7%	0.024	5.3%	4.86%	19.4%	28.6%	52.0%	[1-0.43 0]
15021	H	(6)	301041.84	0.016	6.6%	1.345	6.6%	186.8	4.0%	0.024	5.3%	4.86%	19.4%	28.8%	51.8%	[1-0.43 0]
15022	H	(6)	301061.57	0.016	6.6%	1.342	6.6%	186.4	4.0%	0.024	5.3%	4.86%	19.3%	28.9%	51.8%	[1-0.43 0]
15023	H	(6)	301082.46	0.016	6.6%	1.348	6.6%	186.9	4.0%	0.024	5.3%	4.86%	19.3%	28.9%	51.9%	[1-0.43 0]
15024	H	(6)	301102.19	0.016	6.5%	1.353	6.5%	187.3	3.8%	0.024	5.3%	4.85%	19.3%	28.6%	52.1%	[1-0.43 0]
15025	H	(6)	301121.93	0.016	6.6%	1.351	6.6%	186.9	3.9%	0.024	5.3%	4.85%	19.4%	28.6%	52.0%	[1-0.43 0]
