[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	20.06	0.720	91.6%	0.004	91.6%	175.0	18.7%	1.143	89.7%	100.00%	16.3%	35.2%	48.5%	[1-0.43 0]
1	H	(3)	25.84	0.534	100.0%	0.004	100.0%	173.4	23.9%	0.856	100.0%	100.00%	17.7%	34.6%	47.6%	[1-0.43 0]
2	H	(3)	39.74	0.296	100.0%	0.003	100.0%	174.6	31.3%	0.471	100.0%	100.00%	17.5%	34.8%	47.7%	[1-0.43 0]
3	H	(3)	59.38	0.309	100.0%	0.005	100.0%	180.7	32.9%	0.475	100.0%	95.12%	15.9%	34.9%	49.2%	[1-0.43 0]
4	H	(3)	80.23	0.232	100.0%	0.005	100.0%	181.9	36.9%	0.355	100.0%	95.12%	15.2%	35.2%	49.7%	[1-0.43 0]
5	H	(3)	99.93	0.117	100.0%	0.003	100.0%	182.2	46.8%	0.178	100.0%	95.12%	15.2%	35.1%	49.8%	[1-0.43 0]
6	H	(3)	119.63	0.098	100.0%	0.003	100.0%	184.5	62.4%	0.148	100.0%	95.12%	14.3%	35.2%	50.4%	[1-0.43 0]
7	H	(3)	139.33	0.092	100.0%	0.004	100.0%	184.3	75.0%	0.139	100.0%	90.24%	14.2%	35.3%	50.5%	[1-0.43 0]
8	H	(3)	160.20	0.078	100.0%	0.003	100.0%	179.8	92.2%	0.121	100.0%	90.24%	15.1%	35.5%	49.5%	[1-0.43 0]
9	H	(3)	179.89	0.069	100.0%	0.003	100.0%	176.4	100.0%	0.109	100.0%	90.24%	15.8%	35.6%	48.6%	[1-0.43 0]
10	H	(3)	199.60	0.061	100.0%	0.003	100.0%	173.7	100.0%	0.098	100.0%	90.24%	16.1%	35.9%	48.0%	[1-0.43 0]
11	H	(3)	220.44	0.049	100.0%	0.003	100.0%	172.0	100.0%	0.078	100.0%	90.24%	16.9%	35.6%	47.6%	[1-0.43 0]
12	H	(3)	240.15	0.044	100.0%	0.003	100.0%	170.7	100.0%	0.072	100.0%	90.24%	17.0%	35.8%	47.2%	[1-0.43 0]
13	H	(3)	259.85	0.041	100.0%	0.003	100.0%	170.5	100.0%	0.067	100.0%	90.24%	17.2%	35.7%	47.1%	[1-0.43 0]
14	H	(3)	279.56	0.041	100.0%	0.003	100.0%	173.6	100.0%	0.066	100.0%	88.07%	19.0%	32.8%	48.2%	[1-0.43 0]
15	H	(3)	300.42	0.040	100.0%	0.003	100.0%	174.4	100.0%	0.064	100.0%	88.07%	20.9%	30.4%	48.6%	[1-0.43 0]
16	H	(3)	320.12	0.048	100.0%	0.004	100.0%	172.9	100.0%	0.077	100.0%	83.19%	21.1%	30.7%	48.2%	[1-0.43 0]
17	H	(3)	339.82	0.045	100.0%	0.004	100.0%	172.4	100.0%	0.073	100.0%	83.19%	21.3%	30.6%	48.0%	[1-0.43 0]
18	H	(3)	360.70	0.051	100.0%	0.005	100.0%	177.5	100.0%	0.080	100.0%	79.74%	22.7%	27.9%	49.4%	[1-0.43 0]
19	H	(3)	380.39	0.051	100.0%	0.005	100.0%	184.3	100.0%	0.077	100.0%	79.74%	22.7%	25.9%	51.4%	[1-0.43 0]
20	H	(3)	400.09	0.051	100.0%	0.006	100.0%	186.1	100.0%	0.076	100.0%	78.45%	21.4%	26.9%	51.7%	[1-0.43 0]
21	H	(3)	419.79	0.052	100.0%	0.006	100.0%	189.0	100.0%	0.076	100.0%	77.57%	21.8%	25.5%	52.7%	[1-0.43 0]
22	H	(3)	440.66	0.050	100.0%	0.006	100.0%	190.5	100.0%	0.073	100.0%	77.57%	21.5%	25.4%	53.1%	[1-0.43 0]
23	H	(3)	460.37	0.046	100.0%	0.006	100.0%	186.7	100.0%	0.069	100.0%	76.92%	19.6%	28.0%	52.4%	[1-0.43 0]
24	H	(3)	481.23	0.040	100.0%	0.005	100.0%	179.3	100.0%	0.062	100.0%	76.92%	17.6%	32.4%	50.0%	[1-0.43 0]
25	H	(3)	500.92	0.038	100.0%	0.005	100.0%	179.1	100.0%	0.059	100.0%	76.92%	17.3%	33.1%	49.6%	[1-0.43 0]
26	H	(3)	520.62	0.037	100.0%	0.005	100.0%	178.9	100.0%	0.057	100.0%	76.42%	16.2%	34.4%	49.4%	[1-0.43 0]
27	H	(3)	540.34	0.036	100.0%	0.005	100.0%	180.7	100.0%	0.055	100.0%	76.42%	15.7%	34.4%	50.0%	[1-0.43 0]
28	H	(3)	561.21	0.035	100.0%	0.005	100.0%	180.8	100.0%	0.054	100.0%	75.13%	15.9%	34.4%	49.8%	[1-0.43 0]
29	H	(3)	582.08	0.038	100.0%	0.006	100.0%	192.8	100.0%	0.055	100.0%	75.13%	16.8%	30.7%	52.6%	[1-0.43 0]
30	H	(3)	601.76	0.037	100.0%	0.006	100.0%	192.4	100.0%	0.053	100.0%	75.13%	15.8%	31.5%	52.7%	[1-0.43 0]
31	H	(3)	621.47	0.039	100.0%	0.007	100.0%	201.1	100.0%	0.054	100.0%	75.13%	16.6%	28.2%	55.2%	[1-0.43 0]
32	H	(3)	641.18	0.042	100.0%	0.008	100.0%	209.8	100.0%	0.056	100.0%	75.13%	17.9%	24.6%	57.5%	[1-0.43 0]
33	H	(3)	663.22	0.025	100.0%	0.005	100.0%	185.8	100.0%	0.038	100.0%	74.79%	23.1%	24.6%	52.4%	[1-0.43 0]
34	H	(3)	682.92	0.020	100.0%	0.004	100.0%	149.4	100.0%	0.037	100.0%	74.79%	27.4%	28.4%	44.2%	[1-0.43 0]
35	H	(3)	700.29	0.017	100.0%	0.003	100.0%	124.6	100.0%	0.037	100.0%	74.79%	33.1%	28.2%	38.7%	[1-0.43 0]
36	H	(3)	724.64	0.012	100.0%	0.002	100.0%	92.7	100.0%	0.035	100.0%	74.51%	36.5%	32.3%	31.2%	[1-0.43 0]
37	H	(3)	742.00	0.009	100.0%	0.002	100.0%	55.3	100.0%	0.047	100.0%	67.46%	37.9%	41.0%	21.2%	[1-0.43 0]
38	H	(3)	761.70	0.010	100.0%	0.002	100.0%	55.5	100.0%	0.050	100.0%	65.30%	34.6%	45.7%	19.7%	[1-0.43 0]
39	H	(3)	783.71	0.009	100.0%	0.002	100.0%	53.6	100.0%	0.048	100.0%	65.06%	30.0%	52.2%	17.8%	[1-0.43 0]
40	H	(3)	803.41	0.008	100.0%	0.002	100.0%	50.7	100.0%	0.046	100.0%	65.06%	25.6%	58.7%	15.6%	[1-0.43 0]
41	H	(3)	823.11	0.008	100.0%	0.002	100.0%	52.7	100.0%	0.045	100.0%	65.06%	22.9%	62.3%	14.8%	[1-0.43 0]
42	H	(3)	842.81	0.008	100.0%	0.002	100.0%	51.1	100.0%	0.043	100.0%	65.06%	20.9%	65.0%	14.1%	[1-0.43 0]
43	H	(3)	863.67	0.008	100.0%	0.002	100.0%	47.8	100.0%	0.045	100.0%	63.77%	19.6%	67.3%	13.1%	[1-0.43 0]
58	H	(3)	1162.73	0.006	100.0%	0.002	100.0%	49.3	100.0%	0.035	100.0%	52.66%	27.4%	59.3%	13.3%	[1-0.43 0]
59	H	(3)	1182.44	0.007	100.0%	0.002	100.0%	53.2	100.0%	0.037	100.0%	52.66%	35.2%	51.0%	13.8%	[1-0.43 0]
60	H	(3)	1203.28	0.008	100.0%	0.003	100.0%	57.5	58.5%	0.040	100.0%	51.15%	40.8%	44.4%	14.8%	[1-0.43 0]
61	H	(3)	1222.97	0.011	100.0%	0.004	100.0%	68.8	38.3%	0.043	100.0%	51.15%	47.3%	35.0%	17.7%	[1-0.43 0]
62	H	(3)	1242.68	0.013	100.0%	0.004	100.0%	76.4	22.4%	0.047	100.0%	51.15%	54.1%	26.1%	19.8%	[1-0.43 0]
64	H	(3)	1283.29	0.014	100.0%	0.005	100.0%	83.7	23.1%	0.045	100.0%	51.15%	52.5%	25.8%	21.6%	[1-0.43 0]
65	H	(3)	1302.99	0.014	100.0%	0.005	100.0%	86.4	22.9%	0.045	100.0%	50.27%	51.5%	26.0%	22.6%	[1-0.43 0]
66	H	(3)	1322.70	0.012	100.0%	0.004	100.0%	76.4	21.9%	0.044	100.0%	50.27%	52.0%	28.4%	19.6%	[1-0.43 0]
67	H	(3)	1342.41	0.012	100.0%	0.005	100.0%	76.1	21.4%	0.044	100.0%	49.62%	52.3%	28.2%	19.6%	[1-0.43 0]
68	H	(3)	1363.26	0.011	100.0%	0.004	100.0%	73.0	20.7%	0.043	99.1%	49.62%	52.1%	29.4%	18.5%	[1-0.43 0]
69	H	(3)	1382.96	0.010	99.2%	0.004	99.2%	63.4	19.0%	0.042	97.3%	49.62%	52.4%	31.8%	15.9%	[1-0.43 0]
70	H	(3)	1402.67	0.011	76.5%	0.004	76.5%	56.6	19.6%	0.053	74.0%	44.55%	51.3%	34.7%	14.0%	[1-0.43 0]
71	H	(3)	1423.54	0.011	76.6%	0.004	76.6%	56.7	20.5%	0.053	73.8%	44.55%	50.8%	35.1%	14.0%	[1-0.43 0]
72	H	(3)	1443.25	0.010	73.0%	0.004	73.0%	54.2	21.4%	0.053	69.8%	43.64%	49.3%	37.4%	13.2%	[1-0.43 0]
73	H	(3)	1462.94	0.014	74.4%	0.006	74.4%	74.2	20.4%	0.054	71.6%	43.31%	47.8%	33.4%	18.8%	[1-0.43 0]
74	H	(3)	1482.62	0.015	74.4%	0.006	74.4%	77.0	21.4%	0.054	71.2%	43.02%	47.7%	32.7%	19.6%	[1-0.43 0]
75	H	(3)	1503.47	0.019	65.2%	0.008	65.2%	86.4	19.4%	0.062	62.2%	40.57%	48.3%	29.4%	22.3%	[1-0.43 0]
76	H	(3)	1523.17	0.021	64.9%	0.009	64.9%	94.1	17.7%	0.062	62.4%	40.57%	48.6%	26.7%	24.7%	[1-0.43 0]
77	H	(3)	1542.88	0.022	64.4%	0.009	64.4%	97.1	15.6%	0.062	62.5%	40.57%	50.0%	24.5%	25.5%	[1-0.43 0]
78	H	(3)	1562.61	0.018	61.5%	0.008	61.5%	80.7	14.1%	0.060	59.9%	40.57%	51.7%	27.4%	20.9%	[1-0.43 0]
79	H	(3)	1583.48	0.019	58.8%	0.008	58.8%	86.4	12.3%	0.062	57.5%	39.69%	51.8%	25.5%	22.7%	[1-0.43 0]
80	H	(3)	1603.18	0.017	56.8%	0.007	56.8%	74.4	12.0%	0.062	55.5%	39.20%	52.8%	27.9%	19.4%	[1-0.43 0]
81	H	(3)	1622.89	0.014	56.2%	0.006	56.2%	63.0	11.9%	0.060	54.9%	39.20%	53.7%	30.3%	16.0%	[1-0.43 0]
82	H	(3)	1642.60	0.011	55.7%	0.005	55.7%	52.3	12.1%	0.059	54.4%	39.20%	54.5%	32.5%	13.0%	[1-0.43 0]
83	H	(3)	1662.30	0.009	54.7%	0.004	54.7%	44.6	12.3%	0.059	53.3%	38.55%	55.0%	34.1%	10.8%	[1-0.43 0]
84	H	(3)	1683.17	0.007	54.8%	0.003	54.8%	34.4	12.0%	0.058	53.5%	38.55%	55.9%	36.1%	7.9%	[1-0.43 0]
85	H	(3)	1702.89	0.007	54.9%	0.003	54.9%	35.3	12.1%	0.057	53.5%	38.55%	56.1%	35.7%	8.2%	[1-0.43 0]
86	H	(3)	1723.74	0.008	55.1%	0.004	55.1%	37.3	12.2%	0.057	53.7%	38.55%	55.8%	35.2%	9.0%	[1-0.43 0]
87	H	(3)	1743.43	0.007	55.0%	0.004	55.0%	37.1	11.5%	0.056	53.8%	38.55%	56.0%	34.8%	9.1%	[1-0.43 0]
88	H	(3)	1761.97	0.008	50.3%	0.004	50.3%	36.9	10.8%	0.059	49.1%	37.26%	55.6%	34.9%	9.4%	[1-0.43 0]
89	H	(3)	1783.99	0.008	49.0%	0.004	49.0%	38.3	10.8%	0.059	47.8%	37.05%	54.4%	35.5%	10.1%	[1-0.43 0]
90	H	(3)	1803.68	0.009	48.4%	0.004	48.4%	41.0	11.3%	0.058	47.1%	37.05%	53.5%	35.5%	11.0%	[1-0.43 0]
91	H	(3)	1823.38	0.010	47.6%	0.005	47.6%	46.8	11.5%	0.060	46.2%	36.65%	53.7%	33.8%	12.5%	[1-0.43 0]
92	H	(3)	1843.08	0.011	47.8%	0.006	47.8%	52.5	11.5%	0.060	46.4%	36.65%	54.8%	31.0%	14.2%	[1-0.43 0]
93	H	(3)	1863.97	0.012	48.7%	0.006	48.7%	56.2	11.5%	0.061	47.3%	36.65%	56.5%	28.6%	14.9%	[1-0.43 0]
94	H	(3)	1883.67	0.014	49.5%	0.007	49.5%	62.6	11.6%	0.062	48.2%	36.65%	58.5%	25.1%	16.4%	[1-0.43 0]
95	H	(3)	1902.21	0.016	50.3%	0.008	50.3%	68.2	11.7%	0.064	48.9%	36.65%	60.5%	21.6%	17.9%	[1-0.43 0]
96	H	(3)	1924.25	0.015	50.3%	0.008	50.3%	65.1	11.5%	0.062	48.9%	36.65%	59.8%	23.2%	17.0%	[1-0.43 0]
97	H	(3)	1945.12	0.015	50.8%	0.008	50.8%	66.5	12.2%	0.062	49.3%	36.48%	59.0%	23.9%	17.2%	[1-0.43 0]
98	H	(3)	1962.50	0.015	48.3%	0.008	48.3%	63.6	12.0%	0.064	46.7%	35.83%	58.9%	24.8%	16.3%	[1-0.43 0]
99	H	(3)	1982.20	0.012	48.2%	0.007	48.2%	54.7	12.4%	0.063	46.6%	35.49%	58.1%	28.2%	13.7%	[1-0.43 0]
100	H	(3)	2003.07	0.010	46.3%	0.006	46.3%	45.6	12.3%	0.063	44.7%	34.99%	56.9%	32.1%	11.0%	[1-0.43 0]
101	H	(3)	2022.76	0.010	43.9%	0.006	43.9%	42.8	11.8%	0.066	42.3%	34.11%	57.5%	32.2%	10.2%	[1-0.43 0]
102	H	(3)	2042.48	0.009	42.8%	0.005	42.8%	37.1	9.9%	0.064	41.6%	33.97%	57.2%	33.9%	8.9%	[1-0.43 0]
103	H	(3)	2062.20	0.010	39.2%	0.006	39.2%	39.3	9.3%	0.068	38.1%	32.91%	55.6%	34.6%	9.9%	[1-0.43 0]
104	H	(3)	2083.06	0.012	36.3%	0.007	36.3%	46.1	8.5%	0.071	35.3%	32.07%	55.2%	32.9%	11.9%	[1-0.43 0]
105	H	(3)	2102.77	0.012	35.2%	0.007	35.2%	45.5	7.9%	0.071	34.3%	31.90%	54.4%	33.9%	11.7%	[1-0.43 0]
106	H	(3)	2122.47	0.011	35.2%	0.006	35.2%	43.3	7.6%	0.069	34.3%	31.90%	53.3%	35.7%	11.0%	[1-0.43 0]
107	H	(3)	2142.16	0.010	34.5%	0.006	34.5%	40.7	7.4%	0.068	33.7%	31.90%	52.2%	37.7%	10.1%	[1-0.43 0]
108	H	(3)	2163.04	0.010	33.2%	0.006	33.2%	38.6	7.5%	0.070	32.4%	30.99%	51.4%	39.0%	9.6%	[1-0.43 0]
109	H	(3)	2182.76	0.011	32.4%	0.007	32.4%	43.8	7.8%	0.072	31.5%	30.42%	51.1%	37.9%	11.0%	[1-0.43 0]
110	H	(3)	2202.46	0.015	32.1%	0.009	32.1%	57.3	7.7%	0.074	31.2%	30.27%	50.0%	35.0%	15.0%	[1-0.43 0]
111	H	(3)	2222.15	0.019	32.2%	0.012	32.2%	70.3	7.8%	0.075	31.3%	30.27%	49.8%	31.3%	18.9%	[1-0.43 0]
112	H	(3)	2243.01	0.025	32.4%	0.016	32.4%	89.5	9.1%	0.077	31.1%	30.11%	49.1%	26.5%	24.4%	[1-0.43 0]
113	H	(3)	2262.73	0.027	32.8%	0.017	32.8%	96.0	10.4%	0.078	31.2%	30.11%	49.3%	24.6%	26.1%	[1-0.43 0]
114	H	(3)	2282.43	0.027	32.7%	0.017	32.7%	95.9	10.3%	0.077	31.0%	29.98%	47.8%	26.1%	26.1%	[1-0.43 0]
115	H	(3)	2303.29	0.026	32.8%	0.017	32.8%	95.0	10.5%	0.077	31.1%	29.98%	47.7%	26.3%	25.9%	[1-0.43 0]
116	H	(3)	2322.98	0.026	32.9%	0.017	32.9%	95.4	10.6%	0.075	31.2%	29.98%	46.7%	27.3%	26.0%	[1-0.43 0]
117	H	(3)	2342.69	0.023	32.6%	0.015	32.6%	87.4	9.5%	0.074	31.1%	29.98%	47.2%	29.0%	23.8%	[1-0.43 0]
118	H	(3)	2362.39	0.024	31.9%	0.016	31.9%	90.4	7.9%	0.075	31.0%	29.85%	46.4%	28.9%	24.7%	[1-0.43 0]
119	H	(3)	2383.24	0.026	30.7%	0.017	30.7%	90.9	8.2%	0.078	29.6%	29.23%	46.7%	28.3%	25.1%	[1-0.43 0]
120	H	(3)	2402.94	0.026	31.0%	0.017	31.0%	92.6	8.6%	0.077	29.8%	29.23%	45.6%	29.1%	25.3%	[1-0.43 0]
121	H	(3)	2422.65	0.026	31.1%	0.017	31.1%	93.4	8.6%	0.077	29.9%	29.23%	45.8%	28.7%	25.5%	[1-0.43 0]
122	H	(3)	2443.49	0.027	31.3%	0.018	31.3%	95.8	8.7%	0.077	30.0%	29.23%	45.8%	27.9%	26.3%	[1-0.43 0]
123	H	(3)	2463.20	0.026	31.3%	0.018	31.3%	95.8	8.6%	0.076	30.1%	29.23%	45.6%	28.4%	26.0%	[1-0.43 0]
124	H	(3)	2484.07	0.027	30.8%	0.019	30.8%	97.5	9.2%	0.077	29.4%	28.85%	46.4%	27.4%	26.2%	[1-0.43 0]
125	H	(3)	2503.80	0.027	31.0%	0.019	31.0%	96.3	9.7%	0.077	29.5%	28.85%	49.1%	24.9%	25.9%	[1-0.43 0]
126	H	(3)	2523.50	0.030	31.7%	0.021	31.7%	106.8	9.4%	0.078	30.2%	28.51%	48.1%	23.2%	28.7%	[1-0.43 0]
127	H	(3)	2544.39	0.034	33.5%	0.024	33.5%	121.1	9.2%	0.078	32.2%	28.39%	46.5%	21.1%	32.4%	[1-0.43 0]
128	H	(3)	2564.11	0.037	35.2%	0.026	35.2%	131.6	9.8%	0.078	33.8%	28.29%	45.5%	19.0%	35.5%	[1-0.43 0]
129	H	(3)	2582.65	0.035	35.2%	0.025	35.2%	124.2	9.5%	0.077	33.9%	28.29%	46.3%	19.9%	33.8%	[1-0.43 0]
