[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	0.577	99.8%	0.003	99.8%	154.2	20.9%	1.039	97.6%	88.07%	32.4%	26.2%	41.3%	[1-0.43 0]
1	H	(3)	39.42	0.329	99.8%	0.004	99.8%	106.0	18.9%	0.861	98.0%	68.37%	46.3%	26.0%	27.7%	[1-0.43 0]
2	H	(3)	59.12	0.306	80.0%	0.005	80.0%	83.4	18.0%	1.018	78.0%	54.13%	58.0%	20.8%	21.3%	[1-0.43 0]
3	H	(3)	79.97	0.244	81.5%	0.005	81.5%	70.5	18.4%	0.960	79.4%	49.05%	65.0%	17.6%	17.5%	[1-0.43 0]
4	H	(3)	99.66	0.280	61.9%	0.008	61.9%	64.7	17.3%	1.202	59.4%	40.29%	67.6%	16.6%	15.8%	[1-0.43 0]
5	H	(3)	119.35	0.167	54.7%	0.006	54.7%	39.8	13.2%	1.167	53.1%	39.19%	79.5%	11.9%	8.6%	[1-0.43 0]
6	H	(3)	139.06	0.176	47.5%	0.007	47.5%	39.9	12.0%	1.225	46.0%	35.41%	81.3%	10.1%	8.7%	[1-0.43 0]
7	H	(3)	159.94	0.195	41.4%	0.009	41.4%	44.0	10.8%	1.231	40.0%	31.98%	76.5%	13.6%	9.9%	[1-0.43 0]
8	H	(3)	179.63	0.230	35.5%	0.011	35.5%	51.6	8.9%	1.239	34.4%	29.57%	71.5%	16.2%	12.3%	[1-0.43 0]
9	H	(3)	199.34	0.256	33.1%	0.014	33.1%	57.4	8.9%	1.238	31.9%	28.58%	70.9%	15.1%	14.0%	[1-0.43 0]
10	H	(3)	220.20	0.242	32.2%	0.015	32.2%	59.5	8.8%	1.129	31.0%	28.13%	67.5%	17.9%	14.7%	[1-0.43 0]
11	H	(3)	239.88	0.240	30.3%	0.016	30.3%	57.9	9.3%	1.153	28.9%	26.82%	69.0%	16.9%	14.1%	[1-0.43 0]
12	H	(3)	259.57	0.246	28.8%	0.018	28.8%	57.1	9.1%	1.196	27.3%	25.72%	72.6%	13.5%	13.9%	[1-0.43 0]
13	H	(3)	279.27	0.226	27.5%	0.018	27.5%	51.7	8.7%	1.215	26.1%	25.02%	76.2%	11.5%	12.2%	[1-0.43 0]
14	H	(3)	300.12	0.207	25.7%	0.017	25.7%	46.2	8.6%	1.245	24.2%	23.96%	77.4%	12.0%	10.6%	[1-0.43 0]
15	H	(3)	319.79	0.237	24.2%	0.021	24.2%	48.1	10.2%	1.367	22.0%	22.15%	77.5%	11.4%	11.1%	[1-0.43 0]
16	H	(3)	339.50	0.219	23.4%	0.021	23.4%	44.1	9.8%	1.382	21.3%	21.57%	78.5%	11.6%	9.9%	[1-0.43 0]
17	H	(3)	360.35	0.229	20.9%	0.023	20.9%	40.6	9.7%	1.567	18.5%	19.28%	78.5%	12.8%	8.7%	[1-0.43 0]
18	H	(3)	380.04	0.235	20.9%	0.025	20.9%	38.6	11.9%	1.689	17.2%	18.26%	79.3%	12.7%	8.1%	[1-0.43 0]
19	H	(3)	399.75	0.253	19.9%	0.028	19.9%	37.5	11.8%	1.877	16.1%	17.38%	81.3%	11.0%	7.7%	[1-1.00 1]
20	H	(3)	419.46	0.263	17.5%	0.031	17.5%	36.0	8.7%	2.031	15.2%	16.29%	83.7%	8.9%	7.4%	[1-0.75 0]
21	H	(3)	440.34	0.295	16.6%	0.036	16.6%	37.7	7.8%	2.174	14.6%	15.27%	84.1%	8.0%	7.9%	[1-0.87 0]
22	H	(3)	460.04	0.321	16.6%	0.041	16.6%	39.8	7.6%	2.247	14.7%	14.76%	85.6%	5.9%	8.5%	[1-0.43 0]
23	H	(3)	479.75	0.334	15.8%	0.045	15.8%	40.3	5.9%	2.307	14.7%	14.44%	86.5%	4.7%	8.8%	[1-0.43 0]
24	H	(3)	499.44	0.350	15.1%	0.049	15.1%	40.9	5.2%	2.378	14.2%	13.99%	85.8%	5.2%	9.0%	[1-0.82 2]
