[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	3.541	39.4%	0.019	39.4%	172.1	8.0%	5.715	38.6%	35.59%	17.2%	35.4%	47.4%	[1-0.59 0]
1	H	(3)	39.42	4.668	28.1%	0.051	28.1%	174.7	6.7%	7.422	27.3%	22.60%	27.8%	24.3%	47.8%	[1-0.59 0]
2	H	(3)	59.12	4.261	26.2%	0.070	26.2%	165.5	6.7%	7.154	25.4%	18.94%	31.1%	23.8%	45.2%	[1-0.59 0]
3	H	(3)	79.96	4.599	22.4%	0.102	22.4%	164.1	6.3%	7.786	21.5%	15.81%	32.6%	22.8%	44.6%	[1-1.00 1]
4	H	(3)	99.66	4.306	21.7%	0.119	21.7%	159.7	5.9%	7.489	20.9%	14.41%	34.5%	22.1%	43.4%	[1-1.00 1]
5	H	(3)	119.37	4.150	17.8%	0.138	17.8%	146.2	5.5%	7.885	17.0%	12.96%	40.8%	19.6%	39.6%	[1-1.00 1]
6	H	(3)	139.08	3.777	15.8%	0.146	15.8%	131.9	5.9%	7.953	14.6%	11.96%	42.8%	21.6%	35.6%	[1-1.00 1]
7	H	(3)	159.96	3.643	14.4%	0.162	14.4%	125.5	5.7%	8.061	13.2%	11.13%	44.2%	21.8%	34.0%	[1-1.00 1]
8	H	(3)	179.66	3.404	13.6%	0.170	13.6%	116.5	6.0%	8.117	12.2%	10.49%	46.7%	21.7%	31.6%	[1-1.00 1]
9	H	(6)	199.37	3.304	12.8%	0.183	12.8%	112.0	6.1%	8.194	11.3%	9.92%	47.7%	22.0%	30.2%	[1-1.00 1]
10	H	(6)	219.08	3.302	12.2%	0.201	12.2%	114.2	5.6%	8.030	10.8%	9.53%	47.5%	21.7%	30.7%	[1-1.00 1]
11	H	(6)	239.94	3.376	11.6%	0.225	11.6%	118.0	5.3%	7.949	10.3%	9.15%	46.6%	21.7%	31.7%	[1-1.00 1]
12	H	(6)	259.64	3.354	11.1%	0.242	11.1%	118.7	5.0%	7.846	9.9%	8.82%	45.9%	22.2%	31.9%	[1-1.00 1]
13	H	(6)	279.34	3.411	10.6%	0.265	10.6%	121.0	4.9%	7.829	9.4%	8.49%	43.7%	23.8%	32.5%	[1-1.00 1]
14	H	(6)	300.20	3.320	10.3%	0.277	10.3%	118.4	5.0%	7.786	9.0%	8.17%	42.5%	25.5%	32.0%	[1-1.00 1]
