[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.68	0.972	55.8%	0.005	55.8%	88.3	12.8%	3.057	54.3%	50.77%	40.5%	35.7%	23.8%	[1-0.68 0]
1	H	(3)	39.37	0.669	46.1%	0.007	46.1%	62.8	10.9%	2.958	44.8%	36.49%	36.5%	47.0%	16.5%	[1-0.68 0]
2	H	(3)	59.07	0.513	41.5%	0.008	41.5%	50.5	9.9%	2.819	40.3%	29.76%	31.9%	55.1%	13.0%	[1-0.68 0]
3	H	(3)	79.93	0.517	34.4%	0.011	34.4%	45.4	9.0%	3.164	33.2%	24.00%	35.5%	53.0%	11.5%	[1-0.68 0]
4	H	(3)	99.64	0.507	32.8%	0.014	32.8%	44.9	9.0%	3.136	31.6%	21.66%	38.9%	49.7%	11.4%	[1-0.68 0]
5	H	(3)	120.52	0.367	26.3%	0.012	26.3%	32.2	6.4%	3.165	25.5%	19.62%	40.4%	51.9%	7.7%	[1-0.68 0]
6	H	(3)	139.07	0.385	22.3%	0.015	22.3%	30.8	6.1%	3.464	21.4%	17.70%	45.1%	47.6%	7.3%	[1-0.49 2]
7	H	(3)	159.95	0.385	20.9%	0.017	20.9%	30.4	6.0%	3.517	20.0%	16.62%	50.6%	42.4%	7.0%	[1-0.22 2]
8	H	(3)	179.64	0.457	18.8%	0.023	18.8%	33.5	6.7%	3.787	17.6%	15.23%	50.7%	41.3%	8.0%	[1-0.80 2]
9	H	(3)	199.34	0.456	19.0%	0.025	19.0%	34.4	6.5%	3.684	17.9%	14.73%	50.8%	41.0%	8.2%	[1-0.96 2]
10	H	(3)	219.05	0.476	17.9%	0.029	17.9%	35.7	6.5%	3.703	16.7%	14.07%	51.8%	39.5%	8.7%	[1-0.88 2]
11	H	(3)	239.91	0.565	17.6%	0.038	17.6%	41.3	6.5%	3.799	16.3%	13.34%	51.8%	38.0%	10.2%	[1-0.95 2]
12	H	(3)	259.58	0.749	17.9%	0.054	17.9%	54.0	6.3%	3.855	16.7%	12.77%	51.6%	34.4%	14.0%	[1-0.92 2]
13	H	(3)	279.26	0.812	17.1%	0.063	17.1%	56.4	7.0%	4.003	15.5%	12.21%	53.6%	31.7%	14.7%	[1-1.00 1]
14	H	(3)	300.10	0.832	17.2%	0.069	17.2%	56.9	9.5%	4.062	14.3%	11.73%	55.2%	29.3%	15.6%	[1-0.97 2]
15	H	(3)	320.96	1.134	20.9%	0.101	20.9%	76.6	14.0%	4.112	15.6%	11.38%	53.9%	25.4%	20.8%	[1-0.97 2]
16	H	(3)	340.65	1.435	21.7%	0.136	21.7%	97.2	12.3%	4.101	17.9%	11.09%	50.9%	22.7%	26.5%	[1-1.00 1]
17	H	(3)	360.35	1.378	22.9%	0.138	22.9%	92.3	15.3%	4.150	17.1%	10.77%	53.6%	20.8%	25.6%	[1-0.92 2]
18	H	(3)	380.07	1.323	22.5%	0.140	22.5%	87.3	15.2%	4.210	16.6%	10.45%	55.7%	19.8%	24.5%	[1-0.91 2]
19	H	(6)	399.78	1.434	21.3%	0.159	21.3%	95.2	12.7%	4.187	17.1%	10.24%	53.4%	20.8%	25.8%	[1-0.91 2]
20	H	(6)	419.50	1.236	17.7%	0.144	17.7%	82.1	9.1%	4.184	15.2%	10.03%	55.4%	22.1%	22.5%	[1-1.00 2]
21	H	(6)	439.20	1.022	15.4%	0.125	15.4%	67.4	9.5%	4.210	12.1%	9.78%	59.0%	22.5%	18.4%	[1-1.00 1]
22	H	(6)	460.08	1.021	12.9%	0.131	12.9%	67.8	6.1%	4.186	11.4%	9.58%	58.3%	23.9%	17.8%	[1-0.95 2]
23	H	(6)	479.77	1.080	12.7%	0.144	12.7%	72.2	6.0%	4.155	11.2%	9.39%	56.4%	25.0%	18.5%	[1-0.94 2]
24	H	(6)	499.46	0.941	11.8%	0.131	11.8%	63.8	5.7%	4.098	10.4%	9.26%	58.4%	25.4%	16.2%	[1-0.96 2]
25	H	(6)	520.31	0.918	12.0%	0.133	12.0%	62.0	6.2%	4.110	10.2%	9.08%	59.2%	25.1%	15.7%	[1-1.00 1]
26	H	(6)	540.01	0.835	12.1%	0.125	12.1%	57.0	6.8%	4.071	10.0%	8.97%	60.2%	25.5%	14.2%	[1-0.99 2]
27	H	(6)	559.68	0.787	13.0%	0.122	13.0%	54.1	8.5%	4.043	9.9%	8.83%	60.6%	25.9%	13.5%	[1-1.00 1]
28	H	(6)	579.37	0.782	13.1%	0.126	13.1%	53.1	8.9%	4.093	9.6%	8.64%	61.0%	25.7%	13.3%	[1-1.00 2]
29	H	(6)	600.21	0.814	13.2%	0.136	13.2%	54.5	9.2%	4.149	9.5%	8.45%	61.6%	24.7%	13.7%	[1-1.00 1]
30	H	(6)	619.89	0.821	13.0%	0.141	13.0%	55.1	9.0%	4.143	9.4%	8.33%	61.5%	24.9%	13.6%	[1-1.00 1]
31	H	(6)	639.59	0.793	12.6%	0.141	12.6%	53.6	8.8%	4.105	9.1%	8.22%	61.0%	25.8%	13.2%	[1-1.00 1]
32	H	(6)	660.46	0.800	12.0%	0.147	12.0%	53.6	7.9%	4.144	9.1%	8.06%	61.4%	25.3%	13.3%	[1-1.00 1]
33	H	(6)	680.17	0.823	12.6%	0.156	12.6%	55.2	8.3%	4.144	9.5%	7.98%	61.9%	24.3%	13.8%	[1-1.00 1]
34	H	(6)	699.88	0.828	13.2%	0.161	13.2%	55.5	8.9%	4.144	9.7%	7.88%	61.9%	24.2%	13.9%	[1-1.00 1]
35	H	(6)	719.60	0.838	13.1%	0.167	13.1%	56.0	8.5%	4.153	10.0%	7.76%	62.0%	23.9%	14.1%	[1-1.00 1]
36	H	(6)	740.45	0.818	13.2%	0.168	13.2%	55.0	8.9%	4.136	9.8%	7.66%	61.9%	24.4%	13.7%	[1-1.00 1]
37	H	(6)	760.16	0.807	12.3%	0.170	12.3%	54.2	7.9%	4.136	9.4%	7.55%	61.3%	25.5%	13.3%	[1-1.00 1]
38	H	(6)	779.84	0.777	11.3%	0.168	11.3%	52.7	7.0%	4.098	8.9%	7.45%	60.4%	26.9%	12.7%	[1-1.00 1]
39	H	(6)	800.69	0.760	10.7%	0.169	10.7%	51.9	6.3%	4.063	8.6%	7.36%	59.7%	27.8%	12.5%	[1-1.00 1]
40	H	(6)	820.39	0.722	10.2%	0.164	10.2%	49.5	6.1%	4.050	8.2%	7.26%	59.8%	28.5%	11.7%	[1-1.00 1]
41	H	(6)	840.10	0.705	10.0%	0.165	10.0%	48.7	6.0%	4.027	8.1%	7.18%	59.4%	29.1%	11.4%	[1-1.00 1]
42	H	(6)	859.78	0.728	10.5%	0.174	10.5%	49.9	6.4%	4.050	8.3%	7.09%	59.6%	28.7%	11.8%	[1-1.00 1]
43	H	(6)	880.64	0.762	10.8%	0.186	10.8%	52.0	6.7%	4.069	8.5%	7.00%	59.7%	28.0%	12.3%	[1-1.00 1]
44	H	(6)	900.34	0.748	11.0%	0.187	11.0%	51.1	7.3%	4.062	8.2%	6.92%	59.7%	28.3%	11.9%	[1-1.00 1]
45	H	(6)	920.04	0.735	11.0%	0.188	11.0%	50.5	7.4%	4.044	8.0%	6.85%	59.4%	29.0%	11.7%	[1-1.00 1]
46	H	(6)	940.90	0.737	10.6%	0.193	10.6%	50.8	7.1%	4.027	7.9%	6.79%	59.1%	29.1%	11.8%	[1-1.00 1]
47	H	(6)	960.62	0.706	10.2%	0.188	10.2%	49.3	6.9%	3.981	7.5%	6.75%	59.0%	29.6%	11.4%	[1-1.00 1]
48	H	(6)	980.31	0.660	10.2%	0.180	10.2%	46.8	7.3%	3.921	7.1%	6.71%	58.7%	30.6%	10.7%	[1-1.00 1]
49	H	(6)	1000.02	0.644	9.9%	0.179	9.9%	45.6	7.0%	3.922	7.0%	6.63%	58.4%	31.1%	10.5%	[1-1.00 1]
50	H	(6)	1020.89	0.630	9.6%	0.179	9.6%	44.9	6.6%	3.895	7.0%	6.58%	57.8%	31.9%	10.4%	[1-1.00 1]
51	H	(6)	1040.58	0.613	9.6%	0.177	9.6%	43.7	6.7%	3.893	6.8%	6.49%	57.2%	32.8%	10.0%	[1-1.00 1]
52	H	(6)	1060.27	0.585	9.6%	0.172	9.6%	42.2	6.8%	3.857	6.8%	6.45%	56.6%	33.8%	9.6%	[1-1.00 1]
53	H	(6)	1081.11	0.569	9.7%	0.171	9.7%	41.2	6.9%	3.835	6.8%	6.38%	56.1%	34.6%	9.3%	[1-1.00 1]
54	H	(6)	1100.80	0.577	9.3%	0.176	9.3%	41.6	6.5%	3.853	6.7%	6.30%	55.8%	34.8%	9.4%	[1-1.00 1]
55	H	(6)	1120.51	0.577	9.5%	0.180	9.5%	41.7	6.7%	3.847	6.8%	6.25%	55.7%	34.8%	9.5%	[1-1.00 1]
56	H	(6)	1140.24	0.557	10.5%	0.176	10.5%	40.4	8.0%	3.831	6.8%	6.22%	56.1%	34.8%	9.1%	[1-1.00 1]
57	H	(6)	1161.12	0.557	10.9%	0.180	10.9%	40.3	8.6%	3.840	6.8%	6.15%	56.4%	34.5%	9.1%	[1-1.00 1]
58	H	(6)	1180.83	0.557	10.4%	0.183	10.4%	40.4	7.7%	3.829	6.9%	6.11%	56.4%	34.6%	9.1%	[1-1.00 1]
59	H	(6)	1200.54	0.530	10.9%	0.177	10.9%	38.7	8.4%	3.804	7.0%	6.07%	56.5%	35.0%	8.6%	[1-1.00 1]
60	H	(6)	1221.42	0.514	10.4%	0.174	10.4%	37.6	7.7%	3.801	7.0%	6.03%	56.8%	34.9%	8.2%	[1-1.00 1]
61	H	(6)	1241.12	0.524	9.6%	0.181	9.6%	38.2	6.6%	3.816	7.0%	5.96%	56.6%	35.1%	8.4%	[1-1.00 1]
62	H	(6)	1260.81	0.524	9.6%	0.184	9.6%	38.3	6.6%	3.808	7.0%	5.92%	56.1%	35.6%	8.4%	[1-1.00 1]
63	H	(6)	1280.52	0.494	10.4%	0.176	10.4%	36.0	7.9%	3.816	6.7%	5.85%	56.5%	35.8%	7.8%	[1-1.00 1]
64	H	(6)	1301.38	0.489	10.3%	0.177	10.3%	35.6	7.9%	3.811	6.6%	5.82%	56.9%	35.5%	7.6%	[1-1.00 1]
65	H	(6)	1321.07	0.478	11.1%	0.175	11.1%	34.9	9.1%	3.804	6.4%	5.79%	57.3%	35.2%	7.4%	[1-1.00 1]
66	H	(6)	1340.77	0.475	11.3%	0.177	11.3%	34.4	9.4%	3.832	6.2%	5.73%	57.9%	34.8%	7.3%	[1-1.00 1]
67	H	(6)	1361.63	0.462	11.6%	0.175	11.6%	33.3	9.8%	3.856	6.1%	5.68%	58.8%	34.2%	7.0%	[1-1.00 1]
68	H	(6)	1381.33	0.456	11.7%	0.175	11.7%	32.8	10.0%	3.858	6.1%	5.65%	59.2%	34.0%	6.8%	[1-1.00 1]
69	H	(6)	1401.04	0.427	12.4%	0.166	12.4%	30.9	10.8%	3.842	6.1%	5.62%	59.7%	34.0%	6.3%	[1-1.00 1]
70	H	(6)	1420.76	0.443	11.7%	0.175	11.7%	32.3	10.0%	3.818	6.2%	5.59%	59.2%	34.2%	6.6%	[1-1.00 1]
71	H	(6)	1441.63	0.425	12.7%	0.170	12.7%	31.0	11.1%	3.812	6.1%	5.55%	59.4%	34.4%	6.2%	[1-1.00 1]
72	H	(6)	1461.36	0.421	12.9%	0.171	12.9%	30.9	11.4%	3.793	6.0%	5.52%	59.3%	34.5%	6.2%	[1-1.00 1]
73	H	(6)	1481.06	0.436	12.0%	0.179	12.0%	32.0	10.4%	3.787	5.9%	5.48%	58.8%	34.7%	6.5%	[1-1.00 1]
74	H	(6)	1500.75	0.461	11.6%	0.192	11.6%	34.0	10.0%	3.764	5.9%	5.45%	57.8%	35.1%	7.1%	[1-1.00 1]
75	H	(6)	1521.63	0.447	12.0%	0.189	12.0%	32.9	10.5%	3.772	5.8%	5.41%	58.4%	34.8%	6.8%	[1-1.00 1]
76	H	(6)	1541.32	0.461	11.3%	0.197	11.3%	33.9	9.7%	3.775	5.8%	5.37%	58.1%	34.8%	7.1%	[1-1.00 1]
77	H	(6)	1561.03	0.463	10.5%	0.201	10.5%	34.1	8.8%	3.768	5.7%	5.33%	57.6%	35.3%	7.1%	[1-1.00 1]
78	H	(6)	1581.89	0.455	10.7%	0.200	10.7%	33.6	9.0%	3.763	5.7%	5.30%	57.8%	35.2%	7.0%	[1-1.00 1]
79	H	(6)	1601.59	0.469	10.1%	0.209	10.1%	34.5	8.3%	3.782	5.7%	5.26%	57.8%	35.0%	7.2%	[1-1.00 1]
80	H	(6)	1621.29	0.469	10.1%	0.211	10.1%	34.6	8.4%	3.772	5.6%	5.22%	57.4%	35.4%	7.3%	[1-0.97 2]
81	H	(6)	1641.01	0.466	10.3%	0.213	10.3%	34.4	8.6%	3.765	5.6%	5.19%	57.2%	35.6%	7.2%	[1-0.98 2]
82	H	(6)	1661.93	0.474	10.6%	0.219	10.6%	34.9	9.1%	3.776	5.6%	5.16%	57.3%	35.3%	7.4%	[1-1.00 1]
83	H	(6)	1681.64	0.517	10.2%	0.241	10.2%	38.0	8.5%	3.774	5.6%	5.12%	56.6%	35.1%	8.3%	[1-0.99 2]
84	H	(6)	1701.36	0.523	10.3%	0.247	10.3%	38.4	8.7%	3.782	5.5%	5.09%	56.5%	35.1%	8.4%	[1-0.98 2]
85	H	(6)	1721.05	0.536	9.9%	0.256	9.9%	39.4	8.2%	3.784	5.5%	5.06%	56.1%	35.3%	8.6%	[1-0.99 2]
86	H	(6)	1741.96	0.553	9.1%	0.268	9.1%	40.7	7.3%	3.780	5.5%	5.04%	55.8%	35.2%	9.0%	[1-0.97 2]
87	H	(6)	1761.66	0.556	9.0%	0.272	9.0%	40.8	7.1%	3.780	5.5%	5.01%	55.9%	35.1%	9.1%	[1-0.98 2]
88	H	(6)	1781.35	0.511	9.3%	0.253	9.3%	37.5	7.6%	3.786	5.4%	4.98%	56.7%	35.2%	8.1%	[1-0.97 2]
89	H	(6)	1802.21	0.483	9.0%	0.242	9.0%	35.5	7.2%	3.778	5.4%	4.96%	57.1%	35.4%	7.5%	[1-0.96 2]
90	H	(6)	1821.91	0.468	9.4%	0.237	9.4%	34.4	7.8%	3.778	5.3%	4.93%	57.3%	35.4%	7.2%	[1-0.98 2]
91	H	(6)	1841.60	0.439	10.5%	0.224	10.5%	32.2	9.1%	3.784	5.3%	4.91%	58.3%	35.1%	6.6%	[1-0.99 1]
92	H	(6)	1861.30	0.439	11.2%	0.227	11.2%	32.3	9.8%	3.775	5.3%	4.88%	57.9%	35.4%	6.6%	[1-0.98 2]
93	H	(6)	1882.17	0.444	11.8%	0.232	11.8%	32.7	10.4%	3.772	5.4%	4.86%	57.8%	35.4%	6.7%	[1-1.00 2]
94	H	(6)	1901.88	0.443	12.7%	0.234	12.7%	32.6	11.4%	3.773	5.5%	4.83%	57.8%	35.5%	6.7%	[1-0.99 2]
95	H	(6)	1921.60	0.440	12.4%	0.235	12.4%	32.4	11.1%	3.775	5.6%	4.80%	57.8%	35.6%	6.6%	[1-1.00 1]
96	H	(6)	1941.31	0.433	11.5%	0.233	11.5%	32.0	10.0%	3.753	5.6%	4.78%	57.3%	36.2%	6.5%	[1-1.00 2]
97	H	(6)	1962.20	0.439	10.7%	0.239	10.7%	32.7	9.1%	3.737	5.6%	4.76%	57.1%	36.2%	6.7%	[1-0.99 2]
98	H	(6)	1981.90	0.442	10.5%	0.243	10.5%	32.9	8.9%	3.732	5.5%	4.74%	57.0%	36.2%	6.7%	[1-0.98 2]
99	H	(6)	2001.60	0.444	10.7%	0.247	10.7%	33.1	9.2%	3.731	5.4%	4.72%	57.0%	36.2%	6.8%	[1-0.98 2]
100	H	(6)	2022.46	0.445	10.1%	0.250	10.1%	33.2	8.5%	3.727	5.4%	4.70%	57.1%	36.0%	6.9%	[1-0.95 2]
101	H	(6)	2042.16	0.456	10.6%	0.259	10.6%	33.9	9.1%	3.736	5.4%	4.67%	57.2%	35.8%	7.1%	[1-0.96 2]
102	H	(6)	2061.87	0.431	10.4%	0.247	10.4%	32.0	9.0%	3.739	5.3%	4.65%	57.5%	36.0%	6.5%	[1-0.95 2]
103	H	(6)	2081.55	0.431	10.2%	0.249	10.2%	32.0	8.7%	3.738	5.4%	4.63%	57.5%	36.0%	6.6%	[1-0.95 2]
104	H	(6)	2102.39	0.443	9.8%	0.259	9.8%	32.8	8.3%	3.757	5.3%	4.59%	57.2%	36.0%	6.7%	[1-0.94 2]
105	H	(6)	2122.09	0.443	10.4%	0.261	10.4%	32.7	8.9%	3.764	5.3%	4.55%	57.1%	36.1%	6.7%	[1-0.94 2]
106	H	(6)	2141.77	0.435	10.4%	0.259	10.4%	32.4	9.0%	3.739	5.2%	4.54%	56.9%	36.4%	6.7%	[1-0.94 2]
107	H	(6)	2162.64	0.458	10.0%	0.275	10.0%	34.2	8.5%	3.717	5.2%	4.52%	56.2%	36.6%	7.2%	[1-0.93 2]
108	H	(6)	2182.35	0.440	9.9%	0.267	9.9%	33.0	8.5%	3.705	5.0%	4.50%	56.2%	36.9%	6.9%	[1-0.90 2]
109	H	(6)	2202.07	0.435	10.0%	0.266	10.0%	32.8	8.6%	3.685	5.0%	4.49%	56.0%	37.2%	6.8%	[1-0.89 2]
110	H	(6)	2221.79	0.431	10.0%	0.266	10.0%	32.5	8.6%	3.684	5.0%	4.47%	55.8%	37.5%	6.7%	[1-0.89 2]
111	H	(6)	2242.66	0.430	10.2%	0.268	10.2%	32.3	9.0%	3.693	5.0%	4.44%	55.7%	37.6%	6.7%	[1-0.90 2]
112	H	(6)	2262.38	0.418	11.3%	0.263	11.3%	31.3	10.2%	3.704	4.9%	4.42%	55.9%	37.8%	6.4%	[1-0.88 2]
113	H	(6)	2282.08	0.412	11.3%	0.261	11.3%	31.0	10.2%	3.689	4.9%	4.40%	55.4%	38.3%	6.3%	[1-0.89 2]
114	H	(6)	2302.94	0.409	10.6%	0.262	10.6%	30.9	9.5%	3.678	4.9%	4.38%	55.2%	38.6%	6.2%	[1-0.88 2]
115	H	(6)	2322.64	0.413	10.4%	0.266	10.4%	31.2	9.2%	3.679	4.8%	4.36%	55.0%	38.7%	6.3%	[1-0.90 2]
116	H	(6)	2342.36	0.427	9.3%	0.278	9.3%	32.4	8.0%	3.661	4.8%	4.34%	54.3%	39.1%	6.6%	[1-0.88 2]
