[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.63	0.664	94.3%	0.004	94.3%	151.2	19.2%	1.219	92.3%	76.15%	22.9%	35.5%	41.6%	[1-1.00 0]
1	H	(3)	39.22	0.812	73.2%	0.009	73.2%	168.0	15.6%	1.342	71.5%	53.62%	21.2%	31.9%	46.9%	[1-1.00 0]
2	H	(3)	60.02	0.909	53.6%	0.015	53.6%	151.1	14.0%	1.672	51.8%	37.94%	24.1%	34.0%	41.9%	[1-1.00 0]
3	H	(3)	79.67	0.752	51.0%	0.017	51.0%	126.9	13.4%	1.646	49.2%	33.69%	33.4%	32.2%	34.4%	[1-1.00 0]
4	H	(3)	99.38	0.622	48.8%	0.017	48.8%	107.1	13.1%	1.613	47.0%	30.97%	39.4%	32.0%	28.6%	[1-1.00 0]
5	H	(3)	119.07	0.466	40.8%	0.015	40.8%	80.5	10.5%	1.609	39.4%	28.53%	43.2%	36.0%	20.8%	[1-1.00 0]
6	H	(3)	141.09	0.427	39.4%	0.017	39.4%	69.2	9.8%	1.713	38.1%	25.79%	45.2%	37.4%	17.4%	[1-1.00 0]
7	H	(3)	160.80	0.471	39.5%	0.021	39.5%	72.5	14.7%	1.805	36.7%	23.39%	44.7%	36.9%	18.4%	[1-1.00 0]
8	H	(3)	180.51	0.532	43.1%	0.027	43.1%	87.0	17.7%	1.700	39.3%	22.42%	37.9%	39.0%	23.0%	[1-1.00 0]
9	H	(3)	200.22	0.570	46.6%	0.032	46.6%	100.2	19.2%	1.578	42.4%	21.80%	32.1%	41.0%	26.9%	[1-1.00 0]
10	H	(3)	221.09	0.658	49.2%	0.040	49.2%	119.4	17.6%	1.531	45.9%	21.10%	30.0%	37.2%	32.8%	[1-1.00 0]
11	H	(3)	240.79	0.632	45.0%	0.042	45.0%	111.4	19.7%	1.576	40.5%	20.00%	32.5%	37.1%	30.4%	[1-1.00 0]
12	H	(3)	260.53	0.576	42.0%	0.042	42.0%	101.2	16.9%	1.581	38.5%	19.23%	34.7%	37.9%	27.4%	[1-0.95 2]
13	H	(3)	281.38	0.587	38.2%	0.046	38.2%	96.1	16.5%	1.697	34.4%	18.06%	37.1%	37.2%	25.8%	[1-0.96 2]
14	H	(3)	301.10	0.561	35.5%	0.047	35.5%	89.7	15.1%	1.737	32.1%	17.35%	39.6%	36.4%	24.0%	[1-0.92 2]
15	H	(3)	320.78	0.563	36.1%	0.050	36.1%	89.7	18.7%	1.742	30.9%	16.82%	40.5%	35.9%	23.6%	[1-0.90 2]
16	H	(3)	340.49	0.539	33.3%	0.051	33.3%	84.4	16.2%	1.775	29.0%	16.25%	41.6%	36.3%	22.1%	[1-1.00 1]
17	H	(3)	361.33	0.526	31.9%	0.053	31.9%	81.3	17.2%	1.796	26.8%	15.73%	43.3%	35.8%	21.0%	[1-0.99 2]
18	H	(3)	381.03	0.515	31.4%	0.055	31.4%	79.7	17.1%	1.794	26.4%	15.37%	45.0%	34.4%	20.6%	[1-0.96 2]
19	H	(3)	400.73	0.586	32.2%	0.065	32.2%	91.7	14.7%	1.776	28.6%	15.12%	43.2%	32.8%	24.0%	[1-0.99 2]
20	H	(3)	421.58	0.543	30.1%	0.064	30.1%	83.4	13.5%	1.811	26.9%	14.62%	45.8%	32.4%	21.7%	[1-0.92 2]
21	H	(3)	441.28	0.509	30.0%	0.062	30.0%	79.3	13.9%	1.782	26.5%	14.28%	45.4%	33.9%	20.7%	[1-0.81 2]
22	H	(3)	460.97	0.484	29.3%	0.062	29.3%	75.3	13.8%	1.784	25.8%	13.90%	45.8%	34.5%	19.7%	[1-0.79 2]
23	H	(3)	479.51	0.416	26.1%	0.055	26.1%	65.4	10.6%	1.767	23.8%	13.64%	45.6%	37.5%	16.9%	[1-0.87 2]
24	H	(3)	500.37	0.333	26.0%	0.046	26.0%	52.5	15.2%	1.762	21.2%	13.36%	48.9%	37.8%	13.4%	[1-0.97 2]
25	H	(3)	521.22	0.299	23.8%	0.043	23.8%	47.3	13.5%	1.752	19.6%	13.14%	49.7%	38.4%	11.9%	[1-1.00 1]
26	H	(3)	540.94	0.340	25.6%	0.051	25.6%	54.2	16.5%	1.742	19.6%	12.99%	49.5%	36.8%	13.7%	[1-0.96 2]
27	H	(3)	561.79	0.369	27.1%	0.058	27.1%	58.3	18.6%	1.761	19.7%	12.76%	50.4%	34.7%	14.9%	[1-1.00 1]
28	H	(3)	580.32	0.386	28.0%	0.062	28.0%	60.6	19.9%	1.769	19.7%	12.58%	51.6%	32.9%	15.5%	[1-0.95 2]
29	H	(3)	601.16	0.406	25.9%	0.068	25.9%	64.2	15.5%	1.758	20.8%	12.35%	49.4%	34.0%	16.5%	[1-0.94 2]
30	H	(3)	620.87	0.415	26.3%	0.072	26.3%	67.6	13.5%	1.707	22.6%	12.23%	46.6%	35.8%	17.6%	[1-0.93 2]
31	H	(3)	641.74	0.433	25.3%	0.077	25.3%	70.1	9.7%	1.716	23.3%	11.99%	46.6%	35.0%	18.4%	[1-0.88 2]
32	H	(3)	661.43	0.466	25.8%	0.086	25.8%	76.2	7.0%	1.698	24.8%	11.76%	43.3%	36.8%	19.8%	[1-0.75 2]
33	H	(3)	679.98	0.434	23.7%	0.082	23.7%	69.4	5.6%	1.736	23.0%	11.52%	45.2%	37.0%	17.7%	[1-0.76 2]
34	H	(3)	700.84	0.371	20.6%	0.072	20.6%	57.9	5.8%	1.780	19.8%	11.31%	49.6%	36.1%	14.2%	[1-0.79 2]
35	H	(3)	720.53	0.315	18.3%	0.063	18.3%	48.8	6.0%	1.789	17.3%	11.24%	54.6%	34.0%	11.4%	[1-0.74 2]
36	H	(3)	741.41	0.267	17.7%	0.055	17.7%	41.8	5.9%	1.773	16.7%	11.07%	54.5%	36.1%	9.4%	[1-0.73 2]
37	H	(3)	762.29	0.215	17.8%	0.045	17.8%	33.3	9.9%	1.789	14.9%	10.89%	57.8%	35.0%	7.2%	[1-0.76 2]
38	H	(3)	781.98	0.273	20.9%	0.059	20.9%	42.3	13.1%	1.789	16.3%	10.74%	55.0%	35.1%	9.9%	[1-0.84 2]
39	H	(3)	800.53	0.329	23.4%	0.073	23.4%	51.7	15.3%	1.768	17.7%	10.66%	52.5%	34.7%	12.8%	[1-0.70 2]
40	H	(3)	821.39	0.388	23.8%	0.089	23.8%	61.3	14.0%	1.757	19.2%	10.54%	49.3%	35.0%	15.6%	[1-0.76 2]
41	H	(6)	839.93	0.386	23.8%	0.090	23.8%	60.4	15.8%	1.776	17.8%	10.44%	52.1%	32.6%	15.2%	[1-0.59 2]
42	H	(6)	861.99	0.391	24.4%	0.094	24.4%	60.8	17.2%	1.787	17.3%	10.32%	52.3%	32.4%	15.3%	[1-0.70 2]
43	H	(6)	880.55	0.353	22.5%	0.086	22.5%	54.7	15.8%	1.792	15.9%	10.20%	54.0%	32.5%	13.5%	[1-0.65 2]
44	H	(6)	900.26	0.318	20.6%	0.080	20.6%	49.7	14.4%	1.780	14.8%	10.07%	54.7%	33.4%	12.0%	[1-0.61 2]
45	H	(6)	919.97	0.289	20.1%	0.074	20.1%	45.2	15.0%	1.777	13.3%	9.95%	56.0%	33.3%	10.6%	[1-0.55 2]
46	H	(6)	940.83	0.265	19.5%	0.069	19.5%	42.4	14.8%	1.737	12.6%	9.88%	55.5%	34.7%	9.8%	[1-0.49 2]
47	H	(6)	960.55	0.235	15.0%	0.063	15.0%	37.8	9.9%	1.732	11.2%	9.81%	56.3%	35.2%	8.4%	[1-0.58 2]
48	H	(6)	980.25	0.234	14.2%	0.064	14.2%	38.3	9.2%	1.696	10.8%	9.71%	56.0%	35.4%	8.5%	[1-0.28 2]
49	H	(6)	1001.12	0.228	13.2%	0.064	13.2%	37.8	8.1%	1.679	10.4%	9.63%	55.4%	36.2%	8.4%	[1-0.27 2]
50	H	(6)	1020.80	0.227	13.0%	0.064	13.0%	38.2	7.9%	1.646	10.4%	9.56%	54.7%	36.8%	8.5%	[1-0.06 2]
51	H	(6)	1040.51	0.228	12.5%	0.066	12.5%	38.7	7.3%	1.637	10.2%	9.44%	53.7%	37.7%	8.7%	[1-0.00 2]
52	H	(6)	1060.20	0.223	12.8%	0.066	12.8%	38.3	8.0%	1.616	10.0%	9.36%	52.0%	39.5%	8.5%	[1-0.00 2]
53	H	(6)	1081.08	0.217	13.0%	0.065	13.0%	37.6	8.5%	1.606	9.8%	9.25%	50.9%	40.8%	8.3%	[1-0.00 2]
54	H	(6)	1100.78	0.214	13.0%	0.065	13.0%	37.3	8.7%	1.593	9.6%	9.17%	50.3%	41.5%	8.2%	[1-0.00 2]
55	H	(6)	1120.48	0.205	13.4%	0.064	13.4%	35.6	9.6%	1.597	9.4%	9.09%	49.9%	42.3%	7.7%	[1-0.14 2]
56	H	(6)	1141.34	0.203	13.4%	0.065	13.4%	35.6	9.7%	1.586	9.3%	8.98%	49.5%	42.8%	7.7%	[1-0.00 2]
57	H	(6)	1161.06	0.218	12.9%	0.070	12.9%	37.1	9.2%	1.629	9.0%	8.85%	50.2%	41.6%	8.2%	[1-0.29 2]
58	H	(6)	1180.78	0.228	12.0%	0.075	12.0%	38.8	8.0%	1.632	9.0%	8.78%	49.9%	41.4%	8.7%	[1-0.35 2]
59	H	(6)	1200.51	0.235	12.5%	0.078	12.5%	40.1	8.7%	1.629	8.9%	8.69%	50.1%	40.8%	9.1%	[1-0.20 2]
60	H	(6)	1221.38	0.247	12.4%	0.084	12.4%	42.2	8.6%	1.624	9.0%	8.65%	50.1%	40.1%	9.7%	[1-0.19 2]
61	H	(6)	1241.10	0.260	12.1%	0.090	12.1%	43.7	8.3%	1.655	8.8%	8.55%	50.5%	39.3%	10.2%	[1-0.32 2]
62	H	(6)	1260.81	0.268	12.0%	0.094	12.0%	45.3	8.2%	1.644	8.8%	8.47%	49.3%	40.1%	10.6%	[1-0.32 2]
63	H	(6)	1280.51	0.262	12.3%	0.093	12.3%	44.5	8.7%	1.635	8.7%	8.40%	49.2%	40.4%	10.4%	[1-0.17 2]
64	H	(6)	1301.37	0.268	11.7%	0.097	11.7%	45.1	7.9%	1.647	8.6%	8.33%	49.0%	40.5%	10.5%	[1-0.30 2]
65	H	(6)	1321.05	0.261	11.6%	0.096	11.6%	44.1	7.8%	1.646	8.6%	8.28%	49.1%	40.6%	10.3%	[1-0.36 2]
66	H	(6)	1340.75	0.272	11.6%	0.101	11.6%	45.5	7.9%	1.661	8.4%	8.22%	49.3%	40.0%	10.8%	[1-0.49 0]
67	H	(6)	1361.60	0.275	11.8%	0.104	11.8%	45.3	8.3%	1.685	8.3%	8.16%	50.4%	39.0%	10.7%	[1-0.59 0]
68	H	(6)	1381.30	0.290	11.9%	0.111	11.9%	47.5	8.3%	1.700	8.4%	8.09%	51.1%	37.6%	11.3%	[1-0.56 0]
69	H	(6)	1401.00	0.293	11.7%	0.114	11.7%	47.7	8.2%	1.707	8.4%	8.03%	51.6%	37.1%	11.3%	[1-0.52 0]
70	H	(6)	1420.70	0.299	11.5%	0.118	11.5%	48.1	8.0%	1.724	8.3%	7.96%	52.2%	36.3%	11.4%	[1-0.64 0]
71	H	(6)	1441.56	0.291	11.7%	0.117	11.7%	46.5	8.3%	1.738	8.2%	7.88%	52.8%	36.3%	10.9%	[1-0.66 0]
72	H	(6)	1461.28	0.287	11.4%	0.116	11.4%	45.8	7.9%	1.738	8.2%	7.80%	53.2%	36.1%	10.7%	[1-0.59 0]
73	H	(6)	1482.16	0.275	11.8%	0.113	11.8%	44.3	8.6%	1.724	8.1%	7.76%	53.7%	36.0%	10.3%	[1-0.52 0]
74	H	(6)	1500.72	0.267	11.9%	0.111	11.9%	42.3	8.8%	1.750	8.0%	7.68%	54.7%	35.4%	9.8%	[1-0.61 0]
75	H	(6)	1521.59	0.270	11.8%	0.114	11.8%	42.8	8.6%	1.755	8.1%	7.61%	54.9%	35.3%	9.9%	[1-0.54 0]
76	H	(6)	1542.46	0.279	11.6%	0.119	11.6%	44.3	8.1%	1.746	8.3%	7.56%	54.7%	35.1%	10.3%	[1-0.42 2]
77	H	(6)	1561.01	0.270	12.1%	0.117	12.1%	44.1	8.7%	1.705	8.4%	7.52%	53.6%	36.2%	10.2%	[1-0.07 2]
78	H	(6)	1581.89	0.265	11.9%	0.116	11.9%	43.5	8.5%	1.689	8.3%	7.46%	52.1%	37.9%	9.9%	[1-0.00 2]
79	H	(6)	1601.59	0.264	11.5%	0.118	11.5%	44.1	7.9%	1.664	8.4%	7.43%	50.1%	39.8%	10.1%	[1-0.00 2]
80	H	(6)	1621.27	0.248	11.4%	0.112	11.4%	42.2	7.8%	1.633	8.4%	7.41%	48.8%	41.7%	9.5%	[1-0.00 2]
81	H	(6)	1643.30	0.228	11.9%	0.104	11.9%	39.4	8.6%	1.609	8.2%	7.36%	47.5%	43.7%	8.8%	[1-0.00 2]
82	H	(6)	1662.99	0.213	11.6%	0.099	11.6%	36.9	8.3%	1.605	8.1%	7.33%	47.2%	44.7%	8.1%	[1-0.12 2]
83	H	(6)	1681.54	0.209	12.1%	0.098	12.1%	36.4	8.8%	1.597	8.4%	7.28%	47.3%	44.7%	8.0%	[1-0.00 2]
84	H	(6)	1702.42	0.196	12.8%	0.093	12.8%	34.4	9.9%	1.581	8.2%	7.25%	46.8%	45.8%	7.4%	[1-0.00 2]
85	H	(6)	1720.97	0.188	13.1%	0.090	13.1%	33.3	10.2%	1.568	8.3%	7.23%	46.8%	46.0%	7.2%	[1-0.00 2]
86	H	(6)	1742.97	0.182	13.7%	0.088	13.7%	32.4	10.8%	1.561	8.3%	7.20%	46.7%	46.4%	6.9%	[1-0.02 2]
87	H	(6)	1761.53	0.176	13.8%	0.086	13.8%	31.4	11.0%	1.558	8.4%	7.17%	46.7%	46.7%	6.6%	[1-0.02 2]
88	H	(6)	1781.24	0.169	12.7%	0.084	12.7%	30.0	9.8%	1.567	8.1%	7.11%	46.9%	46.9%	6.2%	[1-0.09 2]
89	H	(6)	1802.10	0.188	13.0%	0.094	13.0%	32.6	10.1%	1.600	8.2%	7.07%	48.3%	44.8%	6.9%	[1-0.30 2]
90	H	(6)	1821.81	0.197	13.5%	0.099	13.5%	33.9	10.7%	1.612	8.3%	7.05%	49.4%	43.4%	7.2%	[1-0.30 2]
91	H	(6)	1841.50	0.205	12.9%	0.105	12.9%	34.8	9.8%	1.631	8.3%	7.02%	51.0%	41.6%	7.4%	[1-0.34 2]
92	H	(6)	1861.23	0.219	12.3%	0.113	12.3%	37.2	9.0%	1.636	8.4%	6.98%	51.6%	40.4%	8.1%	[1-0.24 2]
93	H	(6)	1883.24	0.228	12.3%	0.119	12.3%	38.6	8.9%	1.642	8.5%	6.92%	51.8%	39.8%	8.5%	[1-0.13 2]
94	H	(6)	1901.80	0.221	11.9%	0.117	11.9%	37.3	8.5%	1.643	8.4%	6.89%	51.6%	40.3%	8.0%	[1-0.23 2]
95	H	(6)	1921.50	0.213	11.4%	0.114	11.4%	36.4	7.9%	1.626	8.2%	6.86%	51.3%	40.9%	7.8%	[1-0.18 2]
