[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	3.083	39.4%	0.017	39.4%	138.8	8.0%	6.168	38.5%	35.50%	25.5%	36.2%	38.3%	[1-0.64 0]
1	H	(3)	39.43	3.312	30.5%	0.036	30.5%	134.3	7.6%	6.851	29.6%	23.76%	26.1%	37.5%	36.5%	[1-0.64 0]
2	H	(3)	59.15	3.722	27.0%	0.061	27.0%	146.6	6.6%	7.055	26.2%	19.47%	30.6%	29.9%	39.5%	[1-0.64 0]
3	H	(3)	80.02	3.776	24.1%	0.084	24.1%	144.7	6.5%	7.250	23.2%	16.54%	30.8%	30.0%	39.2%	[1-0.64 0]
4	H	(3)	99.71	3.543	23.1%	0.098	23.1%	141.2	6.1%	6.971	22.3%	14.84%	31.9%	29.7%	38.4%	[1-0.00 2]
5	H	(3)	119.42	3.753	18.1%	0.124	18.1%	139.3	5.6%	7.484	17.2%	13.21%	35.2%	27.0%	37.9%	[1-0.37 2]
6	H	(3)	139.14	3.806	15.7%	0.147	15.7%	138.9	4.9%	7.614	14.9%	12.23%	37.3%	25.1%	37.6%	[1-0.53 2]
7	H	(3)	160.02	3.451	14.6%	0.153	14.6%	131.2	4.9%	7.305	13.7%	11.40%	35.3%	29.1%	35.6%	[1-0.00 2]
8	H	(3)	179.72	3.325	13.5%	0.166	13.5%	126.9	4.8%	7.280	12.6%	10.73%	35.5%	30.0%	34.5%	[1-0.00 2]
9	H	(3)	199.41	3.198	12.8%	0.177	12.8%	124.0	4.7%	7.164	11.9%	10.27%	34.4%	32.1%	33.5%	[1-0.24 2]
10	H	(6)	219.12	2.883	12.3%	0.175	12.3%	116.9	4.7%	6.854	11.4%	9.85%	32.1%	36.3%	31.6%	[1-0.00 2]
11	H	(6)	240.03	2.594	12.0%	0.173	12.0%	108.4	5.3%	6.650	10.8%	9.47%	30.4%	39.9%	29.7%	[1-0.00 2]
12	H	(6)	259.72	2.279	11.4%	0.164	11.4%	96.1	5.2%	6.586	10.2%	9.07%	29.1%	44.1%	26.8%	[1-0.00 2]
13	H	(6)	279.42	2.035	10.8%	0.158	10.8%	85.1	5.1%	6.640	9.5%	8.68%	27.4%	48.6%	24.0%	[1-0.33 2]
14	H	(6)	300.28	1.712	11.1%	0.143	11.1%	74.7	5.5%	6.365	9.6%	8.44%	25.8%	52.8%	21.4%	[1-0.00 2]
15	H	(6)	319.98	1.533	11.0%	0.136	11.0%	67.8	5.5%	6.278	9.5%	8.17%	24.3%	56.0%	19.7%	[1-0.00 2]
16	H	(6)	339.68	1.481	10.6%	0.140	10.6%	65.9	5.3%	6.245	9.2%	7.92%	23.2%	57.5%	19.3%	[1-0.00 2]
17	H	(6)	359.40	1.529	10.6%	0.153	10.6%	66.6	5.6%	6.372	9.1%	7.65%	23.6%	57.0%	19.4%	[1-0.04 2]
18	H	(6)	380.28	1.615	10.7%	0.171	10.7%	70.4	5.6%	6.374	9.2%	7.45%	23.2%	56.3%	20.5%	[1-0.00 2]
19	H	(6)	400.00	1.663	10.4%	0.185	10.4%	72.4	5.6%	6.379	8.8%	7.26%	22.9%	56.0%	21.1%	[1-0.00 2]
20	H	(6)	419.72	1.660	10.0%	0.194	10.0%	72.5	5.5%	6.361	8.4%	7.10%	22.3%	56.6%	21.1%	[1-0.00 2]
21	H	(6)	439.43	1.631	9.8%	0.199	9.8%	71.1	5.5%	6.375	8.1%	6.91%	21.6%	57.7%	20.7%	[1-0.00 2]
22	H	(6)	460.30	1.557	9.8%	0.199	9.8%	68.6	5.8%	6.306	7.9%	6.77%	20.7%	59.3%	20.0%	[1-0.00 2]
23	H	(6)	480.02	1.514	9.7%	0.202	9.7%	67.6	5.9%	6.219	7.7%	6.65%	20.3%	60.1%	19.6%	[1-0.00 2]
24	H	(6)	499.73	1.546	10.0%	0.215	10.0%	69.4	6.2%	6.189	7.8%	6.54%	20.5%	59.5%	20.0%	[1-0.00 2]
25	H	(6)	519.44	1.647	10.0%	0.238	10.0%	73.5	6.1%	6.228	7.9%	6.41%	20.9%	57.9%	21.3%	[1-0.00 2]
26	H	(6)	540.28	1.726	9.7%	0.259	9.7%	75.5	6.0%	6.353	7.7%	6.26%	21.5%	56.5%	22.0%	[1-0.25 2]
27	H	(6)	559.97	1.831	9.3%	0.285	9.3%	79.5	5.6%	6.398	7.4%	6.16%	21.9%	55.0%	23.1%	[1-0.36 2]
28	H	(6)	579.66	1.970	9.1%	0.317	9.1%	84.4	5.7%	6.485	7.1%	6.05%	23.0%	52.8%	24.3%	[1-0.52 2]
29	H	(6)	600.52	1.982	9.3%	0.331	9.3%	84.6	6.3%	6.506	6.9%	5.94%	23.7%	51.9%	24.5%	[1-0.45 2]
30	H	(6)	620.21	2.006	9.1%	0.346	9.1%	85.7	6.1%	6.503	6.8%	5.85%	24.0%	51.3%	24.7%	[1-0.43 0]
31	H	(6)	639.94	2.093	8.7%	0.372	8.7%	88.3	5.6%	6.580	6.7%	5.76%	24.4%	50.4%	25.2%	[1-0.67 0]
32	H	(6)	659.63	2.139	8.7%	0.392	8.7%	90.2	5.6%	6.585	6.6%	5.69%	25.1%	49.3%	25.5%	[1-0.75 0]
33	H	(6)	680.52	2.108	8.5%	0.399	8.5%	88.9	5.4%	6.588	6.5%	5.60%	25.5%	49.4%	25.1%	[1-0.75 0]
