[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.62	0.583	99.7%	0.003	99.7%	172.9	20.3%	0.937	97.6%	88.07%	16.5%	35.5%	48.0%	[1-0.43 0]
1	H	(3)	39.31	0.748	78.5%	0.008	78.5%	194.4	17.5%	1.069	76.5%	58.60%	21.8%	25.3%	52.9%	[1-0.43 0]
2	H	(3)	59.00	0.999	56.8%	0.016	56.8%	196.9	15.0%	1.409	54.7%	41.86%	25.0%	21.4%	53.6%	[1-0.43 0]
3	H	(3)	79.85	0.898	56.3%	0.020	56.3%	189.8	13.7%	1.314	54.6%	37.11%	28.6%	19.8%	51.6%	[1-0.43 0]
4	H	(3)	99.54	0.985	47.1%	0.027	47.1%	183.8	12.7%	1.490	45.3%	31.56%	30.1%	19.8%	50.1%	[1-0.43 0]
5	H	(3)	119.23	1.023	38.7%	0.034	38.7%	181.7	10.2%	1.564	37.3%	28.39%	33.8%	17.0%	49.2%	[1-0.43 0]
6	H	(3)	140.08	0.958	33.7%	0.037	33.7%	167.7	8.2%	1.586	32.7%	25.96%	33.5%	20.9%	45.5%	[1-0.43 0]
7	H	(3)	159.79	0.831	30.0%	0.037	30.0%	146.6	7.3%	1.574	29.1%	24.16%	34.6%	25.4%	40.0%	[1-0.43 0]
8	H	(3)	179.49	0.710	28.8%	0.035	28.8%	133.7	6.6%	1.474	28.1%	23.31%	33.6%	29.9%	36.5%	[1-0.43 0]
9	H	(3)	199.19	0.626	26.5%	0.035	26.5%	119.0	6.2%	1.460	25.7%	22.03%	31.8%	35.5%	32.7%	[1-0.43 0]
10	H	(3)	220.06	0.517	25.3%	0.032	25.3%	101.6	6.0%	1.413	24.6%	21.06%	32.2%	39.6%	28.2%	[1-0.43 0]
