[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.74	0.518	100.0%	0.003	100.0%	174.0	24.8%	0.826	100.0%	100.00%	16.2%	35.8%	48.0%	[1-0.00 0]
1	H	(3)	39.46	0.322	100.0%	0.004	100.0%	178.5	29.5%	0.501	100.0%	95.12%	16.2%	34.9%	48.9%	[1-0.00 0]
2	H	(3)	59.16	0.546	100.0%	0.009	100.0%	180.7	26.2%	0.839	100.0%	79.74%	15.2%	35.0%	49.8%	[1-0.00 0]
3	H	(3)	80.03	0.311	100.0%	0.007	100.0%	181.1	26.9%	0.477	100.0%	74.86%	14.8%	35.2%	50.0%	[1-0.00 0]
4	H	(3)	99.74	0.244	100.0%	0.007	100.0%	161.2	27.0%	0.420	100.0%	71.17%	17.7%	38.1%	44.2%	[1-0.00 0]
5	H	(3)	119.45	0.147	100.0%	0.005	100.0%	132.2	27.4%	0.310	100.0%	66.80%	28.8%	35.4%	35.8%	[1-0.00 0]
6	H	(3)	139.17	0.165	100.0%	0.006	100.0%	108.3	24.4%	0.423	100.0%	58.46%	33.9%	37.1%	29.0%	[1-0.00 0]
7	H	(3)	161.22	0.068	100.0%	0.003	100.0%	74.4	26.3%	0.254	100.0%	57.48%	46.6%	34.4%	18.9%	[1-0.00 0]
8	H	(3)	179.76	0.055	100.0%	0.003	100.0%	44.5	22.3%	0.345	100.0%	50.15%	56.3%	33.6%	10.1%	[1-0.00 0]
9	H	(3)	199.45	0.055	79.5%	0.003	79.5%	38.8	17.0%	0.391	77.7%	45.07%	62.3%	29.2%	8.5%	[1-0.00 0]
10	H	(3)	219.13	0.049	67.2%	0.003	67.2%	36.8	15.2%	0.371	65.5%	43.57%	59.8%	32.4%	7.9%	[1-0.00 0]
11	H	(3)	240.05	0.052	46.2%	0.003	46.2%	34.1	11.8%	0.426	44.7%	40.05%	65.1%	27.9%	7.1%	[1-0.00 0]
12	H	(3)	259.73	0.072	42.0%	0.005	42.0%	44.8	10.6%	0.445	40.6%	37.13%	60.4%	29.3%	10.4%	[1-0.00 0]
13	H	(3)	279.41	0.086	39.4%	0.007	39.4%	51.9	10.5%	0.461	37.9%	35.09%	56.1%	31.3%	12.6%	[1-0.00 0]
14	H	(3)	300.27	0.081	39.8%	0.007	39.8%	50.4	12.3%	0.446	37.9%	34.41%	56.1%	31.9%	12.0%	[1-0.00 0]
15	H	(3)	319.98	0.086	39.0%	0.008	39.0%	53.2	11.9%	0.449	37.2%	33.26%	56.7%	30.4%	12.9%	[1-0.00 0]
16	H	(3)	339.69	0.080	37.7%	0.008	37.7%	50.1	11.7%	0.443	35.9%	32.45%	55.4%	32.8%	11.9%	[1-0.00 0]
17	H	(3)	359.40	0.075	35.0%	0.007	35.0%	43.4	12.7%	0.478	32.6%	30.45%	58.0%	32.2%	9.8%	[1-0.00 0]
18	H	(3)	380.28	0.057	35.1%	0.006	35.1%	33.4	12.6%	0.471	32.7%	29.58%	62.4%	30.8%	6.8%	[1-0.00 0]
19	H	(3)	400.01	0.052	33.3%	0.006	33.3%	31.2	8.8%	0.466	32.1%	28.79%	61.0%	32.8%	6.2%	[1-0.00 0]
20	H	(3)	419.71	0.064	32.0%	0.007	32.0%	37.1	10.3%	0.478	30.3%	27.77%	58.6%	33.6%	7.8%	[1-0.00 0]
21	H	(3)	439.42	0.072	32.1%	0.009	32.1%	43.7	9.7%	0.460	30.6%	27.48%	55.8%	34.5%	9.8%	[1-0.00 0]
22	H	(3)	460.30	0.082	31.4%	0.010	31.4%	50.1	9.4%	0.453	29.9%	27.18%	52.9%	35.4%	11.7%	[1-0.00 0]
23	H	(3)	480.02	0.105	30.1%	0.014	30.1%	62.8	9.8%	0.466	28.4%	26.47%	50.5%	34.1%	15.4%	[1-0.00 0]
24	H	(3)	499.72	0.121	28.7%	0.017	28.7%	69.2	9.5%	0.484	27.1%	25.84%	51.1%	31.6%	17.3%	[1-0.00 0]
25	H	(3)	519.42	0.119	28.5%	0.017	28.5%	68.9	9.0%	0.479	27.0%	25.66%	52.6%	30.1%	17.3%	[1-0.00 0]
26	H	(3)	540.28	0.118	27.6%	0.018	27.6%	66.8	9.3%	0.490	26.0%	25.04%	54.1%	29.3%	16.7%	[1-0.00 0]
27	H	(3)	559.97	0.114	26.7%	0.018	26.7%	63.6	8.6%	0.498	25.2%	24.30%	55.3%	28.9%	15.8%	[1-0.00 0]
28	H	(3)	579.69	0.111	24.9%	0.018	24.9%	59.3	7.7%	0.521	23.7%	23.27%	56.0%	29.4%	14.6%	[1-0.00 0]
29	H	(3)	600.56	0.107	23.9%	0.018	23.9%	55.7	7.8%	0.536	22.6%	22.48%	55.6%	30.9%	13.5%	[1-0.00 0]
30	H	(3)	620.27	0.106	23.5%	0.018	23.5%	54.4	8.2%	0.541	22.1%	21.89%	54.1%	32.7%	13.2%	[1-0.00 0]
31	H	(3)	639.99	0.111	22.8%	0.020	22.8%	56.0	7.4%	0.548	21.6%	21.35%	53.6%	32.8%	13.7%	[1-0.00 0]
32	H	(3)	659.70	0.118	23.0%	0.022	23.0%	60.1	8.1%	0.545	21.5%	21.04%	51.8%	33.2%	15.0%	[1-0.00 0]
33	H	(3)	680.56	0.125	22.2%	0.024	22.2%	62.1	7.7%	0.559	20.8%	20.56%	51.2%	33.2%	15.6%	[1-0.00 0]
34	H	(3)	700.26	0.135	22.2%	0.026	22.2%	67.1	7.6%	0.559	20.8%	20.44%	51.4%	31.4%	17.1%	[1-0.00 0]
35	H	(3)	719.98	0.143	21.2%	0.029	21.2%	70.4	6.3%	0.566	20.3%	19.96%	50.6%	31.3%	18.1%	[1-0.00 0]
