[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.67	0.644	82.3%	0.004	82.3%	98.5	28.1%	1.816	77.3%	85.91%	73.4%	0.0%	26.6%	[1-1.00 0]
1	H	(3)	39.36	0.345	100.0%	0.004	100.0%	84.2	24.3%	1.137	99.8%	69.65%	76.3%	1.7%	21.9%	[1-1.00 0]
2	H	(3)	59.04	0.328	86.7%	0.005	86.7%	75.9	22.5%	1.202	83.8%	56.39%	79.4%	1.3%	19.4%	[1-1.00 0]
3	H	(3)	79.93	0.484	56.1%	0.011	56.1%	74.4	20.0%	1.807	52.5%	39.54%	80.1%	1.0%	19.0%	[1-1.00 0]
4	H	(3)	99.64	0.505	50.4%	0.014	50.4%	75.2	17.7%	1.866	47.2%	34.87%	78.8%	2.0%	19.1%	[1-1.00 0]
5	H	(3)	119.34	0.428	41.0%	0.014	41.0%	64.9	13.0%	1.831	38.9%	31.74%	80.4%	3.6%	16.0%	[1-1.00 0]
6	H	(3)	139.03	0.388	37.8%	0.015	37.8%	59.9	11.3%	1.798	36.1%	29.59%	81.9%	3.6%	14.5%	[1-1.00 0]
7	H	(3)	159.94	0.354	36.7%	0.016	36.7%	57.6	9.4%	1.708	35.5%	28.47%	82.3%	3.9%	13.8%	[1-1.00 0]
8	H	(3)	179.63	0.302	34.9%	0.015	34.9%	51.9	8.4%	1.619	33.8%	27.28%	83.9%	4.1%	12.0%	[1-1.00 0]
9	H	(3)	199.33	0.255	33.9%	0.014	33.9%	45.0	7.9%	1.573	33.0%	26.52%	87.1%	2.9%	10.0%	[1-1.00 0]
10	H	(3)	220.19	0.281	30.2%	0.017	30.2%	45.0	7.9%	1.735	29.2%	24.03%	88.6%	1.5%	9.9%	[1-1.00 0]
11	H	(3)	239.87	0.261	30.2%	0.017	30.2%	43.7	7.5%	1.660	29.3%	23.77%	89.5%	0.9%	9.6%	[1-1.00 0]
12	H	(3)	259.57	0.238	31.0%	0.017	31.0%	42.9	7.6%	1.540	30.1%	23.77%	90.0%	0.6%	9.4%	[1-1.00 0]
13	H	(3)	279.26	0.215	31.1%	0.017	31.1%	40.4	8.2%	1.481	30.0%	23.45%	90.7%	0.6%	8.7%	[1-1.00 0]
14	H	(3)	300.12	0.203	29.7%	0.017	29.7%	38.4	7.9%	1.466	28.6%	22.87%	91.3%	0.6%	8.1%	[1-1.00 0]
15	H	(3)	319.81	0.177	28.2%	0.016	28.2%	33.8	8.0%	1.457	27.0%	22.29%	92.7%	0.5%	6.7%	[1-1.00 0]
16	H	(3)	339.52	0.199	24.0%	0.019	24.0%	33.9	7.5%	1.632	22.8%	20.25%	92.8%	0.5%	6.7%	[1-1.00 0]
17	H	(3)	360.38	0.233	20.5%	0.023	20.5%	36.0	6.8%	1.798	19.4%	18.11%	89.4%	3.2%	7.4%	[1-1.00 0]
18	H	(3)	380.07	0.272	18.8%	0.029	18.8%	40.8	5.4%	1.853	18.0%	17.22%	86.3%	4.8%	8.9%	[1-1.00 0]
19	H	(3)	399.78	0.309	18.2%	0.034	18.2%	45.9	5.2%	1.870	17.5%	16.45%	82.8%	6.6%	10.6%	[1-0.77 2]
