[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	22.07	1.156	100.0%	0.007	100.0%	113.4	23.6%	2.831	98.1%	49.23%	36.9%	33.3%	29.8%	[1-0.43 0]
1	H	(3)	40.24	1.849	54.2%	0.021	54.2%	101.3	23.4%	5.072	48.9%	28.13%	38.5%	34.9%	26.6%	[1-0.43 0]
2	H	(3)	59.60	2.046	41.9%	0.034	41.9%	101.0	18.1%	5.626	37.7%	21.73%	37.1%	36.1%	26.8%	[1-0.43 0]
3	H	(3)	80.46	2.088	40.4%	0.047	40.4%	104.5	19.2%	5.547	35.5%	18.75%	36.3%	35.9%	27.8%	[1-0.43 0]
4	H	(3)	100.16	2.054	35.9%	0.057	35.9%	99.6	17.5%	5.727	31.4%	16.94%	41.2%	32.3%	26.5%	[1-0.99 0]
5	H	(3)	119.88	1.954	29.0%	0.065	29.0%	94.6	13.8%	5.739	25.4%	15.40%	42.0%	32.9%	25.1%	[1-1.00 1]
6	H	(3)	139.59	1.900	22.7%	0.074	22.7%	88.1	10.9%	5.991	19.9%	14.03%	44.6%	32.2%	23.1%	[1-0.88 2]
7	H	(3)	159.28	1.791	20.5%	0.079	20.5%	79.3	11.1%	6.271	17.3%	13.04%	50.2%	29.3%	20.5%	[1-0.91 2]
8	H	(3)	180.16	1.516	16.1%	0.076	16.1%	66.2	6.3%	6.355	14.8%	12.25%	55.6%	27.7%	16.7%	[1-0.90 0]
9	H	(3)	199.85	1.496	15.5%	0.083	15.5%	66.1	6.3%	6.288	14.1%	11.46%	52.1%	31.4%	16.6%	[1-0.81 0]
10	H	(3)	219.55	1.381	14.1%	0.084	14.1%	59.6	6.2%	6.436	12.6%	10.84%	54.8%	30.4%	14.8%	[1-0.63 0]
11	H	(3)	239.25	1.311	13.7%	0.087	13.7%	58.1	6.0%	6.266	12.3%	10.46%	54.9%	30.6%	14.5%	[1-0.26 2]
12	H	(6)	260.11	1.281	13.4%	0.093	13.4%	57.8	6.5%	6.158	11.7%	9.99%	52.6%	32.9%	14.5%	[1-0.06 2]
13	H	(6)	279.82	1.319	13.1%	0.103	13.1%	59.8	6.9%	6.132	11.1%	9.61%	50.6%	34.4%	15.0%	[1-0.00 2]
14	H	(6)	299.53	1.161	12.2%	0.097	12.2%	53.8	6.2%	5.990	10.4%	9.41%	52.3%	34.2%	13.4%	[1-0.00 2]
15	H	(6)	320.42	1.178	11.6%	0.105	11.6%	54.7	6.0%	5.985	9.9%	9.14%	51.7%	34.7%	13.7%	[1-0.22 2]
