[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.74	2.708	28.6%	0.015	28.6%	57.8	15.3%	13.010	24.2%	24.38%	46.5%	39.3%	14.2%	[1-1.00 0]
1	H	(3)	39.43	1.840	24.6%	0.020	24.6%	41.2	12.9%	12.398	20.9%	17.08%	44.3%	45.9%	9.7%	[1-0.34 2]
2	H	(3)	59.13	2.198	20.5%	0.036	20.5%	47.3	10.0%	12.921	17.9%	13.81%	42.3%	46.1%	11.6%	[1-0.93 2]
3	H	(3)	79.99	2.743	18.1%	0.061	18.1%	57.8	8.0%	13.177	16.3%	11.77%	42.9%	42.4%	14.7%	[1-0.91 2]
4	H	(3)	99.70	3.152	16.6%	0.087	16.6%	66.2	6.6%	13.233	15.2%	10.54%	42.8%	40.1%	17.2%	[1-0.99 2]
5	H	(6)	119.43	3.414	13.4%	0.113	13.4%	71.2	5.3%	13.315	12.3%	9.57%	40.5%	40.7%	18.8%	[1-0.91 2]
6	H	(6)	139.14	3.708	12.2%	0.143	12.2%	78.7	5.1%	13.084	11.1%	8.94%	37.8%	41.0%	21.2%	[1-0.81 2]
7	H	(6)	160.02	3.792	11.2%	0.169	11.2%	80.6	4.9%	13.066	10.0%	8.34%	36.6%	41.5%	21.9%	[1-0.91 2]
8	H	(6)	179.75	3.587	10.6%	0.179	10.6%	76.9	5.2%	12.960	9.2%	7.85%	34.0%	45.0%	21.0%	[1-1.00 2]
9	H	(6)	199.47	3.415	10.5%	0.189	10.5%	73.0	6.2%	13.003	8.5%	7.39%	32.5%	47.6%	19.9%	[1-1.00 1]
10	H	(6)	219.17	3.289	9.7%	0.200	9.7%	70.4	5.6%	12.978	8.0%	7.04%	32.3%	48.4%	19.3%	[1-1.00 1]
11	H	(6)	240.07	3.445	9.5%	0.230	9.5%	73.4	5.7%	13.033	7.6%	6.71%	32.9%	46.8%	20.2%	[1-0.87 2]
12	H	(6)	259.77	3.515	9.5%	0.254	9.5%	75.1	6.1%	13.005	7.3%	6.46%	33.0%	46.4%	20.6%	[1-0.89 2]
13	H	(6)	279.47	3.556	8.9%	0.276	8.9%	75.9	5.5%	13.010	7.0%	6.22%	33.2%	45.9%	20.9%	[1-0.85 2]
14	H	(6)	300.34	3.527	8.3%	0.294	8.3%	76.0	4.8%	12.886	6.8%	6.00%	32.6%	46.2%	21.2%	[1-0.72 2]
15	H	(6)	320.05	3.458	8.3%	0.307	8.3%	75.8	4.8%	12.675	6.7%	5.85%	32.0%	46.8%	21.1%	[1-0.71 2]
16	H	(6)	339.76	3.439	8.4%	0.325	8.4%	75.7	5.3%	12.622	6.5%	5.68%	31.8%	47.4%	20.9%	[1-0.67 2]
17	H	(6)	359.45	3.396	8.2%	0.339	8.2%	74.1	5.3%	12.736	6.3%	5.50%	31.2%	48.2%	20.6%	[1-0.75 2]
18	H	(6)	380.32	3.332	8.4%	0.352	8.4%	73.1	5.8%	12.658	6.1%	5.37%	30.6%	49.0%	20.4%	[1-0.81 2]
19	H	(6)	400.03	3.397	8.5%	0.378	8.5%	74.3	6.0%	12.694	6.0%	5.22%	30.6%	48.8%	20.6%	[1-0.82 2]
20	H	(6)	419.77	3.603	8.3%	0.420	8.3%	74.7	6.2%	13.394	5.5%	4.96%	30.4%	48.8%	20.8%	[1-0.81 2]
21	H	(6)	439.49	3.931	7.6%	0.480	7.6%	70.4	6.0%	15.522	4.7%	4.49%	30.9%	49.5%	19.6%	[1-0.68 2]
22	H	(6)	460.35	4.223	7.3%	0.540	7.3%	67.1	5.8%	17.474	4.4%	4.12%	32.2%	49.2%	18.5%	[1-0.47 2]
23	H	(6)	480.10	4.291	7.3%	0.572	7.3%	62.3	6.0%	19.130	4.2%	3.84%	32.8%	50.1%	17.1%	[1-0.44 2]
24	H	(6)	499.82	4.225	7.9%	0.587	7.9%	56.0	6.6%	20.947	4.3%	3.61%	33.5%	51.1%	15.4%	[1-0.63 2]
25	H	(6)	519.53	3.874	8.0%	0.559	8.0%	48.5	6.7%	22.165	4.4%	3.43%	34.3%	52.7%	13.0%	[1-0.47 2]
26	H	(6)	540.41	3.938	7.6%	0.591	7.6%	46.3	6.3%	23.625	4.3%	3.26%	34.3%	53.3%	12.4%	[1-0.49 2]
27	H	(10)	561.27	3.937	8.0%	0.614	8.0%	44.0	6.7%	24.867	4.3%	3.10%	33.9%	54.5%	11.6%	[1-0.46 2]
28	H	(10)	579.81	3.784	8.1%	0.609	8.1%	41.0	6.7%	25.649	4.5%	2.99%	34.0%	55.4%	10.6%	[1-0.29 2]
29	H	(10)	599.53	3.339	7.3%	0.556	7.3%	35.3	6.1%	26.299	4.1%	2.88%	33.2%	58.1%	8.7%	[1-0.10 2]
30	H	(10)	640.11	3.565	7.4%	0.634	7.4%	35.1	6.3%	28.249	3.9%	2.69%	32.8%	58.6%	8.6%	[1-0.20 2]
31	H	(10)	659.80	3.260	7.7%	0.597	7.7%	31.5	6.6%	28.748	3.9%	2.60%	32.4%	60.2%	7.4%	[1-0.00 2]
32	H	(10)	700.35	3.086	6.8%	0.600	6.8%	28.5	5.7%	30.061	3.6%	2.46%	31.6%	62.0%	6.4%	[1-0.00 2]
33	H	(10)	739.76	3.075	5.9%	0.632	5.9%	27.2	4.9%	31.351	3.4%	2.34%	31.1%	62.9%	5.9%	[1-0.00 2]
34	H	(10)	780.39	3.148	6.1%	0.682	6.1%	26.9	5.1%	32.504	3.4%	2.24%	31.4%	62.7%	5.8%	[1-0.00 2]
35	H	(10)	819.83	3.039	6.0%	0.692	6.0%	25.1	5.0%	33.669	3.4%	2.14%	31.7%	63.1%	5.2%	[1-0.00 2]
36	H	(10)	860.41	3.141	5.9%	0.751	5.9%	25.1	4.8%	34.801	3.3%	2.06%	32.0%	62.7%	5.2%	[1-0.00 2]
37	H	(10)	899.82	3.179	6.0%	0.795	6.0%	24.6	5.0%	35.862	3.3%	1.99%	32.5%	62.3%	5.1%	[1-0.00 2]
38	H	(10)	940.37	3.232	5.9%	0.844	5.9%	24.4	4.9%	36.769	3.3%	1.92%	32.7%	62.2%	5.1%	[1-0.00 2]
39	H	(10)	979.80	3.331	6.0%	0.907	6.0%	24.6	5.1%	37.587	3.2%	1.86%	32.7%	62.2%	5.1%	[1-0.00 2]
