[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.77	0.437	100.0%	0.002	100.0%	121.3	22.0%	1.001	100.0%	92.96%	31.1%	35.4%	33.5%	[1-0.43 0]
1	H	(3)	39.47	0.558	99.9%	0.006	99.9%	170.8	18.4%	0.908	98.1%	67.82%	28.8%	22.8%	48.4%	[1-0.43 0]
2	H	(3)	59.15	0.660	76.5%	0.011	76.5%	174.5	16.4%	1.050	74.7%	51.83%	32.2%	17.7%	50.1%	[1-0.43 0]
3	H	(3)	80.01	0.783	60.4%	0.017	60.4%	178.4	14.6%	1.220	58.7%	41.25%	33.1%	16.3%	50.6%	[1-0.43 0]
4	H	(3)	99.72	0.768	57.9%	0.021	57.9%	182.1	13.3%	1.172	56.3%	37.54%	33.0%	15.8%	51.2%	[1-0.43 0]
5	H	(3)	119.43	0.755	49.2%	0.025	49.2%	188.5	11.2%	1.113	47.9%	34.84%	31.3%	15.8%	52.9%	[1-0.43 0]
6	H	(3)	139.14	0.783	39.2%	0.030	39.2%	181.0	9.1%	1.202	38.1%	30.58%	33.7%	16.1%	50.2%	[1-0.43 0]
7	H	(3)	160.03	0.752	36.9%	0.033	36.9%	180.4	7.9%	1.157	36.1%	28.90%	33.5%	17.1%	49.3%	[1-0.43 0]
8	H	(3)	179.76	0.671	35.6%	0.033	35.6%	170.3	7.4%	1.094	34.9%	27.75%	32.1%	21.4%	46.6%	[1-0.43 0]
9	H	(3)	199.46	0.593	34.6%	0.033	34.6%	158.2	6.8%	1.040	33.9%	27.03%	31.4%	25.3%	43.3%	[1-0.43 0]
10	H	(3)	219.16	0.581	31.8%	0.035	31.8%	149.0	6.8%	1.084	31.0%	25.67%	35.4%	23.9%	40.8%	[1-0.43 0]
11	H	(3)	240.04	0.514	29.5%	0.034	29.5%	132.6	6.7%	1.078	28.7%	24.53%	35.8%	28.0%	36.2%	[1-0.43 0]
