[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.78	0.762	100.0%	0.004	100.0%	203.6	21.7%	1.040	97.9%	95.12%	32.1%	12.2%	55.7%	[1-0.43 0]
1	H	(3)	39.50	0.444	100.0%	0.005	100.0%	203.8	25.9%	0.605	100.0%	90.24%	32.2%	12.1%	55.7%	[1-0.43 0]
2	H	(3)	59.15	0.216	100.0%	0.004	100.0%	143.5	25.6%	0.417	100.0%	79.74%	30.1%	31.4%	38.6%	[1-0.43 0]
3	H	(3)	80.03	0.119	100.0%	0.003	100.0%	114.8	25.0%	0.288	100.0%	77.58%	29.9%	39.5%	30.5%	[1-0.43 0]
4	H	(3)	99.73	0.117	100.0%	0.003	100.0%	96.0	24.3%	0.339	100.0%	64.36%	29.5%	45.3%	25.2%	[1-0.43 0]
5	H	(3)	119.44	0.090	100.0%	0.003	100.0%	75.2	23.0%	0.331	100.0%	58.83%	29.6%	51.0%	19.3%	[1-0.43 0]
6	H	(3)	139.17	0.042	88.4%	0.002	88.4%	37.7	14.1%	0.307	87.3%	55.47%	30.8%	60.6%	8.6%	[1-0.43 0]
7	H	(3)	160.04	0.037	75.1%	0.002	75.1%	36.5	13.0%	0.280	74.0%	53.31%	34.0%	57.9%	8.1%	[1-0.43 0]
8	H	(3)	179.75	0.037	65.6%	0.002	65.6%	33.7	12.0%	0.302	64.5%	48.64%	36.7%	56.3%	7.0%	[1-0.43 0]
9	H	(3)	199.45	0.043	51.9%	0.002	51.9%	33.0	11.7%	0.364	50.6%	43.41%	37.9%	55.4%	6.7%	[1-0.43 0]
10	H	(3)	220.33	0.021	49.8%	0.001	49.8%	16.8	9.3%	0.354	48.9%	42.00%	39.9%	58.2%	1.9%	[1-0.43 0]
11	H	(3)	240.04	0.028	41.6%	0.002	41.6%	18.8	10.4%	0.417	40.3%	38.10%	41.9%	55.5%	2.5%	[1-0.43 0]
12	H	(3)	259.74	0.037	42.4%	0.003	42.4%	24.8	10.3%	0.420	41.2%	37.20%	46.5%	49.0%	4.6%	[1-0.43 0]
13	H	(3)	279.44	0.053	36.8%	0.004	36.8%	29.3	10.1%	0.499	35.4%	33.74%	51.7%	42.2%	6.2%	[1-0.43 0]
14	H	(3)	300.30	0.075	35.2%	0.006	35.2%	39.2	9.5%	0.529	33.9%	31.81%	55.8%	34.9%	9.2%	[1-0.43 0]
15	H	(3)	320.00	0.091	34.3%	0.008	34.3%	46.6	9.3%	0.543	33.0%	30.91%	57.2%	31.3%	11.6%	[1-0.43 0]
16	H	(3)	339.70	0.104	33.2%	0.010	33.2%	52.8	8.4%	0.545	32.1%	29.81%	55.4%	30.9%	13.6%	[1-0.43 0]
17	H	(3)	359.41	0.103	31.7%	0.010	31.7%	53.8	8.8%	0.532	30.5%	29.05%	50.6%	35.5%	14.0%	[1-0.43 0]
18	H	(3)	380.29	0.122	28.9%	0.013	28.9%	62.3	8.0%	0.545	27.8%	27.24%	43.5%	40.0%	16.5%	[1-0.43 0]
19	H	(3)	400.01	0.132	27.6%	0.015	27.6%	66.6	7.7%	0.552	26.5%	26.28%	40.7%	41.6%	17.6%	[1-0.43 0]
20	H	(3)	419.73	0.145	26.5%	0.017	26.5%	71.2	8.0%	0.567	25.2%	25.17%	38.8%	42.2%	18.9%	[1-0.43 0]
21	H	(3)	439.45	0.159	26.0%	0.019	26.0%	77.5	7.6%	0.569	24.9%	24.48%	38.5%	40.9%	20.6%	[1-0.43 0]
22	H	(3)	460.34	0.157	26.1%	0.020	26.1%	78.8	7.1%	0.554	25.1%	24.20%	37.1%	41.9%	21.0%	[1-0.43 0]
23	H	(3)	480.04	0.141	25.7%	0.019	25.7%	71.5	7.1%	0.547	24.7%	23.71%	36.3%	44.8%	18.9%	[1-0.43 0]
