[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	20.93	1.309	46.4%	0.008	46.4%	64.6	9.8%	5.633	45.3%	35.74%	45.2%	38.1%	16.7%	[1-0.43 0]
1	H	(3)	39.52	2.026	32.1%	0.022	32.1%	82.1	7.4%	6.854	31.2%	24.36%	44.8%	33.8%	21.4%	[1-0.43 0]
2	H	(3)	59.23	2.344	26.4%	0.039	26.4%	88.3	6.4%	7.374	25.6%	18.96%	42.1%	34.9%	23.0%	[1-0.43 0]
3	H	(3)	80.08	2.050	25.9%	0.046	25.9%	83.5	6.5%	6.822	25.1%	16.98%	44.1%	33.7%	22.3%	[1-0.43 0]
4	H	(3)	99.79	1.932	24.3%	0.054	24.3%	80.7	6.0%	6.650	23.6%	15.39%	43.2%	35.5%	21.3%	[1-0.43 0]
5	H	(3)	119.51	2.044	19.8%	0.068	19.8%	87.2	4.9%	6.510	19.1%	14.28%	42.4%	34.5%	23.2%	[1-0.43 0]
6	H	(3)	139.24	1.953	17.1%	0.076	17.1%	83.0	4.5%	6.536	16.4%	13.13%	41.7%	36.2%	22.1%	[1-0.66 0]
7	H	(3)	160.13	1.993	15.1%	0.089	15.1%	80.7	5.3%	6.856	14.1%	12.02%	43.2%	35.3%	21.5%	[1-0.72 0]
8	H	(3)	179.84	2.061	14.0%	0.103	14.0%	82.1	5.5%	6.971	12.9%	11.31%	42.6%	35.8%	21.6%	[1-0.95 0]
9	H	(3)	199.56	2.162	13.3%	0.120	13.3%	84.3	5.7%	7.122	12.1%	10.74%	44.5%	33.4%	22.1%	[1-0.98 0]
10	H	(6)	219.27	2.142	13.0%	0.130	13.0%	81.3	6.4%	7.317	11.3%	10.16%	46.6%	32.2%	21.2%	[1-0.90 2]
11	H	(6)	240.18	2.127	12.8%	0.142	12.8%	80.4	6.8%	7.349	10.8%	9.70%	47.9%	31.1%	20.9%	[1-0.76 2]
12	H	(6)	259.89	2.102	12.1%	0.152	12.1%	78.4	6.3%	7.453	10.3%	9.33%	50.7%	28.9%	20.4%	[1-0.92 2]
13	H	(6)	280.75	2.235	12.9%	0.174	12.9%	82.5	7.2%	7.528	10.8%	8.91%	49.6%	28.9%	21.5%	[1-0.99 0]
14	H	(6)	301.62	2.267	14.3%	0.190	14.3%	85.3	8.5%	7.383	11.5%	8.66%	48.1%	29.4%	22.5%	[1-0.91 0]
15	H	(6)	321.30	2.184	15.2%	0.195	15.2%	84.9	9.4%	7.144	11.9%	8.46%	46.2%	31.3%	22.5%	[1-0.86 0]
16	H	(6)	339.83	2.223	16.2%	0.210	16.2%	87.8	10.3%	7.035	12.5%	8.26%	44.6%	32.1%	23.3%	[1-0.82 0]
17	H	(6)	359.54	2.197	16.0%	0.219	16.0%	88.0	10.3%	6.934	12.2%	8.05%	42.2%	34.5%	23.3%	[1-0.82 0]
18	H	(6)	380.40	2.091	14.4%	0.221	14.4%	85.2	9.1%	6.814	11.2%	7.88%	42.7%	34.9%	22.5%	[1-0.82 0]
19	H	(6)	400.10	2.017	12.6%	0.224	12.6%	83.0	7.7%	6.749	10.0%	7.71%	43.3%	34.9%	21.8%	[1-0.72 0]
20	H	(6)	419.80	2.083	11.0%	0.243	11.0%	83.5	6.4%	6.934	9.0%	7.46%	44.4%	33.9%	21.7%	[1-0.85 0]
21	H	(6)	439.53	2.019	9.6%	0.246	9.6%	82.1	5.1%	6.832	8.1%	7.32%	44.9%	33.8%	21.2%	[1-0.71 0]
22	H	(6)	460.39	1.963	9.4%	0.251	9.4%	80.8	5.0%	6.750	8.0%	7.19%	45.4%	33.7%	20.9%	[1-0.60 0]
23	H	(6)	480.10	1.957	9.2%	0.261	9.2%	80.2	5.1%	6.780	7.6%	7.03%	45.7%	33.5%	20.8%	[1-0.63 0]
24	H	(6)	499.82	1.890	9.1%	0.262	9.1%	77.4	5.1%	6.784	7.5%	6.88%	46.2%	33.9%	19.9%	[1-0.55 2]
25	H	(6)	520.69	1.877	9.0%	0.271	9.0%	76.0	5.3%	6.865	7.2%	6.71%	46.3%	34.0%	19.6%	[1-0.68 0]
26	H	(6)	540.39	1.838	9.0%	0.276	9.0%	74.7	5.5%	6.832	7.1%	6.59%	47.0%	33.6%	19.4%	[1-0.54 0]
27	H	(6)	560.09	1.824	8.8%	0.284	8.8%	74.4	5.3%	6.807	7.0%	6.46%	47.0%	33.8%	19.3%	[1-0.40 0]
28	H	(6)	579.81	1.808	9.2%	0.291	9.2%	73.9	6.1%	6.800	6.9%	6.36%	46.8%	34.2%	19.1%	[1-0.52 0]
29	H	(6)	600.68	1.845	8.9%	0.308	8.9%	75.4	5.8%	6.798	6.8%	6.26%	46.2%	34.3%	19.5%	[1-0.60 0]
30	H	(6)	620.39	1.838	8.7%	0.317	8.7%	75.0	5.7%	6.803	6.6%	6.17%	45.9%	34.7%	19.4%	[1-0.68 0]
31	H	(6)	640.10	1.801	8.6%	0.320	8.6%	73.4	5.6%	6.813	6.5%	6.07%	46.3%	34.8%	18.9%	[1-0.62 0]
32	H	(6)	659.82	1.785	8.7%	0.327	8.7%	72.9	5.8%	6.805	6.5%	5.97%	46.5%	34.8%	18.8%	[1-0.59 0]
33	H	(6)	680.71	1.790	8.1%	0.338	8.1%	72.6	5.0%	6.850	6.3%	5.87%	46.7%	34.7%	18.7%	[1-0.67 0]
34	H	(6)	700.41	1.802	8.3%	0.351	8.3%	72.7	5.5%	6.887	6.2%	5.79%	48.4%	32.8%	18.8%	[1-0.69 0]
35	H	(6)	720.10	1.844	8.3%	0.369	8.3%	74.1	5.6%	6.916	6.2%	5.69%	48.2%	32.7%	19.2%	[1-0.66 0]
36	H	(6)	740.95	1.916	8.1%	0.394	8.1%	76.9	5.4%	6.920	6.1%	5.61%	48.3%	31.9%	19.9%	[1-0.61 0]
37	H	(6)	760.66	2.037	7.8%	0.431	7.8%	80.6	5.1%	7.020	6.0%	5.52%	48.1%	31.0%	20.8%	[1-0.71 0]
38	H	(6)	780.37	2.069	7.9%	0.448	7.9%	81.2	5.2%	7.082	5.9%	5.45%	49.3%	29.5%	21.2%	[1-0.69 0]
39	H	(6)	800.07	2.093	7.6%	0.465	7.6%	81.9	4.9%	7.098	5.8%	5.39%	48.2%	30.4%	21.3%	[1-0.73 0]
40	H	(6)	820.94	2.047	7.5%	0.467	7.5%	80.4	4.8%	7.076	5.8%	5.32%	48.6%	30.4%	21.0%	[1-0.66 0]
41	H	(6)	840.65	1.982	7.5%	0.463	7.5%	77.9	4.8%	7.068	5.7%	5.26%	48.7%	31.0%	20.4%	[1-0.74 0]
42	H	(6)	860.36	1.951	7.4%	0.466	7.4%	76.8	4.7%	7.058	5.7%	5.19%	49.5%	30.3%	20.1%	[1-0.64 0]
43	H	(6)	880.06	1.920	7.4%	0.469	7.4%	75.3	4.8%	7.082	5.6%	5.13%	49.2%	31.1%	19.6%	[1-0.75 0]
44	H	(6)	900.94	1.851	8.3%	0.463	8.3%	73.1	6.1%	7.030	5.6%	5.09%	50.1%	30.8%	19.1%	[1-0.75 0]
45	H	(6)	920.66	1.812	8.6%	0.463	8.6%	71.9	6.6%	7.001	5.6%	5.02%	50.2%	31.1%	18.7%	[1-0.68 0]
46	H	(6)	941.53	1.897	9.0%	0.496	9.0%	74.7	6.9%	7.052	5.7%	4.97%	50.3%	30.1%	19.6%	[1-0.66 0]
47	H	(6)	961.25	1.837	9.5%	0.491	9.5%	72.9	7.4%	6.998	5.9%	4.92%	49.0%	31.9%	19.1%	[1-0.65 0]
48	H	(6)	980.95	1.845	9.4%	0.503	9.4%	73.5	7.2%	6.972	6.0%	4.88%	48.4%	32.4%	19.2%	[1-0.68 0]
49	H	(6)	1000.66	1.880	8.5%	0.522	8.5%	74.6	6.1%	7.000	6.0%	4.82%	47.9%	32.7%	19.4%	[1-0.70 0]
50	H	(6)	1021.52	1.913	9.4%	0.543	9.4%	76.1	7.0%	6.985	6.3%	4.78%	47.3%	32.8%	19.8%	[1-0.70 0]
51	H	(6)	1041.24	1.805	9.2%	0.522	9.2%	72.5	7.0%	6.916	6.0%	4.75%	47.3%	33.8%	18.9%	[1-0.74 0]
52	H	(6)	1060.94	1.786	8.9%	0.526	8.9%	71.4	6.8%	6.950	5.6%	4.70%	48.4%	33.0%	18.6%	[1-0.71 0]
53	H	(6)	1080.63	1.736	9.1%	0.521	9.1%	69.6	7.3%	6.933	5.5%	4.66%	49.2%	32.7%	18.1%	[1-0.69 0]
54	H	(6)	1101.51	1.673	9.8%	0.512	9.8%	66.8	8.1%	6.951	5.4%	4.62%	49.7%	32.9%	17.4%	[1-0.76 0]
55	H	(6)	1121.23	1.627	8.8%	0.507	8.8%	64.6	7.2%	6.996	5.0%	4.57%	50.8%	32.4%	16.8%	[1-0.74 0]
56	H	(6)	1142.12	1.659	11.0%	0.526	11.0%	65.9	9.6%	6.998	5.4%	4.53%	50.4%	32.4%	17.1%	[1-0.81 0]
57	H	(6)	1161.83	1.654	12.1%	0.534	12.1%	66.0	10.7%	6.968	5.7%	4.49%	50.3%	32.6%	17.1%	[1-0.76 0]
58	H	(6)	1181.54	1.651	12.9%	0.542	12.9%	65.9	11.5%	6.955	5.8%	4.45%	50.0%	32.9%	17.1%	[1-0.69 0]
59	H	(6)	1201.24	1.662	14.2%	0.554	14.2%	66.2	12.8%	6.970	6.0%	4.41%	49.6%	33.2%	17.1%	[1-0.73 0]
60	H	(6)	1222.12	1.690	17.5%	0.574	17.5%	67.3	16.2%	6.977	6.5%	4.38%	49.6%	33.1%	17.4%	[1-0.80 0]
61	H	(6)	1241.85	1.767	19.5%	0.609	19.5%	69.7	18.2%	7.046	7.0%	4.34%	49.9%	32.1%	18.0%	[1-0.81 0]
62	H	(6)	1261.57	1.793	25.1%	0.628	25.1%	71.0	23.8%	7.017	7.9%	4.30%	49.0%	32.8%	18.2%	[1-0.80 0]
63	H	(6)	1282.44	1.885	31.0%	0.671	31.0%	74.3	29.8%	7.050	8.8%	4.27%	48.4%	32.5%	19.2%	[1-0.82 0]
64	H	(6)	1302.16	1.911	35.2%	0.691	35.2%	75.8	33.8%	6.999	9.7%	4.24%	47.4%	32.9%	19.7%	[1-0.81 0]
65	H	(6)	1321.86	1.973	38.2%	0.725	38.2%	78.4	36.8%	6.992	10.2%	4.21%	46.9%	32.7%	20.4%	[1-0.80 0]
66	H	(6)	1341.58	1.905	41.1%	0.710	41.1%	76.0	39.8%	6.959	10.3%	4.18%	46.4%	33.7%	19.9%	[1-0.81 0]
67	H	(6)	1362.47	1.963	41.9%	0.743	41.9%	77.7	40.6%	7.018	10.2%	4.15%	46.6%	32.8%	20.6%	[1-0.82 0]
