[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	20.90	0.567	58.7%	0.003	58.7%	34.4	17.9%	4.577	55.8%	41.64%	45.9%	46.7%	7.4%	[1-1.00 0]
1	H	(3)	40.61	0.861	42.9%	0.010	42.9%	36.3	18.8%	6.587	38.6%	25.00%	50.4%	41.6%	8.0%	[1-1.00 0]
2	H	(3)	60.30	0.702	36.3%	0.012	36.3%	28.6	16.6%	6.817	32.3%	20.21%	55.2%	39.4%	5.4%	[1-1.00 0]
3	H	(3)	80.01	0.578	33.9%	0.013	33.9%	24.9	15.0%	6.449	30.4%	17.25%	57.0%	38.9%	4.1%	[1-0.00 2]
4	H	(3)	99.71	0.554	30.4%	0.015	30.4%	23.5	14.2%	6.551	26.9%	15.22%	56.6%	39.7%	3.7%	[1-0.39 2]
5	H	(3)	119.42	0.541	23.6%	0.018	23.6%	20.8	12.4%	7.232	20.1%	13.49%	59.2%	37.9%	2.9%	[1-0.84 2]
6	H	(3)	139.15	0.449	17.9%	0.017	17.9%	18.1	7.6%	6.909	16.2%	12.34%	60.0%	38.0%	1.9%	[1-0.00 2]
7	H	(3)	160.01	0.508	17.1%	0.023	17.1%	22.6	6.9%	6.242	15.7%	12.23%	58.6%	37.9%	3.4%	[1-0.18 2]
8	H	(3)	179.71	0.540	16.7%	0.027	16.7%	26.7	6.2%	5.614	15.5%	12.19%	57.5%	37.8%	4.7%	[1-0.18 2]
9	H	(3)	199.42	0.554	16.4%	0.031	16.4%	29.9	5.1%	5.145	15.5%	12.18%	57.5%	36.8%	5.7%	[1-0.32 2]
10	H	(3)	220.28	0.514	16.0%	0.031	16.0%	30.8	4.2%	4.636	15.4%	12.18%	56.5%	37.6%	6.0%	[1-0.32 2]
