[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.74	0.607	100.0%	0.003	100.0%	202.6	25.7%	0.832	100.0%	100.00%	31.5%	13.9%	54.7%	[1-1.00 0]
1	H	(3)	39.45	0.253	100.0%	0.003	100.0%	173.1	31.3%	0.406	100.0%	100.00%	29.3%	23.7%	47.0%	[1-1.00 0]
2	H	(3)	59.15	0.158	100.0%	0.003	100.0%	161.0	38.2%	0.272	100.0%	100.00%	28.5%	27.5%	43.9%	[1-1.00 0]
3	H	(3)	80.00	0.110	100.0%	0.002	100.0%	154.9	43.9%	0.198	100.0%	100.00%	28.2%	29.5%	42.4%	[1-1.00 0]
4	H	(3)	99.71	0.086	100.0%	0.002	100.0%	151.2	50.2%	0.159	100.0%	100.00%	28.1%	30.5%	41.4%	[1-1.00 0]
5	H	(3)	119.43	0.077	100.0%	0.003	100.0%	136.4	63.1%	0.156	100.0%	95.12%	27.7%	34.8%	37.5%	[1-1.00 0]
6	H	(3)	139.14	0.071	100.0%	0.003	100.0%	142.6	57.7%	0.139	100.0%	90.24%	25.9%	34.8%	39.3%	[1-1.00 0]
7	H	(3)	160.01	0.070	100.0%	0.003	100.0%	150.1	49.5%	0.130	100.0%	85.36%	23.9%	34.9%	41.3%	[1-1.00 0]
8	H	(3)	179.73	0.067	100.0%	0.003	100.0%	154.0	41.2%	0.122	100.0%	80.47%	22.8%	34.9%	42.3%	[1-1.00 0]
9	H	(3)	199.45	0.071	100.0%	0.004	100.0%	157.4	30.3%	0.125	100.0%	75.59%	21.5%	35.2%	43.3%	[1-1.00 0]
10	H	(3)	219.14	0.070	100.0%	0.004	100.0%	163.3	20.1%	0.119	100.0%	73.43%	19.9%	35.2%	44.9%	[1-1.00 0]
11	H	(3)	240.01	0.083	86.3%	0.006	86.3%	169.0	19.1%	0.137	84.1%	68.55%	22.9%	30.8%	46.3%	[1-1.00 0]
12	H	(3)	259.71	0.081	87.7%	0.006	87.7%	175.0	18.2%	0.129	85.8%	68.55%	26.1%	26.1%	47.8%	[1-1.00 0]
13	H	(3)	279.41	0.082	82.8%	0.006	82.8%	176.6	17.1%	0.128	81.1%	66.39%	25.4%	26.3%	48.3%	[1-1.00 0]
14	H	(3)	300.28	0.079	81.9%	0.007	81.9%	177.4	16.5%	0.124	80.2%	64.22%	25.6%	25.9%	48.5%	[1-1.00 0]
15	H	(3)	319.99	0.088	71.2%	0.008	71.2%	177.8	15.7%	0.138	69.5%	59.48%	25.4%	26.0%	48.6%	[1-1.00 0]
16	H	(3)	339.70	0.078	72.8%	0.007	72.8%	169.8	15.1%	0.127	71.2%	59.48%	22.6%	30.8%	46.6%	[1-1.00 0]
17	H	(3)	359.42	0.076	67.9%	0.008	67.9%	162.1	14.3%	0.130	66.4%	57.32%	19.8%	35.3%	44.8%	[1-1.00 0]
18	H	(3)	380.30	0.074	67.7%	0.008	67.7%	162.6	13.8%	0.127	66.3%	56.44%	20.0%	35.0%	45.0%	[1-1.00 0]
19	H	(3)	400.04	0.071	68.9%	0.008	68.9%	163.9	13.3%	0.120	67.6%	56.44%	19.4%	35.2%	45.4%	[1-1.00 0]
20	H	(3)	419.76	0.068	69.1%	0.008	69.1%	164.5	13.1%	0.115	67.9%	56.44%	19.2%	35.1%	45.7%	[1-1.00 0]
21	H	(3)	439.48	0.075	65.7%	0.009	65.7%	175.3	13.1%	0.118	64.4%	55.15%	20.9%	30.6%	48.5%	[1-1.00 0]
22	H	(3)	460.34	0.081	62.4%	0.010	62.4%	186.0	13.1%	0.121	61.0%	53.86%	22.8%	26.1%	51.1%	[1-1.00 0]
23	H	(3)	480.06	0.083	62.7%	0.011	62.7%	196.1	13.1%	0.118	61.3%	53.86%	24.5%	21.7%	53.8%	[1-1.00 0]
24	H	(3)	499.78	0.088	61.0%	0.012	61.0%	203.9	13.0%	0.120	59.6%	51.92%	27.2%	17.1%	55.7%	[1-1.00 0]
25	H	(3)	519.48	0.098	57.2%	0.014	57.2%	214.1	13.0%	0.128	55.7%	50.16%	29.4%	12.4%	58.2%	[1-1.00 0]
26	H	(3)	540.34	0.095	58.1%	0.014	58.1%	213.8	12.7%	0.123	56.7%	50.16%	29.7%	12.1%	58.2%	[1-1.00 0]
27	H	(3)	560.05	0.093	57.7%	0.014	57.7%	211.9	12.6%	0.122	56.3%	49.25%	30.0%	12.2%	57.7%	[1-1.00 0]
28	H	(3)	579.74	0.097	55.3%	0.016	55.3%	209.9	12.5%	0.128	53.9%	47.22%	28.6%	13.9%	57.5%	[1-1.00 0]
29	H	(3)	599.45	0.102	51.9%	0.017	51.9%	205.7	12.2%	0.138	50.4%	44.41%	27.9%	15.1%	57.0%	[1-1.00 0]
30	H	(3)	620.33	0.098	52.7%	0.017	52.7%	199.6	11.8%	0.136	51.4%	44.41%	27.3%	16.9%	55.8%	[1-1.00 0]
31	H	(3)	640.04	0.098	51.1%	0.017	51.1%	194.7	11.5%	0.139	49.8%	43.53%	26.1%	19.4%	54.5%	[1-1.00 0]
32	H	(3)	659.76	0.106	48.5%	0.019	48.5%	195.1	11.2%	0.151	47.2%	41.83%	25.8%	19.4%	54.9%	[1-1.00 0]
33	H	(3)	679.47	0.109	45.9%	0.021	45.9%	190.9	10.7%	0.159	44.7%	40.34%	27.5%	18.8%	53.7%	[1-1.00 0]
34	H	(3)	700.38	0.106	46.5%	0.021	46.5%	190.8	10.5%	0.155	45.3%	40.34%	27.6%	18.8%	53.6%	[1-1.00 0]
35	H	(3)	720.09	0.113	44.8%	0.023	44.8%	192.4	10.7%	0.164	43.5%	39.12%	28.8%	16.7%	54.5%	[1-1.00 0]
36	H	(3)	739.81	0.116	44.7%	0.024	44.7%	192.7	10.8%	0.167	43.4%	38.71%	29.8%	15.0%	55.2%	[1-1.00 0]
37	H	(3)	760.67	0.113	43.6%	0.024	43.6%	187.8	10.8%	0.167	42.2%	38.07%	29.9%	16.2%	53.9%	[1-1.00 0]
38	H	(3)	780.37	0.111	44.1%	0.024	44.1%	189.5	10.7%	0.163	42.8%	38.07%	29.4%	15.9%	54.7%	[1-1.00 0]
39	H	(3)	800.10	0.116	43.4%	0.026	43.4%	189.0	10.8%	0.170	42.1%	37.44%	33.3%	12.3%	54.4%	[1-1.00 0]
40	H	(3)	819.80	0.115	43.3%	0.026	43.3%	188.2	10.5%	0.170	42.0%	37.44%	36.5%	10.4%	53.1%	[1-1.00 0]
41	H	(3)	840.68	0.116	42.8%	0.027	42.8%	187.3	10.1%	0.173	41.6%	37.20%	40.6%	7.3%	52.1%	[1-1.00 0]
42	H	(3)	860.38	0.122	41.3%	0.029	41.3%	185.5	10.5%	0.183	39.9%	36.69%	45.2%	3.5%	51.2%	[1-1.00 0]
43	H	(3)	880.08	0.122	40.2%	0.030	40.2%	181.1	10.8%	0.188	38.7%	36.07%	49.4%	1.5%	49.2%	[1-1.00 0]
44	H	(3)	899.78	0.115	40.5%	0.029	40.5%	181.9	10.5%	0.175	39.2%	35.79%	44.5%	6.4%	49.2%	[1-1.00 0]
45	H	(3)	920.68	0.107	40.4%	0.027	40.4%	180.0	10.2%	0.165	39.1%	35.28%	39.0%	12.0%	49.0%	[1-1.00 0]
46	H	(3)	940.36	0.097	41.1%	0.025	41.1%	177.6	10.0%	0.151	39.9%	35.28%	33.5%	17.7%	48.7%	[1-1.00 0]
47	H	(3)	960.07	0.092	40.1%	0.024	40.1%	176.2	9.0%	0.144	39.1%	34.63%	27.9%	23.6%	48.5%	[1-1.00 0]
48	H	(3)	980.92	0.092	40.3%	0.025	40.3%	181.8	8.5%	0.140	39.4%	34.39%	22.9%	26.4%	50.7%	[1-1.00 0]
49	H	(3)	1000.62	0.092	39.4%	0.026	39.4%	181.1	8.5%	0.141	38.5%	33.60%	22.5%	26.9%	50.6%	[1-1.00 0]
50	H	(3)	1020.32	0.096	37.7%	0.027	37.7%	180.5	8.6%	0.147	36.7%	32.79%	22.5%	27.1%	50.3%	[1-1.00 0]
51	H	(3)	1040.06	0.094	38.1%	0.027	38.1%	180.5	8.6%	0.144	37.1%	32.79%	22.6%	27.3%	50.1%	[1-1.00 0]
52	H	(3)	1060.96	0.096	37.1%	0.028	37.1%	177.6	8.4%	0.150	36.1%	32.14%	25.8%	24.8%	49.4%	[1-1.00 0]
53	H	(3)	1080.68	0.090	36.7%	0.027	36.7%	169.2	8.6%	0.148	35.7%	31.89%	26.6%	26.6%	46.8%	[1-1.00 0]
54	H	(3)	1100.41	0.085	36.8%	0.026	36.8%	164.4	8.5%	0.144	35.8%	31.89%	27.2%	27.7%	45.1%	[1-1.00 0]
55	H	(3)	1120.12	0.086	35.0%	0.027	35.0%	158.4	8.3%	0.152	34.0%	31.08%	30.0%	26.4%	43.6%	[1-1.00 0]
56	H	(3)	1141.01	0.085	33.8%	0.027	33.8%	152.0	8.1%	0.156	32.8%	30.24%	30.3%	27.9%	41.8%	[1-1.00 0]
57	H	(3)	1160.74	0.081	34.6%	0.026	34.6%	151.0	8.2%	0.150	33.6%	30.06%	27.1%	31.5%	41.4%	[1-1.00 0]
58	H	(3)	1180.44	0.081	34.3%	0.026	34.3%	149.0	7.7%	0.151	33.5%	29.57%	26.4%	32.6%	41.0%	[1-1.00 0]
59	H	(3)	1200.15	0.079	35.3%	0.026	35.3%	148.2	7.6%	0.148	34.5%	29.57%	26.0%	33.0%	41.0%	[1-1.00 0]
60	H	(3)	1221.03	0.075	36.4%	0.025	36.4%	147.9	7.4%	0.140	35.7%	29.57%	23.3%	35.9%	40.8%	[1-1.00 0]
61	H	(3)	1240.75	0.075	36.2%	0.026	36.2%	148.8	7.3%	0.140	35.4%	29.42%	23.4%	35.5%	41.1%	[1-1.00 0]
62	H	(3)	1260.46	0.074	35.7%	0.026	35.7%	148.4	7.2%	0.139	35.0%	29.28%	23.7%	35.5%	40.8%	[1-1.00 0]
63	H	(3)	1281.33	0.073	35.9%	0.026	35.9%	148.2	7.2%	0.137	35.2%	29.28%	23.7%	35.6%	40.8%	[1-1.00 0]
64	H	(3)	1301.04	0.073	35.4%	0.026	35.4%	148.1	7.2%	0.137	34.7%	29.04%	23.6%	35.7%	40.7%	[1-1.00 0]
65	H	(3)	1320.75	0.074	35.7%	0.027	35.7%	149.7	7.3%	0.137	34.9%	28.73%	23.8%	35.2%	41.1%	[1-1.00 0]
66	H	(3)	1340.45	0.073	36.6%	0.027	36.6%	148.8	7.4%	0.136	35.8%	28.61%	23.6%	35.5%	40.9%	[1-1.00 0]
67	H	(3)	1361.34	0.073	37.7%	0.027	37.7%	148.1	7.7%	0.136	36.9%	28.34%	23.9%	35.5%	40.7%	[1-1.00 0]
68	H	(3)	1381.05	0.071	39.4%	0.027	39.4%	147.5	7.9%	0.134	38.5%	28.34%	24.0%	35.5%	40.4%	[1-1.00 0]
69	H	(3)	1400.79	0.072	40.4%	0.028	40.4%	147.8	8.3%	0.136	39.5%	28.02%	24.2%	35.3%	40.5%	[1-1.00 0]
70	H	(3)	1421.69	0.071	41.4%	0.028	41.4%	147.7	8.4%	0.134	40.6%	28.02%	24.1%	35.3%	40.7%	[1-1.00 0]
71	H	(3)	1441.43	0.072	42.3%	0.029	42.3%	150.3	8.6%	0.133	41.4%	28.02%	24.2%	34.5%	41.3%	[1-1.00 0]
72	H	(3)	1461.15	0.074	40.6%	0.030	40.6%	151.5	8.5%	0.136	39.7%	27.69%	24.1%	34.2%	41.7%	[1-1.00 0]
73	H	(3)	1480.87	0.080	38.9%	0.033	38.9%	156.2	8.8%	0.142	37.9%	27.29%	25.1%	31.9%	43.0%	[1-1.00 0]
74	H	(3)	1501.75	0.085	38.1%	0.035	38.1%	161.7	9.1%	0.146	37.0%	27.10%	25.4%	29.9%	44.6%	[1-1.00 0]
