[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.75	0.577	81.3%	0.003	81.3%	124.6	17.4%	1.287	79.4%	90.24%	30.1%	35.6%	34.3%	[1-1.00 0]
1	H	(3)	39.45	0.320	100.0%	0.004	100.0%	139.8	20.3%	0.635	100.0%	80.47%	25.9%	35.6%	38.5%	[1-1.00 0]
2	H	(3)	59.16	0.432	100.0%	0.007	100.0%	160.0	19.5%	0.749	100.0%	67.82%	28.2%	28.0%	43.8%	[1-1.00 0]
3	H	(3)	80.02	0.250	100.0%	0.006	100.0%	163.3	19.3%	0.426	100.0%	65.65%	28.9%	26.2%	44.9%	[1-1.00 0]
4	H	(3)	99.72	0.193	100.0%	0.005	100.0%	146.8	18.9%	0.366	100.0%	62.19%	27.8%	32.2%	40.1%	[1-1.00 0]
5	H	(3)	119.42	0.241	100.0%	0.008	100.0%	164.7	18.2%	0.407	100.0%	56.02%	26.2%	29.1%	44.7%	[1-1.00 0]
6	H	(3)	139.15	0.266	82.5%	0.010	82.5%	173.3	16.2%	0.427	81.0%	50.41%	28.4%	24.7%	46.9%	[1-1.00 0]
7	H	(3)	160.02	0.249	67.7%	0.011	67.7%	171.0	14.7%	0.404	66.1%	48.38%	28.6%	25.1%	46.3%	[1-1.00 0]
8	H	(3)	179.73	0.228	64.5%	0.011	64.5%	167.0	13.3%	0.379	63.2%	47.32%	29.1%	26.1%	44.9%	[1-1.00 0]
9	H	(3)	199.41	0.219	64.4%	0.012	64.4%	173.0	12.7%	0.352	63.1%	46.81%	30.5%	22.6%	46.9%	[1-1.00 0]
10	H	(3)	219.12	0.206	57.3%	0.013	57.3%	156.4	11.5%	0.366	56.1%	43.84%	33.6%	23.9%	42.5%	[1-1.00 0]
