[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	39.46	0.323	100.0%	0.004	100.0%	207.9	48.4%	0.432	100.0%	100.00%	31.9%	11.5%	56.6%	[1-1.00 0]
1	H	(3)	59.16	0.438	100.0%	0.007	100.0%	208.3	41.3%	0.584	100.0%	95.12%	31.7%	11.7%	56.5%	[1-1.00 0]
2	H	(3)	80.03	0.324	100.0%	0.007	100.0%	207.9	43.2%	0.433	100.0%	95.12%	31.8%	11.7%	56.5%	[1-1.00 0]
3	H	(3)	99.75	0.155	100.0%	0.004	100.0%	208.0	53.5%	0.207	100.0%	95.12%	32.2%	11.2%	56.6%	[1-1.00 0]
4	H	(3)	119.46	0.128	100.0%	0.004	100.0%	207.1	64.2%	0.172	100.0%	95.12%	32.4%	11.2%	56.4%	[1-1.00 0]
5	H	(3)	139.17	0.111	100.0%	0.004	100.0%	207.0	78.7%	0.149	100.0%	95.12%	32.5%	11.2%	56.3%	[1-1.00 0]
6	H	(3)	160.03	0.096	100.0%	0.004	100.0%	206.3	100.0%	0.129	100.0%	95.12%	32.6%	11.1%	56.2%	[1-1.00 0]
7	H	(3)	179.75	0.085	100.0%	0.004	100.0%	205.9	100.0%	0.115	100.0%	95.12%	32.7%	11.3%	56.0%	[1-1.00 0]
8	H	(3)	199.47	0.076	100.0%	0.004	100.0%	204.9	100.0%	0.103	100.0%	95.12%	32.4%	11.9%	55.7%	[1-1.00 0]
9	H	(3)	219.17	0.069	100.0%	0.004	100.0%	205.3	100.0%	0.094	100.0%	95.12%	32.2%	12.0%	55.8%	[1-1.00 0]
10	H	(3)	240.03	0.098	100.0%	0.007	100.0%	204.0	100.0%	0.133	100.0%	90.24%	32.3%	12.3%	55.4%	[1-1.00 0]
11	H	(3)	259.75	0.079	100.0%	0.006	100.0%	204.3	100.0%	0.107	100.0%	90.24%	32.4%	12.2%	55.5%	[1-1.00 0]
12	H	(3)	279.45	0.080	100.0%	0.006	100.0%	204.4	100.0%	0.109	100.0%	88.07%	32.2%	12.2%	55.5%	[1-1.00 0]
13	H	(3)	300.32	0.077	100.0%	0.006	100.0%	218.3	100.0%	0.098	100.0%	88.07%	28.5%	12.1%	59.4%	[1-1.00 0]
14	H	(3)	320.03	0.077	100.0%	0.007	100.0%	230.5	100.0%	0.093	100.0%	88.07%	24.8%	12.1%	63.1%	[1-1.00 0]
15	H	(3)	339.73	0.077	100.0%	0.007	100.0%	244.2	100.0%	0.088	100.0%	88.07%	20.9%	12.2%	66.9%	[1-1.00 0]
16	H	(3)	359.47	0.047	100.0%	0.005	100.0%	221.1	100.0%	0.059	100.0%	86.79%	17.6%	21.4%	60.9%	[1-1.00 0]
17	H	(3)	380.34	0.038	100.0%	0.004	100.0%	192.4	100.0%	0.055	100.0%	85.91%	14.2%	32.2%	53.6%	[1-1.00 0]
18	H	(3)	400.06	0.043	100.0%	0.005	100.0%	181.1	100.0%	0.066	100.0%	81.02%	15.5%	34.0%	50.5%	[1-1.00 0]
19	H	(3)	419.78	0.027	100.0%	0.003	100.0%	135.1	100.0%	0.055	100.0%	77.57%	15.3%	46.8%	37.9%	[1-1.00 0]
20	H	(3)	440.66	0.033	100.0%	0.004	100.0%	122.4	89.8%	0.076	100.0%	62.83%	19.0%	46.7%	34.3%	[1-1.00 0]
21	H	(3)	460.38	0.046	100.0%	0.006	100.0%	126.2	69.2%	0.101	100.0%	53.99%	23.7%	41.4%	34.9%	[1-1.00 0]
22	H	(3)	480.09	0.066	100.0%	0.009	100.0%	148.0	49.8%	0.125	100.0%	49.39%	26.2%	32.9%	40.8%	[1-1.00 0]
23	H	(3)	499.80	0.071	46.9%	0.010	46.9%	132.6	14.6%	0.148	44.5%	44.32%	25.8%	35.6%	38.5%	[1-1.00 0]
24	H	(3)	519.51	0.129	36.8%	0.019	36.8%	161.0	13.1%	0.222	34.3%	36.64%	30.5%	23.6%	45.9%	[1-1.00 0]
25	H	(3)	540.36	0.141	35.8%	0.021	35.8%	148.8	12.4%	0.262	33.5%	32.77%	30.6%	25.8%	43.7%	[1-1.00 0]
26	H	(3)	560.06	0.188	31.2%	0.029	31.2%	157.4	11.2%	0.332	29.1%	28.94%	29.6%	24.3%	46.1%	[1-1.00 0]
27	H	(3)	579.77	0.181	32.5%	0.029	32.5%	151.8	10.1%	0.330	30.9%	28.60%	29.7%	26.4%	44.0%	[1-1.00 0]
28	H	(3)	599.48	0.199	30.7%	0.033	30.7%	149.7	9.0%	0.369	29.3%	27.00%	33.2%	25.4%	41.4%	[1-1.00 0]
