[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.92	1.693	34.5%	0.009	34.5%	57.5	9.3%	8.172	33.2%	35.19%	69.1%	17.1%	13.8%	[1-0.98 0]
1	H	(3)	40.77	1.088	31.9%	0.012	31.9%	37.6	11.0%	8.039	30.0%	23.25%	70.3%	21.9%	7.7%	[1-0.98 0]
2	H	(3)	60.46	0.786	33.2%	0.013	33.2%	30.6	10.5%	7.143	31.5%	20.19%	69.5%	24.9%	5.6%	[1-0.98 0]
3	H	(3)	81.33	0.992	33.1%	0.022	33.1%	38.2	14.3%	7.208	29.8%	16.60%	62.7%	29.3%	8.0%	[1-0.56 2]
4	H	(3)	100.99	0.917	31.6%	0.026	31.6%	37.4	13.3%	6.817	28.6%	14.76%	57.5%	34.6%	7.9%	[1-0.16 2]
5	H	(3)	119.47	0.700	27.5%	0.023	27.5%	29.4	13.6%	6.613	24.0%	13.56%	50.6%	43.8%	5.6%	[1-0.52 0]
6	H	(3)	140.33	0.703	23.9%	0.027	23.9%	29.7	12.6%	6.575	20.3%	12.45%	45.2%	48.9%	5.9%	[1-0.62 0]
7	H	(3)	161.20	0.674	21.1%	0.030	21.1%	29.3	12.1%	6.401	17.3%	11.56%	41.3%	52.9%	5.8%	[1-0.26 2]
8	H	(3)	179.74	0.457	15.8%	0.023	15.8%	20.3	6.2%	6.267	14.6%	10.88%	42.3%	54.7%	3.0%	[1-0.00 2]
9	H	(6)	199.45	0.431	13.9%	0.024	13.9%	17.9	5.5%	6.687	12.7%	10.14%	44.4%	53.4%	2.2%	[1-0.47 2]
10	H	(6)	219.15	0.475	14.2%	0.029	14.2%	19.6	6.9%	6.740	12.4%	9.58%	46.9%	50.3%	2.7%	[1-0.00 2]
11	H	(6)	240.03	0.469	13.2%	0.031	13.2%	19.3	6.1%	6.761	11.7%	9.18%	47.8%	49.5%	2.6%	[1-0.00 2]
12	H	(6)	259.74	0.563	13.3%	0.041	13.3%	22.6	7.0%	6.936	11.3%	8.79%	48.0%	48.3%	3.7%	[1-0.00 2]
13	H	(6)	279.46	0.767	14.2%	0.060	14.2%	28.6	9.4%	7.445	10.7%	8.40%	50.7%	43.8%	5.5%	[1-0.49 0]
14	H	(6)	299.16	0.858	13.8%	0.071	13.8%	31.5	9.4%	7.573	10.1%	8.07%	52.5%	41.1%	6.4%	[1-0.25 0]
15	H	(6)	320.01	0.982	13.0%	0.087	13.0%	34.9	9.0%	7.822	9.4%	7.80%	54.6%	38.1%	7.3%	[1-0.37 2]
16	H	(6)	339.70	1.141	12.6%	0.108	12.6%	40.2	8.6%	7.882	9.2%	7.54%	55.5%	35.7%	8.8%	[1-0.18 2]
17	H	(6)	359.41	1.104	12.2%	0.110	12.2%	39.3	8.4%	7.813	8.8%	7.32%	55.5%	35.9%	8.6%	[1-0.00 2]
18	H	(6)	380.25	0.996	10.7%	0.105	10.7%	36.0	7.1%	7.680	8.0%	7.10%	53.8%	38.6%	7.7%	[1-0.00 2]
19	H	(6)	399.95	0.896	10.2%	0.100	10.2%	33.0	6.7%	7.532	7.7%	6.96%	52.9%	40.3%	6.8%	[1-0.00 2]
