[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	39.48	0.252	100.0%	0.003	100.0%	200.4	58.5%	0.350	100.0%	100.00%	32.3%	13.0%	54.7%	[1-1.00 0]
1	H	(3)	59.17	0.170	100.0%	0.003	100.0%	201.6	72.6%	0.234	100.0%	100.00%	32.4%	12.7%	54.9%	[1-1.00 0]
2	H	(3)	80.04	0.253	100.0%	0.006	100.0%	202.5	67.7%	0.347	100.0%	95.12%	32.3%	12.5%	55.1%	[1-1.00 0]
3	H	(3)	99.75	0.304	100.0%	0.008	100.0%	202.0	62.8%	0.418	100.0%	92.96%	32.4%	12.7%	55.0%	[1-1.00 0]
4	H	(3)	119.47	0.253	100.0%	0.008	100.0%	201.8	62.1%	0.348	100.0%	92.96%	32.3%	12.7%	55.0%	[1-1.00 0]
5	H	(3)	140.34	0.216	100.0%	0.008	100.0%	202.0	63.9%	0.297	100.0%	92.96%	32.3%	12.7%	55.0%	[1-1.00 0]
6	H	(3)	160.05	0.253	100.0%	0.011	100.0%	202.3	58.1%	0.347	100.0%	91.67%	32.4%	12.4%	55.1%	[1-1.00 0]
7	H	(3)	179.77	0.225	100.0%	0.011	100.0%	202.1	59.4%	0.310	100.0%	91.67%	32.5%	12.5%	55.0%	[1-1.00 0]
8	H	(3)	199.47	0.077	100.0%	0.004	100.0%	185.3	69.9%	0.115	100.0%	91.67%	32.5%	17.0%	50.5%	[1-1.00 0]
9	H	(3)	220.33	0.054	100.0%	0.003	100.0%	154.4	74.3%	0.097	100.0%	91.67%	42.5%	15.8%	41.7%	[1-1.00 0]
10	H	(3)	240.03	0.044	100.0%	0.003	100.0%	124.1	79.5%	0.099	100.0%	91.67%	52.1%	14.9%	32.9%	[1-1.00 0]
11	H	(3)	259.72	0.034	100.0%	0.002	100.0%	92.4	92.9%	0.103	100.0%	91.67%	61.7%	14.3%	23.9%	[1-1.00 0]
12	H	(3)	279.43	0.025	100.0%	0.002	100.0%	79.3	100.0%	0.086	100.0%	91.67%	67.5%	11.9%	20.6%	[1-1.00 0]
13	H	(3)	300.30	0.026	100.0%	0.002	100.0%	83.3	100.0%	0.088	100.0%	91.67%	73.4%	4.8%	21.8%	[1-1.00 0]
14	H	(3)	320.02	0.031	100.0%	0.003	100.0%	101.9	100.0%	0.083	100.0%	91.67%	69.1%	3.4%	27.5%	[1-1.00 0]
15	H	(3)	339.74	0.040	100.0%	0.004	100.0%	117.5	100.0%	0.094	100.0%	86.79%	64.1%	3.7%	32.2%	[1-1.00 0]
16	H	(3)	359.46	0.041	100.0%	0.004	100.0%	134.1	100.0%	0.086	100.0%	86.79%	58.9%	4.1%	37.0%	[1-1.00 0]
