[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	2.419	46.8%	0.013	46.8%	151.2	9.5%	4.444	45.8%	40.46%	23.2%	35.2%	41.6%	[1-1.00 0]
1	H	(3)	39.40	1.582	39.6%	0.017	39.6%	99.0	8.6%	4.440	38.7%	28.94%	35.7%	38.0%	26.3%	[1-1.00 0]
2	H	(3)	59.11	1.455	36.7%	0.024	36.7%	95.9	7.8%	4.213	35.9%	24.62%	39.2%	35.5%	25.3%	[1-1.00 0]
3	H	(3)	79.97	1.386	33.0%	0.031	33.0%	87.2	7.6%	4.413	32.1%	21.25%	47.1%	30.2%	22.7%	[1-1.00 0]
4	H	(3)	99.66	1.383	30.2%	0.038	30.2%	84.1	7.4%	4.570	29.3%	18.99%	51.6%	26.5%	21.9%	[1-1.00 1]
5	H	(3)	119.35	1.188	24.3%	0.039	24.3%	70.1	6.8%	4.709	23.3%	17.32%	57.6%	24.6%	17.8%	[1-1.00 1]
6	H	(3)	139.06	1.392	20.8%	0.054	20.8%	79.5	6.5%	4.862	19.8%	15.94%	56.5%	23.0%	20.5%	[1-1.00 1]
7	H	(3)	159.92	1.377	19.2%	0.061	19.2%	78.7	6.8%	4.863	17.9%	14.78%	55.9%	23.8%	20.3%	[1-1.00 1]
8	H	(3)	179.63	1.446	17.4%	0.072	17.4%	84.2	6.5%	4.767	16.2%	13.82%	50.1%	28.0%	21.9%	[1-1.00 1]
9	H	(3)	199.34	1.502	15.9%	0.083	15.9%	88.3	6.0%	4.724	14.7%	13.02%	46.1%	30.9%	23.0%	[1-1.00 1]
10	H	(3)	219.04	1.519	14.8%	0.092	14.8%	90.7	5.0%	4.651	14.0%	12.46%	44.8%	31.6%	23.6%	[1-1.00 1]
11	H	(3)	239.97	1.492	14.1%	0.099	14.1%	88.7	4.8%	4.671	13.3%	11.93%	46.4%	30.7%	22.9%	[1-1.00 1]
12	H	(3)	259.65	1.497	13.3%	0.108	13.3%	88.1	4.3%	4.722	12.6%	11.43%	47.2%	30.2%	22.7%	[1-1.00 1]
13	H	(3)	279.34	1.532	12.8%	0.119	12.8%	89.1	4.2%	4.775	12.1%	10.98%	47.2%	29.7%	23.1%	[1-1.00 1]
14	H	(3)	300.21	1.564	12.1%	0.130	12.1%	90.1	4.0%	4.822	11.4%	10.53%	47.6%	29.1%	23.3%	[1-1.00 1]
15	H	(3)	319.92	1.517	11.8%	0.135	11.8%	87.7	4.1%	4.806	11.1%	10.25%	50.0%	27.2%	22.8%	[1-1.00 1]
16	H	(6)	339.64	1.518	11.6%	0.143	11.6%	87.5	4.4%	4.819	10.7%	9.92%	50.6%	26.3%	23.0%	[1-1.00 1]
17	H	(6)	359.34	1.513	11.4%	0.151	11.4%	86.6	4.7%	4.851	10.4%	9.65%	52.1%	24.8%	23.1%	[1-1.00 1]
18	H	(6)	380.22	1.496	11.4%	0.158	11.4%	85.6	5.1%	4.851	10.1%	9.40%	54.1%	23.0%	22.9%	[1-1.00 1]
19	H	(6)	399.93	1.503	11.3%	0.167	11.3%	86.2	5.6%	4.843	9.8%	9.15%	53.7%	23.0%	23.2%	[1-1.00 1]
