[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	3.582	41.4%	0.020	41.4%	172.7	9.2%	5.761	40.4%	37.87%	38.6%	14.4%	47.0%	[1-1.00 0]
1	H	(3)	39.43	2.313	37.5%	0.025	37.5%	120.3	8.6%	5.340	36.5%	28.21%	47.5%	20.4%	32.1%	[1-1.00 0]
2	H	(3)	59.12	2.292	31.6%	0.038	31.6%	113.8	7.5%	5.595	30.7%	22.57%	45.7%	24.1%	30.2%	[1-1.00 0]
3	H	(3)	79.95	2.170	28.5%	0.048	28.5%	106.9	6.9%	5.640	27.6%	19.32%	45.5%	26.4%	28.2%	[1-1.00 0]
4	H	(3)	99.65	2.271	26.7%	0.063	26.7%	111.8	6.5%	5.641	25.8%	17.40%	46.9%	23.6%	29.5%	[1-1.00 0]
5	H	(3)	120.53	1.912	24.3%	0.064	24.3%	101.7	5.5%	5.223	23.7%	16.31%	45.3%	28.0%	26.7%	[1-0.65 0]
6	H	(3)	140.30	2.098	24.7%	0.082	24.7%	116.0	9.1%	5.022	22.9%	15.10%	39.3%	29.7%	30.9%	[1-0.25 2]
7	H	(3)	161.18	2.206	23.4%	0.099	23.4%	120.3	9.8%	5.092	21.2%	14.09%	39.3%	28.3%	32.4%	[1-0.62 2]
8	H	(3)	179.74	2.174	22.1%	0.109	22.1%	119.5	10.2%	5.053	19.6%	13.26%	38.5%	29.2%	32.3%	[1-0.58 2]
9	H	(3)	199.45	1.886	21.5%	0.104	21.5%	108.4	10.7%	4.832	18.6%	12.69%	36.1%	34.7%	29.2%	[1-0.61 2]
10	H	(3)	219.14	1.630	19.9%	0.099	19.9%	97.5	11.2%	4.645	16.5%	12.12%	37.1%	36.3%	26.5%	[1-0.04 2]
11	H	(3)	240.02	1.315	15.6%	0.088	15.6%	80.6	6.7%	4.535	14.0%	11.59%	38.9%	39.0%	22.1%	[1-0.00 2]
12	H	(3)	259.72	1.224	13.7%	0.088	13.7%	74.8	5.9%	4.545	12.4%	11.17%	38.2%	41.4%	20.4%	[1-0.49 2]
13	H	(3)	279.43	1.360	12.8%	0.106	12.8%	79.7	5.4%	4.741	11.6%	10.69%	39.1%	39.0%	21.8%	[1-0.79 2]
14	H	(3)	300.29	1.460	12.4%	0.122	12.4%	84.3	5.4%	4.810	11.1%	10.35%	40.6%	36.2%	23.2%	[1-0.87 2]
15	H	(6)	319.98	1.647	12.2%	0.146	12.2%	94.0	5.5%	4.868	10.9%	10.05%	42.8%	31.7%	25.5%	[1-0.90 2]
16	H	(6)	339.69	1.972	11.8%	0.186	11.8%	106.9	5.5%	5.122	10.4%	9.70%	45.3%	26.0%	28.7%	[1-1.00 1]
17	H	(6)	359.40	2.118	11.4%	0.211	11.4%	112.6	5.2%	5.223	10.2%	9.44%	47.8%	22.0%	30.3%	[1-1.00 1]
18	H	(6)	380.25	2.179	11.3%	0.230	11.3%	115.9	5.4%	5.221	9.9%	9.19%	48.5%	20.5%	31.0%	[1-0.96 2]
19	H	(6)	399.98	2.228	11.1%	0.248	11.1%	118.2	5.4%	5.235	9.7%	8.97%	48.4%	19.8%	31.8%	[1-1.00 1]
20	H	(6)	419.68	2.187	10.9%	0.255	10.9%	115.3	5.5%	5.272	9.4%	8.72%	48.9%	20.1%	31.0%	[1-1.00 1]
21	H	(6)	439.39	2.119	10.5%	0.259	10.5%	111.6	5.4%	5.273	9.1%	8.50%	48.8%	21.0%	30.1%	[1-1.00 1]
22	H	(6)	460.25	2.043	10.4%	0.261	10.4%	108.3	5.4%	5.241	8.8%	8.28%	47.9%	22.8%	29.2%	[1-1.00 1]
23	H	(6)	479.97	1.956	10.2%	0.261	10.2%	104.2	5.5%	5.214	8.6%	8.09%	47.7%	24.1%	28.2%	[1-1.00 1]
24	H	(6)	499.67	1.898	10.2%	0.263	10.2%	102.3	5.5%	5.156	8.5%	7.96%	47.3%	25.2%	27.5%	[1-1.00 1]
25	H	(6)	520.54	1.935	9.8%	0.280	9.8%	103.1	5.3%	5.213	8.3%	7.75%	46.7%	25.6%	27.7%	[1-1.00 1]
26	H	(6)	540.25	1.892	9.8%	0.284	9.8%	101.9	5.5%	5.156	8.2%	7.64%	46.4%	26.2%	27.4%	[1-1.00 1]
27	H	(6)	559.95	1.867	9.5%	0.290	9.5%	100.2	5.1%	5.176	8.0%	7.49%	46.8%	26.2%	26.9%	[1-1.00 1]
28	H	(6)	579.66	1.874	9.4%	0.302	9.4%	100.6	5.0%	5.176	7.9%	7.38%	46.7%	26.2%	27.1%	[1-1.00 1]
29	H	(6)	600.55	1.842	9.4%	0.307	9.4%	98.4	5.4%	5.201	7.7%	7.23%	46.8%	26.6%	26.6%	[1-1.00 1]
30	H	(6)	620.26	1.790	9.2%	0.308	9.2%	96.6	5.2%	5.150	7.7%	7.14%	47.1%	26.7%	26.2%	[1-1.00 1]
31	H	(6)	639.98	1.756	9.3%	0.312	9.3%	95.2	5.4%	5.124	7.6%	7.05%	47.2%	27.1%	25.7%	[1-1.00 1]
32	H	(6)	659.68	1.725	9.5%	0.316	9.5%	92.9	6.0%	5.157	7.4%	6.92%	46.9%	28.0%	25.1%	[1-1.00 1]
