[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.47	0.697	100.0%	0.004	100.0%	239.8	28.6%	0.807	100.0%	100.00%	21.9%	12.4%	65.7%	[1-0.43 0]
1	H	(3)	39.54	0.282	100.0%	0.003	100.0%	183.7	29.4%	0.427	100.0%	92.96%	31.7%	19.0%	49.3%	[1-0.43 0]
2	H	(3)	59.63	0.187	100.0%	0.003	100.0%	158.5	27.7%	0.328	100.0%	88.07%	39.0%	18.8%	42.3%	[1-0.43 0]
3	H	(3)	79.21	0.146	100.0%	0.003	100.0%	138.7	26.5%	0.292	100.0%	81.90%	44.9%	18.5%	36.7%	[1-0.43 0]
4	H	(3)	100.09	0.128	100.0%	0.004	100.0%	126.6	25.5%	0.281	100.0%	74.53%	50.0%	16.7%	33.3%	[1-0.43 0]
5	H	(3)	119.79	0.123	100.0%	0.004	100.0%	93.6	22.4%	0.365	100.0%	63.61%	55.8%	20.4%	23.9%	[1-0.43 0]
6	H	(3)	140.65	0.158	59.6%	0.006	59.6%	88.3	17.8%	0.496	56.9%	49.55%	55.9%	21.5%	22.7%	[1-0.43 0]
7	H	(3)	159.20	0.153	54.1%	0.007	54.1%	85.2	15.3%	0.499	51.9%	46.60%	54.6%	23.4%	21.9%	[1-0.43 0]
8	H	(3)	180.05	0.164	51.9%	0.008	51.9%	92.6	13.5%	0.491	50.2%	42.89%	49.7%	26.2%	24.1%	[1-0.43 0]
9	H	(3)	199.75	0.166	51.4%	0.009	51.4%	99.6	12.0%	0.463	50.0%	40.88%	44.9%	28.8%	26.3%	[1-0.43 0]
10	H	(3)	219.44	0.191	47.3%	0.012	47.3%	108.5	10.8%	0.488	46.0%	38.21%	42.8%	28.2%	29.0%	[1-0.43 0]
11	H	(3)	240.30	0.188	44.7%	0.013	44.7%	109.0	10.0%	0.478	43.6%	37.06%	41.6%	29.3%	29.1%	[1-0.43 0]
12	H	(3)	259.99	0.184	43.4%	0.013	43.4%	110.5	9.6%	0.462	42.3%	36.12%	40.8%	29.8%	29.4%	[1-0.43 0]
13	H	(3)	279.72	0.173	41.3%	0.013	41.3%	107.0	9.0%	0.450	40.3%	35.09%	41.0%	30.7%	28.3%	[1-0.43 0]
14	H	(3)	299.42	0.155	41.0%	0.013	41.0%	103.0	8.5%	0.420	40.1%	34.81%	40.1%	32.8%	27.0%	[1-0.43 0]
