[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	0.371	100.0%	0.002	100.0%	138.0	25.1%	0.746	100.0%	100.00%	27.5%	34.8%	37.6%	[1-0.84 0]
1	H	(3)	39.42	0.257	100.0%	0.003	100.0%	139.6	24.4%	0.512	100.0%	90.24%	38.7%	23.3%	38.0%	[1-0.84 0]
2	H	(3)	59.12	0.168	100.0%	0.003	100.0%	100.3	23.9%	0.466	100.0%	71.81%	34.1%	39.2%	26.7%	[1-0.84 0]
3	H	(3)	79.98	0.174	94.8%	0.004	94.8%	82.7	22.7%	0.585	92.0%	54.87%	29.3%	48.7%	22.0%	[1-0.84 0]
4	H	(3)	100.82	0.190	89.6%	0.005	89.6%	91.3	20.1%	0.579	87.4%	48.90%	29.7%	45.8%	24.5%	[1-0.84 0]
5	H	(3)	120.53	0.176	77.0%	0.006	77.0%	87.5	20.4%	0.560	74.3%	45.17%	30.6%	45.9%	23.5%	[1-0.84 0]
6	H	(3)	139.09	0.141	60.4%	0.005	60.4%	65.4	18.5%	0.599	57.5%	41.77%	32.2%	50.7%	17.1%	[1-0.84 0]
7	H	(3)	159.96	0.154	56.9%	0.007	56.9%	70.8	17.1%	0.604	54.3%	39.75%	37.3%	44.1%	18.6%	[1-0.84 0]
8	H	(3)	179.67	0.155	52.8%	0.008	52.8%	68.7	17.0%	0.628	50.0%	38.13%	45.2%	37.3%	17.5%	[1-0.84 0]
9	H	(3)	199.39	0.106	48.9%	0.006	48.9%	46.7	18.3%	0.628	45.4%	37.14%	53.1%	36.0%	10.8%	[1-0.84 0]
10	H	(3)	219.10	0.064	37.3%	0.004	37.3%	26.1	9.5%	0.679	36.0%	34.19%	61.0%	34.4%	4.6%	[1-0.84 0]
11	H	(3)	239.97	0.058	34.2%	0.004	34.2%	23.3	8.8%	0.687	33.0%	31.72%	58.7%	37.5%	3.8%	[1-0.84 0]
12	H	(3)	259.67	0.044	32.6%	0.003	32.6%	17.7	9.8%	0.684	31.1%	30.33%	57.8%	40.0%	2.1%	[1-0.84 0]
