[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	2.631	39.2%	0.014	39.2%	123.2	8.9%	5.935	38.2%	36.39%	39.7%	27.3%	33.1%	[1-1.00 0]
1	H	(3)	39.43	2.092	39.6%	0.023	39.6%	109.2	14.4%	5.319	36.8%	26.86%	35.3%	35.5%	29.2%	[1-1.00 0]
2	H	(3)	59.14	1.998	34.7%	0.033	34.7%	108.6	11.5%	5.112	32.7%	22.10%	30.2%	40.0%	29.8%	[1-1.00 0]
3	H	(3)	79.99	1.936	31.0%	0.043	31.0%	103.1	11.7%	5.216	28.7%	18.79%	29.6%	42.1%	28.2%	[1-1.00 1]
4	H	(3)	99.68	1.898	28.2%	0.053	28.2%	100.2	10.8%	5.262	26.1%	16.68%	28.9%	43.4%	27.6%	[1-1.00 1]
5	H	(3)	119.38	1.758	23.1%	0.058	23.1%	93.3	10.4%	5.234	20.6%	15.07%	26.7%	47.4%	25.9%	[1-1.00 1]
6	H	(3)	140.25	1.706	18.9%	0.066	18.9%	88.8	7.1%	5.339	17.5%	13.73%	27.3%	48.0%	24.7%	[1-1.00 1]
7	H	(3)	159.95	1.687	17.6%	0.075	17.6%	84.5	7.3%	5.545	16.0%	12.71%	31.4%	45.4%	23.2%	[1-1.00 1]
8	H	(3)	179.66	1.654	16.2%	0.083	16.2%	83.7	5.8%	5.492	15.1%	12.12%	33.3%	43.7%	23.0%	[1-1.00 1]
9	H	(3)	199.39	1.686	15.2%	0.093	15.2%	82.5	5.9%	5.677	14.0%	11.42%	35.9%	41.6%	22.6%	[1-1.00 1]
10	H	(3)	219.10	1.957	15.7%	0.119	15.7%	93.4	6.0%	5.822	14.5%	10.96%	38.0%	36.6%	25.4%	[1-1.00 1]
11	H	(3)	239.97	1.995	14.8%	0.133	14.8%	95.2	6.5%	5.821	13.4%	10.50%	39.2%	34.3%	26.5%	[1-1.00 1]
12	H	(6)	259.70	2.074	14.0%	0.150	14.0%	96.9	6.7%	5.943	12.3%	10.02%	39.2%	33.9%	26.9%	[1-1.00 1]
13	H	(6)	279.42	2.129	13.8%	0.165	13.8%	99.5	6.9%	5.940	11.9%	9.73%	39.8%	32.6%	27.6%	[1-1.00 1]
14	H	(6)	300.28	2.362	13.7%	0.197	13.7%	107.8	6.5%	6.084	12.1%	9.35%	41.0%	29.3%	29.6%	[1-1.00 1]
15	H	(6)	319.99	1.938	12.7%	0.172	12.7%	90.8	6.8%	5.928	10.7%	9.09%	41.4%	33.3%	25.3%	[1-1.00 1]
16	H	(6)	339.70	2.079	12.8%	0.196	12.8%	96.4	6.5%	5.991	11.0%	8.85%	42.4%	31.2%	26.4%	[1-1.00 1]
17	H	(6)	359.41	2.136	12.7%	0.213	12.7%	99.7	6.2%	5.954	11.1%	8.66%	43.4%	29.3%	27.2%	[1-1.00 1]
