[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.69	0.924	96.3%	0.005	96.3%	203.7	20.8%	1.260	94.0%	78.31%	33.2%	11.7%	55.1%	[1-1.00 0]
1	H	(3)	39.39	0.459	100.0%	0.005	100.0%	203.6	20.8%	0.627	100.0%	78.31%	32.5%	12.2%	55.3%	[1-1.00 0]
2	H	(3)	59.09	0.279	100.0%	0.005	100.0%	164.2	21.1%	0.471	100.0%	72.70%	29.4%	26.0%	44.6%	[1-1.00 0]
3	H	(3)	79.91	0.208	100.0%	0.005	100.0%	147.2	20.8%	0.392	100.0%	67.72%	28.6%	31.2%	40.2%	[1-1.00 0]
4	H	(3)	103.07	0.149	100.0%	0.004	100.0%	129.1	20.3%	0.320	100.0%	65.92%	29.8%	35.2%	35.0%	[1-1.00 0]
5	H	(3)	120.44	0.097	100.0%	0.003	100.0%	99.0	19.3%	0.273	100.0%	65.92%	29.9%	43.4%	26.7%	[1-1.00 0]
6	H	(3)	141.30	0.070	100.0%	0.003	100.0%	83.0	21.9%	0.235	100.0%	65.04%	29.1%	48.6%	22.4%	[1-1.00 0]
7	H	(3)	161.00	0.086	100.0%	0.004	100.0%	97.7	23.9%	0.243	98.6%	60.16%	32.1%	41.8%	26.1%	[1-1.00 0]
8	H	(3)	179.57	0.103	79.4%	0.005	79.4%	103.4	22.6%	0.278	76.2%	53.99%	32.9%	39.4%	27.7%	[1-1.00 0]
9	H	(3)	199.29	0.116	69.7%	0.006	69.7%	111.8	21.4%	0.289	66.3%	50.30%	30.3%	39.2%	30.6%	[1-1.00 0]
10	H	(3)	220.09	0.119	68.2%	0.007	68.2%	121.4	20.4%	0.273	65.1%	49.24%	28.0%	38.3%	33.8%	[1-1.00 0]
11	H	(3)	239.72	0.104	65.0%	0.007	65.0%	117.0	16.7%	0.247	62.8%	49.24%	26.6%	40.7%	32.8%	[1-1.00 0]
12	H	(3)	259.39	0.111	54.4%	0.008	54.4%	118.1	12.1%	0.261	53.1%	45.36%	25.0%	41.7%	33.3%	[1-1.00 0]
13	H	(3)	280.26	0.127	56.4%	0.010	56.4%	133.9	12.6%	0.264	55.0%	43.68%	25.3%	37.3%	37.4%	[1-1.00 0]
14	H	(3)	299.93	0.153	54.3%	0.013	54.3%	149.2	12.4%	0.284	52.9%	40.72%	29.1%	29.7%	41.2%	[1-1.00 0]
15	H	(3)	320.76	0.175	57.1%	0.016	57.1%	164.5	15.2%	0.295	55.0%	39.10%	32.2%	22.7%	45.1%	[1-1.00 0]
16	H	(3)	340.50	0.223	52.6%	0.021	52.6%	179.2	14.8%	0.345	50.5%	35.85%	35.8%	15.4%	48.9%	[1-1.00 0]
17	H	(3)	360.20	0.256	45.3%	0.026	45.3%	176.7	14.2%	0.402	43.1%	33.03%	34.5%	17.3%	48.2%	[1-1.00 0]
18	H	(3)	379.88	0.242	40.5%	0.026	40.5%	162.6	12.9%	0.414	38.4%	31.69%	35.2%	20.4%	44.4%	[1-1.00 0]
19	H	(3)	399.59	0.237	38.6%	0.026	38.6%	159.4	12.3%	0.414	36.6%	30.65%	33.4%	23.0%	43.6%	[1-1.00 0]
20	H	(3)	420.46	0.219	35.4%	0.026	35.4%	153.8	8.3%	0.396	34.4%	30.12%	31.3%	26.8%	41.9%	[1-1.00 0]
21	H	(3)	440.16	0.198	33.2%	0.024	33.2%	144.0	7.7%	0.382	32.3%	29.57%	28.7%	32.0%	39.3%	[1-1.00 0]
22	H	(3)	459.86	0.195	31.5%	0.025	31.5%	138.9	7.5%	0.390	30.6%	28.42%	30.5%	31.7%	37.8%	[1-1.00 0]
23	H	(3)	479.56	0.204	31.4%	0.027	31.4%	144.9	7.3%	0.391	30.5%	28.00%	31.4%	29.4%	39.3%	[1-1.00 0]
24	H	(3)	500.42	0.216	30.9%	0.030	30.9%	151.5	7.0%	0.396	30.1%	27.55%	32.3%	26.7%	41.1%	[1-1.00 0]
25	H	(3)	520.13	0.224	31.5%	0.032	31.5%	160.0	6.9%	0.390	30.7%	27.55%	33.9%	22.6%	43.5%	[1-1.00 0]
26	H	(3)	539.81	0.244	31.4%	0.037	31.4%	171.4	6.7%	0.396	30.7%	27.21%	36.5%	16.8%	46.7%	[1-1.00 0]
27	H	(3)	560.68	0.261	31.3%	0.041	31.3%	181.9	6.6%	0.398	30.6%	26.76%	37.6%	12.9%	49.6%	[1-1.00 0]
28	H	(3)	580.38	0.256	31.0%	0.041	31.0%	180.8	6.5%	0.393	30.3%	26.45%	38.2%	12.5%	49.3%	[1-1.00 0]
29	H	(3)	600.07	0.258	29.6%	0.043	29.6%	178.5	6.4%	0.402	28.9%	25.95%	38.6%	12.7%	48.6%	[1-1.00 0]
30	H	(3)	619.77	0.253	29.4%	0.044	29.4%	176.5	6.2%	0.398	28.7%	25.70%	39.4%	12.7%	48.0%	[1-1.00 0]
31	H	(3)	640.64	0.250	28.9%	0.045	28.9%	175.9	6.1%	0.395	28.2%	25.33%	39.2%	13.1%	47.7%	[1-1.00 0]
32	H	(3)	660.35	0.246	28.4%	0.045	28.4%	174.3	6.0%	0.393	27.8%	25.00%	39.3%	13.3%	47.4%	[1-1.00 0]
33	H	(3)	680.06	0.239	27.1%	0.045	27.1%	165.7	6.0%	0.401	26.4%	24.05%	38.4%	16.7%	44.9%	[1-1.00 0]
34	H	(3)	699.76	0.266	24.3%	0.052	24.3%	157.2	6.1%	0.471	23.5%	21.79%	36.0%	21.2%	42.8%	[1-1.00 0]
35	H	(3)	720.63	0.247	22.9%	0.049	22.9%	136.4	6.2%	0.502	22.0%	20.78%	38.3%	24.8%	36.9%	[1-1.00 0]
36	H	(3)	740.32	0.206	21.6%	0.042	21.6%	108.1	6.2%	0.530	20.7%	19.84%	39.7%	31.0%	29.2%	[1-1.00 0]
37	H	(3)	760.02	0.156	21.3%	0.033	21.3%	79.1	6.1%	0.547	20.4%	19.03%	38.8%	40.1%	21.0%	[1-1.00 0]
38	H	(3)	780.88	0.147	20.8%	0.032	20.8%	68.9	6.3%	0.591	19.8%	17.97%	39.1%	42.5%	18.4%	[1-1.00 0]
39	H	(3)	800.56	0.112	19.4%	0.025	19.4%	50.5	5.9%	0.617	18.5%	17.22%	41.4%	45.3%	13.3%	[1-1.00 0]
40	H	(3)	820.26	0.115	18.6%	0.026	18.6%	49.4	5.2%	0.645	17.9%	16.46%	38.6%	48.1%	13.3%	[1-1.00 1]
41	H	(3)	839.94	0.123	18.5%	0.029	18.5%	51.6	6.0%	0.661	17.5%	15.96%	37.0%	49.1%	13.9%	[1-1.00 1]
42	H	(3)	860.79	0.129	17.8%	0.031	17.8%	52.2	5.9%	0.684	16.8%	15.64%	38.4%	47.4%	14.2%	[1-1.00 1]
