[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	2.407	49.9%	0.013	49.9%	144.2	10.1%	4.635	48.8%	40.05%	24.2%	35.9%	39.9%	[1-0.98 0]
1	H	(3)	39.41	2.972	35.0%	0.033	35.0%	145.0	8.1%	5.691	34.1%	26.20%	24.8%	35.3%	39.9%	[1-0.98 0]
2	H	(3)	59.09	3.088	29.2%	0.051	29.2%	139.4	7.3%	6.152	28.3%	20.62%	26.2%	35.5%	38.3%	[1-0.98 0]
3	H	(3)	79.95	3.189	27.2%	0.071	27.2%	139.9	6.8%	6.331	26.3%	17.51%	26.6%	35.0%	38.4%	[1-0.98 0]
4	H	(3)	99.66	3.197	25.8%	0.089	25.8%	138.7	6.5%	6.402	25.0%	15.60%	26.5%	35.7%	37.8%	[1-0.98 0]
5	H	(3)	120.52	3.156	22.7%	0.106	22.7%	138.2	5.3%	6.345	22.0%	14.18%	26.7%	35.7%	37.6%	[1-0.43 0]
6	H	(3)	139.06	3.049	19.6%	0.118	19.6%	128.1	4.9%	6.614	19.0%	13.12%	31.4%	33.8%	34.7%	[1-1.00 1]
7	H	(3)	159.94	3.033	17.7%	0.135	17.7%	124.4	4.6%	6.775	17.1%	12.14%	34.5%	31.9%	33.7%	[1-1.00 1]
8	H	(3)	179.66	2.894	16.1%	0.144	16.1%	119.0	4.7%	6.757	15.4%	11.50%	37.8%	29.9%	32.3%	[1-1.00 1]
9	H	(3)	199.38	2.867	14.4%	0.159	14.4%	116.4	4.5%	6.840	13.7%	10.92%	41.9%	26.5%	31.6%	[1-1.00 1]
10	H	(3)	219.08	2.693	12.9%	0.164	12.9%	109.7	4.5%	6.817	12.1%	10.45%	45.9%	24.1%	30.0%	[1-1.00 1]
11	H	(6)	239.96	2.669	12.4%	0.178	12.4%	109.7	4.8%	6.762	11.5%	9.98%	44.1%	25.7%	30.2%	[1-1.00 1]
12	H	(6)	259.67	2.552	12.1%	0.184	12.1%	107.0	5.1%	6.624	11.0%	9.61%	42.6%	27.8%	29.6%	[1-0.95 2]
13	H	(6)	279.37	2.510	11.4%	0.195	11.4%	105.2	4.8%	6.629	10.3%	9.22%	41.4%	29.9%	28.7%	[1-0.97 2]
14	H	(6)	300.23	2.339	11.3%	0.195	11.3%	100.2	5.5%	6.486	9.8%	8.91%	39.6%	33.0%	27.4%	[1-0.96 1]
15	H	(6)	319.93	2.222	11.1%	0.197	11.1%	96.8	5.6%	6.372	9.6%	8.67%	38.6%	35.1%	26.3%	[1-1.00 1]
16	H	(6)	339.63	2.168	11.1%	0.205	11.1%	98.3	5.6%	6.123	9.6%	8.59%	38.6%	35.0%	26.4%	[1-1.00 1]
17	H	(6)	359.33	2.083	11.1%	0.208	11.1%	99.1	5.4%	5.839	9.7%	8.59%	39.5%	33.9%	26.5%	[1-1.00 1]
