[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	0.551	100.0%	0.003	100.0%	142.4	21.6%	1.075	100.0%	90.24%	27.3%	33.5%	39.2%	[1-1.00 0]
1	H	(3)	39.42	0.309	100.0%	0.003	100.0%	131.8	22.7%	0.652	100.0%	86.79%	47.4%	16.8%	35.8%	[1-1.00 0]
2	H	(3)	59.10	0.379	97.2%	0.006	97.2%	120.6	20.8%	0.873	95.0%	62.28%	56.1%	11.5%	32.4%	[1-1.00 0]
3	H	(3)	79.94	0.451	71.3%	0.010	71.3%	117.2	18.6%	1.068	68.8%	47.09%	51.0%	17.6%	31.4%	[1-1.00 0]
4	H	(3)	99.63	0.415	65.1%	0.011	65.1%	106.0	17.8%	1.089	62.6%	42.01%	54.3%	17.6%	28.1%	[1-1.00 0]
5	H	(3)	119.33	0.398	51.4%	0.013	51.4%	93.1	16.9%	1.188	48.5%	37.73%	64.5%	11.2%	24.4%	[1-1.00 0]
6	H	(3)	139.07	0.318	48.7%	0.012	48.7%	80.9	13.8%	1.092	46.7%	36.36%	66.6%	12.6%	20.9%	[1-1.00 0]
7	H	(3)	159.95	0.303	44.8%	0.013	44.8%	77.7	12.8%	1.082	42.9%	33.60%	65.6%	14.3%	20.0%	[1-1.00 0]
8	H	(3)	179.68	0.336	37.6%	0.017	37.6%	74.4	11.9%	1.254	35.7%	29.93%	71.3%	9.8%	19.0%	[1-1.00 0]
9	H	(3)	199.38	0.347	36.0%	0.019	36.0%	76.5	11.6%	1.261	34.1%	28.76%	72.6%	7.8%	19.6%	[1-1.00 0]
10	H	(3)	219.09	0.369	33.1%	0.022	33.1%	82.9	9.5%	1.235	31.7%	27.26%	70.6%	8.1%	21.3%	[1-1.00 0]
11	H	(3)	239.98	0.383	30.6%	0.026	30.6%	86.2	9.4%	1.234	29.1%	25.79%	65.3%	12.4%	22.3%	[1-1.00 0]
12	H	(3)	259.69	0.384	29.2%	0.028	29.2%	89.8	8.5%	1.187	28.0%	24.57%	60.1%	16.6%	23.3%	[1-1.00 0]
13	H	(3)	279.40	0.384	28.3%	0.030	28.3%	91.9	8.3%	1.160	27.1%	23.86%	58.9%	17.1%	24.0%	[1-1.00 0]
14	H	(3)	300.25	0.394	25.9%	0.033	25.9%	92.6	7.7%	1.183	24.7%	22.57%	55.6%	20.2%	24.2%	[1-1.00 0]
15	H	(3)	319.94	0.335	25.2%	0.030	25.2%	84.0	7.0%	1.108	24.2%	22.13%	53.4%	24.8%	21.9%	[1-1.00 0]
16	H	(3)	339.64	0.337	24.2%	0.032	24.2%	83.9	6.4%	1.116	23.3%	21.42%	53.8%	24.6%	21.7%	[1-1.00 0]
17	H	(3)	359.34	0.308	23.7%	0.031	23.7%	77.3	6.7%	1.107	22.7%	20.94%	54.7%	25.2%	20.1%	[1-1.00 0]
18	H	(3)	380.19	0.286	22.4%	0.030	22.4%	71.1	6.6%	1.117	21.4%	20.08%	53.4%	28.3%	18.2%	[1-1.00 0]
19	H	(3)	399.90	0.281	22.0%	0.031	22.0%	71.9	6.4%	1.085	21.1%	19.75%	52.4%	29.3%	18.3%	[1-1.00 0]
20	H	(3)	419.59	0.320	20.9%	0.037	20.9%	79.7	6.4%	1.117	19.9%	18.98%	51.2%	28.1%	20.7%	[1-1.00 1]
21	H	(3)	440.47	0.317	20.5%	0.039	20.5%	79.7	6.5%	1.106	19.4%	18.57%	50.5%	28.5%	21.0%	[1-1.00 1]
22	H	(3)	460.17	0.342	19.8%	0.044	19.8%	85.3	5.7%	1.112	19.0%	18.14%	50.6%	27.0%	22.3%	[1-1.00 1]
23	H	(3)	479.90	0.360	19.4%	0.048	19.4%	89.5	6.0%	1.118	18.4%	17.73%	50.0%	26.2%	23.8%	[1-1.00 1]
24	H	(3)	499.60	0.394	19.1%	0.055	19.1%	97.5	6.1%	1.122	18.1%	17.39%	49.2%	24.7%	26.1%	[1-1.00 1]
25	H	(3)	520.47	0.412	18.6%	0.060	18.6%	100.1	6.2%	1.143	17.5%	16.86%	49.3%	24.1%	26.7%	[1-1.00 1]
26	H	(3)	540.18	0.449	18.1%	0.067	18.1%	106.7	6.0%	1.169	17.0%	16.48%	49.6%	22.1%	28.3%	[1-1.00 1]
27	H	(3)	559.88	0.482	17.6%	0.075	17.6%	111.5	5.8%	1.201	16.6%	16.05%	50.1%	20.2%	29.6%	[1-1.00 1]
28	H	(3)	579.59	0.504	17.3%	0.081	17.3%	116.2	5.5%	1.205	16.4%	15.81%	50.5%	18.6%	30.9%	[1-1.00 1]
29	H	(3)	600.45	0.519	17.0%	0.087	17.0%	118.3	5.4%	1.220	16.1%	15.46%	51.2%	17.5%	31.3%	[1-1.00 1]
30	H	(3)	620.16	0.516	16.8%	0.089	16.8%	118.8	4.9%	1.208	16.0%	15.33%	51.6%	17.0%	31.4%	[1-1.00 1]
31	H	(3)	639.87	0.501	16.6%	0.089	16.6%	115.5	5.6%	1.205	15.6%	15.01%	49.6%	19.9%	30.5%	[1-1.00 1]
32	H	(3)	659.59	0.452	16.8%	0.083	16.8%	107.4	6.3%	1.169	15.5%	14.86%	47.7%	24.0%	28.3%	[1-1.00 1]
33	H	(3)	680.46	0.406	16.9%	0.077	16.9%	99.0	6.9%	1.138	15.5%	14.75%	47.1%	27.0%	25.9%	[1-1.00 1]
34	H	(3)	700.16	0.367	16.7%	0.071	16.7%	91.1	6.8%	1.119	15.2%	14.56%	45.4%	30.7%	23.8%	[1-1.00 1]
35	H	(3)	719.85	0.344	16.5%	0.069	16.5%	86.0	7.0%	1.113	14.9%	14.35%	44.0%	33.6%	22.4%	[1-1.00 1]
36	H	(3)	740.69	0.341	15.7%	0.070	15.7%	84.4	5.9%	1.122	14.5%	14.06%	44.4%	33.7%	21.9%	[1-1.00 1]
37	H	(3)	760.39	0.360	15.4%	0.076	15.4%	88.4	5.4%	1.133	14.4%	13.97%	47.4%	29.7%	22.9%	[1-1.00 1]
38	H	(3)	780.11	0.365	15.2%	0.079	15.2%	89.9	5.3%	1.127	14.3%	13.82%	46.8%	30.0%	23.2%	[1-1.00 1]
39	H	(3)	799.83	0.366	14.9%	0.081	14.9%	88.9	5.2%	1.144	13.9%	13.55%	47.2%	29.9%	22.9%	[1-1.00 1]
40	H	(3)	820.69	0.347	14.8%	0.079	14.8%	84.9	5.4%	1.134	13.8%	13.42%	47.7%	30.4%	21.9%	[1-1.00 1]
41	H	(3)	840.40	0.328	14.9%	0.076	14.9%	81.4	5.6%	1.118	13.8%	13.36%	48.6%	30.5%	20.9%	[1-1.00 1]
42	H	(3)	860.12	0.296	14.6%	0.071	14.6%	74.6	5.5%	1.101	13.6%	13.17%	46.6%	34.3%	19.1%	[1-1.00 1]
43	H	(3)	879.84	0.312	14.3%	0.076	14.3%	77.4	4.9%	1.121	13.4%	13.02%	47.8%	32.4%	19.8%	[1-1.00 1]
44	H	(3)	900.75	0.308	14.1%	0.077	14.1%	76.3	4.7%	1.122	13.3%	12.86%	48.0%	32.4%	19.5%	[1-1.00 1]
45	H	(3)	920.45	0.321	13.9%	0.082	13.9%	78.9	4.7%	1.131	13.1%	12.69%	47.8%	32.0%	20.2%	[1-1.00 1]
46	H	(3)	940.15	0.326	14.2%	0.085	14.2%	80.2	5.4%	1.130	13.1%	12.62%	48.5%	31.1%	20.5%	[1-1.00 1]
47	H	(3)	961.02	0.338	14.2%	0.090	14.2%	82.1	5.9%	1.142	12.9%	12.46%	49.1%	29.9%	21.0%	[1-1.00 1]
48	H	(3)	980.72	0.322	14.3%	0.088	14.3%	79.1	6.2%	1.132	12.8%	12.39%	49.8%	30.0%	20.2%	[1-1.00 1]
49	H	(3)	1000.44	0.316	14.3%	0.088	14.3%	78.1	6.6%	1.123	12.7%	12.35%	50.7%	29.4%	19.9%	[1-1.00 1]
