[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	20.90	4.489	36.7%	0.026	36.7%	91.2	8.6%	13.672	35.6%	24.66%	53.1%	23.3%	23.6%	[1-1.00 0]
1	H	(3)	39.43	2.728	30.8%	0.030	30.8%	59.3	9.1%	12.784	29.4%	18.06%	51.2%	33.8%	15.0%	[1-1.00 1]
2	H	(3)	59.14	2.596	27.4%	0.043	27.4%	59.0	9.8%	12.214	25.6%	15.22%	52.9%	32.3%	14.8%	[1-1.00 1]
3	H	(3)	80.00	2.744	24.0%	0.061	24.0%	58.3	9.1%	13.065	22.2%	12.72%	53.2%	32.3%	14.5%	[1-1.00 1]
4	H	(3)	99.70	2.459	22.7%	0.068	22.7%	52.5	9.5%	13.004	20.6%	11.47%	54.2%	33.1%	12.8%	[1-0.94 2]
5	H	(6)	119.41	1.774	18.3%	0.059	18.3%	38.6	9.9%	12.782	15.4%	10.47%	55.2%	36.2%	8.7%	[1-1.00 1]
6	H	(6)	139.11	1.784	16.3%	0.069	16.3%	38.2	9.9%	12.973	13.0%	9.61%	56.4%	35.2%	8.3%	[1-1.00 1]
7	H	(6)	159.98	1.531	15.1%	0.068	15.1%	33.2	9.1%	12.791	12.0%	8.88%	54.6%	38.4%	7.0%	[1-1.00 1]
8	H	(6)	179.68	1.218	14.2%	0.061	14.2%	26.8	9.8%	12.639	10.2%	8.36%	53.2%	41.6%	5.2%	[1-1.00 1]
9	H	(6)	199.38	1.228	12.3%	0.068	12.3%	27.3	8.3%	12.489	9.1%	7.90%	50.9%	43.7%	5.4%	[1-1.00 1]
10	H	(6)	220.24	1.304	11.9%	0.080	11.9%	29.4	8.2%	12.319	8.6%	7.51%	48.0%	45.8%	6.2%	[1-1.00 1]
11	H	(6)	239.94	1.495	11.9%	0.100	11.9%	33.8	8.4%	12.272	8.3%	7.18%	45.8%	46.7%	7.5%	[1-1.00 1]
12	H	(6)	259.64	1.546	12.1%	0.111	12.1%	35.2	9.1%	12.216	8.0%	6.89%	44.9%	47.2%	7.8%	[1-1.00 1]
13	H	(6)	279.34	1.708	12.0%	0.133	12.0%	38.3	9.2%	12.398	7.6%	6.63%	45.4%	45.8%	8.8%	[1-1.00 1]
14	H	(6)	300.20	1.727	12.5%	0.144	12.5%	38.1	10.1%	12.584	7.4%	6.38%	46.4%	44.7%	8.9%	[1-1.00 1]
15	H	(6)	319.91	1.772	13.1%	0.157	13.1%	38.2	10.8%	12.871	7.4%	6.17%	48.2%	42.9%	9.0%	[1-1.00 1]
16	H	(6)	339.63	1.679	12.4%	0.158	12.4%	36.1	10.2%	12.924	7.0%	5.98%	48.8%	42.8%	8.4%	[1-1.00 1]
