[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.83	1.129	67.2%	0.006	67.2%	202.5	14.6%	1.549	65.6%	95.12%	32.1%	12.5%	55.3%	[1-0.43 0]
1	H	(3)	39.55	0.606	100.0%	0.007	100.0%	203.2	19.1%	0.828	100.0%	90.24%	33.1%	12.0%	54.9%	[1-0.43 0]
2	H	(3)	59.14	0.523	100.0%	0.009	100.0%	225.4	22.8%	0.645	100.0%	85.91%	25.6%	13.0%	61.4%	[1-0.43 0]
3	H	(3)	80.02	0.514	100.0%	0.011	100.0%	241.9	24.8%	0.590	100.0%	83.33%	21.3%	12.8%	65.9%	[1-0.43 0]
4	H	(3)	99.72	0.477	100.0%	0.013	100.0%	251.7	26.5%	0.526	100.0%	82.45%	18.6%	12.7%	68.6%	[1-0.43 0]
5	H	(3)	119.43	0.166	100.0%	0.005	100.0%	219.8	29.3%	0.209	100.0%	76.69%	14.4%	25.3%	60.3%	[1-0.43 0]
6	H	(3)	139.13	0.127	100.0%	0.005	100.0%	186.8	31.3%	0.189	100.0%	75.39%	9.8%	38.4%	51.8%	[1-0.43 0]
7	H	(3)	160.04	0.137	100.0%	0.006	100.0%	146.2	33.3%	0.260	100.0%	67.34%	8.5%	49.7%	41.9%	[1-0.43 0]
8	H	(3)	179.74	0.085	100.0%	0.004	100.0%	100.2	37.0%	0.236	100.0%	66.93%	7.6%	62.0%	30.3%	[1-0.43 0]
9	H	(3)	199.45	0.059	100.0%	0.003	100.0%	55.9	40.5%	0.291	100.0%	58.19%	8.3%	72.5%	19.2%	[1-0.43 0]
10	H	(3)	219.16	0.058	100.0%	0.004	100.0%	60.4	39.1%	0.267	100.0%	58.19%	8.5%	70.4%	21.1%	[1-0.43 0]
11	H	(3)	240.03	0.028	100.0%	0.002	100.0%	58.5	35.7%	0.134	100.0%	58.19%	9.2%	70.6%	20.2%	[1-0.43 0]
12	H	(3)	259.75	0.024	100.0%	0.002	100.0%	51.7	31.7%	0.131	100.0%	56.90%	11.0%	72.0%	17.0%	[1-0.43 0]
13	H	(3)	279.45	0.021	100.0%	0.002	100.0%	45.6	26.1%	0.125	100.0%	56.57%	12.9%	72.9%	14.3%	[1-0.43 0]
14	H	(3)	300.30	0.017	100.0%	0.001	100.0%	37.5	22.4%	0.123	100.0%	54.12%	13.5%	75.5%	11.0%	[1-0.43 0]
15	H	(3)	320.01	0.013	86.2%	0.001	86.2%	30.2	15.2%	0.117	84.8%	54.12%	14.2%	78.0%	7.8%	[1-0.43 0]
16	H	(3)	339.71	0.012	88.7%	0.001	88.7%	28.3	15.1%	0.114	87.4%	53.66%	16.1%	76.8%	7.0%	[1-0.43 0]
17	H	(3)	361.75	0.014	65.7%	0.001	65.7%	25.9	13.9%	0.151	64.2%	47.90%	18.1%	75.9%	6.0%	[1-0.43 0]
18	H	(3)	380.30	0.016	55.4%	0.002	55.4%	26.0	12.5%	0.170	54.0%	44.75%	18.1%	75.8%	6.1%	[1-0.43 0]
19	H	(3)	400.02	0.015	55.1%	0.002	55.1%	25.7	11.2%	0.164	53.9%	44.56%	18.6%	75.5%	5.9%	[1-0.43 0]
20	H	(3)	422.04	0.014	56.1%	0.002	56.1%	24.2	11.6%	0.163	54.9%	43.60%	20.0%	74.8%	5.3%	[1-0.43 0]
21	H	(3)	440.60	0.028	56.9%	0.003	56.9%	45.4	14.2%	0.173	55.1%	41.57%	20.7%	67.9%	11.4%	[1-0.43 0]
22	H	(3)	461.48	0.033	61.7%	0.004	61.7%	56.3	14.2%	0.165	60.1%	41.57%	20.3%	64.5%	15.1%	[1-0.43 0]
23	H	(3)	482.35	0.035	55.4%	0.005	55.4%	53.2	14.1%	0.185	53.6%	39.11%	24.3%	61.8%	13.8%	[1-0.43 0]
24	H	(3)	499.73	0.035	52.8%	0.005	52.8%	50.8	14.2%	0.193	50.9%	37.58%	28.0%	59.2%	12.8%	[1-0.43 0]
25	H	(3)	519.45	0.038	46.1%	0.006	46.1%	50.3	13.1%	0.211	44.2%	35.57%	29.0%	58.5%	12.6%	[1-0.43 0]
