[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.74	1.630	84.9%	0.009	84.9%	206.0	18.3%	2.198	82.9%	82.45%	32.1%	12.1%	55.8%	[1-0.43 0]
1	H	(3)	39.39	1.053	100.0%	0.012	100.0%	220.6	17.8%	1.326	100.0%	65.92%	17.6%	15.3%	67.1%	[1-0.43 0]
2	H	(3)	59.27	1.633	64.6%	0.027	64.6%	238.7	15.6%	1.900	62.7%	50.22%	15.2%	14.7%	70.1%	[1-0.43 0]
3	H	(3)	79.69	0.731	98.3%	0.016	98.3%	195.7	15.6%	1.038	97.1%	38.93%	12.6%	28.7%	58.8%	[1-0.43 0]
4	H	(3)	99.48	0.630	85.8%	0.017	85.8%	166.6	15.4%	1.050	84.4%	35.58%	13.4%	36.5%	50.1%	[1-0.43 0]
5	H	(3)	119.22	0.464	61.7%	0.015	61.7%	131.4	14.1%	0.981	60.0%	32.25%	9.9%	49.7%	40.5%	[1-0.43 0]
6	H	(3)	140.09	0.341	47.9%	0.013	47.9%	90.2	11.9%	1.049	46.4%	29.04%	13.4%	60.4%	26.2%	[1-0.43 0]
7	H	(3)	159.82	0.161	35.8%	0.007	35.8%	41.3	10.7%	1.083	34.2%	27.41%	14.4%	73.0%	12.6%	[1-0.43 0]
8	H	(3)	179.53	0.138	30.5%	0.007	30.5%	33.2	7.9%	1.152	29.4%	25.26%	19.7%	71.5%	8.9%	[1-0.43 0]
9	H	(3)	200.39	0.129	27.0%	0.007	27.0%	29.8	5.6%	1.203	26.4%	23.58%	22.1%	70.6%	7.4%	[1-0.43 0]
10	H	(3)	220.09	0.123	26.2%	0.008	26.2%	28.5	5.9%	1.199	25.5%	22.87%	26.7%	66.6%	6.7%	[1-0.43 0]
11	H	(3)	239.80	0.117	23.8%	0.008	23.8%	26.2	5.7%	1.242	23.1%	21.74%	30.1%	64.2%	5.7%	[1-0.43 0]
12	H	(3)	259.52	0.118	22.1%	0.009	22.1%	24.8	6.1%	1.325	21.2%	20.40%	35.5%	59.5%	5.0%	[1-0.43 0]
13	H	(3)	280.38	0.130	21.9%	0.010	21.9%	27.0	7.7%	1.342	20.5%	19.60%	39.0%	55.5%	5.5%	[1-0.43 0]
14	H	(3)	300.07	0.146	21.6%	0.012	21.6%	29.9	8.3%	1.354	19.9%	18.88%	41.6%	52.1%	6.2%	[1-0.43 0]
15	H	(3)	319.76	0.173	21.0%	0.015	21.0%	35.3	7.8%	1.364	19.4%	18.32%	42.9%	49.2%	7.9%	[1-0.43 0]
16	H	(3)	339.49	0.195	20.7%	0.018	20.7%	39.3	8.7%	1.381	18.8%	17.81%	43.6%	47.0%	9.4%	[1-0.43 0]
17	H	(3)	360.35	0.231	20.1%	0.023	20.1%	44.4	9.4%	1.444	17.8%	17.19%	44.7%	44.4%	11.0%	[1-0.67 2]
18	H	(3)	380.04	0.230	19.3%	0.024	19.3%	43.5	8.7%	1.469	17.2%	16.79%	45.9%	43.3%	10.8%	[1-0.83 2]
19	H	(3)	399.74	0.243	18.8%	0.027	18.8%	43.2	9.7%	1.561	16.2%	15.96%	48.6%	40.8%	10.6%	[1-0.71 2]
20	H	(3)	420.65	0.244	18.8%	0.029	18.8%	42.6	10.2%	1.591	15.8%	15.43%	50.2%	39.6%	10.3%	[1-0.56 2]
21	H	(3)	440.37	0.261	18.3%	0.032	18.3%	44.9	9.6%	1.613	15.6%	15.20%	52.7%	36.6%	10.7%	[1-0.75 2]
22	H	(3)	460.09	0.268	17.7%	0.034	17.7%	45.7	9.0%	1.632	15.2%	14.67%	53.8%	35.3%	10.9%	[1-0.39 2]
23	H	(3)	479.79	0.292	17.2%	0.039	17.2%	48.2	9.0%	1.684	14.7%	14.38%	55.2%	33.3%	11.6%	[1-0.78 2]
24	H	(3)	500.65	0.320	16.8%	0.044	16.8%	52.4	8.7%	1.693	14.3%	13.89%	54.2%	33.0%	12.8%	[1-0.60 2]
25	H	(3)	520.35	0.341	16.2%	0.049	16.2%	54.3	8.6%	1.744	13.8%	13.55%	54.8%	31.7%	13.5%	[1-0.84 2]
26	H	(3)	540.05	0.356	15.9%	0.053	15.9%	56.6	8.4%	1.747	13.5%	13.29%	54.2%	31.6%	14.3%	[1-0.78 0]
27	H	(3)	560.91	0.379	15.8%	0.059	15.8%	59.9	7.9%	1.760	13.7%	12.99%	53.2%	31.5%	15.3%	[1-0.62 2]
28	H	(3)	580.61	0.389	16.6%	0.063	16.6%	63.0	9.1%	1.716	13.8%	12.74%	50.3%	33.4%	16.3%	[1-0.42 2]
29	H	(3)	600.32	0.388	15.7%	0.065	15.7%	61.7	8.3%	1.747	13.4%	12.38%	50.2%	33.8%	16.0%	[1-0.41 2]
30	H	(3)	620.04	0.395	15.3%	0.068	15.3%	63.7	7.6%	1.723	13.3%	12.20%	48.4%	35.3%	16.3%	[1-0.24 2]
31	H	(3)	640.91	0.394	15.0%	0.070	15.0%	64.1	7.3%	1.709	13.1%	11.97%	47.4%	36.2%	16.4%	[1-0.00 2]
32	H	(3)	660.61	0.382	14.6%	0.070	14.6%	62.6	7.6%	1.694	12.4%	11.83%	47.1%	37.1%	15.8%	[1-0.01 2]
33	H	(3)	680.34	0.408	13.2%	0.077	13.2%	64.5	6.1%	1.756	11.8%	11.59%	47.5%	36.1%	16.3%	[1-0.45 0]
34	H	(3)	700.05	0.405	13.2%	0.079	13.2%	64.2	6.2%	1.754	11.6%	11.48%	48.0%	35.8%	16.2%	[1-0.60 0]
35	H	(3)	720.90	0.409	13.3%	0.082	13.3%	65.4	6.5%	1.737	11.6%	11.23%	48.8%	34.6%	16.6%	[1-0.00 2]
36	H	(3)	740.61	0.419	13.0%	0.086	13.0%	66.7	6.1%	1.745	11.5%	11.08%	49.0%	34.1%	16.9%	[1-0.00 2]
37	H	(3)	760.32	0.432	13.0%	0.091	13.0%	68.4	6.3%	1.756	11.4%	10.94%	49.6%	32.9%	17.5%	[1-0.00 2]
38	H	(3)	780.02	0.420	12.9%	0.091	12.9%	66.4	6.5%	1.758	11.2%	10.80%	50.3%	32.9%	16.8%	[1-0.00 2]
39	H	(3)	800.90	0.422	12.5%	0.094	12.5%	65.9	6.2%	1.778	10.9%	10.64%	50.9%	32.6%	16.5%	[1-0.00 2]
40	H	(3)	820.61	0.417	12.2%	0.095	12.2%	64.2	6.0%	1.806	10.7%	10.48%	51.3%	32.6%	16.1%	[1-0.10 2]
41	H	(3)	840.32	0.393	12.8%	0.092	12.8%	60.6	7.1%	1.803	10.6%	10.36%	52.9%	32.1%	15.0%	[1-0.00 2]
42	H	(6)	861.19	0.370	12.7%	0.089	12.7%	57.1	7.2%	1.801	10.5%	10.24%	53.4%	32.7%	14.0%	[1-0.08 2]
43	H	(6)	880.90	0.356	12.5%	0.087	12.5%	55.3	6.8%	1.790	10.4%	10.14%	53.4%	33.1%	13.5%	[1-0.07 2]
44	H	(6)	900.63	0.360	12.4%	0.090	12.4%	55.3	7.1%	1.809	10.2%	9.96%	52.7%	33.8%	13.5%	[1-0.20 2]
45	H	(6)	920.36	0.338	12.4%	0.086	12.4%	53.0	7.1%	1.771	10.2%	9.90%	53.2%	33.9%	12.8%	[1-0.00 2]
46	H	(6)	941.21	0.323	12.4%	0.084	12.4%	51.0	7.1%	1.760	10.2%	9.82%	53.3%	34.3%	12.4%	[1-0.00 2]
47	H	(6)	960.94	0.338	11.6%	0.090	11.6%	52.7	6.0%	1.779	9.9%	9.65%	52.8%	34.4%	12.8%	[1-0.00 2]
48	H	(6)	980.64	0.327	12.1%	0.089	12.1%	51.2	7.1%	1.775	9.8%	9.57%	53.0%	34.7%	12.3%	[1-0.00 2]
49	H	(6)	1000.36	0.307	12.4%	0.085	12.4%	48.1	7.7%	1.773	9.7%	9.46%	53.1%	35.4%	11.6%	[1-0.00 2]
50	H	(6)	1021.22	0.281	13.0%	0.080	13.0%	44.2	8.8%	1.769	9.6%	9.36%	53.3%	36.3%	10.4%	[1-0.00 2]
51	H	(6)	1040.95	0.267	13.3%	0.077	13.3%	42.0	9.3%	1.765	9.5%	9.27%	53.3%	37.0%	9.7%	[1-0.00 2]
52	H	(6)	1060.65	0.230	14.5%	0.068	14.5%	36.5	11.0%	1.753	9.5%	9.20%	53.8%	38.0%	8.2%	[1-0.00 2]
53	H	(6)	1080.35	0.218	14.5%	0.065	14.5%	34.5	11.1%	1.753	9.3%	9.10%	53.8%	38.6%	7.6%	[1-0.00 2]
54	H	(6)	1101.23	0.215	14.9%	0.066	14.9%	34.2	11.6%	1.748	9.3%	9.01%	53.6%	39.1%	7.4%	[1-0.00 2]
55	H	(6)	1120.95	0.210	14.7%	0.065	14.7%	33.3	11.5%	1.748	9.2%	8.92%	53.6%	39.3%	7.1%	[1-0.00 2]
56	H	(6)	1140.68	0.214	13.8%	0.068	13.8%	34.4	10.3%	1.727	9.1%	8.87%	52.7%	39.9%	7.4%	[1-0.00 2]
57	H	(6)	1160.41	0.222	13.0%	0.072	13.0%	35.3	9.4%	1.744	9.0%	8.75%	52.6%	39.7%	7.6%	[1-0.00 2]
58	H	(6)	1181.32	0.225	12.5%	0.074	12.5%	35.9	8.7%	1.738	8.9%	8.69%	52.5%	39.7%	7.8%	[1-0.00 2]
59	H	(6)	1201.04	0.208	12.2%	0.070	12.2%	33.3	8.3%	1.737	8.9%	8.62%	53.0%	40.0%	7.1%	[1-0.00 2]
60	H	(6)	1220.75	0.208	12.2%	0.070	12.2%	33.3	8.4%	1.731	8.8%	8.54%	52.7%	40.3%	7.0%	[1-0.00 2]
61	H	(6)	1240.47	0.206	11.9%	0.071	11.9%	32.9	8.1%	1.740	8.7%	8.44%	52.5%	40.7%	6.9%	[1-0.00 2]
62	H	(6)	1261.34	0.196	12.0%	0.069	12.0%	31.6	8.3%	1.727	8.6%	8.38%	52.1%	41.4%	6.5%	[1-0.00 2]
63	H	(6)	1281.05	0.184	11.9%	0.065	11.9%	29.7	8.3%	1.717	8.6%	8.32%	51.7%	42.4%	5.9%	[1-0.00 2]
64	H	(6)	1300.77	0.188	11.1%	0.068	11.1%	31.0	7.1%	1.688	8.6%	8.30%	50.4%	43.3%	6.2%	[1-0.00 2]
65	H	(6)	1320.49	0.187	10.3%	0.069	10.3%	31.4	5.7%	1.654	8.6%	8.30%	49.2%	44.4%	6.3%	[1-0.00 2]
66	H	(6)	1341.35	0.177	10.5%	0.066	10.5%	30.2	6.0%	1.630	8.6%	8.28%	49.0%	45.1%	5.9%	[1-0.00 2]
67	H	(6)	1361.06	0.165	10.5%	0.062	10.5%	28.5	6.0%	1.604	8.6%	8.28%	49.1%	45.4%	5.4%	[1-0.00 2]
68	H	(6)	1380.78	0.160	10.3%	0.061	10.3%	28.1	5.6%	1.578	8.6%	8.27%	48.9%	45.8%	5.3%	[1-0.00 2]
69	H	(6)	1400.50	0.152	10.7%	0.059	10.7%	26.9	6.3%	1.568	8.6%	8.27%	49.4%	45.6%	4.9%	[1-0.10 2]
70	H	(6)	1421.38	0.145	10.9%	0.057	10.9%	26.0	6.7%	1.547	8.6%	8.27%	50.0%	45.3%	4.7%	[1-0.10 2]
71	H	(6)	1441.10	0.138	10.5%	0.055	10.5%	25.1	6.0%	1.522	8.7%	8.26%	50.2%	45.4%	4.4%	[1-0.00 2]
72	H	(6)	1460.82	0.141	10.5%	0.057	10.5%	26.1	5.9%	1.501	8.6%	8.26%	49.7%	45.6%	4.7%	[1-0.00 2]
73	H	(6)	1480.56	0.140	10.4%	0.057	10.4%	26.2	5.8%	1.481	8.6%	8.26%	49.7%	45.5%	4.7%	[1-0.00 2]
74	H	(6)	1501.46	0.137	10.5%	0.057	10.5%	26.0	6.0%	1.460	8.6%	8.25%	49.5%	45.8%	4.7%	[1-0.00 2]
75	H	(6)	1521.20	0.135	10.4%	0.057	10.4%	26.1	5.9%	1.444	8.6%	8.23%	49.3%	46.0%	4.7%	[1-0.00 2]
76	H	(6)	1540.90	0.145	10.2%	0.062	10.2%	28.1	5.5%	1.428	8.6%	8.23%	48.7%	46.0%	5.3%	[1-0.00 2]
77	H	(6)	1560.60	0.147	10.5%	0.064	10.5%	28.9	6.0%	1.410	8.6%	8.23%	48.4%	46.1%	5.5%	[1-0.00 2]
78	H	(6)	1581.48	0.145	10.7%	0.064	10.7%	28.7	6.5%	1.400	8.5%	8.20%	48.8%	45.7%	5.5%	[1-0.00 2]
79	H	(6)	1601.19	0.149	10.7%	0.066	10.7%	29.7	6.5%	1.391	8.5%	8.18%	48.7%	45.5%	5.8%	[1-0.00 2]
80	H	(6)	1620.91	0.149	11.0%	0.067	11.0%	30.0	7.0%	1.381	8.5%	8.16%	48.7%	45.4%	5.9%	[1-0.00 2]
81	H	(6)	1640.63	0.143	11.6%	0.065	11.6%	29.1	7.8%	1.369	8.5%	8.16%	49.5%	44.9%	5.6%	[1-0.00 2]
82	H	(6)	1661.50	0.142	11.9%	0.066	11.9%	28.9	8.4%	1.369	8.5%	8.12%	50.2%	44.2%	5.6%	[1-0.00 2]
83	H	(6)	1681.22	0.148	11.5%	0.069	11.5%	30.3	7.8%	1.357	8.4%	8.10%	49.5%	44.5%	6.1%	[1-0.00 2]
84	H	(6)	1700.92	0.141	11.8%	0.066	11.8%	29.0	8.2%	1.347	8.4%	8.09%	49.6%	44.6%	5.7%	[1-0.00 2]
85	H	(6)	1720.62	0.140	11.6%	0.067	11.6%	29.3	8.0%	1.331	8.4%	8.09%	49.6%	44.5%	5.9%	[1-0.00 2]
86	H	(6)	1741.72	0.139	11.8%	0.067	11.8%	29.4	8.3%	1.318	8.4%	8.08%	49.4%	44.7%	6.0%	[1-0.00 2]
87	H	(6)	1761.44	0.138	11.5%	0.068	11.5%	29.5	7.8%	1.300	8.4%	8.07%	48.9%	45.1%	6.0%	[1-0.00 2]
88	H	(6)	1781.14	0.139	11.9%	0.069	11.9%	29.9	8.5%	1.290	8.4%	8.06%	48.7%	45.2%	6.1%	[1-0.00 2]
89	H	(6)	1800.84	0.145	11.6%	0.072	11.6%	31.4	8.1%	1.278	8.3%	8.04%	48.2%	45.4%	6.4%	[1-0.00 2]
90	H	(6)	1821.70	0.138	11.9%	0.070	11.9%	30.5	8.5%	1.263	8.4%	8.04%	48.0%	46.0%	6.1%	[1-0.00 2]
91	H	(6)	1841.40	0.135	11.8%	0.069	11.8%	30.0	8.3%	1.246	8.4%	8.04%	47.7%	46.4%	5.9%	[1-0.00 2]
92	H	(6)	1861.12	0.131	11.5%	0.068	11.5%	29.5	7.9%	1.235	8.3%	8.02%	47.6%	46.7%	5.7%	[1-0.00 2]
93	H	(6)	1883.16	0.124	11.3%	0.065	11.3%	28.4	7.6%	1.218	8.4%	8.02%	47.7%	46.9%	5.4%	[1-0.00 2]
94	H	(6)	1901.72	0.122	11.2%	0.064	11.2%	28.1	7.5%	1.206	8.3%	8.02%	47.6%	47.1%	5.3%	[1-0.00 2]
