[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	1.886	60.0%	0.010	60.0%	159.4	12.7%	3.287	58.6%	55.01%	21.0%	36.2%	42.8%	[1-0.43 0]
1	H	(3)	39.38	1.031	59.2%	0.011	59.2%	114.4	11.2%	2.504	58.1%	37.76%	28.9%	40.2%	30.8%	[1-0.43 0]
2	H	(3)	59.05	0.758	50.4%	0.012	50.4%	86.8	10.6%	2.427	49.3%	30.95%	24.2%	52.5%	23.3%	[1-0.43 0]
3	H	(3)	79.91	0.776	40.3%	0.017	40.3%	78.6	10.0%	2.744	39.1%	24.82%	27.4%	51.1%	21.5%	[1-0.43 0]
4	H	(3)	99.61	0.661	39.2%	0.018	39.2%	71.2	9.4%	2.577	38.1%	22.97%	27.5%	52.9%	19.6%	[1-0.43 0]
5	H	(3)	119.32	0.448	28.6%	0.015	28.6%	48.9	7.2%	2.543	27.7%	21.02%	29.9%	56.4%	13.7%	[1-0.43 0]
6	H	(3)	139.02	0.446	24.5%	0.017	24.5%	47.3	7.0%	2.616	23.5%	19.29%	29.6%	57.0%	13.4%	[1-1.00 1]
7	H	(3)	159.91	0.480	22.7%	0.021	22.7%	48.8	6.9%	2.731	21.6%	17.93%	34.4%	51.8%	13.8%	[1-1.00 1]
8	H	(3)	179.63	0.448	20.9%	0.022	20.9%	44.6	7.0%	2.794	19.7%	16.81%	36.4%	51.5%	12.2%	[1-1.00 1]
9	H	(3)	199.32	0.448	19.5%	0.025	19.5%	43.7	7.0%	2.850	18.2%	15.88%	39.1%	49.2%	11.7%	[1-0.94 2]
10	H	(3)	219.02	0.408	18.5%	0.025	18.5%	40.1	6.1%	2.826	17.5%	15.20%	41.5%	48.0%	10.5%	[1-0.63 2]
11	H	(3)	239.89	0.332	17.9%	0.022	17.9%	33.4	5.5%	2.758	17.0%	14.67%	43.6%	48.1%	8.3%	[1-0.50 2]
12	H	(3)	259.61	0.322	16.9%	0.023	16.9%	32.2	6.4%	2.776	15.7%	14.10%	44.5%	47.6%	7.9%	[1-0.56 2]
13	H	(3)	279.31	0.319	15.8%	0.025	15.8%	31.5	5.8%	2.819	14.7%	13.60%	44.4%	47.9%	7.7%	[1-0.92 2]
14	H	(3)	300.15	0.299	15.1%	0.025	15.1%	29.4	5.5%	2.821	14.0%	13.08%	45.0%	48.0%	7.0%	[1-0.81 2]
15	H	(3)	319.84	0.364	14.5%	0.032	14.5%	35.3	5.6%	2.862	13.3%	12.56%	44.1%	47.1%	8.9%	[1-0.86 2]
16	H	(3)	339.54	0.367	14.1%	0.035	14.1%	35.9	5.6%	2.846	13.0%	12.24%	43.2%	47.8%	9.0%	[1-0.88 2]
17	H	(3)	359.24	0.351	13.6%	0.035	13.6%	35.1	4.6%	2.784	12.8%	11.99%	42.2%	49.0%	8.8%	[1-0.80 2]
18	H	(3)	380.12	0.332	13.3%	0.035	13.3%	33.9	4.4%	2.722	12.5%	11.71%	40.4%	51.2%	8.4%	[1-0.77 2]
19	H	(3)	399.82	0.325	13.1%	0.036	13.1%	33.8	4.5%	2.678	12.3%	11.47%	39.7%	52.0%	8.3%	[1-0.68 2]
20	H	(3)	419.54	0.283	12.6%	0.033	12.6%	29.7	3.9%	2.649	11.9%	11.19%	38.9%	54.2%	6.9%	[1-0.58 2]
21	H	(3)	439.25	0.309	12.3%	0.038	12.3%	32.2	4.5%	2.673	11.5%	10.87%	38.2%	54.1%	7.7%	[1-0.64 2]
22	H	(3)	460.14	0.415	12.9%	0.053	12.9%	42.6	4.4%	2.706	12.1%	10.63%	38.0%	51.4%	10.6%	[1-0.69 2]
23	H	(3)	479.85	0.464	12.8%	0.062	12.8%	47.7	4.9%	2.703	11.9%	10.38%	37.1%	50.7%	12.2%	[1-0.59 2]
24	H	(6)	499.56	0.485	12.7%	0.067	12.7%	50.1	5.1%	2.689	11.6%	10.16%	35.4%	51.5%	13.1%	[1-0.53 2]
25	H	(6)	519.27	0.492	12.9%	0.071	12.9%	51.0	5.7%	2.679	11.6%	9.99%	35.2%	51.4%	13.4%	[1-0.51 2]
26	H	(6)	540.19	0.513	13.3%	0.077	13.3%	53.2	6.5%	2.676	11.6%	9.77%	34.1%	51.9%	14.1%	[1-0.53 2]
27	H	(6)	559.88	0.471	12.4%	0.073	12.4%	48.8	6.9%	2.677	10.3%	9.57%	33.2%	53.8%	13.0%	[1-0.59 2]
28	H	(6)	579.58	0.467	13.0%	0.075	13.0%	48.8	8.0%	2.658	10.2%	9.40%	33.3%	53.7%	13.0%	[1-0.42 2]
29	H	(6)	600.43	0.475	13.2%	0.079	13.2%	51.2	8.2%	2.574	10.4%	9.40%	33.3%	52.9%	13.7%	[1-0.42 2]
30	H	(6)	620.15	0.471	13.0%	0.081	13.0%	52.6	7.9%	2.490	10.3%	9.40%	33.1%	52.9%	14.1%	[1-0.42 2]
31	H	(6)	639.86	0.490	12.3%	0.087	12.3%	55.0	7.0%	2.474	10.1%	9.30%	33.3%	52.0%	14.7%	[1-0.41 2]
32	H	(6)	659.56	0.477	12.1%	0.087	12.1%	53.5	7.0%	2.479	9.9%	9.18%	33.6%	52.2%	14.3%	[1-0.56 2]
33	H	(6)	680.44	0.454	11.2%	0.086	11.2%	50.6	5.8%	2.497	9.5%	8.99%	33.5%	53.2%	13.4%	[1-0.54 2]
34	H	(6)	700.15	0.432	10.7%	0.084	10.7%	47.8	5.4%	2.509	9.3%	8.82%	32.8%	54.7%	12.5%	[1-0.65 2]
35	H	(6)	719.85	0.399	10.9%	0.080	10.9%	44.9	5.8%	2.472	9.3%	8.69%	31.9%	56.6%	11.5%	[1-0.51 2]
36	H	(6)	739.56	0.318	10.4%	0.065	10.4%	36.2	5.3%	2.442	8.9%	8.54%	30.6%	60.5%	8.9%	[1-0.49 2]
37	H	(6)	760.44	0.282	10.3%	0.059	10.3%	32.3	5.4%	2.422	8.8%	8.40%	29.3%	63.0%	7.7%	[1-0.50 2]
38	H	(6)	780.17	0.274	10.4%	0.059	10.4%	31.6	5.7%	2.403	8.7%	8.30%	28.3%	64.3%	7.4%	[1-0.46 2]
39	H	(6)	799.88	0.271	10.3%	0.060	10.3%	31.1	5.8%	2.423	8.5%	8.18%	28.0%	64.7%	7.3%	[1-0.59 2]
40	H	(6)	819.59	0.269	9.8%	0.061	9.8%	30.7	4.9%	2.433	8.4%	8.08%	28.2%	64.5%	7.2%	[1-0.67 2]
41	H	(6)	840.46	0.285	9.8%	0.067	9.8%	32.3	5.2%	2.453	8.3%	7.96%	29.0%	63.1%	7.9%	[1-0.59 2]
42	H	(6)	860.17	0.299	9.9%	0.072	9.9%	33.8	5.4%	2.462	8.2%	7.89%	29.4%	62.2%	8.4%	[1-0.63 2]
43	H	(6)	879.87	0.293	9.8%	0.072	9.8%	33.4	5.3%	2.437	8.2%	7.82%	29.2%	62.5%	8.3%	[1-0.49 2]
44	H	(6)	900.72	0.272	9.5%	0.068	9.5%	31.2	4.9%	2.420	8.1%	7.75%	28.8%	63.6%	7.6%	[1-0.54 2]
45	H	(6)	920.43	0.268	9.5%	0.068	9.5%	30.8	5.0%	2.409	8.0%	7.64%	28.2%	64.3%	7.5%	[1-0.53 2]
46	H	(6)	940.13	0.266	9.5%	0.069	9.5%	30.4	5.4%	2.424	7.9%	7.54%	27.8%	65.0%	7.3%	[1-0.60 2]
47	H	(6)	959.81	0.243	9.1%	0.065	9.1%	27.9	4.6%	2.414	7.8%	7.45%	27.6%	65.9%	6.5%	[1-0.52 2]
48	H	(6)	980.68	0.243	9.2%	0.066	9.2%	28.0	4.9%	2.411	7.7%	7.37%	27.9%	65.5%	6.5%	[1-0.47 2]
49	H	(6)	1000.41	0.248	9.2%	0.069	9.2%	28.7	5.0%	2.401	7.7%	7.31%	28.0%	65.2%	6.8%	[1-0.40 2]
50	H	(6)	1020.12	0.245	9.1%	0.069	9.1%	28.6	4.9%	2.378	7.7%	7.28%	27.8%	65.4%	6.8%	[1-0.40 2]
51	H	(6)	1039.84	0.249	8.7%	0.072	8.7%	29.2	4.2%	2.370	7.6%	7.21%	26.9%	66.1%	7.0%	[1-0.41 2]
52	H	(6)	1060.69	0.246	8.7%	0.073	8.7%	29.2	4.2%	2.342	7.6%	7.15%	26.0%	67.0%	7.0%	[1-0.23 2]
53	H	(6)	1080.42	0.244	8.3%	0.073	8.3%	29.2	3.7%	2.326	7.5%	7.07%	24.7%	68.3%	6.9%	[1-0.14 2]
54	H	(6)	1100.15	0.246	8.2%	0.075	8.2%	29.5	3.5%	2.310	7.4%	7.03%	23.9%	69.1%	7.1%	[1-0.22 2]
55	H	(6)	1119.89	0.243	8.1%	0.076	8.1%	29.2	3.4%	2.312	7.3%	6.96%	23.4%	69.6%	7.0%	[1-0.32 2]
56	H	(6)	1140.78	0.239	8.1%	0.076	8.1%	29.0	3.6%	2.291	7.3%	6.91%	23.0%	70.1%	6.9%	[1-0.24 2]
57	H	(6)	1160.50	0.245	8.0%	0.079	8.0%	29.8	3.4%	2.282	7.2%	6.85%	22.5%	70.3%	7.2%	[1-0.11 2]
58	H	(6)	1180.23	0.247	8.0%	0.081	8.0%	30.0	3.6%	2.284	7.2%	6.80%	22.4%	70.3%	7.3%	[1-0.23 2]
59	H	(6)	1199.95	0.242	7.9%	0.081	7.9%	29.7	3.4%	2.264	7.1%	6.77%	22.2%	70.6%	7.2%	[1-0.18 2]
60	H	(6)	1220.84	0.233	7.8%	0.079	7.8%	28.9	3.3%	2.243	7.1%	6.72%	21.5%	71.6%	6.9%	[1-0.13 2]
61	H	(6)	1260.27	0.220	7.8%	0.077	7.8%	27.6	3.3%	2.216	7.1%	6.63%	21.1%	72.4%	6.5%	[1-0.02 2]
62	H	(6)	1300.86	0.208	7.8%	0.075	7.8%	26.1	3.4%	2.217	7.0%	6.53%	21.1%	73.0%	6.0%	[1-0.23 2]
63	H	(6)	1340.29	0.203	7.7%	0.075	7.7%	25.4	3.4%	2.215	6.9%	6.44%	21.3%	73.0%	5.7%	[1-0.28 2]
64	H	(6)	1360.01	0.202	7.5%	0.076	7.5%	25.4	3.2%	2.215	6.8%	6.39%	21.6%	72.8%	5.7%	[1-0.21 2]
65	H	(6)	1380.91	0.209	7.7%	0.080	7.7%	26.2	3.7%	2.210	6.8%	6.36%	22.5%	71.6%	5.9%	[1-0.13 2]
66	H	(6)	1400.63	0.222	7.8%	0.086	7.8%	27.6	4.1%	2.237	6.7%	6.30%	23.1%	70.5%	6.4%	[1-0.23 2]
67	H	(6)	1420.33	0.238	7.7%	0.094	7.7%	29.3	3.9%	2.250	6.6%	6.25%	23.6%	69.5%	6.9%	[1-0.22 2]
68	H	(6)	1440.05	0.247	7.9%	0.099	7.9%	30.5	4.3%	2.245	6.6%	6.23%	23.9%	68.8%	7.3%	[1-0.25 2]
69	H	(6)	1460.94	0.254	8.0%	0.103	8.0%	31.6	4.6%	2.233	6.6%	6.20%	24.2%	68.1%	7.6%	[1-0.14 2]
70	H	(6)	1480.66	0.259	8.0%	0.107	8.0%	32.2	4.6%	2.234	6.5%	6.15%	24.4%	67.8%	7.7%	[1-0.05 2]
71	H	(6)	1500.37	0.258	8.0%	0.107	8.0%	32.2	4.6%	2.225	6.5%	6.12%	24.6%	67.7%	7.7%	[1-0.00 2]
72	H	(6)	1521.25	0.247	7.9%	0.104	7.9%	31.0	4.6%	2.211	6.5%	6.10%	24.9%	67.8%	7.3%	[1-0.00 2]
73	H	(6)	1540.96	0.242	7.7%	0.103	7.7%	30.4	4.3%	2.207	6.4%	6.06%	25.0%	67.9%	7.1%	[1-0.04 2]
74	H	(6)	1560.67	0.240	8.2%	0.104	8.2%	30.2	5.0%	2.211	6.5%	6.02%	25.6%	67.4%	7.0%	[1-0.00 2]
75	H	(6)	1580.39	0.235	8.0%	0.103	8.0%	29.5	4.8%	2.217	6.4%	5.98%	25.9%	67.3%	6.8%	[1-0.07 2]
76	H	(6)	1601.27	0.241	8.2%	0.107	8.2%	30.2	5.0%	2.224	6.5%	5.94%	26.3%	66.6%	7.1%	[1-0.10 2]
77	H	(6)	1620.99	0.263	8.9%	0.118	8.9%	32.6	5.9%	2.243	6.6%	5.91%	27.3%	64.8%	7.9%	[1-0.13 2]
78	H	(6)	1640.71	0.278	9.2%	0.127	9.2%	34.0	6.4%	2.276	6.5%	5.86%	27.8%	63.7%	8.5%	[1-0.32 2]
79	H	(6)	1660.40	0.282	9.3%	0.130	9.3%	34.3	6.6%	2.281	6.5%	5.83%	28.1%	63.2%	8.6%	[1-0.36 2]
80	H	(6)	1681.29	0.303	9.6%	0.141	9.6%	36.6	7.1%	2.298	6.4%	5.81%	28.8%	61.8%	9.4%	[1-0.46 2]
81	H	(6)	1701.01	0.308	9.4%	0.146	9.4%	37.4	7.1%	2.290	6.3%	5.78%	29.4%	60.9%	9.6%	[1-0.37 2]
82	H	(6)	1720.73	0.304	9.1%	0.145	9.1%	36.9	6.8%	2.284	6.1%	5.75%	29.5%	60.9%	9.6%	[1-0.35 2]
83	H	(6)	1740.44	0.322	8.7%	0.156	8.7%	39.1	6.1%	2.290	6.2%	5.72%	29.8%	59.9%	10.2%	[1-0.32 2]
84	H	(6)	1761.31	0.324	9.0%	0.159	9.0%	39.4	6.3%	2.288	6.4%	5.67%	29.9%	59.8%	10.3%	[1-0.12 2]
85	H	(6)	1781.00	0.306	9.2%	0.152	9.2%	37.7	6.4%	2.257	6.6%	5.66%	29.4%	60.8%	9.7%	[1-0.01 2]
86	H	(6)	1800.71	0.294	9.2%	0.147	9.2%	36.5	6.4%	2.242	6.6%	5.63%	28.5%	62.2%	9.3%	[1-0.00 2]
87	H	(6)	1820.42	0.291	9.4%	0.147	9.4%	36.0	6.6%	2.244	6.6%	5.58%	27.9%	63.0%	9.1%	[1-0.00 2]
88	H	(6)	1841.32	0.273	10.0%	0.139	10.0%	34.0	7.5%	2.231	6.6%	5.55%	27.2%	64.3%	8.5%	[1-0.00 2]
89	H	(6)	1861.03	0.280	9.0%	0.145	9.0%	35.0	6.3%	2.223	6.4%	5.53%	26.7%	64.6%	8.8%	[1-0.00 2]
90	H	(6)	1880.76	0.280	9.2%	0.146	9.2%	34.9	6.6%	2.224	6.4%	5.50%	26.6%	64.6%	8.8%	[1-0.00 2]
91	H	(6)	1900.47	0.281	9.5%	0.148	9.5%	35.0	7.0%	2.226	6.5%	5.47%	27.0%	64.2%	8.8%	[1-0.00 2]
92	H	(6)	1921.35	0.279	9.5%	0.149	9.5%	34.9	7.0%	2.223	6.4%	5.45%	26.8%	64.4%	8.8%	[1-0.00 2]
93	H	(6)	1941.06	0.289	9.2%	0.156	9.2%	36.1	6.7%	2.229	6.3%	5.42%	26.9%	64.0%	9.2%	[1-0.00 2]
94	H	(6)	1960.78	0.285	9.6%	0.155	9.6%	35.6	7.2%	2.224	6.3%	5.39%	27.0%	64.0%	9.0%	[1-0.00 2]
95	H	(6)	1980.49	0.294	9.0%	0.162	9.0%	36.8	6.6%	2.221	6.2%	5.38%	27.1%	63.5%	9.4%	[1-0.00 2]
96	H	(6)	2001.42	0.299	9.0%	0.166	9.0%	37.3	6.7%	2.225	6.0%	5.34%	26.9%	63.6%	9.6%	[1-0.00 2]
