[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.75	6.614	41.2%	0.036	41.2%	48.6	38.8%	37.801	13.8%	13.92%	39.5%	48.7%	11.8%	[1-0.26 2]
1	H	(6)	39.52	5.897	28.2%	0.065	28.2%	41.2	25.8%	39.790	11.3%	9.52%	38.7%	51.6%	9.8%	[1-0.23 2]
2	H	(6)	59.17	6.069	23.4%	0.100	23.4%	39.6	21.3%	42.608	9.7%	7.68%	40.7%	49.9%	9.4%	[1-0.93 2]
3	H	(6)	80.02	5.587	20.6%	0.124	20.6%	36.9	18.5%	42.037	9.1%	6.61%	42.4%	49.0%	8.6%	[1-0.52 0]
4	H	(6)	99.73	5.210	18.3%	0.144	18.3%	35.3	16.1%	41.013	8.7%	5.97%	42.9%	49.1%	8.1%	[1-0.31 2]
5	H	(6)	119.45	4.203	10.2%	0.139	10.2%	29.3	6.9%	39.845	7.5%	5.47%	42.7%	51.1%	6.2%	[1-0.05 2]
6	H	(6)	139.21	3.758	9.3%	0.145	9.3%	25.8	6.6%	40.388	6.6%	5.04%	42.6%	52.4%	5.0%	[1-0.37 2]
7	H	(6)	179.86	3.427	7.5%	0.171	7.5%	23.5	4.7%	40.507	5.8%	4.42%	42.4%	53.4%	4.2%	[1-0.37 2]
8	H	(6)	199.57	3.629	7.4%	0.201	7.4%	24.8	5.2%	40.719	5.3%	4.17%	41.7%	53.9%	4.4%	[1-0.46 2]
9	H	(6)	219.29	3.807	7.9%	0.232	7.9%	25.8	6.2%	41.034	5.0%	3.98%	41.8%	53.5%	4.7%	[1-0.51 2]
10	H	(6)	240.17	4.494	8.7%	0.300	8.7%	30.0	7.4%	41.678	4.7%	3.81%	43.2%	50.8%	6.0%	[1-0.58 2]
11	H	(6)	259.89	5.164	8.8%	0.373	8.8%	33.8	7.6%	42.482	4.5%	3.65%	44.8%	48.1%	7.2%	[1-0.54 2]
12	H	(6)	279.59	5.593	9.9%	0.434	9.9%	36.1	8.9%	43.072	4.3%	3.51%	45.5%	46.5%	8.0%	[1-0.53 2]
13	H	(6)	300.44	5.452	9.4%	0.455	9.4%	35.1	8.4%	43.103	4.2%	3.40%	45.5%	46.6%	7.9%	[1-0.63 2]
14	H	(6)	320.16	5.458	9.2%	0.485	9.2%	35.1	8.3%	43.175	4.0%	3.29%	45.1%	46.9%	8.0%	[1-0.65 2]
15	H	(10)	339.87	5.170	9.0%	0.488	9.0%	33.5	8.1%	42.847	3.9%	3.19%	44.8%	47.6%	7.6%	[1-0.60 2]
16	H	(10)	359.58	4.972	8.6%	0.497	8.6%	32.5	7.7%	42.513	3.9%	3.11%	44.4%	48.3%	7.3%	[1-0.60 2]
17	H	(10)	400.18	4.539	7.6%	0.505	7.6%	30.2	6.6%	41.752	3.8%	2.95%	43.1%	50.3%	6.6%	[1-0.50 2]
18	H	(10)	439.60	4.231	7.5%	0.517	7.5%	28.5	6.5%	41.176	3.7%	2.81%	42.3%	51.7%	6.0%	[1-0.36 2]
19	H	(10)	460.47	3.876	7.2%	0.496	7.2%	26.4	6.3%	40.833	3.6%	2.75%	41.7%	53.0%	5.3%	[1-0.37 2]
20	H	(10)	480.18	3.641	6.6%	0.486	6.6%	24.9	5.6%	40.656	3.5%	2.69%	41.1%	54.1%	4.8%	[1-0.38 2]
21	H	(10)	519.62	3.501	7.1%	0.505	7.1%	24.0	6.3%	40.594	3.4%	2.58%	40.6%	55.0%	4.4%	[1-0.32 2]
22	H	(10)	540.49	3.440	6.8%	0.516	6.8%	23.6	5.9%	40.573	3.3%	2.52%	40.2%	55.6%	4.3%	[1-0.32 2]
23	H	(10)	560.21	3.350	6.7%	0.521	6.7%	23.1	5.9%	40.310	3.3%	2.48%	39.7%	56.2%	4.1%	[1-0.22 2]
24	H	(10)	599.66	3.350	6.4%	0.558	6.4%	23.1	5.5%	40.311	3.2%	2.39%	39.2%	56.6%	4.1%	[1-0.36 2]
25	H	(10)	640.26	3.252	6.3%	0.578	6.3%	22.6	5.4%	39.952	3.2%	2.32%	38.7%	57.3%	4.0%	[1-0.27 2]
26	H	(10)	659.98	3.073	5.5%	0.563	5.5%	21.5	4.5%	39.674	3.1%	2.29%	38.1%	58.2%	3.7%	[1-0.24 2]
27	H	(10)	702.89	3.094	5.3%	0.604	5.3%	21.5	4.3%	40.032	3.1%	2.21%	38.1%	58.3%	3.7%	[1-0.38 2]
28	H	(10)	743.49	3.229	5.7%	0.667	5.7%	22.4	4.9%	40.126	3.0%	2.15%	38.1%	57.9%	3.9%	[1-0.32 2]
29	H	(10)	780.62	3.155	5.7%	0.684	5.7%	21.9	4.9%	40.043	3.0%	2.09%	38.1%	58.1%	3.8%	[1-0.27 2]
30	H	(10)	820.04	3.098	5.7%	0.706	5.7%	21.5	4.8%	39.928	2.9%	2.04%	37.9%	58.4%	3.7%	[1-0.26 2]
31	H	(10)	860.63	3.181	5.8%	0.760	5.8%	22.1	5.0%	40.016	3.0%	2.00%	38.0%	58.1%	3.9%	[1-0.29 2]
32	H	(10)	900.07	3.165	6.1%	0.791	6.1%	22.0	5.3%	39.950	3.0%	1.95%	38.0%	58.1%	3.9%	[1-0.27 2]
33	H	(10)	940.65	3.059	5.7%	0.799	5.7%	21.3	4.9%	39.913	3.0%	1.91%	37.9%	58.4%	3.6%	[1-0.27 2]
34	H	(10)	960.38	3.135	6.0%	0.836	6.0%	21.7	5.2%	40.034	3.0%	1.89%	38.0%	58.2%	3.8%	[1-0.31 2]
35	H	(10)	999.81	3.207	6.6%	0.891	6.6%	22.2	5.8%	40.091	3.1%	1.85%	38.1%	57.9%	4.0%	[1-0.24 2]
36	H	(10)	1020.69	3.176	7.0%	0.901	7.0%	22.0	6.3%	40.033	3.0%	1.83%	38.1%	58.0%	3.9%	[1-0.24 2]
37	H	(10)	1060.12	3.229	7.2%	0.951	7.2%	22.3	6.5%	40.172	2.9%	1.80%	38.2%	57.8%	4.0%	[1-0.30 2]
38	H	(10)	1103.05	3.372	7.3%	1.033	7.3%	23.1	6.7%	40.491	2.9%	1.76%	38.6%	57.2%	4.3%	[1-0.36 2]
