[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.64	0.653	100.0%	0.004	100.0%	204.7	23.5%	0.887	100.0%	100.00%	32.6%	10.8%	56.6%	[1-0.16 0]
1	H	(3)	39.34	0.344	100.0%	0.004	100.0%	164.8	24.5%	0.579	100.0%	85.91%	41.3%	13.5%	45.2%	[1-0.16 0]
2	H	(3)	59.12	0.230	100.0%	0.004	100.0%	133.0	23.9%	0.480	100.0%	78.45%	51.1%	13.0%	35.9%	[1-0.16 0]
3	H	(3)	79.84	0.310	100.0%	0.007	100.0%	134.5	22.3%	0.641	100.0%	64.36%	51.0%	12.8%	36.3%	[1-0.16 0]
4	H	(3)	99.61	0.293	100.0%	0.008	100.0%	135.4	21.4%	0.602	100.0%	60.63%	50.8%	12.7%	36.5%	[1-0.16 0]
5	H	(3)	119.32	0.232	100.0%	0.008	100.0%	121.4	20.4%	0.531	100.0%	60.30%	54.5%	13.0%	32.5%	[1-0.16 0]
6	H	(3)	141.38	0.114	100.0%	0.004	100.0%	105.3	18.4%	0.302	100.0%	55.72%	46.6%	24.8%	28.6%	[1-0.16 0]
7	H	(3)	159.96	0.124	100.0%	0.005	100.0%	97.8	17.4%	0.351	100.0%	50.84%	35.4%	37.8%	26.8%	[1-0.16 0]
8	H	(3)	179.56	0.095	91.1%	0.005	91.1%	79.2	16.4%	0.331	89.6%	48.27%	28.1%	49.8%	22.2%	[1-0.16 0]
9	H	(3)	199.27	0.082	70.0%	0.005	70.0%	70.5	14.2%	0.322	68.6%	45.80%	21.1%	58.4%	20.4%	[1-0.16 0]
10	H	(3)	220.13	0.065	48.1%	0.004	48.1%	57.3	11.4%	0.318	46.7%	43.16%	13.3%	68.6%	18.1%	[1-0.16 0]
11	H	(3)	239.84	0.080	40.4%	0.005	40.4%	60.5	10.5%	0.365	39.0%	38.28%	14.1%	66.9%	19.0%	[1-0.16 0]
12	H	(3)	259.55	0.077	40.3%	0.006	40.3%	60.6	10.3%	0.352	38.9%	37.55%	14.1%	66.8%	19.0%	[1-0.16 0]
13	H	(3)	280.43	0.086	39.3%	0.007	39.3%	65.1	12.7%	0.366	37.2%	35.50%	14.9%	64.8%	20.2%	[1-0.16 0]
14	H	(3)	300.13	0.071	37.0%	0.006	37.0%	52.3	12.7%	0.378	34.7%	33.76%	14.6%	69.2%	16.2%	[1-0.16 0]
15	H	(3)	319.83	0.063	36.6%	0.006	36.6%	47.4	12.0%	0.369	34.6%	33.10%	14.7%	71.3%	14.0%	[1-0.16 0]
16	H	(3)	339.53	0.057	34.9%	0.005	34.9%	42.1	12.0%	0.375	32.8%	31.72%	14.6%	73.3%	12.1%	[1-0.16 0]
17	H	(3)	359.24	0.061	32.6%	0.006	32.6%	42.3	11.7%	0.397	30.4%	29.84%	14.4%	73.4%	12.1%	[1-0.16 0]
18	H	(3)	380.12	0.048	30.4%	0.005	30.4%	34.8	6.9%	0.386	29.7%	29.39%	13.7%	76.6%	9.8%	[1-0.16 0]
19	H	(3)	399.84	0.046	31.5%	0.005	31.5%	34.5	6.8%	0.371	30.7%	29.25%	13.7%	76.7%	9.7%	[1-0.16 0]
20	H	(3)	419.56	0.044	32.2%	0.005	32.2%	33.4	6.7%	0.370	31.5%	28.46%	13.4%	77.5%	9.1%	[1-0.16 0]
21	H	(3)	439.26	0.044	31.8%	0.005	31.8%	32.8	6.8%	0.377	31.1%	27.25%	13.4%	77.7%	8.9%	[1-0.16 0]
22	H	(3)	460.13	0.044	32.4%	0.006	32.4%	33.3	7.1%	0.367	31.6%	26.92%	12.9%	78.0%	9.1%	[1-0.16 0]
23	H	(3)	483.33	0.046	32.6%	0.006	32.6%	34.8	7.3%	0.368	31.8%	26.13%	12.4%	77.9%	9.7%	[1-0.16 0]
24	H	(3)	503.04	0.047	32.9%	0.007	32.9%	36.7	7.5%	0.358	32.1%	26.02%	11.7%	77.9%	10.4%	[1-0.16 0]
25	H	(3)	521.58	0.048	32.0%	0.007	32.0%	37.8	7.4%	0.356	31.1%	25.73%	11.5%	77.7%	10.8%	[1-0.16 0]
26	H	(3)	542.43	0.052	33.2%	0.008	33.2%	41.0	11.0%	0.352	31.3%	25.39%	10.3%	77.7%	12.0%	[1-0.16 0]
27	H	(3)	562.13	0.057	33.7%	0.009	33.7%	43.3	14.5%	0.367	30.4%	24.29%	9.4%	77.7%	13.0%	[1-0.16 0]
28	H	(3)	581.84	0.061	35.7%	0.010	35.7%	46.0	17.5%	0.369	31.2%	23.67%	9.0%	77.0%	14.0%	[1-0.16 0]
29	H	(3)	602.71	0.062	38.8%	0.010	38.8%	48.0	20.5%	0.360	33.0%	23.56%	8.2%	76.9%	14.9%	[1-0.16 0]
30	H	(3)	622.43	0.062	39.8%	0.011	39.8%	46.6	23.0%	0.369	32.5%	22.94%	8.3%	77.3%	14.4%	[1-0.16 0]
31	H	(3)	643.31	0.060	39.6%	0.011	39.6%	45.4	23.1%	0.367	32.2%	22.66%	8.5%	77.6%	13.9%	[1-0.16 0]
32	H	(3)	664.25	0.058	38.6%	0.011	38.6%	43.2	22.2%	0.370	31.6%	22.32%	9.8%	77.2%	13.0%	[1-0.16 0]
33	H	(3)	683.97	0.054	35.3%	0.010	35.3%	40.2	19.2%	0.370	29.6%	21.91%	10.1%	78.0%	11.9%	[1-0.16 0]
34	H	(3)	702.51	0.051	32.4%	0.010	32.4%	38.6	15.4%	0.369	28.5%	21.74%	11.4%	77.5%	11.1%	[1-0.16 0]
35	H	(3)	719.89	0.052	31.8%	0.010	31.8%	39.3	15.1%	0.369	28.0%	21.48%	11.6%	77.1%	11.3%	[1-0.16 0]
36	H	(3)	740.76	0.052	29.3%	0.011	29.3%	38.5	11.9%	0.378	26.8%	20.89%	12.0%	77.0%	11.0%	[1-0.16 0]
37	H	(3)	760.47	0.052	28.3%	0.011	28.3%	38.6	9.3%	0.377	26.8%	20.62%	11.3%	77.5%	11.1%	[1-0.16 0]
38	H	(3)	780.21	0.052	28.9%	0.011	28.9%	38.1	9.4%	0.381	27.3%	20.29%	11.5%	77.6%	10.9%	[1-0.16 0]
39	H	(3)	801.09	0.050	30.7%	0.011	30.7%	37.0	12.4%	0.379	28.1%	20.07%	10.9%	78.6%	10.6%	[1-0.16 0]
40	H	(3)	823.12	0.053	30.2%	0.012	30.2%	37.8	12.9%	0.391	27.3%	19.48%	10.8%	78.2%	11.0%	[1-0.16 0]
41	H	(3)	841.66	0.056	31.9%	0.013	31.9%	39.1	16.2%	0.400	27.4%	19.26%	10.3%	78.2%	11.5%	[1-1.00 1]
42	H	(3)	860.21	0.057	32.0%	0.014	32.0%	39.5	16.1%	0.401	27.6%	18.96%	10.1%	78.2%	11.7%	[1-1.00 1]
43	H	(3)	879.91	0.059	31.8%	0.014	31.8%	40.8	15.8%	0.402	27.5%	18.77%	9.6%	78.2%	12.2%	[1-1.00 1]
44	H	(3)	901.95	0.059	30.3%	0.015	30.3%	41.0	12.9%	0.403	27.4%	18.45%	9.6%	78.1%	12.3%	[1-0.92 2]
45	H	(3)	920.50	0.058	29.1%	0.015	29.1%	39.7	9.8%	0.404	27.4%	18.23%	9.8%	78.5%	11.7%	[1-0.92 2]
46	H	(3)	941.38	0.057	28.0%	0.015	28.0%	39.0	6.1%	0.407	27.3%	17.98%	10.8%	77.7%	11.5%	[1-0.97 2]
47	H	(3)	961.07	0.056	28.6%	0.015	28.6%	38.5	6.3%	0.405	27.9%	17.84%	11.5%	77.2%	11.2%	[1-0.90 2]
48	H	(3)	983.09	0.061	29.6%	0.017	29.6%	41.3	7.0%	0.408	28.7%	17.61%	12.3%	75.7%	12.1%	[1-0.81 2]
