[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.77	2.299	28.5%	0.013	28.5%	58.0	11.5%	11.018	26.1%	25.59%	45.7%	39.3%	15.0%	[1-0.43 0]
1	H	(3)	39.54	4.045	21.3%	0.044	21.3%	83.4	7.3%	13.478	20.0%	16.76%	40.8%	37.4%	21.8%	[1-1.00 1]
2	H	(3)	59.22	4.107	18.4%	0.068	18.4%	80.6	7.0%	14.161	17.1%	13.29%	40.1%	38.5%	21.4%	[1-1.00 1]
3	H	(3)	80.09	4.360	16.2%	0.097	16.2%	78.2	7.4%	15.483	14.4%	10.95%	40.3%	38.6%	21.2%	[1-1.00 1]
4	H	(6)	99.80	4.612	14.8%	0.128	14.8%	79.1	7.2%	16.195	12.9%	9.49%	39.6%	39.1%	21.4%	[1-0.67 2]
5	H	(6)	119.50	4.791	12.6%	0.159	12.6%	80.0	6.3%	16.627	10.9%	8.58%	38.7%	39.5%	21.9%	[1-0.86 2]
6	H	(6)	139.48	3.815	12.0%	0.148	12.0%	66.1	7.0%	16.035	9.7%	8.02%	39.3%	42.6%	18.1%	[1-0.87 2]
7	H	(6)	159.20	3.750	12.0%	0.166	12.0%	64.7	7.9%	16.090	9.1%	7.47%	38.4%	43.7%	17.9%	[1-0.93 2]
8	H	(6)	180.08	3.750	11.2%	0.188	11.2%	65.2	7.2%	15.975	8.5%	7.05%	38.0%	44.3%	17.8%	[1-0.99 2]
9	H	(6)	199.80	3.632	11.0%	0.202	11.0%	62.5	7.6%	16.130	7.9%	6.67%	38.8%	44.1%	17.1%	[1-0.99 2]
10	H	(6)	219.75	3.361	11.6%	0.205	11.6%	62.3	8.4%	14.993	8.0%	6.60%	39.1%	44.0%	17.0%	[1-1.00 1]
11	H	(6)	239.44	3.485	11.2%	0.232	11.2%	69.2	7.6%	13.999	8.1%	6.58%	39.2%	41.9%	18.9%	[1-1.00 1]
12	H	(6)	260.31	3.222	10.7%	0.233	10.7%	68.5	7.1%	13.070	8.0%	6.56%	40.8%	40.5%	18.7%	[1-0.98 2]
13	H	(6)	280.02	2.928	10.9%	0.228	10.9%	66.8	7.5%	12.184	8.0%	6.55%	40.7%	41.0%	18.3%	[1-0.98 2]
14	H	(6)	299.72	2.615	10.8%	0.218	10.8%	63.9	7.4%	11.359	7.9%	6.53%	40.4%	42.2%	17.4%	[1-0.96 2]
15	H	(6)	319.45	2.444	10.6%	0.217	10.6%	63.7	7.1%	10.662	7.8%	6.51%	39.6%	43.1%	17.3%	[1-0.92 2]
16	H	(6)	340.29	2.202	10.9%	0.208	10.9%	61.0	7.7%	10.031	7.7%	6.49%	39.2%	44.1%	16.7%	[1-0.92 2]
17	H	(6)	360.01	2.021	10.2%	0.202	10.2%	59.0	6.9%	9.519	7.6%	6.45%	38.2%	45.9%	15.9%	[1-0.92 2]
18	H	(6)	379.72	1.911	9.8%	0.202	9.8%	55.9	6.7%	9.494	7.2%	6.28%	38.5%	46.4%	15.2%	[1-0.96 2]
19	H	(6)	399.45	1.941	9.9%	0.215	9.9%	54.5	7.3%	9.891	6.6%	5.99%	39.1%	46.2%	14.7%	[1-0.92 2]
20	H	(6)	420.33	1.968	9.4%	0.230	9.4%	52.7	7.0%	10.364	6.2%	5.72%	39.6%	46.2%	14.2%	[1-0.97 2]
21	H	(6)	440.05	2.016	9.1%	0.246	9.1%	52.7	6.9%	10.619	6.0%	5.53%	40.5%	45.3%	14.2%	[1-1.00 2]
22	H	(6)	460.93	2.088	9.7%	0.267	9.7%	52.4	7.9%	11.073	5.7%	5.30%	41.5%	44.3%	14.2%	[1-1.00 1]
23	H	(6)	479.47	2.263	9.4%	0.301	9.4%	54.9	7.5%	11.453	5.6%	5.13%	42.1%	43.1%	14.8%	[1-1.00 1]
24	H	(6)	500.36	2.523	8.8%	0.351	8.8%	59.8	7.0%	11.723	5.4%	4.97%	41.9%	41.9%	16.2%	[1-1.00 1]
25	H	(6)	520.06	2.714	9.8%	0.392	9.8%	62.8	8.3%	11.994	5.3%	4.84%	42.0%	41.0%	17.1%	[1-1.00 1]
26	H	(6)	540.91	2.755	9.5%	0.414	9.5%	62.6	8.0%	12.216	5.2%	4.70%	41.3%	41.5%	17.1%	[1-1.00 1]
27	H	(6)	560.62	2.898	9.0%	0.451	9.0%	64.8	7.4%	12.429	5.1%	4.58%	40.8%	41.6%	17.6%	[1-1.00 1]
28	H	(6)	580.31	3.008	9.6%	0.485	9.6%	66.0	8.2%	12.660	4.9%	4.45%	40.2%	41.9%	17.9%	[1-1.00 1]
29	H	(6)	600.00	2.946	9.3%	0.491	9.3%	63.8	8.0%	12.823	4.8%	4.35%	40.0%	42.5%	17.5%	[1-1.00 1]
30	H	(6)	619.72	3.030	8.5%	0.522	8.5%	65.2	7.0%	12.916	4.8%	4.26%	39.6%	42.6%	17.8%	[1-1.00 1]
31	H	(6)	640.58	3.121	8.4%	0.555	8.4%	66.5	7.0%	13.035	4.7%	4.17%	39.5%	42.3%	18.1%	[1-1.00 1]
32	H	(6)	660.29	3.256	8.9%	0.597	8.9%	69.1	7.6%	13.099	4.6%	4.10%	39.1%	42.1%	18.8%	[1-1.00 1]
33	H	(6)	680.02	3.306	8.1%	0.625	8.1%	69.8	6.7%	13.158	4.6%	4.03%	38.6%	42.3%	19.1%	[1-1.00 1]
34	H	(6)	699.75	3.383	8.4%	0.658	8.4%	71.2	7.1%	13.193	4.5%	3.96%	37.8%	42.7%	19.5%	[1-1.00 1]
35	H	(6)	720.64	3.333	8.0%	0.667	8.0%	69.8	6.7%	13.260	4.4%	3.88%	37.3%	43.6%	19.1%	[1-1.00 1]
36	H	(6)	740.36	3.296	8.1%	0.678	8.1%	69.3	6.8%	13.213	4.4%	3.83%	37.0%	43.9%	19.1%	[1-1.00 1]
37	H	(6)	760.06	3.108	7.7%	0.656	7.7%	67.2	6.3%	12.849	4.5%	3.83%	37.0%	44.6%	18.5%	[1-1.00 1]
38	H	(6)	779.76	2.942	8.0%	0.637	8.0%	65.2	6.6%	12.536	4.5%	3.83%	37.2%	44.9%	17.9%	[1-1.00 1]
39	H	(6)	800.63	2.838	7.8%	0.631	7.8%	63.2	6.4%	12.471	4.5%	3.79%	37.5%	45.3%	17.2%	[1-1.00 1]
40	H	(6)	820.32	2.840	7.7%	0.647	7.7%	62.7	6.4%	12.587	4.4%	3.73%	37.7%	45.4%	16.9%	[1-1.00 1]
41	H	(6)	840.03	2.844	7.9%	0.664	7.9%	62.2	6.7%	12.706	4.3%	3.67%	38.1%	45.2%	16.7%	[1-1.00 1]
42	H	(6)	860.89	2.870	7.7%	0.686	7.7%	62.0	6.4%	12.856	4.2%	3.60%	38.6%	44.6%	16.8%	[1-1.00 1]
43	H	(6)	880.59	3.011	7.4%	0.736	7.4%	64.1	6.2%	13.041	4.1%	3.55%	38.8%	43.7%	17.4%	[1-1.00 1]
44	H	(6)	900.31	3.116	6.7%	0.779	6.7%	65.8	5.3%	13.145	4.1%	3.50%	39.0%	42.9%	18.0%	[1-1.00 1]
45	H	(6)	920.03	3.195	6.8%	0.816	6.8%	66.9	5.4%	13.266	4.0%	3.45%	39.5%	42.1%	18.4%	[1-1.00 1]
46	H	(6)	940.88	3.190	6.5%	0.834	6.5%	66.5	5.1%	13.324	4.0%	3.41%	39.9%	41.7%	18.4%	[1-1.00 1]
47	H	(6)	960.59	3.217	6.5%	0.858	6.5%	66.4	5.1%	13.448	3.9%	3.36%	40.3%	41.2%	18.4%	[1-1.00 1]
48	H	(6)	980.30	3.112	6.4%	0.847	6.4%	64.1	5.0%	13.488	3.9%	3.32%	40.7%	41.5%	17.8%	[1-1.00 1]
49	H	(6)	1000.00	3.042	6.5%	0.845	6.5%	62.5	5.2%	13.520	3.9%	3.28%	40.7%	42.0%	17.3%	[1-1.00 1]
50	H	(6)	1020.87	2.966	6.2%	0.841	6.2%	60.8	4.9%	13.552	3.8%	3.24%	40.8%	42.3%	17.0%	[1-1.00 1]
51	H	(10)	1040.58	2.929	6.1%	0.847	6.1%	59.8	4.8%	13.601	3.8%	3.20%	40.7%	42.6%	16.7%	[1-1.00 1]
52	H	(10)	1060.30	2.779	6.1%	0.818	6.1%	56.7	4.7%	13.613	3.8%	3.16%	40.9%	43.2%	15.9%	[1-1.00 1]
53	H	(10)	1080.01	2.679	6.2%	0.804	6.2%	54.5	4.9%	13.650	3.7%	3.13%	40.9%	43.7%	15.3%	[1-1.00 1]
54	H	(10)	1100.88	2.686	6.5%	0.822	6.5%	54.2	5.4%	13.761	3.7%	3.09%	41.2%	43.4%	15.3%	[1-1.00 1]
55	H	(10)	1120.59	2.690	6.7%	0.837	6.7%	54.1	5.5%	13.807	3.7%	3.05%	41.2%	43.5%	15.3%	[1-1.00 1]
56	H	(10)	1140.31	2.689	7.0%	0.852	7.0%	54.2	6.0%	13.791	3.7%	3.02%	41.0%	43.9%	15.2%	[1-1.00 1]
57	H	(10)	1160.03	2.759	7.3%	0.889	7.3%	55.5	6.4%	13.814	3.6%	2.99%	40.5%	44.0%	15.5%	[1-1.00 1]
58	H	(10)	1180.95	2.850	7.5%	0.935	7.5%	57.2	6.5%	13.852	3.6%	2.96%	40.2%	43.9%	15.9%	[1-1.00 1]
59	H	(10)	1200.69	2.858	7.3%	0.953	7.3%	57.2	6.3%	13.866	3.6%	2.93%	40.2%	43.9%	15.9%	[1-1.00 1]
60	H	(10)	1220.41	2.822	7.5%	0.957	7.5%	56.5	6.6%	13.880	3.6%	2.91%	40.1%	44.1%	15.8%	[1-1.00 1]
61	H	(10)	1240.12	2.873	7.8%	0.990	7.8%	57.2	6.9%	13.950	3.5%	2.88%	39.9%	44.0%	16.1%	[1-1.00 1]
62	H	(10)	1260.99	2.968	7.6%	1.039	7.6%	58.8	6.7%	14.015	3.5%	2.85%	39.7%	43.8%	16.5%	[1-1.00 1]
63	H	(10)	1280.70	2.944	7.7%	1.047	7.7%	58.2	6.9%	14.046	3.5%	2.82%	39.7%	44.0%	16.3%	[1-1.00 1]
64	H	(10)	1300.40	2.943	7.6%	1.063	7.6%	58.2	6.8%	14.047	3.5%	2.80%	39.5%	44.2%	16.2%	[1-1.00 1]
65	H	(10)	1320.11	2.969	7.5%	1.089	7.5%	58.7	6.6%	14.047	3.5%	2.78%	39.4%	44.4%	16.3%	[1-1.00 1]
66	H	(10)	1341.02	2.955	7.3%	1.101	7.3%	58.1	6.4%	14.117	3.4%	2.75%	39.5%	44.3%	16.2%	[1-1.00 1]
67	H	(10)	1360.74	2.922	7.4%	1.105	7.4%	57.4	6.6%	14.135	3.4%	2.73%	39.4%	44.7%	15.9%	[1-1.00 1]
68	H	(10)	1380.46	2.982	7.0%	1.143	7.0%	58.3	6.1%	14.201	3.4%	2.71%	39.5%	44.3%	16.2%	[1-1.00 1]
69	H	(10)	1400.19	3.021	7.0%	1.175	7.0%	58.9	6.2%	14.243	3.4%	2.68%	39.3%	44.3%	16.4%	[1-1.00 1]
70	H	(10)	1421.08	3.017	7.1%	1.191	7.1%	58.8	6.3%	14.243	3.4%	2.66%	39.3%	44.4%	16.4%	[1-1.00 1]
71	H	(10)	1440.79	3.055	6.9%	1.223	6.9%	59.6	6.1%	14.244	3.3%	2.64%	38.9%	44.6%	16.5%	[1-1.00 1]
72	H	(10)	1460.53	3.013	6.9%	1.222	6.9%	58.6	6.0%	14.274	3.3%	2.62%	39.0%	44.6%	16.4%	[1-1.00 1]
73	H	(10)	1480.26	3.039	7.1%	1.250	7.1%	59.2	6.3%	14.250	3.3%	2.60%	38.8%	44.7%	16.5%	[1-1.00 1]
74	H	(10)	1501.14	3.053	7.3%	1.273	7.3%	59.4	6.6%	14.270	3.3%	2.58%	38.8%	44.8%	16.5%	[1-1.00 1]
75	H	(10)	1520.84	3.037	7.0%	1.283	7.0%	59.2	6.2%	14.249	3.3%	2.56%	38.6%	45.0%	16.4%	[1-1.00 1]
76	H	(10)	1540.53	2.995	7.1%	1.282	7.1%	58.3	6.3%	14.262	3.3%	2.54%	38.8%	45.1%	16.1%	[1-1.00 1]
77	H	(10)	1560.25	2.950	7.0%	1.279	7.0%	57.6	6.2%	14.230	3.2%	2.53%	38.6%	45.6%	15.8%	[1-1.00 1]
78	H	(10)	1581.11	2.823	6.9%	1.240	6.9%	55.1	6.1%	14.226	3.2%	2.51%	38.5%	46.3%	15.2%	[1-1.00 1]
79	H	(10)	1600.84	2.699	6.9%	1.200	6.9%	52.6	6.1%	14.240	3.2%	2.49%	38.7%	46.8%	14.5%	[1-1.00 1]
80	H	(10)	1620.54	2.605	7.5%	1.173	7.5%	50.7	6.8%	14.264	3.2%	2.47%	38.8%	47.2%	14.0%	[1-1.00 1]
81	H	(10)	1641.41	2.504	7.4%	1.142	7.4%	48.8	6.7%	14.265	3.2%	2.46%	38.9%	47.6%	13.5%	[1-1.00 1]
82	H	(10)	1661.11	2.418	7.4%	1.116	7.4%	47.2	6.7%	14.241	3.2%	2.44%	38.9%	48.1%	13.0%	[1-1.00 1]
83	H	(10)	1680.84	2.374	8.0%	1.108	8.0%	46.3	7.3%	14.248	3.2%	2.42%	39.0%	48.2%	12.8%	[1-1.00 1]
84	H	(10)	1700.56	2.388	8.4%	1.128	8.4%	46.5	7.8%	14.258	3.2%	2.41%	39.0%	48.1%	12.9%	[1-1.00 1]
85	H	(10)	1721.41	2.318	7.8%	1.109	7.8%	45.1	7.1%	14.269	3.1%	2.39%	39.1%	48.3%	12.6%	[1-1.00 1]
86	H	(10)	1741.13	2.313	8.4%	1.118	8.4%	44.9	7.8%	14.298	3.1%	2.38%	38.9%	48.6%	12.5%	[1-1.00 1]
87	H	(10)	1760.85	2.360	8.7%	1.155	8.7%	45.7	8.1%	14.349	3.1%	2.36%	39.1%	48.2%	12.8%	[1-1.00 1]
88	H	(10)	1780.59	2.361	8.4%	1.168	8.4%	45.6	7.8%	14.371	3.1%	2.35%	39.0%	48.3%	12.7%	[1-1.00 1]
89	H	(10)	1801.46	2.317	7.9%	1.159	7.9%	44.8	7.3%	14.382	3.1%	2.33%	39.2%	48.4%	12.3%	[1-1.00 1]
90	H	(10)	1821.19	2.436	8.7%	1.233	8.7%	46.9	8.1%	14.421	3.1%	2.32%	39.2%	47.8%	13.0%	[1-1.00 1]
91	H	(10)	1840.89	2.502	8.4%	1.280	8.4%	48.1	7.9%	14.439	3.1%	2.31%	39.3%	47.4%	13.3%	[1-1.00 1]
92	H	(10)	1861.76	2.533	7.9%	1.310	7.9%	48.6	7.3%	14.480	3.1%	2.29%	39.3%	47.3%	13.4%	[1-1.00 1]
93	H	(10)	1881.47	2.621	7.8%	1.370	7.8%	50.1	7.2%	14.545	3.0%	2.28%	39.3%	46.8%	14.0%	[1-1.00 1]
94	H	(10)	1901.19	2.633	7.8%	1.390	7.8%	50.2	7.1%	14.562	3.0%	2.26%	39.1%	46.9%	14.1%	[1-1.00 1]
95	H	(10)	1920.90	2.623	7.2%	1.400	7.2%	49.9	6.6%	14.590	3.0%	2.25%	38.9%	47.1%	13.9%	[1-1.00 1]
96	H	(10)	1941.76	2.686	6.7%	1.449	6.7%	51.0	6.0%	14.615	3.0%	2.24%	38.9%	46.8%	14.4%	[1-1.00 1]
97	H	(10)	1961.46	2.765	6.7%	1.506	6.7%	52.5	6.0%	14.638	3.0%	2.22%	38.6%	46.6%	14.7%	[1-1.00 1]
98	H	(10)	1981.18	2.784	6.3%	1.532	6.3%	52.8	5.6%	14.659	3.0%	2.21%	38.5%	46.8%	14.7%	[1-1.00 1]
99	H	(10)	2000.89	2.837	6.3%	1.577	6.3%	53.6	5.6%	14.692	3.0%	2.20%	38.6%	46.5%	14.9%	[1-1.00 1]
100	H	(10)	2021.76	2.904	6.2%	1.631	6.2%	54.7	5.4%	14.740	3.0%	2.18%	38.8%	46.0%	15.2%	[1-1.00 1]
101	H	(10)	2041.46	2.932	6.7%	1.663	6.7%	55.3	6.0%	14.737	3.0%	2.17%	38.6%	46.1%	15.3%	[1-1.00 1]
102	H	(10)	2061.18	2.918	7.1%	1.670	7.1%	55.0	6.5%	14.735	3.0%	2.16%	38.7%	46.1%	15.2%	[1-1.00 1]
103	H	(10)	2080.89	2.895	7.3%	1.673	7.3%	54.6	6.7%	14.736	3.0%	2.15%	38.6%	46.2%	15.2%	[1-1.00 1]
104	H	(10)	2101.78	2.915	7.3%	1.702	7.3%	54.9	6.7%	14.760	2.9%	2.14%	38.2%	46.6%	15.2%	[1-1.00 1]
105	H	(10)	2121.50	2.869	7.2%	1.691	7.2%	54.1	6.5%	14.728	2.9%	2.13%	38.3%	46.6%	15.1%	[1-1.00 1]
106	H	(10)	2141.22	2.867	7.1%	1.705	7.1%	54.0	6.5%	14.748	2.9%	2.12%	38.5%	46.4%	15.1%	[1-1.00 1]
107	H	(10)	2160.95	2.828	6.8%	1.697	6.8%	53.1	6.1%	14.784	2.9%	2.10%	38.6%	46.4%	14.9%	[1-1.00 1]
108	H	(10)	2181.84	2.800	6.8%	1.697	6.8%	52.6	6.2%	14.800	2.9%	2.09%	38.6%	46.6%	14.8%	[1-1.00 1]
109	H	(10)	2201.55	2.792	6.9%	1.708	6.9%	52.2	6.3%	14.848	2.9%	2.08%	38.8%	46.4%	14.8%	[1-1.00 1]
110	H	(10)	2221.27	2.776	7.1%	1.713	7.1%	52.1	6.5%	14.796	2.9%	2.07%	38.4%	46.9%	14.7%	[1-1.00 1]
111	H	(10)	2240.99	2.698	7.0%	1.680	7.0%	50.7	6.3%	14.791	2.9%	2.06%	38.1%	47.7%	14.2%	[1-1.00 1]
112	H	(10)	2261.88	2.683	7.2%	1.686	7.2%	50.4	6.6%	14.783	2.9%	2.05%	38.0%	47.9%	14.1%	[1-1.00 1]
113	H	(10)	2281.60	2.657	7.1%	1.684	7.1%	50.0	6.5%	14.764	2.9%	2.04%	38.3%	47.6%	14.1%	[1-1.00 1]
114	H	(10)	2301.30	2.643	7.6%	1.689	7.6%	49.7	7.0%	14.775	2.9%	2.03%	38.4%	47.6%	13.9%	[1-1.00 1]
115	H	(10)	2321.01	2.643	7.6%	1.704	7.6%	49.4	7.0%	14.849	2.9%	2.02%	38.7%	47.5%	13.8%	[1-1.00 1]
116	H	(10)	2341.89	2.710	8.0%	1.763	8.0%	50.7	7.5%	14.853	2.9%	2.02%	38.9%	46.9%	14.2%	[1-1.00 1]
117	H	(10)	2361.60	2.721	7.8%	1.785	7.8%	51.2	7.3%	14.771	2.9%	2.02%	39.1%	46.6%	14.3%	[1-1.00 1]
118	H	(10)	2382.49	2.787	8.2%	1.845	8.2%	52.8	7.6%	14.665	2.9%	2.01%	38.9%	46.4%	14.7%	[1-1.00 1]
119	H	(10)	2401.04	2.755	7.5%	1.837	7.5%	52.6	7.0%	14.556	2.9%	2.01%	38.9%	46.4%	14.7%	[1-1.00 1]
120	H	(10)	2421.91	2.738	7.7%	1.842	7.7%	52.7	7.1%	14.431	2.9%	2.01%	38.9%	46.4%	14.7%	[1-1.00 1]
121	H	(10)	2441.62	2.706	7.0%	1.836	7.0%	52.6	6.3%	14.305	2.9%	2.01%	38.8%	46.5%	14.7%	[1-1.00 1]
122	H	(10)	2461.34	2.682	7.5%	1.834	7.5%	52.5	6.9%	14.201	2.9%	2.01%	38.7%	46.6%	14.7%	[1-1.00 1]
123	H	(10)	2482.22	2.611	7.1%	1.800	7.1%	51.4	6.4%	14.100	2.9%	2.01%	38.9%	46.7%	14.4%	[1-1.00 1]
124	H	(10)	2501.94	2.651	7.3%	1.843	7.3%	52.6	6.7%	14.013	2.9%	2.01%	38.7%	46.7%	14.6%	[1-1.00 1]
125	H	(10)	2521.66	2.634	7.1%	1.845	7.1%	52.7	6.5%	13.882	2.9%	2.01%	38.5%	46.7%	14.7%	[1-1.00 1]
