[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	20.86	1.305	61.6%	0.008	61.6%	70.3	23.9%	5.155	56.8%	40.13%	54.3%	27.7%	17.9%	[1-1.00 0]
1	H	(3)	40.57	1.156	45.4%	0.013	45.4%	58.1	17.1%	5.523	42.1%	28.77%	61.3%	24.6%	14.1%	[1-1.00 0]
2	H	(3)	59.10	1.125	37.3%	0.018	37.3%	53.4	15.4%	5.858	34.0%	23.18%	64.0%	23.4%	12.6%	[1-1.00 0]
3	H	(3)	79.97	0.861	36.4%	0.019	36.4%	45.7	14.2%	5.240	33.5%	21.23%	66.3%	23.4%	10.3%	[1-1.00 0]
4	H	(3)	99.67	0.750	33.0%	0.021	33.0%	39.4	13.4%	5.287	30.2%	18.69%	67.3%	24.3%	8.4%	[1-1.00 1]
5	H	(3)	119.35	0.538	24.2%	0.018	24.2%	28.5	7.2%	5.240	23.1%	17.24%	71.2%	23.8%	5.0%	[1-1.00 1]
6	H	(3)	139.06	0.399	22.0%	0.015	22.0%	22.0	7.0%	5.039	20.9%	16.14%	72.5%	24.5%	3.1%	[1-1.00 1]
7	H	(3)	159.93	0.301	20.5%	0.013	20.5%	16.4	5.0%	5.114	19.8%	15.06%	74.7%	23.9%	1.4%	[1-1.00 1]
8	H	(3)	179.62	0.281	20.3%	0.014	20.3%	15.0	5.5%	5.205	19.5%	14.08%	75.6%	23.4%	1.0%	[1-1.00 1]
9	H	(3)	199.32	0.288	20.2%	0.016	20.2%	15.3	5.9%	5.209	19.3%	13.39%	76.9%	21.9%	1.2%	[1-1.00 1]
10	H	(3)	220.19	0.299	20.2%	0.018	20.2%	15.9	6.6%	5.216	19.1%	12.73%	78.2%	20.4%	1.4%	[1-1.00 1]
11	H	(3)	239.91	0.341	20.6%	0.023	20.6%	17.9	8.3%	5.285	18.8%	12.27%	79.6%	18.4%	2.0%	[1-1.00 1]
12	H	(3)	259.61	0.346	20.1%	0.025	20.1%	18.3	8.2%	5.258	18.3%	11.95%	80.1%	17.7%	2.2%	[1-1.00 1]
13	H	(3)	279.32	0.358	19.1%	0.028	19.1%	18.6	7.9%	5.344	17.4%	11.44%	81.1%	16.6%	2.4%	[1-1.00 1]
14	H	(3)	300.16	0.368	18.4%	0.031	18.4%	18.6	7.7%	5.504	16.7%	10.90%	81.5%	16.1%	2.4%	[1-1.00 1]
15	H	(6)	319.84	0.355	18.0%	0.032	18.0%	18.2	7.4%	5.426	16.4%	10.62%	81.7%	16.0%	2.3%	[1-1.00 1]
16	H	(6)	339.55	0.344	17.4%	0.032	17.4%	17.6	7.7%	5.436	15.7%	10.27%	81.0%	16.8%	2.2%	[1-1.00 1]
17	H	(6)	359.27	0.364	17.4%	0.036	17.4%	18.6	8.8%	5.425	15.0%	9.98%	80.0%	17.5%	2.5%	[1-1.00 1]
18	H	(6)	380.12	0.410	17.0%	0.043	17.0%	21.0	9.2%	5.440	14.3%	9.58%	78.7%	18.1%	3.2%	[1-1.00 1]
19	H	(6)	399.81	0.441	16.5%	0.049	16.5%	22.5	9.6%	5.435	13.5%	9.36%	78.2%	18.1%	3.7%	[1-1.00 1]
20	H	(6)	419.52	0.492	16.9%	0.057	16.9%	25.1	10.9%	5.438	12.9%	9.13%	77.5%	18.1%	4.4%	[1-1.00 1]
21	H	(6)	440.40	0.544	17.3%	0.067	17.3%	27.7	11.7%	5.457	12.7%	8.95%	78.0%	16.6%	5.4%	[1-1.00 1]
22	H	(6)	460.11	0.576	16.3%	0.074	16.3%	29.2	11.1%	5.481	12.0%	8.76%	78.7%	15.4%	5.9%	[1-1.00 1]
23	H	(6)	479.80	0.579	16.8%	0.077	16.8%	28.7	12.4%	5.608	11.3%	8.49%	79.9%	14.1%	6.0%	[1-1.00 1]
24	H	(6)	499.50	0.609	18.1%	0.084	18.1%	30.0	14.3%	5.639	11.2%	8.34%	80.5%	12.9%	6.5%	[1-1.00 1]
