[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.59	0.806	95.3%	0.004	95.3%	205.1	20.5%	1.092	93.0%	100.00%	31.5%	12.3%	56.2%	[1-0.08 0]
1	H	(3)	39.29	0.301	100.0%	0.003	100.0%	189.6	28.9%	0.441	100.0%	100.00%	24.6%	23.5%	52.0%	[1-0.08 0]
2	H	(3)	58.96	0.193	100.0%	0.003	100.0%	184.2	36.9%	0.290	100.0%	100.00%	21.6%	27.8%	50.6%	[1-0.08 0]
3	H	(3)	79.81	0.143	100.0%	0.003	100.0%	176.6	40.6%	0.225	100.0%	95.12%	21.9%	29.6%	48.4%	[1-0.08 0]
4	H	(3)	99.52	0.113	100.0%	0.003	100.0%	172.2	45.3%	0.182	100.0%	95.12%	21.8%	30.9%	47.3%	[1-0.08 0]
5	H	(3)	119.21	0.092	100.0%	0.003	100.0%	160.8	57.1%	0.159	100.0%	92.96%	19.7%	36.0%	44.3%	[1-0.08 0]
6	H	(3)	140.10	0.075	100.0%	0.003	100.0%	150.1	61.6%	0.139	100.0%	88.07%	23.3%	35.5%	41.3%	[1-0.08 0]
7	H	(3)	159.81	0.064	100.0%	0.003	100.0%	140.8	64.3%	0.126	100.0%	88.07%	27.3%	34.2%	38.5%	[1-0.08 0]
8	H	(3)	182.98	0.072	100.0%	0.004	100.0%	137.9	65.7%	0.144	100.0%	78.21%	33.4%	30.3%	36.3%	[1-0.08 0]
9	H	(3)	201.53	0.063	100.0%	0.004	100.0%	129.1	64.6%	0.136	100.0%	78.21%	38.8%	27.5%	33.7%	[1-0.08 0]
10	H	(3)	220.06	0.061	100.0%	0.004	100.0%	106.1	60.6%	0.161	100.0%	72.08%	46.8%	26.5%	26.7%	[1-0.08 0]
11	H	(3)	242.10	0.049	100.0%	0.003	100.0%	84.6	61.0%	0.160	100.0%	69.63%	52.7%	27.0%	20.3%	[1-0.08 0]
12	H	(3)	260.63	0.038	100.0%	0.003	100.0%	61.7	58.5%	0.172	100.0%	67.01%	61.5%	24.9%	13.5%	[1-0.08 0]
14	H	(3)	302.39	0.021	100.0%	0.002	100.0%	36.5	57.3%	0.160	100.0%	64.65%	64.1%	28.6%	7.3%	[1-0.08 0]
15	H	(3)	322.10	0.009	100.0%	0.001	100.0%	17.3	53.2%	0.147	100.0%	64.65%	67.9%	30.6%	1.6%	[1-0.08 0]
16	H	(3)	341.79	0.008	100.0%	0.001	100.0%	14.9	54.6%	0.141	100.0%	63.20%	68.9%	30.3%	0.9%	[1-0.08 0]
17	H	(3)	361.49	0.008	100.0%	0.001	100.0%	16.9	54.1%	0.133	100.0%	63.20%	68.9%	29.7%	1.5%	[1-0.08 0]
18	H	(3)	380.02	0.007	100.0%	0.001	100.0%	16.7	52.1%	0.113	100.0%	61.26%	72.4%	26.2%	1.5%	[1-0.08 0]
19	H	(3)	399.74	0.010	100.0%	0.001	100.0%	20.0	46.4%	0.136	100.0%	55.50%	77.9%	19.5%	2.6%	[1-0.08 0]
20	H	(3)	422.93	0.014	100.0%	0.002	100.0%	21.8	40.7%	0.180	100.0%	49.97%	82.8%	13.9%	3.3%	[1-0.08 0]
21	H	(3)	442.65	0.021	100.0%	0.003	100.0%	30.0	34.9%	0.194	100.0%	46.92%	86.2%	7.7%	6.1%	[1-0.08 0]
22	H	(3)	464.68	0.025	90.6%	0.003	90.6%	34.7	32.0%	0.201	84.8%	46.27%	90.5%	1.7%	7.7%	[1-0.08 0]
23	H	(3)	483.24	0.036	81.4%	0.005	81.4%	46.2	27.6%	0.215	76.5%	44.98%	87.0%	1.2%	11.7%	[1-0.08 0]
24	H	(3)	502.94	0.037	81.9%	0.005	81.9%	49.4	25.2%	0.209	77.9%	44.85%	85.7%	1.3%	13.0%	[1-0.08 0]
25	H	(3)	521.50	0.044	77.0%	0.006	77.0%	53.9	23.9%	0.226	73.2%	42.75%	84.8%	0.5%	14.7%	[1-0.08 0]
