[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.76	0.535	82.3%	0.003	82.3%	103.9	16.5%	1.430	80.6%	69.98%	33.7%	38.9%	27.4%	[1-0.43 0]
1	H	(3)	39.52	0.510	74.2%	0.006	74.2%	103.8	14.4%	1.364	72.7%	52.74%	38.5%	33.9%	27.6%	[1-0.43 0]
2	H	(3)	59.23	0.508	62.6%	0.008	62.6%	99.5	13.0%	1.417	61.3%	43.49%	38.9%	34.8%	26.3%	[1-0.43 0]
3	H	(3)	80.08	0.473	56.2%	0.011	56.2%	91.3	12.5%	1.438	54.8%	37.33%	41.8%	34.2%	23.9%	[1-0.43 0]
4	H	(3)	99.79	0.394	54.8%	0.011	54.8%	79.9	12.9%	1.369	53.2%	34.44%	45.8%	33.5%	20.7%	[1-0.43 0]
5	H	(3)	119.49	0.336	43.5%	0.011	43.5%	65.3	13.2%	1.428	41.5%	31.51%	52.4%	31.3%	16.4%	[1-0.43 0]
6	H	(3)	139.20	0.278	37.5%	0.011	37.5%	52.6	13.3%	1.466	35.0%	29.24%	56.5%	30.9%	12.6%	[1-0.43 0]
7	H	(3)	160.09	0.280	32.0%	0.012	32.0%	48.0	12.6%	1.620	29.4%	26.25%	61.1%	27.7%	11.3%	[1-0.43 0]
8	H	(3)	179.89	0.260	31.0%	0.013	31.0%	46.0	12.4%	1.567	28.4%	25.38%	63.8%	25.6%	10.6%	[1-0.43 0]
9	H	(3)	199.57	0.276	29.0%	0.015	29.0%	49.0	11.0%	1.564	26.8%	24.22%	64.3%	24.3%	11.3%	[1-0.43 0]
10	H	(3)	219.31	0.323	26.5%	0.020	26.5%	57.8	7.8%	1.552	25.4%	22.96%	60.6%	25.5%	13.9%	[1-0.43 0]
11	H	(3)	241.34	0.316	25.7%	0.021	25.7%	57.6	7.7%	1.525	24.5%	22.22%	61.3%	25.0%	13.8%	[1-0.43 0]
12	H	(3)	259.91	0.301	24.6%	0.022	24.6%	56.0	7.6%	1.494	23.4%	21.39%	59.4%	27.3%	13.3%	[1-0.43 0]
13	H	(3)	279.60	0.277	24.0%	0.022	24.0%	51.7	8.8%	1.490	22.3%	20.67%	60.0%	28.0%	12.0%	[1-0.43 0]
14	H	(3)	300.47	0.266	23.4%	0.022	23.4%	51.7	7.9%	1.431	22.0%	20.27%	59.0%	28.9%	12.1%	[1-0.43 0]
15	H	(3)	320.17	0.230	23.8%	0.020	23.8%	45.5	10.1%	1.407	21.5%	19.84%	61.3%	28.3%	10.4%	[1-0.43 0]
16	H	(3)	339.86	0.239	22.9%	0.023	22.9%	47.4	9.7%	1.402	20.8%	19.18%	59.5%	29.6%	11.0%	[1-0.43 0]
17	H	(3)	360.72	0.258	23.2%	0.026	23.2%	49.7	10.2%	1.441	20.8%	18.55%	57.8%	30.5%	11.7%	[1-1.00 1]
18	H	(3)	380.28	0.304	23.0%	0.032	23.0%	59.0	8.2%	1.429	21.5%	18.02%	54.3%	31.3%	14.4%	[1-1.00 1]
19	H	(3)	401.16	0.339	26.5%	0.038	26.5%	66.0	12.7%	1.426	23.3%	17.50%	51.1%	32.6%	16.3%	[1-1.00 1]
20	H	(3)	420.73	0.350	27.3%	0.041	27.3%	68.4	13.0%	1.423	24.0%	17.14%	50.8%	32.2%	17.0%	[1-1.00 1]
21	H	(3)	441.59	0.377	28.8%	0.046	28.8%	73.9	12.1%	1.416	26.1%	16.69%	48.8%	32.6%	18.7%	[1-1.00 1]
22	H	(3)	461.22	0.390	30.8%	0.050	30.8%	75.4	15.6%	1.437	26.6%	16.22%	49.0%	32.0%	19.0%	[1-1.00 1]
23	H	(3)	481.94	0.407	31.5%	0.055	31.5%	77.6	15.5%	1.460	27.4%	15.65%	47.3%	33.0%	19.7%	[1-1.00 1]
24	H	(3)	500.51	0.388	31.0%	0.054	31.0%	74.0	14.7%	1.455	27.3%	15.40%	48.1%	33.0%	18.9%	[1-1.00 1]
25	H	(3)	521.24	0.422	33.3%	0.061	33.3%	81.7	16.2%	1.437	29.1%	15.06%	44.9%	34.1%	21.1%	[1-1.00 1]
26	H	(3)	541.97	0.435	36.1%	0.065	36.1%	86.1	19.5%	1.403	30.3%	14.89%	42.9%	34.7%	22.4%	[1-1.00 1]
27	H	(3)	561.71	0.423	35.6%	0.066	35.6%	84.7	18.6%	1.386	30.3%	14.74%	43.6%	34.3%	22.1%	[1-1.00 1]
28	H	(3)	581.44	0.441	35.9%	0.071	35.9%	84.3	22.1%	1.452	28.3%	14.14%	43.4%	34.6%	22.0%	[1-1.00 1]
29	H	(3)	601.18	0.461	33.3%	0.077	33.3%	86.6	19.3%	1.480	27.1%	13.73%	42.6%	34.7%	22.7%	[1-1.00 1]
30	H	(3)	620.92	0.460	30.5%	0.079	30.5%	86.0	16.4%	1.487	25.7%	13.49%	43.1%	34.3%	22.6%	[1-1.00 1]
31	H	(3)	640.59	0.451	26.5%	0.080	26.5%	83.4	12.5%	1.502	23.4%	13.15%	43.3%	35.0%	21.7%	[1-1.00 1]
32	H	(3)	660.33	0.479	24.4%	0.088	24.4%	89.5	9.6%	1.486	22.5%	13.02%	41.9%	34.8%	23.3%	[1-1.00 1]
33	H	(3)	680.01	0.466	21.6%	0.088	21.6%	87.1	5.9%	1.485	20.8%	12.86%	43.1%	34.3%	22.6%	[1-1.00 1]
34	H	(3)	700.73	0.465	20.7%	0.090	20.7%	87.1	6.0%	1.482	19.8%	12.68%	43.0%	34.5%	22.5%	[1-1.00 1]
35	H	(3)	721.56	0.463	20.2%	0.093	20.2%	87.3	5.3%	1.473	19.5%	12.50%	42.1%	35.3%	22.6%	[1-1.00 1]
36	H	(3)	741.25	0.459	21.6%	0.095	21.6%	86.9	8.4%	1.468	19.9%	12.39%	42.9%	34.6%	22.5%	[1-1.00 1]
37	H	(3)	760.98	0.418	22.2%	0.088	22.2%	80.4	9.5%	1.444	20.1%	12.25%	42.9%	36.2%	20.8%	[1-0.96 0]
38	H	(3)	781.86	0.426	23.7%	0.092	23.7%	83.6	9.5%	1.415	21.7%	12.15%	41.5%	36.8%	21.7%	[1-0.91 0]
39	H	(3)	801.59	0.426	24.0%	0.095	24.0%	83.4	9.8%	1.417	21.9%	12.00%	41.9%	36.4%	21.7%	[1-0.87 0]
40	H	(3)	821.15	0.424	24.0%	0.097	24.0%	83.1	9.8%	1.417	21.9%	11.86%	42.8%	35.7%	21.6%	[1-0.78 0]
41	H	(3)	841.99	0.426	24.0%	0.100	24.0%	83.6	9.9%	1.417	21.9%	11.68%	42.5%	35.7%	21.8%	[1-0.67 0]
42	H	(3)	860.41	0.376	22.5%	0.090	22.5%	74.1	9.7%	1.410	20.3%	11.62%	45.4%	35.6%	19.0%	[1-0.61 0]
43	H	(3)	882.31	0.368	24.0%	0.090	24.0%	72.2	13.7%	1.416	19.7%	11.48%	46.4%	35.2%	18.5%	[1-0.60 2]
44	H	(3)	900.87	0.337	23.3%	0.084	23.3%	65.1	14.3%	1.436	18.5%	11.34%	48.4%	35.0%	16.5%	[1-0.74 2]
45	H	(3)	921.77	0.312	26.3%	0.080	26.3%	60.8	18.5%	1.425	18.7%	11.22%	48.3%	36.2%	15.5%	[1-0.72 2]
