[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.71	0.582	100.0%	0.003	100.0%	172.1	25.1%	0.939	100.0%	90.24%	17.3%	35.5%	47.2%	[1-1.00 0]
1	H	(3)	39.40	0.401	100.0%	0.004	100.0%	150.7	22.7%	0.740	100.0%	76.15%	23.2%	35.4%	41.4%	[1-1.00 0]
2	H	(3)	59.17	0.491	79.9%	0.008	79.9%	126.8	20.3%	1.075	77.3%	49.42%	34.5%	31.2%	34.3%	[1-1.00 0]
3	H	(3)	80.01	0.356	84.4%	0.008	84.4%	108.9	19.1%	0.907	82.2%	47.11%	41.1%	29.8%	29.0%	[1-1.00 0]
4	H	(3)	99.69	0.305	83.6%	0.008	83.6%	100.6	18.1%	0.841	81.6%	44.91%	46.0%	27.3%	26.6%	[1-1.00 0]
5	H	(3)	119.38	0.289	55.5%	0.010	55.5%	81.3	13.4%	0.989	53.9%	38.40%	51.6%	27.4%	21.0%	[1-1.00 0]
6	H	(3)	139.09	0.291	46.4%	0.011	46.4%	80.0	9.9%	1.010	45.3%	35.16%	52.3%	27.3%	20.4%	[1-1.00 0]
7	H	(3)	159.97	0.285	43.4%	0.013	43.4%	85.3	9.3%	0.928	42.4%	33.73%	49.0%	29.1%	21.9%	[1-1.00 0]
8	H	(3)	179.64	0.307	40.5%	0.015	40.5%	95.6	8.6%	0.892	39.5%	32.14%	44.7%	30.4%	24.8%	[1-1.00 0]
9	H	(3)	199.34	0.327	37.9%	0.018	37.9%	106.6	7.9%	0.851	37.1%	30.65%	37.7%	34.4%	28.0%	[1-1.00 0]
10	H	(3)	220.19	0.335	37.7%	0.020	37.7%	116.3	7.6%	0.799	36.9%	30.08%	35.5%	33.8%	30.8%	[1-1.00 0]
11	H	(3)	239.90	0.337	34.1%	0.022	34.1%	114.0	7.4%	0.821	33.3%	28.59%	36.0%	33.9%	30.1%	[1-1.00 0]
12	H	(3)	259.59	0.305	34.2%	0.022	34.2%	110.9	7.0%	0.765	33.5%	28.45%	36.7%	34.1%	29.2%	[1-1.00 0]
13	H	(3)	279.28	0.305	32.1%	0.024	32.1%	108.7	6.9%	0.780	31.3%	27.29%	38.9%	32.5%	28.6%	[1-1.00 0]
14	H	(3)	300.12	0.298	29.9%	0.025	29.9%	103.2	7.1%	0.801	29.1%	26.33%	41.2%	31.9%	27.0%	[1-1.00 0]
15	H	(3)	319.81	0.277	28.5%	0.025	28.5%	95.6	6.8%	0.804	27.7%	25.46%	43.1%	32.1%	24.8%	[1-1.00 0]
16	H	(3)	339.51	0.261	28.2%	0.025	28.2%	92.7	6.9%	0.781	27.3%	25.08%	44.3%	31.7%	24.0%	[1-1.00 0]
17	H	(3)	360.36	0.256	27.9%	0.026	27.9%	93.3	7.2%	0.763	27.0%	24.65%	44.2%	31.6%	24.3%	[1-1.00 0]
18	H	(3)	380.04	0.261	26.8%	0.028	26.8%	96.0	7.0%	0.755	25.9%	23.88%	41.1%	33.9%	25.0%	[1-1.00 0]
19	H	(3)	399.74	0.271	27.4%	0.030	27.4%	101.8	6.8%	0.739	26.6%	23.46%	38.7%	34.5%	26.8%	[1-1.00 0]
20	H	(3)	420.60	0.291	28.1%	0.034	28.1%	111.3	6.9%	0.727	27.3%	23.05%	35.5%	34.8%	29.7%	[1-1.00 0]
21	H	(3)	440.29	0.322	26.8%	0.039	26.8%	119.1	6.5%	0.751	26.0%	22.31%	36.9%	31.3%	31.8%	[1-1.00 0]
22	H	(3)	459.98	0.331	27.1%	0.042	27.1%	127.6	6.0%	0.720	26.5%	22.14%	34.0%	31.7%	34.3%	[1-1.00 0]
23	H	(3)	479.68	0.333	26.4%	0.044	26.4%	128.1	5.9%	0.721	25.7%	21.59%	33.5%	31.9%	34.6%	[1-1.00 0]
24	H	(3)	500.54	0.323	25.1%	0.045	25.1%	126.4	5.6%	0.710	24.4%	21.32%	34.2%	31.9%	33.9%	[1-1.00 0]
25	H	(3)	520.24	0.341	22.9%	0.049	22.9%	128.8	5.2%	0.735	22.3%	20.72%	37.9%	27.8%	34.3%	[1-1.00 0]
26	H	(3)	539.94	0.341	22.6%	0.051	22.6%	130.1	5.2%	0.727	22.0%	20.44%	38.0%	27.4%	34.6%	[1-1.00 0]
27	H	(3)	559.63	0.347	21.9%	0.054	21.9%	130.0	5.2%	0.742	21.3%	20.09%	42.7%	23.0%	34.3%	[1-1.00 0]
28	H	(3)	580.48	0.355	21.6%	0.057	21.6%	131.7	5.3%	0.748	21.0%	19.82%	46.5%	18.8%	34.6%	[1-1.00 0]
29	H	(3)	600.17	0.351	21.3%	0.058	21.3%	129.3	5.3%	0.753	20.6%	19.57%	49.7%	16.2%	34.1%	[1-1.00 0]
30	H	(3)	619.88	0.323	21.4%	0.056	21.4%	122.8	5.3%	0.731	20.7%	19.53%	50.3%	17.5%	32.2%	[1-1.00 0]
31	H	(3)	640.74	0.297	21.2%	0.053	21.2%	114.2	6.2%	0.723	20.2%	19.25%	49.9%	20.0%	30.1%	[1-1.00 0]
32	H	(3)	660.45	0.277	20.7%	0.051	20.7%	108.1	6.0%	0.712	19.8%	19.01%	48.9%	22.4%	28.7%	[1-1.00 0]
33	H	(3)	680.17	0.259	20.4%	0.049	20.4%	101.9	6.2%	0.706	19.4%	18.75%	48.5%	24.3%	27.2%	[1-1.00 0]
34	H	(3)	699.87	0.252	20.2%	0.049	20.2%	100.8	6.1%	0.693	19.3%	18.61%	48.1%	24.9%	27.0%	[1-1.00 0]
35	H	(3)	720.69	0.235	20.2%	0.047	20.2%	94.4	7.1%	0.690	18.9%	18.34%	48.7%	26.0%	25.3%	[1-1.00 0]
36	H	(3)	740.38	0.252	19.5%	0.052	19.5%	99.8	6.3%	0.700	18.5%	17.98%	48.8%	24.6%	26.6%	[1-1.00 0]
37	H	(3)	760.08	0.251	19.2%	0.053	19.2%	98.7	6.3%	0.708	18.1%	17.68%	49.5%	24.3%	26.2%	[1-1.00 0]
38	H	(3)	780.95	0.259	18.9%	0.056	18.9%	100.0	6.6%	0.719	17.6%	17.32%	49.2%	24.4%	26.4%	[1-1.00 0]
39	H	(3)	800.64	0.251	19.1%	0.056	19.1%	98.8	7.1%	0.707	17.7%	17.24%	49.6%	24.5%	25.9%	[1-1.00 0]
40	H	(3)	820.33	0.259	18.5%	0.059	18.5%	99.6	6.8%	0.724	17.2%	16.89%	49.6%	24.3%	26.1%	[1-1.00 0]
41	H	(3)	840.03	0.233	18.4%	0.054	18.4%	90.0	7.0%	0.720	17.0%	16.69%	50.4%	26.0%	23.6%	[1-1.00 0]
42	H	(3)	860.89	0.241	18.2%	0.058	18.2%	91.4	7.3%	0.732	16.6%	16.34%	49.8%	26.2%	24.0%	[1-1.00 0]
43	H	(3)	880.57	0.242	17.9%	0.059	17.9%	93.1	6.5%	0.723	16.7%	16.25%	49.8%	25.5%	24.7%	[1-0.95 2]
44	H	(3)	900.27	0.244	17.7%	0.061	17.7%	95.0	6.0%	0.714	16.7%	16.18%	49.8%	25.0%	25.3%	[1-0.95 2]
45	H	(3)	921.14	0.255	17.6%	0.065	17.6%	100.6	5.6%	0.704	16.6%	16.05%	48.9%	24.2%	26.9%	[1-0.87 2]
46	H	(3)	940.82	0.263	17.4%	0.069	17.4%	104.7	5.4%	0.697	16.5%	16.00%	48.3%	23.9%	27.8%	[1-0.99 2]
47	H	(3)	960.51	0.256	17.1%	0.068	17.1%	102.7	5.1%	0.691	16.3%	15.85%	48.0%	24.4%	27.5%	[1-1.00 1]
48	H	(3)	980.21	0.251	17.1%	0.068	17.1%	102.5	5.2%	0.680	16.3%	15.79%	47.1%	25.4%	27.4%	[1-1.00 1]
49	H	(3)	1001.05	0.254	16.7%	0.071	16.7%	102.6	5.5%	0.687	15.8%	15.45%	46.4%	26.2%	27.4%	[1-0.91 2]
50	H	(3)	1020.76	0.249	16.4%	0.071	16.4%	100.0	5.5%	0.692	15.4%	15.16%	45.3%	27.9%	26.7%	[1-0.87 2]
51	H	(3)	1040.47	0.238	16.5%	0.069	16.5%	97.7	5.6%	0.676	15.5%	15.13%	44.8%	28.6%	26.6%	[1-0.87 2]
52	H	(3)	1061.35	0.232	16.4%	0.068	16.4%	96.4	5.8%	0.668	15.4%	14.96%	43.8%	30.2%	26.0%	[1-0.70 2]
53	H	(3)	1081.06	0.210	16.3%	0.063	16.3%	88.1	5.9%	0.663	15.2%	14.82%	43.4%	32.6%	24.0%	[1-0.84 2]
54	H	(3)	1100.76	0.186	16.2%	0.057	16.2%	79.6	5.8%	0.650	15.1%	14.70%	42.7%	35.2%	22.1%	[1-0.83 2]
55	H	(3)	1120.46	0.157	16.0%	0.049	16.0%	68.4	5.7%	0.639	15.0%	14.56%	42.2%	38.7%	19.2%	[1-0.67 2]
56	H	(3)	1141.32	0.138	15.7%	0.044	15.7%	60.4	5.4%	0.633	14.8%	14.43%	40.8%	42.3%	16.9%	[1-0.82 2]
57	H	(3)	1161.03	0.116	15.5%	0.038	15.5%	51.8	4.9%	0.624	14.7%	14.31%	40.3%	44.9%	14.8%	[1-0.82 2]
58	H	(3)	1180.74	0.109	15.5%	0.036	15.5%	48.3	5.3%	0.624	14.5%	14.23%	40.2%	46.1%	13.7%	[1-1.00 1]
59	H	(3)	1200.43	0.101	15.6%	0.034	15.6%	45.3	5.9%	0.622	14.4%	14.11%	39.6%	47.6%	12.8%	[1-1.00 1]
60	H	(3)	1221.29	0.102	16.0%	0.035	16.0%	45.9	6.8%	0.617	14.5%	14.04%	39.6%	47.3%	13.0%	[1-1.00 1]
61	H	(3)	1241.00	0.101	16.2%	0.035	16.2%	45.4	7.6%	0.618	14.3%	13.89%	39.6%	47.6%	12.8%	[1-0.87 1]
62	H	(3)	1260.71	0.101	16.9%	0.035	16.9%	45.4	9.1%	0.617	14.2%	13.78%	39.0%	48.2%	12.8%	[1-0.92 2]
63	H	(3)	1281.57	0.102	16.7%	0.036	16.7%	46.6	8.8%	0.605	14.3%	13.78%	38.3%	48.6%	13.1%	[1-0.92 2]
64	H	(3)	1301.27	0.099	16.7%	0.036	16.7%	46.2	8.7%	0.594	14.3%	13.78%	37.9%	49.0%	13.0%	[1-0.92 2]
65	H	(3)	1320.98	0.096	16.4%	0.035	16.4%	45.7	8.0%	0.584	14.3%	13.76%	37.2%	50.0%	12.8%	[1-0.96 2]
66	H	(3)	1340.69	0.093	16.4%	0.035	16.4%	45.1	8.0%	0.574	14.3%	13.76%	36.9%	50.3%	12.8%	[1-0.96 2]
67	H	(3)	1361.56	0.095	15.9%	0.036	15.9%	46.7	6.8%	0.567	14.3%	13.76%	37.0%	49.8%	13.3%	[1-0.96 2]
68	H	(3)	1381.27	0.091	15.9%	0.035	15.9%	45.7	6.8%	0.557	14.3%	13.76%	36.8%	50.3%	12.9%	[1-0.96 2]
69	H	(3)	1400.98	0.090	15.9%	0.035	15.9%	45.6	7.0%	0.550	14.4%	13.76%	36.8%	50.4%	12.8%	[1-0.96 2]
70	H	(3)	1420.70	0.090	16.0%	0.035	16.0%	45.7	7.3%	0.546	14.3%	13.74%	37.0%	50.2%	12.8%	[1-0.96 2]
71	H	(3)	1441.57	0.091	16.2%	0.036	16.2%	46.7	7.7%	0.541	14.2%	13.69%	36.5%	50.5%	12.9%	[1-0.96 2]
72	H	(3)	1461.28	0.087	16.4%	0.035	16.4%	44.7	8.5%	0.540	14.1%	13.63%	36.8%	50.9%	12.3%	[1-1.00 2]
73	H	(3)	1480.97	0.086	16.2%	0.035	16.2%	44.2	8.3%	0.541	13.9%	13.51%	36.6%	51.3%	12.2%	[1-1.00 1]
74	H	(3)	1501.82	0.082	15.9%	0.034	15.9%	42.6	7.8%	0.535	13.9%	13.47%	36.5%	51.7%	11.8%	[1-1.00 1]
75	H	(3)	1521.52	0.080	15.4%	0.034	15.4%	41.9	6.8%	0.532	13.8%	13.40%	36.7%	51.8%	11.5%	[1-1.00 1]
76	H	(3)	1541.23	0.076	15.4%	0.032	15.4%	39.6	7.0%	0.531	13.7%	13.33%	37.6%	51.6%	10.8%	[1-1.00 1]
77	H	(3)	1560.95	0.079	14.9%	0.034	14.9%	41.2	6.2%	0.533	13.6%	13.19%	37.4%	51.4%	11.2%	[1-1.00 1]
78	H	(3)	1581.80	0.081	14.7%	0.036	14.7%	42.2	5.7%	0.532	13.6%	13.16%	37.8%	50.7%	11.5%	[1-1.00 1]
79	H	(3)	1601.49	0.082	14.6%	0.036	14.6%	42.8	5.4%	0.532	13.5%	13.11%	37.9%	50.6%	11.5%	[1-1.00 1]
80	H	(3)	1621.19	0.086	14.8%	0.039	14.8%	45.0	6.1%	0.529	13.5%	13.06%	37.7%	50.2%	12.1%	[1-1.00 1]
81	H	(3)	1640.91	0.086	14.4%	0.039	14.4%	45.3	5.2%	0.526	13.5%	13.02%	37.5%	50.3%	12.2%	[1-1.00 1]
82	H	(3)	1661.79	0.085	14.2%	0.039	14.2%	44.7	5.2%	0.531	13.3%	12.88%	37.9%	50.1%	12.0%	[1-1.00 1]
83	H	(3)	1681.52	0.084	14.4%	0.039	14.4%	44.3	5.5%	0.526	13.3%	12.86%	38.3%	49.7%	11.9%	[1-1.00 1]
84	H	(3)	1701.24	0.092	14.3%	0.043	14.3%	48.1	5.6%	0.530	13.1%	12.75%	38.2%	48.8%	13.0%	[1-1.00 1]
85	H	(3)	1720.95	0.093	14.1%	0.044	14.1%	48.6	5.3%	0.530	13.1%	12.68%	38.7%	47.9%	13.4%	[1-1.00 1]
86	H	(3)	1741.82	0.098	13.9%	0.047	13.9%	50.7	5.0%	0.534	13.0%	12.59%	38.9%	46.9%	14.1%	[1-1.00 1]
87	H	(3)	1761.53	0.097	13.9%	0.047	13.9%	50.5	5.1%	0.534	12.9%	12.55%	39.1%	46.8%	14.1%	[1-1.00 1]
88	H	(3)	1781.22	0.099	13.9%	0.049	13.9%	51.4	5.4%	0.534	12.8%	12.49%	39.1%	46.7%	14.2%	[1-1.00 1]
89	H	(3)	1802.07	0.096	14.2%	0.048	14.2%	50.6	6.1%	0.528	12.8%	12.46%	39.0%	47.0%	14.0%	[1-1.00 1]
90	H	(3)	1821.77	0.092	14.2%	0.046	14.2%	48.8	6.0%	0.522	12.9%	12.46%	38.8%	47.9%	13.3%	[1-1.00 1]
91	H	(3)	1841.46	0.090	14.4%	0.046	14.4%	48.3	6.4%	0.515	12.9%	12.45%	38.3%	48.6%	13.1%	[1-1.00 1]
92	H	(3)	1861.16	0.087	14.4%	0.045	14.4%	47.5	6.4%	0.510	12.9%	12.42%	38.0%	49.1%	13.0%	[1-1.00 1]
93	H	(3)	1882.03	0.084	14.3%	0.044	14.3%	45.9	6.3%	0.508	12.8%	12.37%	37.8%	49.6%	12.6%	[1-1.00 1]
94	H	(3)	1901.72	0.080	14.2%	0.042	14.2%	44.2	6.2%	0.504	12.8%	12.37%	38.2%	49.7%	12.1%	[1-1.00 1]
95	H	(3)	1921.44	0.078	14.3%	0.041	14.3%	43.2	6.3%	0.499	12.8%	12.37%	38.4%	49.8%	11.8%	[1-1.00 1]
96	H	(3)	1941.15	0.075	14.2%	0.040	14.2%	41.8	6.2%	0.495	12.8%	12.36%	38.8%	49.8%	11.4%	[1-1.00 1]
97	H	(3)	1962.04	0.072	14.2%	0.039	14.2%	40.6	6.2%	0.490	12.8%	12.36%	39.1%	50.0%	10.9%	[1-1.00 1]
98	H	(3)	1981.73	0.072	14.4%	0.040	14.4%	41.1	6.5%	0.487	12.8%	12.34%	39.0%	49.9%	11.1%	[1-1.00 1]
99	H	(3)	2001.45	0.071	13.9%	0.040	13.9%	41.1	5.4%	0.482	12.8%	12.32%	38.8%	49.9%	11.3%	[1-1.00 1]
100	H	(3)	2021.17	0.079	14.0%	0.044	14.0%	45.4	5.8%	0.482	12.7%	12.30%	38.6%	48.9%	12.5%	[1-1.00 1]
101	H	(3)	2042.02	0.080	14.1%	0.045	14.1%	46.1	6.2%	0.480	12.7%	12.27%	38.6%	48.8%	12.6%	[1-1.00 1]
102	H	(3)	2061.71	0.081	14.1%	0.046	14.1%	47.0	6.2%	0.477	12.7%	12.26%	38.5%	48.4%	13.1%	[1-1.00 1]
103	H	(3)	2081.41	0.082	14.1%	0.047	14.1%	47.7	6.1%	0.475	12.7%	12.26%	39.1%	47.8%	13.2%	[1-1.00 1]
104	H	(3)	2102.27	0.081	14.1%	0.047	14.1%	47.7	6.2%	0.472	12.7%	12.24%	39.4%	47.4%	13.2%	[1-1.00 1]
105	H	(3)	2121.97	0.079	14.4%	0.046	14.4%	46.5	7.1%	0.471	12.6%	12.18%	39.9%	47.2%	12.9%	[1-1.00 1]
106	H	(3)	2141.66	0.084	14.2%	0.050	14.2%	49.6	6.7%	0.469	12.6%	12.17%	39.7%	46.3%	13.9%	[1-1.00 1]
107	H	(3)	2161.36	0.087	14.6%	0.052	14.6%	52.1	7.5%	0.465	12.6%	12.17%	39.6%	45.8%	14.5%	[1-1.00 1]
108	H	(3)	2182.24	0.085	14.7%	0.051	14.7%	51.0	7.6%	0.462	12.6%	12.15%	39.6%	46.0%	14.3%	[1-1.00 1]
109	H	(3)	2201.92	0.086	15.0%	0.052	15.0%	51.8	8.2%	0.459	12.6%	12.15%	39.7%	45.7%	14.6%	[1-1.00 1]
110	H	(3)	2221.65	0.081	15.1%	0.050	15.1%	49.8	8.4%	0.454	12.6%	12.14%	39.5%	46.6%	13.9%	[1-1.00 1]
111	H	(3)	2241.34	0.077	15.2%	0.048	15.2%	47.4	8.7%	0.448	12.5%	12.13%	39.3%	47.4%	13.3%	[1-1.00 1]
112	H	(3)	2262.22	0.074	15.1%	0.046	15.1%	46.0	8.3%	0.444	12.6%	12.13%	39.6%	47.2%	13.2%	[1-1.00 1]
113	H	(3)	2281.94	0.074	14.8%	0.047	14.8%	46.3	8.0%	0.443	12.5%	12.09%	39.6%	47.0%	13.4%	[1-1.00 1]
114	H	(3)	2301.65	0.073	14.8%	0.047	14.8%	46.0	8.0%	0.441	12.5%	12.07%	39.6%	47.2%	13.2%	[1-1.00 1]
115	H	(3)	2322.51	0.074	14.1%	0.048	14.1%	46.8	6.7%	0.439	12.5%	12.05%	39.6%	46.8%	13.5%	[1-1.00 1]
116	H	(3)	2342.22	0.075	14.2%	0.049	14.2%	47.4	6.8%	0.437	12.5%	12.05%	40.0%	46.3%	13.7%	[1-1.00 1]
