[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	39.44	0.312	100.0%	0.003	100.0%	203.7	40.4%	0.425	100.0%	100.00%	32.2%	12.4%	55.4%	[1-1.00 0]
1	H	(3)	59.11	0.214	100.0%	0.004	100.0%	205.5	47.5%	0.289	100.0%	100.00%	32.9%	11.0%	56.1%	[1-1.00 0]
2	H	(3)	79.92	0.182	100.0%	0.004	100.0%	205.2	50.0%	0.247	100.0%	95.12%	32.7%	11.4%	56.0%	[1-1.00 0]
3	H	(3)	99.64	0.147	100.0%	0.004	100.0%	206.3	54.3%	0.198	100.0%	95.12%	32.6%	11.3%	56.1%	[1-1.00 0]
4	H	(3)	119.35	0.131	100.0%	0.004	100.0%	216.3	57.0%	0.168	100.0%	95.12%	29.7%	11.4%	58.8%	[1-1.00 0]
5	H	(3)	139.07	0.116	100.0%	0.004	100.0%	226.3	64.0%	0.142	100.0%	95.12%	27.1%	11.1%	61.8%	[1-1.00 0]
6	H	(3)	160.03	0.098	100.0%	0.004	100.0%	218.0	67.8%	0.125	100.0%	90.24%	24.4%	16.1%	59.5%	[1-1.00 0]
7	H	(3)	179.77	0.082	100.0%	0.004	100.0%	210.9	73.5%	0.108	100.0%	90.24%	21.6%	20.7%	57.7%	[1-1.00 0]
8	H	(3)	199.42	0.062	100.0%	0.003	100.0%	196.7	67.7%	0.088	100.0%	90.24%	20.5%	25.5%	54.0%	[1-1.00 0]
9	H	(3)	219.12	0.051	100.0%	0.003	100.0%	173.0	61.1%	0.081	100.0%	90.24%	22.1%	30.2%	47.7%	[1-1.00 0]
10	H	(3)	239.99	0.040	100.0%	0.003	100.0%	149.7	49.3%	0.075	100.0%	90.24%	23.8%	35.0%	41.2%	[1-1.00 0]
11	H	(3)	259.70	0.041	100.0%	0.003	100.0%	143.8	38.2%	0.079	100.0%	86.79%	32.3%	28.1%	39.7%	[1-1.00 0]
12	H	(3)	280.58	0.041	100.0%	0.003	100.0%	139.0	23.8%	0.082	100.0%	85.91%	40.4%	21.0%	38.6%	[1-1.00 0]
13	H	(3)	300.29	0.042	100.0%	0.003	100.0%	136.2	24.5%	0.086	100.0%	85.91%	48.1%	14.0%	37.8%	[1-1.00 0]
14	H	(3)	319.99	0.044	100.0%	0.004	100.0%	134.9	25.5%	0.090	100.0%	85.91%	55.7%	7.0%	37.4%	[1-1.00 0]
15	H	(3)	340.86	0.048	100.0%	0.005	100.0%	137.7	28.6%	0.097	100.0%	83.74%	61.5%	0.4%	38.2%	[1-1.00 0]
16	H	(3)	360.57	0.044	100.0%	0.004	100.0%	136.9	31.0%	0.090	100.0%	83.74%	60.4%	1.7%	37.9%	[1-1.00 0]
