[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.71	0.380	100.0%	0.002	100.0%	137.0	25.2%	0.771	100.0%	100.00%	26.4%	35.8%	37.8%	[1-1.00 0]
1	H	(3)	39.27	0.262	100.0%	0.003	100.0%	141.0	27.0%	0.516	100.0%	88.07%	25.6%	35.4%	39.0%	[1-1.00 0]
2	H	(3)	58.96	0.292	100.0%	0.005	100.0%	150.8	24.8%	0.538	100.0%	73.99%	31.0%	27.5%	41.5%	[1-1.00 0]
3	H	(3)	82.15	0.307	100.0%	0.007	100.0%	162.5	25.1%	0.526	100.0%	62.46%	25.3%	29.3%	45.4%	[1-1.00 0]
4	H	(3)	103.03	0.285	100.0%	0.008	100.0%	170.5	22.5%	0.464	100.0%	60.30%	21.8%	30.6%	47.6%	[1-1.00 0]
5	H	(3)	119.28	0.337	94.9%	0.011	94.9%	191.2	19.5%	0.490	92.9%	56.43%	17.8%	28.5%	53.7%	[1-1.00 0]
6	H	(3)	140.14	0.385	71.9%	0.015	71.9%	200.6	16.8%	0.533	69.9%	48.75%	15.3%	28.5%	56.2%	[1-1.00 0]
7	H	(3)	159.86	0.422	55.8%	0.019	55.8%	203.0	15.0%	0.578	53.7%	42.53%	9.7%	33.4%	57.0%	[1-1.00 0]
8	H	(3)	180.74	0.402	49.7%	0.020	49.7%	191.0	12.7%	0.584	48.0%	39.53%	9.6%	36.4%	53.9%	[1-1.00 0]
9	H	(3)	200.46	0.418	44.7%	0.023	44.7%	186.6	11.5%	0.622	43.2%	36.81%	10.5%	36.8%	52.7%	[1-1.00 0]
10	H	(3)	220.15	0.417	42.6%	0.026	42.6%	184.4	10.7%	0.628	41.3%	33.75%	13.2%	35.2%	51.6%	[1-1.00 0]
