[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.91	1.459	52.1%	0.008	52.1%	107.2	11.2%	3.781	50.9%	44.79%	31.5%	39.0%	29.5%	[1-1.00 0]
1	H	(3)	39.61	1.514	41.7%	0.017	41.7%	102.4	11.9%	4.107	40.0%	30.76%	37.7%	34.5%	27.8%	[1-1.00 0]
2	H	(3)	59.30	1.703	37.0%	0.028	37.0%	113.0	11.7%	4.187	35.1%	24.37%	31.7%	38.2%	30.1%	[1-1.00 0]
3	H	(3)	79.00	1.820	34.5%	0.040	34.5%	122.6	10.3%	4.123	32.9%	21.31%	31.9%	35.7%	32.4%	[1-1.00 0]
4	H	(3)	99.85	1.988	30.3%	0.055	30.3%	122.8	10.0%	4.498	28.6%	18.28%	34.4%	32.8%	32.8%	[1-1.00 0]
5	H	(3)	119.55	2.058	25.3%	0.068	25.3%	126.7	9.0%	4.514	23.6%	16.82%	37.4%	28.9%	33.7%	[1-1.00 0]
6	H	(3)	139.26	2.210	22.1%	0.085	22.1%	134.7	7.7%	4.558	20.7%	15.39%	37.3%	26.8%	36.0%	[1-0.43 0]
7	H	(3)	160.14	2.146	19.7%	0.095	19.7%	130.3	6.6%	4.576	18.5%	14.51%	40.1%	24.8%	35.0%	[1-0.43 2]
8	H	(3)	179.84	1.919	18.9%	0.096	18.9%	125.2	6.1%	4.260	17.9%	14.08%	39.7%	26.3%	34.0%	[1-0.00 0]
9	H	(3)	199.52	1.901	17.4%	0.105	17.4%	128.3	5.2%	4.116	16.6%	13.48%	36.7%	28.7%	34.6%	[1-0.00 2]
10	H	(3)	219.22	1.847	15.9%	0.112	15.9%	124.1	4.8%	4.134	15.1%	12.83%	34.9%	31.7%	33.4%	[1-0.32 2]
11	H	(3)	240.09	1.876	15.2%	0.125	15.2%	126.2	4.8%	4.127	14.4%	12.32%	34.9%	31.2%	34.0%	[1-0.54 0]
12	H	(3)	259.82	1.982	14.3%	0.143	14.3%	132.5	4.5%	4.157	13.6%	11.73%	36.0%	28.3%	35.7%	[1-0.00 2]
13	H	(3)	279.52	2.032	13.7%	0.158	13.7%	134.2	4.8%	4.205	12.8%	11.24%	37.5%	26.3%	36.2%	[1-0.00 2]
14	H	(3)	300.38	2.047	13.1%	0.171	13.1%	133.2	5.3%	4.270	12.0%	10.85%	39.3%	25.1%	35.7%	[1-0.43 0]
15	H	(3)	320.09	1.970	13.3%	0.175	13.3%	134.5	5.6%	4.069	12.1%	10.66%	39.8%	23.8%	36.4%	[1-0.00 2]
16	H	(3)	339.79	1.826	12.4%	0.172	12.4%	123.0	5.4%	4.126	11.1%	10.30%	39.0%	27.5%	33.4%	[1-0.43 0]
17	H	(6)	359.51	1.694	11.9%	0.169	11.9%	114.3	5.2%	4.118	10.7%	9.97%	38.8%	29.9%	31.3%	[1-0.43 0]
18	H	(6)	380.37	1.506	11.6%	0.159	11.6%	104.2	4.9%	4.014	10.5%	9.68%	38.4%	32.9%	28.7%	[1-0.00 2]
19	H	(6)	400.10	1.407	10.9%	0.156	10.9%	97.0	4.1%	4.028	10.1%	9.41%	38.3%	34.7%	27.0%	[1-0.16 2]
20	H	(6)	419.79	1.411	10.5%	0.165	10.5%	96.4	3.8%	4.066	9.8%	9.17%	38.2%	35.3%	26.5%	[1-0.40 2]
21	H	(6)	439.48	1.459	10.3%	0.178	10.3%	98.4	4.0%	4.118	9.5%	8.97%	38.4%	34.7%	26.9%	[1-0.64 2]
22	H	(6)	460.35	1.445	10.5%	0.185	10.5%	99.0	4.7%	4.057	9.4%	8.80%	38.5%	34.7%	26.8%	[1-0.43 0]
23	H	(6)	480.04	1.481	10.3%	0.197	10.3%	101.7	4.5%	4.044	9.3%	8.65%	38.8%	33.7%	27.5%	[1-0.43 0]
24	H	(6)	499.74	1.432	10.3%	0.199	10.3%	99.8	4.6%	3.985	9.2%	8.52%	38.6%	34.5%	26.9%	[1-0.43 0]
25	H	(6)	520.61	1.327	10.3%	0.192	10.3%	93.8	4.9%	3.931	9.0%	8.37%	37.6%	36.8%	25.6%	[1-0.43 0]
26	H	(6)	540.32	1.270	10.4%	0.191	10.4%	90.2	5.6%	3.914	8.8%	8.19%	36.5%	39.0%	24.5%	[1-0.43 0]
27	H	(6)	560.05	1.247	10.6%	0.194	10.6%	87.1	6.4%	3.978	8.5%	8.08%	36.9%	39.5%	23.6%	[1-1.00 1]
28	H	(6)	579.77	1.200	11.9%	0.193	11.9%	85.5	8.1%	3.897	8.7%	7.92%	36.7%	40.3%	23.0%	[1-0.43 1]
29	H	(6)	600.63	1.259	12.8%	0.210	12.8%	87.4	9.6%	4.003	8.5%	7.80%	36.1%	40.3%	23.6%	[1-1.00 1]
30	H	(6)	620.34	1.315	12.5%	0.227	12.5%	90.7	9.3%	4.029	8.3%	7.66%	36.7%	39.3%	24.0%	[1-1.00 1]
31	H	(6)	640.06	1.348	12.9%	0.240	12.9%	92.3	9.9%	4.058	8.2%	7.53%	36.9%	38.6%	24.5%	[1-1.00 1]
32	H	(6)	660.95	1.331	13.1%	0.244	13.1%	91.0	10.4%	4.064	8.0%	7.39%	36.0%	39.9%	24.1%	[1-1.00 1]
33	H	(6)	680.65	1.316	12.4%	0.249	12.4%	89.6	9.7%	4.082	7.8%	7.29%	36.6%	39.5%	23.9%	[1-1.00 1]
34	H	(6)	700.36	1.312	11.7%	0.255	11.7%	89.2	8.9%	4.087	7.6%	7.17%	37.8%	38.3%	23.9%	[1-1.00 1]
35	H	(6)	720.07	1.288	11.9%	0.258	11.9%	87.4	9.2%	4.093	7.5%	7.08%	38.1%	38.4%	23.5%	[1-1.00 1]
36	H	(6)	739.76	1.291	11.0%	0.265	11.0%	87.7	8.1%	4.092	7.5%	6.98%	38.5%	38.0%	23.6%	[1-1.00 1]
37	H	(6)	760.63	1.307	9.9%	0.276	9.9%	88.3	6.7%	4.112	7.3%	6.87%	39.1%	36.9%	24.0%	[1-1.00 1]
38	H	(6)	780.32	1.320	9.7%	0.286	9.7%	89.0	6.5%	4.121	7.2%	6.77%	39.5%	36.5%	24.0%	[1-1.00 1]
39	H	(6)	800.01	1.286	9.6%	0.286	9.6%	86.0	6.5%	4.156	7.1%	6.66%	40.0%	36.9%	23.2%	[1-1.00 1]
40	H	(6)	820.88	1.283	9.6%	0.293	9.6%	86.1	6.4%	4.138	7.1%	6.58%	39.8%	37.0%	23.2%	[1-1.00 0]
41	H	(6)	840.57	1.274	10.1%	0.297	10.1%	85.0	7.1%	4.161	7.2%	6.49%	40.1%	36.9%	23.0%	[1-1.00 1]
42	H	(6)	860.28	1.279	10.6%	0.306	10.6%	85.5	7.8%	4.154	7.2%	6.41%	40.3%	36.8%	22.9%	[1-1.00 1]
43	H	(6)	879.99	1.272	10.8%	0.311	10.8%	85.8	7.9%	4.118	7.4%	6.37%	40.5%	36.8%	22.7%	[1-1.00 1]
44	H	(6)	900.87	1.262	10.8%	0.316	10.8%	85.6	7.8%	4.094	7.4%	6.31%	40.4%	36.9%	22.7%	[1-1.00 1]
45	H	(6)	920.58	1.249	11.0%	0.319	11.0%	84.6	8.2%	4.102	7.3%	6.26%	41.1%	36.2%	22.7%	[1-1.00 1]
