[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	21.87	0.236	100.0%	0.001	100.0%	69.9	21.0%	0.938	100.0%	78.86%	34.2%	49.9%	15.9%	[1-0.43 0]
1	H	(3)	59.78	0.191	80.6%	0.003	80.6%	59.9	17.5%	0.886	78.7%	49.56%	25.9%	59.0%	15.1%	[1-0.43 0]
2	H	(3)	79.50	0.227	66.8%	0.005	66.8%	67.8	14.9%	0.931	65.1%	43.28%	29.0%	53.4%	17.6%	[1-0.43 0]
3	H	(3)	99.09	0.287	58.8%	0.008	58.8%	82.1	12.6%	0.970	57.4%	38.25%	31.6%	46.8%	21.6%	[1-0.43 0]
4	H	(3)	119.94	0.281	56.2%	0.009	56.2%	82.4	11.6%	0.946	55.0%	35.35%	34.8%	43.7%	21.6%	[1-0.43 0]
5	H	(3)	139.66	0.319	40.1%	0.012	40.1%	86.9	9.1%	1.018	39.0%	31.76%	35.5%	41.2%	23.3%	[1-0.43 0]
6	H	(3)	159.38	0.407	35.8%	0.018	35.8%	103.9	8.2%	1.090	34.9%	29.74%	41.6%	30.8%	27.6%	[1-0.43 0]
7	H	(3)	180.25	0.414	34.2%	0.021	34.2%	108.2	7.4%	1.062	33.4%	28.39%	41.6%	29.7%	28.7%	[1-0.43 0]
8	H	(3)	199.97	0.393	31.1%	0.022	31.1%	100.5	6.8%	1.087	30.3%	26.72%	42.2%	31.2%	26.6%	[1-0.43 0]
9	H	(3)	219.68	0.383	29.4%	0.023	29.4%	98.4	7.0%	1.081	28.6%	25.38%	41.4%	32.6%	26.0%	[1-0.43 0]
10	H	(3)	239.39	0.379	28.2%	0.025	28.2%	98.3	6.9%	1.070	27.3%	24.40%	41.8%	32.2%	25.9%	[1-0.43 0]
11	H	(3)	260.24	0.374	25.4%	0.027	25.4%	92.3	6.9%	1.124	24.5%	22.67%	40.1%	35.6%	24.3%	[1-0.43 0]
12	H	(3)	279.93	0.383	24.0%	0.030	24.0%	92.1	6.7%	1.157	23.1%	21.63%	40.8%	34.9%	24.3%	[1-0.43 0]
13	H	(3)	299.63	0.395	23.5%	0.033	23.5%	95.8	6.5%	1.145	22.5%	21.04%	39.8%	34.9%	25.3%	[1-0.43 0]
14	H	(3)	319.33	0.418	22.7%	0.037	22.7%	101.9	6.0%	1.140	21.9%	20.38%	38.2%	35.0%	26.9%	[1-0.43 0]
15	H	(3)	340.21	0.422	22.2%	0.040	22.2%	103.1	5.9%	1.138	21.4%	19.75%	37.9%	34.8%	27.3%	[1-0.43 0]
16	H	(3)	359.92	0.434	21.1%	0.043	21.1%	103.6	5.8%	1.163	20.3%	19.04%	39.6%	33.0%	27.4%	[1-0.43 0]
17	H	(3)	379.61	0.427	20.8%	0.045	20.8%	104.1	5.7%	1.141	20.0%	18.72%	41.0%	31.5%	27.5%	[1-0.43 0]
18	H	(3)	400.49	0.442	20.2%	0.049	20.2%	106.6	5.9%	1.151	19.3%	18.35%	42.0%	29.7%	28.3%	[1-1.00 1]
19	H	(3)	420.22	0.469	19.7%	0.055	19.7%	111.9	5.6%	1.163	18.9%	17.97%	44.6%	25.6%	29.8%	[1-1.00 1]
20	H	(3)	439.92	0.496	19.3%	0.061	19.3%	116.2	5.7%	1.185	18.4%	17.54%	46.5%	22.6%	30.9%	[1-1.00 1]
21	H	(3)	459.66	0.476	19.3%	0.061	19.3%	114.8	5.8%	1.152	18.4%	17.40%	46.6%	22.9%	30.5%	[1-1.00 1]
22	H	(3)	480.53	0.449	19.3%	0.060	19.3%	110.3	6.0%	1.132	18.4%	17.20%	47.6%	23.1%	29.3%	[1-1.00 1]
23	H	(3)	500.24	0.415	19.2%	0.058	19.2%	103.5	6.0%	1.115	18.2%	17.05%	49.5%	22.9%	27.5%	[1-1.00 1]
24	H	(3)	519.95	0.390	19.2%	0.056	19.2%	97.9	7.5%	1.108	17.7%	16.68%	49.8%	24.4%	25.8%	[1-1.00 1]
25	H	(3)	540.82	0.356	18.7%	0.054	18.7%	90.1	7.3%	1.099	17.3%	16.42%	50.7%	25.6%	23.7%	[1-1.00 1]
26	H	(3)	560.52	0.352	18.5%	0.055	18.5%	89.5	7.5%	1.094	16.9%	16.18%	51.2%	25.3%	23.5%	[1-1.00 1]
27	H	(3)	580.21	0.360	18.6%	0.058	18.6%	91.9	8.1%	1.088	16.7%	15.98%	51.4%	24.3%	24.2%	[1-1.00 1]
28	H	(3)	601.07	0.395	21.1%	0.066	21.1%	100.4	11.8%	1.093	17.5%	15.69%	50.4%	23.1%	26.5%	[1-1.00 1]
29	H	(3)	620.77	0.379	21.3%	0.065	21.3%	94.7	12.9%	1.113	17.0%	15.31%	50.5%	24.1%	25.4%	[1-1.00 1]
30	H	(3)	640.47	0.347	21.7%	0.062	21.7%	87.3	13.8%	1.105	16.8%	15.08%	51.4%	24.9%	23.7%	[1-1.00 1]
31	H	(3)	660.17	0.310	21.9%	0.057	21.9%	78.8	14.2%	1.092	16.7%	14.95%	52.2%	26.4%	21.4%	[1-1.00 1]
32	H	(3)	681.03	0.309	21.1%	0.059	21.1%	78.8	13.1%	1.090	16.5%	14.71%	51.8%	26.9%	21.3%	[1-1.00 1]
33	H	(3)	700.75	0.279	17.0%	0.054	17.0%	70.0	8.0%	1.105	15.1%	14.46%	53.9%	27.6%	18.6%	[1-1.00 1]
34	H	(3)	720.47	0.282	15.5%	0.056	15.5%	69.5	5.0%	1.125	14.7%	14.18%	54.6%	27.4%	18.0%	[1-1.00 1]
35	H	(3)	740.17	0.306	15.4%	0.063	15.4%	75.9	4.9%	1.120	14.6%	14.07%	53.5%	27.2%	19.3%	[1-1.00 1]
36	H	(3)	761.05	0.316	16.3%	0.067	16.3%	78.3	7.5%	1.120	14.5%	13.96%	54.3%	25.5%	20.1%	[1-1.00 1]
37	H	(3)	781.92	0.337	19.5%	0.073	19.5%	83.4	12.1%	1.122	15.3%	13.81%	54.1%	24.4%	21.5%	[1-1.00 1]
38	H	(3)	801.64	0.313	21.5%	0.070	21.5%	78.9	15.0%	1.101	15.3%	13.73%	54.8%	24.5%	20.7%	[1-1.00 1]
39	H	(3)	820.18	0.309	21.3%	0.070	21.3%	78.5	15.0%	1.095	15.1%	13.62%	55.2%	24.1%	20.6%	[1-1.00 1]
40	H	(3)	841.05	0.302	21.9%	0.071	21.9%	77.1	15.9%	1.089	15.0%	13.50%	56.0%	23.5%	20.5%	[1-1.00 1]
41	H	(3)	860.75	0.294	20.1%	0.070	20.1%	76.2	13.5%	1.072	14.8%	13.37%	54.8%	25.0%	20.2%	[1-1.00 1]
42	H	(3)	880.46	0.255	16.4%	0.062	16.4%	65.8	9.3%	1.078	13.5%	13.20%	56.3%	26.3%	17.3%	[1-1.00 1]
43	H	(3)	901.32	0.292	15.8%	0.073	15.8%	74.6	6.7%	1.088	14.3%	13.00%	54.8%	25.7%	19.5%	[1-1.00 1]
44	H	(3)	922.18	0.309	17.0%	0.079	17.0%	78.9	7.6%	1.086	15.2%	12.77%	51.5%	27.8%	20.8%	[1-1.00 1]
45	H	(3)	940.73	0.323	18.0%	0.084	18.0%	84.8	7.1%	1.058	16.5%	12.75%	48.4%	29.3%	22.4%	[1-1.00 1]
