[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.76	0.163	100.0%	0.001	100.0%	24.5	17.5%	1.851	100.0%	65.07%	26.2%	69.2%	4.6%	[1-0.43 0]
1	H	(3)	39.20	0.324	69.9%	0.004	69.9%	41.1	12.7%	2.189	68.8%	38.85%	15.5%	72.4%	12.1%	[1-0.43 0]
2	H	(3)	59.37	0.470	49.1%	0.008	49.1%	49.6	10.5%	2.634	47.9%	28.74%	17.9%	67.7%	14.5%	[1-0.43 0]
3	H	(3)	80.29	0.458	42.5%	0.010	42.5%	47.4	9.7%	2.682	41.4%	24.25%	16.5%	69.3%	14.2%	[1-0.43 0]
4	H	(3)	99.96	0.451	40.4%	0.013	40.4%	48.3	9.9%	2.591	39.1%	22.19%	14.8%	70.1%	15.1%	[1-0.43 0]
5	H	(3)	119.78	0.512	30.0%	0.017	30.0%	56.1	9.7%	2.535	28.3%	20.39%	14.5%	67.8%	17.7%	[1-0.43 0]
6	H	(3)	140.68	0.559	27.6%	0.022	27.6%	59.2	9.0%	2.625	26.1%	18.83%	18.4%	63.6%	18.0%	[1-0.43 0]
7	H	(3)	159.20	0.517	25.1%	0.023	25.1%	52.6	8.7%	2.728	23.5%	17.40%	18.6%	65.4%	16.1%	[1-1.00 1]
8	H	(3)	179.96	0.521	23.2%	0.026	23.2%	50.9	8.7%	2.841	21.5%	16.09%	20.8%	64.1%	15.1%	[1-1.00 1]
9	H	(3)	199.68	0.498	22.2%	0.028	22.2%	47.8	8.8%	2.894	20.3%	15.30%	23.6%	63.2%	13.2%	[1-1.00 1]
10	H	(3)	219.25	0.414	20.9%	0.025	20.9%	40.3	7.1%	2.850	19.6%	14.64%	23.9%	65.2%	10.9%	[1-1.00 1]
11	H	(3)	240.00	0.360	19.5%	0.024	19.5%	34.4	6.9%	2.908	18.2%	13.82%	24.3%	66.5%	9.1%	[1-1.00 1]
12	H	(3)	259.67	0.365	18.5%	0.026	18.5%	34.4	7.7%	2.948	16.9%	13.18%	25.2%	65.8%	8.9%	[1-1.00 1]
13	H	(3)	279.38	0.380	18.4%	0.029	18.4%	36.4	8.5%	2.899	16.4%	12.82%	26.4%	64.3%	9.3%	[1-1.00 1]
14	H	(3)	300.25	0.481	17.6%	0.040	17.6%	44.2	7.8%	3.024	15.8%	12.21%	28.4%	60.1%	11.5%	[1-1.00 1]
