[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.76	0.569	100.0%	0.003	100.0%	204.5	26.3%	0.774	100.0%	100.00%	32.8%	11.5%	55.7%	[1-0.43 0]
1	H	(3)	39.45	0.613	74.0%	0.007	74.0%	136.7	22.7%	1.247	70.4%	62.96%	45.2%	18.4%	36.4%	[1-0.43 0]
2	H	(3)	59.16	0.732	56.8%	0.012	56.8%	136.5	18.4%	1.491	53.7%	41.96%	42.7%	20.9%	36.4%	[1-0.43 0]
3	H	(3)	79.89	0.664	52.9%	0.015	52.9%	128.5	16.4%	1.436	50.3%	36.53%	40.3%	25.3%	34.4%	[1-0.43 0]
4	H	(3)	99.59	0.513	53.2%	0.014	53.2%	110.7	15.7%	1.288	50.8%	34.06%	38.0%	32.4%	29.6%	[1-0.43 0]
5	H	(3)	119.30	0.392	42.2%	0.013	42.2%	82.3	9.4%	1.324	41.2%	30.32%	36.6%	41.4%	22.0%	[1-0.43 0]
6	H	(3)	139.02	0.339	35.5%	0.013	35.5%	72.4	8.8%	1.300	34.4%	27.87%	32.6%	48.2%	19.2%	[1-0.43 0]
7	H	(3)	159.89	0.252	30.5%	0.011	30.5%	52.7	8.5%	1.331	29.3%	25.52%	35.3%	50.9%	13.8%	[1-0.43 0]
8	H	(3)	179.62	0.202	29.1%	0.010	29.1%	43.0	9.2%	1.306	27.6%	24.35%	37.8%	51.2%	10.9%	[1-0.43 0]
9	H	(3)	199.32	0.243	26.8%	0.013	26.8%	49.6	8.4%	1.360	25.5%	22.98%	39.9%	47.5%	12.5%	[1-0.43 0]
10	H	(3)	219.03	0.260	25.9%	0.016	25.9%	53.0	8.1%	1.361	24.6%	22.03%	43.4%	43.2%	13.3%	[1-0.43 0]
11	H	(3)	239.91	0.316	24.7%	0.021	24.7%	63.5	7.6%	1.385	23.5%	21.23%	45.0%	38.7%	16.4%	[1-0.43 0]
12	H	(3)	259.61	0.324	23.7%	0.023	23.7%	65.8	7.5%	1.367	22.5%	20.49%	43.7%	39.5%	16.8%	[1-0.43 0]
13	H	(3)	279.31	0.343	21.6%	0.027	21.6%	67.1	6.4%	1.418	20.6%	19.31%	42.4%	40.4%	17.2%	[1-0.43 0]
