[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.61	0.744	100.0%	0.004	100.0%	177.9	23.9%	1.161	100.0%	88.07%	15.2%	35.7%	49.1%	[1-0.43 0]
1	H	(3)	39.32	0.567	92.8%	0.006	92.8%	135.9	19.9%	1.159	90.6%	62.60%	26.3%	37.4%	36.3%	[1-0.43 0]
2	H	(3)	60.10	0.350	100.0%	0.006	100.0%	132.1	18.5%	0.737	100.0%	56.97%	28.1%	36.5%	35.4%	[1-0.43 0]
3	H	(3)	79.78	0.262	100.0%	0.006	100.0%	112.8	18.3%	0.645	100.0%	53.89%	31.4%	38.6%	29.9%	[1-0.43 0]
4	H	(3)	100.63	0.246	100.0%	0.007	100.0%	112.0	17.6%	0.609	100.0%	49.08%	31.8%	38.3%	29.9%	[1-0.43 0]
5	H	(3)	120.33	0.207	89.0%	0.007	89.0%	98.4	17.7%	0.584	87.2%	47.42%	36.3%	37.8%	25.9%	[1-0.43 0]
6	H	(3)	140.04	0.231	60.4%	0.009	60.4%	89.9	18.5%	0.712	57.5%	40.98%	36.5%	39.7%	23.8%	[1-0.43 0]
7	H	(3)	159.75	0.180	56.4%	0.008	56.4%	75.9	19.3%	0.659	53.0%	40.00%	39.5%	40.8%	19.7%	[1-0.43 0]
8	H	(3)	180.60	0.219	48.7%	0.011	48.7%	85.1	17.6%	0.716	45.4%	35.93%	38.9%	38.7%	22.3%	[1-0.43 0]
9	H	(3)	200.32	0.224	40.7%	0.012	40.7%	78.7	16.4%	0.792	37.2%	32.61%	42.1%	37.6%	20.3%	[1-0.43 0]
10	H	(3)	219.99	0.186	37.1%	0.011	37.1%	68.4	11.0%	0.757	35.4%	32.01%	47.0%	35.7%	17.3%	[1-0.43 0]
11	H	(3)	239.67	0.191	35.1%	0.013	35.1%	68.0	10.8%	0.780	33.3%	30.66%	50.3%	32.6%	17.1%	[1-0.43 0]
12	H	(3)	259.37	0.206	33.5%	0.015	33.5%	71.9	9.1%	0.795	32.3%	29.37%	50.8%	31.0%	18.2%	[1-0.43 0]
13	H	(3)	280.22	0.221	31.9%	0.017	31.9%	74.0	8.2%	0.831	30.9%	27.60%	52.1%	29.2%	18.7%	[1-0.43 0]
14	H	(3)	299.89	0.197	31.8%	0.016	31.8%	68.7	9.0%	0.796	30.5%	27.04%	50.9%	31.8%	17.3%	[1-0.43 0]
15	H	(3)	319.58	0.176	32.0%	0.016	32.0%	65.7	8.9%	0.746	30.7%	26.76%	47.8%	35.6%	16.6%	[1-0.43 0]
16	H	(3)	340.44	0.184	32.2%	0.017	32.2%	69.3	8.5%	0.739	31.1%	26.01%	46.7%	35.5%	17.8%	[1-0.43 0]
17	H	(3)	360.14	0.163	30.2%	0.016	30.2%	60.0	8.6%	0.753	28.9%	24.91%	47.0%	37.8%	15.2%	[1-0.43 0]
18	H	(3)	379.84	0.113	29.4%	0.012	29.4%	43.7	8.9%	0.720	28.0%	24.66%	47.6%	41.7%	10.7%	[1-0.43 0]
19	H	(3)	399.54	0.098	29.5%	0.011	29.5%	39.5	7.7%	0.692	28.5%	24.57%	48.4%	42.1%	9.5%	[1-0.43 0]
20	H	(3)	420.42	0.112	30.8%	0.013	30.8%	44.6	9.8%	0.698	29.2%	24.01%	49.2%	40.1%	10.8%	[1-0.43 0]
21	H	(3)	440.13	0.103	29.5%	0.013	29.5%	41.4	9.3%	0.692	27.9%	23.44%	49.1%	41.0%	10.0%	[1-0.43 0]
22	H	(3)	459.82	0.117	28.0%	0.015	28.0%	44.8	9.8%	0.724	26.2%	22.49%	49.9%	39.2%	10.9%	[1-0.43 0]
23	H	(3)	479.53	0.111	27.2%	0.015	27.2%	43.0	9.6%	0.717	25.5%	22.08%	50.0%	39.8%	10.2%	[1-0.43 0]
24	H	(3)	500.39	0.115	26.0%	0.016	26.0%	43.2	9.6%	0.738	24.2%	21.38%	51.2%	38.7%	10.2%	[1-0.43 0]
25	H	(3)	520.06	0.099	22.5%	0.014	22.5%	36.1	7.3%	0.760	21.2%	20.49%	50.9%	40.9%	8.2%	[1-0.43 0]
26	H	(3)	539.74	0.082	21.7%	0.012	21.7%	30.5	6.6%	0.750	20.7%	20.21%	51.4%	42.1%	6.5%	[1-0.43 0]
27	H	(3)	560.58	0.097	23.3%	0.015	23.3%	35.7	8.1%	0.753	21.8%	19.87%	50.6%	41.5%	7.9%	[1-0.43 0]
28	H	(3)	580.28	0.109	23.6%	0.018	23.6%	39.9	8.8%	0.762	21.9%	19.45%	50.7%	40.1%	9.2%	[1-0.43 0]
29	H	(3)	599.97	0.126	24.0%	0.021	24.0%	45.7	9.2%	0.766	22.1%	19.03%	49.2%	39.6%	11.1%	[1-0.43 0]
30	H	(3)	619.67	0.142	23.9%	0.024	23.9%	49.8	9.7%	0.790	21.8%	18.78%	49.4%	38.3%	12.3%	[1-1.00 0]
31	H	(3)	640.53	0.158	24.2%	0.028	24.2%	55.0	10.0%	0.798	22.0%	18.55%	50.1%	36.1%	13.8%	[1-1.00 1]
32	H	(3)	660.23	0.155	21.6%	0.028	21.6%	52.7	7.9%	0.815	20.1%	18.01%	50.4%	36.4%	13.2%	[1-1.00 1]
33	H	(3)	679.94	0.168	21.3%	0.032	21.3%	57.0	7.4%	0.819	20.0%	17.91%	52.2%	33.5%	14.3%	[1-1.00 1]
34	H	(3)	700.80	0.170	20.8%	0.033	20.8%	56.5	7.7%	0.835	19.3%	17.58%	54.0%	31.9%	14.0%	[1-1.00 1]
35	H	(3)	720.48	0.176	19.8%	0.035	19.8%	57.6	7.0%	0.847	18.5%	17.31%	55.2%	30.5%	14.3%	[1-1.00 1]
36	H	(3)	740.17	0.177	19.1%	0.036	19.1%	58.6	6.5%	0.837	17.9%	17.22%	55.1%	30.4%	14.5%	[1-1.00 1]
37	H	(3)	759.85	0.169	19.3%	0.036	19.3%	57.1	7.3%	0.821	17.8%	17.18%	55.6%	30.4%	14.0%	[1-1.00 1]
38	H	(3)	780.71	0.159	19.0%	0.034	19.0%	55.2	7.4%	0.801	17.5%	17.09%	54.9%	31.7%	13.4%	[1-1.00 1]
39	H	(3)	800.40	0.150	18.7%	0.033	18.7%	52.5	7.7%	0.794	17.1%	16.97%	55.1%	32.4%	12.6%	[1-1.00 1]
40	H	(3)	820.08	0.133	19.1%	0.030	19.1%	47.2	9.0%	0.780	16.8%	16.81%	54.7%	34.1%	11.2%	[1-1.00 1]
41	H	(3)	840.92	0.127	19.1%	0.030	19.1%	45.6	9.3%	0.776	16.6%	16.61%	54.5%	34.8%	10.7%	[1-1.00 1]
42	H	(3)	860.62	0.118	18.9%	0.028	18.9%	42.4	9.1%	0.774	16.6%	16.45%	55.1%	35.2%	9.8%	[1-1.00 1]
43	H	(3)	880.36	0.113	18.6%	0.028	18.6%	40.3	8.7%	0.780	16.4%	16.18%	55.5%	35.3%	9.2%	[1-1.00 1]
44	H	(3)	900.06	0.114	18.2%	0.028	18.2%	40.4	7.6%	0.784	16.6%	16.04%	56.5%	34.4%	9.1%	[1-1.00 1]
45	H	(3)	920.94	0.120	17.7%	0.031	17.7%	41.5	6.9%	0.807	16.3%	15.77%	58.7%	32.0%	9.3%	[1-1.00 1]
46	H	(3)	940.64	0.116	17.5%	0.030	17.5%	39.4	7.4%	0.818	15.9%	15.53%	59.8%	31.5%	8.7%	[1-1.00 1]
