[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	0.619	100.0%	0.003	100.0%	201.9	25.4%	0.851	100.0%	100.00%	32.5%	12.6%	54.8%	[1-0.43 0]
1	H	(3)	39.38	0.388	100.0%	0.004	100.0%	204.6	29.3%	0.526	100.0%	95.12%	32.6%	11.8%	55.6%	[1-0.43 0]
2	H	(3)	59.09	0.464	100.0%	0.008	100.0%	204.0	27.5%	0.631	100.0%	81.03%	25.4%	18.9%	55.6%	[1-0.43 0]
3	H	(3)	79.94	0.366	100.0%	0.008	100.0%	221.8	27.5%	0.458	100.0%	76.15%	22.0%	17.4%	60.5%	[1-0.43 0]
4	H	(3)	99.64	0.360	100.0%	0.010	100.0%	227.4	27.4%	0.440	100.0%	69.10%	21.2%	16.6%	62.2%	[1-0.43 0]
5	H	(3)	119.35	0.315	100.0%	0.010	100.0%	220.4	27.5%	0.396	100.0%	64.36%	18.4%	21.2%	60.4%	[1-0.43 0]
6	H	(3)	139.06	0.279	100.0%	0.011	100.0%	213.1	26.3%	0.364	100.0%	61.32%	15.2%	26.4%	58.5%	[1-0.43 0]
7	H	(3)	159.95	0.287	100.0%	0.013	100.0%	215.6	27.1%	0.370	100.0%	57.86%	17.7%	23.3%	59.1%	[1-0.43 0]
8	H	(3)	179.66	0.329	100.0%	0.016	100.0%	210.4	26.7%	0.434	100.0%	53.75%	19.0%	23.4%	57.6%	[1-0.43 0]
9	H	(3)	199.34	0.333	100.0%	0.018	100.0%	204.7	25.9%	0.452	100.0%	51.62%	19.0%	24.9%	56.1%	[1-0.43 0]
10	H	(3)	220.19	0.322	100.0%	0.020	100.0%	214.1	25.9%	0.418	100.0%	50.74%	20.6%	20.7%	58.7%	[1-0.43 0]
11	H	(3)	239.89	0.348	100.0%	0.023	100.0%	215.2	25.0%	0.450	100.0%	48.14%	20.5%	20.4%	59.1%	[1-0.43 0]
12	H	(3)	259.59	0.186	100.0%	0.013	100.0%	194.0	22.7%	0.267	100.0%	43.02%	23.0%	23.8%	53.1%	[1-0.43 0]
13	H	(3)	279.29	0.157	100.0%	0.012	100.0%	147.8	21.1%	0.295	100.0%	41.05%	29.9%	30.1%	40.0%	[1-0.43 0]
14	H	(3)	300.16	0.119	88.8%	0.010	88.8%	107.6	19.6%	0.308	86.6%	40.58%	37.4%	34.1%	28.5%	[1-0.43 0]
15	H	(3)	319.86	0.101	57.7%	0.009	57.7%	76.1	15.0%	0.370	55.7%	36.96%	42.4%	38.1%	19.5%	[1-0.43 0]
16	H	(3)	339.56	0.083	38.5%	0.008	38.5%	59.2	9.4%	0.391	37.3%	35.09%	48.2%	37.2%	14.6%	[1-0.43 0]
17	H	(3)	360.40	0.082	36.4%	0.008	36.4%	57.0	8.4%	0.401	35.4%	33.94%	50.2%	35.9%	14.0%	[1-0.43 0]
18	H	(3)	380.11	0.096	36.8%	0.010	36.8%	68.4	8.2%	0.389	35.8%	33.79%	48.7%	34.1%	17.2%	[1-0.43 0]
19	H	(3)	399.82	0.113	36.3%	0.013	36.3%	80.8	8.1%	0.387	35.4%	33.29%	46.9%	32.2%	20.8%	[1-0.43 0]
20	H	(3)	419.54	0.115	34.9%	0.013	34.9%	81.7	7.8%	0.392	34.0%	32.31%	47.2%	31.7%	21.1%	[1-0.43 0]
21	H	(3)	440.42	0.109	33.4%	0.013	33.4%	76.0	7.9%	0.399	32.5%	31.13%	48.6%	32.0%	19.4%	[1-0.43 0]
22	H	(3)	460.12	0.101	32.5%	0.013	32.5%	69.7	8.3%	0.403	31.4%	30.36%	50.4%	31.7%	17.8%	[1-0.43 0]
23	H	(3)	479.82	0.097	33.1%	0.013	33.1%	68.9	8.5%	0.392	32.0%	30.36%	52.2%	29.9%	17.9%	[1-0.43 0]
24	H	(3)	499.53	0.094	31.7%	0.013	31.7%	63.5	8.9%	0.413	30.4%	29.32%	55.1%	28.3%	16.6%	[1-0.43 0]
25	H	(3)	520.38	0.097	31.8%	0.014	31.8%	65.1	8.9%	0.415	30.5%	29.03%	57.6%	25.4%	16.9%	[1-0.43 0]
26	H	(3)	540.07	0.105	30.2%	0.016	30.2%	67.0	8.5%	0.436	29.0%	27.92%	58.9%	23.5%	17.6%	[1-0.43 0]
27	H	(3)	559.75	0.116	28.8%	0.018	28.8%	71.2	8.2%	0.451	27.6%	26.72%	57.4%	23.9%	18.7%	[1-0.43 0]
28	H	(3)	580.60	0.119	29.2%	0.019	29.2%	75.1	8.0%	0.440	28.1%	26.65%	57.0%	23.1%	19.8%	[1-0.43 0]
29	H	(3)	600.29	0.120	29.3%	0.020	29.3%	78.8	7.9%	0.425	28.2%	26.55%	54.8%	24.3%	20.8%	[1-0.43 0]
30	H	(3)	620.02	0.132	27.8%	0.023	27.8%	83.9	7.8%	0.436	26.7%	25.52%	51.8%	25.7%	22.5%	[1-0.43 0]
31	H	(3)	639.72	0.134	27.3%	0.024	27.3%	85.2	7.9%	0.436	26.1%	25.13%	50.8%	26.3%	22.9%	[1-0.43 0]
32	H	(3)	660.58	0.126	26.8%	0.023	26.8%	81.0	7.6%	0.434	25.7%	24.80%	51.7%	26.6%	21.7%	[1-0.43 0]
33	H	(3)	680.28	0.125	25.7%	0.024	25.7%	78.1	7.5%	0.445	24.6%	23.93%	51.2%	27.9%	20.9%	[1-0.43 0]
