[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	2.221	30.2%	0.012	30.2%	52.1	14.8%	11.836	26.3%	26.15%	57.4%	30.0%	12.6%	[1-0.00 0]
1	H	(3)	39.64	2.396	25.6%	0.026	25.6%	58.6	10.1%	11.356	23.5%	19.07%	56.4%	29.2%	14.4%	[1-0.00 0]
2	H	(3)	59.33	1.970	22.5%	0.032	22.5%	45.6	10.2%	11.995	20.1%	15.61%	60.5%	29.0%	10.6%	[1-1.00 1]
3	H	(3)	79.13	1.600	21.5%	0.035	21.5%	38.7	9.5%	11.485	19.3%	13.90%	63.7%	27.8%	8.5%	[1-1.00 1]
4	H	(3)	99.99	1.510	21.1%	0.042	21.1%	36.9	9.4%	11.360	18.8%	12.58%	64.4%	27.7%	7.9%	[1-1.00 1]
5	H	(3)	120.75	1.324	18.0%	0.044	18.0%	32.2	6.9%	11.414	16.6%	11.43%	66.1%	27.5%	6.4%	[1-0.84 0]
6	H	(6)	140.46	1.047	17.0%	0.041	17.0%	25.3	7.0%	11.493	15.4%	10.53%	68.4%	27.3%	4.3%	[1-0.89 0]
7	H	(6)	161.32	1.036	16.6%	0.046	16.6%	25.6	6.4%	11.239	15.3%	9.92%	68.4%	27.1%	4.4%	[1-1.00 0]
8	H	(6)	179.86	1.229	16.7%	0.061	16.7%	29.7	7.8%	11.497	14.7%	9.22%	66.7%	27.6%	5.6%	[1-0.98 1]
9	H	(6)	199.57	1.182	16.1%	0.066	16.1%	29.0	8.8%	11.329	13.5%	8.74%	65.8%	28.7%	5.5%	[1-0.95 1]
10	H	(6)	220.42	1.164	15.5%	0.071	15.5%	29.1	9.5%	11.107	12.2%	8.28%	64.7%	29.7%	5.6%	[1-0.67 2]
11	H	(6)	240.11	1.251	14.9%	0.083	14.9%	30.8	10.3%	11.293	10.8%	7.89%	64.0%	29.9%	6.1%	[1-0.90 2]
12	H	(6)	259.79	1.455	14.4%	0.105	14.4%	35.8	10.7%	11.287	9.6%	7.56%	62.4%	30.1%	7.5%	[1-0.87 2]
13	H	(6)	279.47	1.442	13.1%	0.112	13.1%	35.8	10.0%	11.199	8.6%	7.30%	61.9%	30.6%	7.5%	[1-0.85 2]
14	H	(6)	300.32	1.625	11.7%	0.136	11.7%	40.3	8.4%	11.208	8.2%	7.03%	61.3%	29.8%	8.9%	[1-0.78 2]
15	H	(6)	320.01	1.728	11.0%	0.154	11.0%	42.7	7.9%	11.248	7.7%	6.82%	61.5%	28.9%	9.6%	[1-0.79 2]
16	H	(6)	339.71	1.695	10.8%	0.160	10.8%	41.9	7.8%	11.244	7.5%	6.63%	62.0%	28.6%	9.4%	[1-0.80 2]
17	H	(6)	359.39	1.622	10.8%	0.162	10.8%	39.9	8.2%	11.284	7.1%	6.44%	62.7%	28.4%	8.8%	[1-0.82 2]
18	H	(6)	380.26	1.613	11.4%	0.170	11.4%	39.4	9.2%	11.356	6.8%	6.25%	63.3%	28.0%	8.7%	[1-0.87 2]
19	H	(6)	399.97	1.551	11.9%	0.172	11.9%	37.8	9.8%	11.390	6.7%	6.11%	64.2%	27.5%	8.2%	[1-0.94 2]
20	H	(6)	419.68	1.534	12.3%	0.179	12.3%	36.9	10.4%	11.539	6.5%	5.95%	65.1%	26.9%	8.0%	[1-0.98 2]
21	H	(6)	440.53	1.563	11.5%	0.191	11.5%	37.8	9.6%	11.482	6.4%	5.80%	64.1%	27.7%	8.2%	[1-0.97 2]
22	H	(6)	460.22	1.565	10.6%	0.200	10.6%	38.0	8.5%	11.423	6.2%	5.67%	63.1%	28.6%	8.2%	[1-0.97 2]
23	H	(6)	479.93	1.482	9.8%	0.198	9.8%	36.1	7.7%	11.410	6.1%	5.54%	62.8%	29.4%	7.7%	[1-0.97 2]
24	H	(6)	500.80	1.419	10.1%	0.197	10.1%	34.8	8.2%	11.317	6.0%	5.43%	62.2%	30.4%	7.4%	[1-0.95 2]
25	H	(6)	520.49	1.351	10.6%	0.195	10.6%	33.4	8.9%	11.219	5.8%	5.32%	61.2%	31.8%	6.9%	[1-0.92 2]
26	H	(6)	540.20	1.249	11.4%	0.187	11.4%	31.9	9.8%	10.880	5.9%	5.28%	60.8%	32.7%	6.5%	[1-0.91 2]
27	H	(6)	559.91	1.220	11.7%	0.190	11.7%	31.2	10.2%	10.854	5.8%	5.18%	60.7%	33.1%	6.3%	[1-0.93 2]
28	H	(6)	579.61	1.222	11.8%	0.197	11.8%	31.7	10.3%	10.723	5.8%	5.11%	60.1%	33.5%	6.4%	[1-0.92 2]
29	H	(6)	600.52	1.196	12.4%	0.200	12.4%	30.9	10.9%	10.749	5.9%	5.01%	60.0%	33.8%	6.2%	[1-0.92 2]
30	H	(6)	620.24	1.186	11.5%	0.204	11.5%	30.5	9.9%	10.803	5.7%	4.91%	59.5%	34.4%	6.1%	[1-0.98 2]
31	H	(6)	639.96	1.171	11.7%	0.208	11.7%	30.2	10.1%	10.789	5.9%	4.83%	59.2%	34.7%	6.1%	[1-0.92 2]
32	H	(6)	661.99	1.163	11.9%	0.214	11.9%	30.0	10.3%	10.780	5.9%	4.74%	59.1%	34.8%	6.0%	[1-0.89 2]
33	H	(6)	680.52	1.161	12.7%	0.220	12.7%	29.8	11.2%	10.822	6.0%	4.66%	59.3%	34.7%	6.0%	[1-0.89 2]
34	H	(6)	701.40	1.117	12.4%	0.218	12.4%	29.0	10.9%	10.714	5.8%	4.59%	58.6%	35.6%	5.7%	[1-0.81 2]
35	H	(6)	719.94	1.099	12.1%	0.220	12.1%	28.5	10.7%	10.695	5.7%	4.53%	58.5%	35.8%	5.6%	[1-0.84 2]
36	H	(6)	740.80	1.092	11.5%	0.225	11.5%	28.6	10.2%	10.623	5.4%	4.47%	58.0%	36.3%	5.6%	[1-0.83 2]
37	H	(6)	760.50	1.060	11.7%	0.224	11.7%	27.8	10.5%	10.609	5.2%	4.41%	57.3%	37.2%	5.4%	[1-0.87 2]
38	H	(6)	780.19	1.074	11.8%	0.233	11.8%	28.2	10.7%	10.572	5.0%	4.35%	56.4%	38.1%	5.5%	[1-0.89 2]
