[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.80	2.090	36.0%	0.011	36.0%	64.1	8.3%	9.053	35.0%	33.37%	74.8%	8.5%	16.7%	[1-0.43 0]
1	H	(3)	39.55	1.902	32.0%	0.021	32.0%	66.5	7.8%	7.946	31.1%	24.37%	65.6%	17.4%	17.0%	[1-0.43 0]
2	H	(3)	59.28	1.756	29.7%	0.029	29.7%	63.6	7.5%	7.664	28.8%	20.18%	64.8%	19.2%	16.0%	[1-0.43 0]
3	H	(3)	78.96	1.888	25.3%	0.041	25.3%	61.4	7.5%	8.538	24.2%	17.04%	68.5%	16.0%	15.4%	[1-1.00 1]
4	H	(3)	99.81	2.007	24.4%	0.056	24.4%	63.1	8.9%	8.830	22.7%	14.99%	70.2%	13.9%	15.9%	[1-1.00 1]
5	H	(3)	120.69	1.958	21.3%	0.066	21.3%	62.6	8.7%	8.690	19.5%	13.66%	70.0%	14.3%	15.7%	[1-1.00 1]
6	H	(3)	139.25	1.867	20.1%	0.072	20.1%	58.4	9.1%	8.876	17.9%	12.80%	74.0%	11.5%	14.5%	[1-1.00 1]
7	H	(3)	160.14	1.804	18.7%	0.080	18.7%	54.5	9.8%	9.201	16.0%	11.77%	76.3%	10.4%	13.2%	[1-1.00 1]
8	H	(3)	179.85	1.719	17.4%	0.086	17.4%	53.1	9.2%	8.988	14.8%	11.12%	74.0%	13.3%	12.7%	[1-1.00 1]
9	H	(3)	199.51	1.580	15.3%	0.088	15.3%	50.3	7.5%	8.721	13.3%	10.56%	71.7%	16.4%	11.9%	[1-1.00 1]
10	H	(6)	220.28	1.472	13.6%	0.090	13.6%	47.4	6.9%	8.633	11.7%	10.03%	71.1%	18.1%	10.9%	[1-1.00 1]
11	H	(6)	240.15	1.428	12.4%	0.095	12.4%	46.7	6.0%	8.486	10.8%	9.61%	69.3%	20.0%	10.7%	[1-1.00 1]
12	H	(6)	259.94	1.458	11.6%	0.105	11.6%	48.4	5.1%	8.363	10.4%	9.29%	68.2%	20.5%	11.3%	[1-1.00 1]
