[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.75	0.754	97.9%	0.004	97.9%	198.2	21.1%	1.057	95.6%	100.00%	32.6%	12.9%	54.5%	[1-1.00 0]
1	H	(3)	39.45	0.383	100.0%	0.004	100.0%	200.4	30.1%	0.530	100.0%	100.00%	32.7%	12.4%	54.9%	[1-1.00 0]
2	H	(3)	59.15	0.255	100.0%	0.004	100.0%	200.3	39.2%	0.353	100.0%	100.00%	32.5%	12.5%	55.0%	[1-1.00 0]
3	H	(3)	80.01	0.188	100.0%	0.004	100.0%	200.5	49.2%	0.260	100.0%	100.00%	32.3%	12.8%	54.9%	[1-1.00 0]
4	H	(3)	99.71	0.125	100.0%	0.003	100.0%	201.4	60.7%	0.172	100.0%	100.00%	32.3%	12.6%	55.1%	[1-1.00 0]
5	H	(3)	119.42	0.105	100.0%	0.003	100.0%	202.4	81.7%	0.144	100.0%	100.00%	32.3%	12.5%	55.2%	[1-1.00 0]
6	H	(3)	139.13	0.090	100.0%	0.003	100.0%	202.6	100.0%	0.123	100.0%	100.00%	32.4%	12.3%	55.3%	[1-1.00 0]
7	H	(3)	159.99	0.078	100.0%	0.003	100.0%	202.8	100.0%	0.107	100.0%	100.00%	32.7%	12.1%	55.2%	[1-1.00 0]
8	H	(3)	179.71	0.070	100.0%	0.003	100.0%	203.3	100.0%	0.096	100.0%	100.00%	33.0%	11.7%	55.3%	[1-1.00 0]
9	H	(3)	199.41	0.063	100.0%	0.003	100.0%	203.0	100.0%	0.086	100.0%	100.00%	32.9%	11.8%	55.3%	[1-1.00 0]
10	H	(3)	219.12	0.058	100.0%	0.004	100.0%	203.3	100.0%	0.079	100.0%	100.00%	32.8%	11.8%	55.4%	[1-1.00 0]
11	H	(3)	239.99	0.052	100.0%	0.003	100.0%	202.8	100.0%	0.071	100.0%	100.00%	32.7%	12.1%	55.1%	[1-1.00 0]
12	H	(3)	259.69	0.048	100.0%	0.003	100.0%	203.2	100.0%	0.066	100.0%	100.00%	32.6%	12.1%	55.3%	[1-1.00 0]
13	H	(3)	279.40	0.045	100.0%	0.004	100.0%	203.6	100.0%	0.062	100.0%	100.00%	32.5%	12.2%	55.4%	[1-1.00 0]
14	H	(3)	300.28	0.042	100.0%	0.003	100.0%	203.1	100.0%	0.057	100.0%	100.00%	32.6%	12.2%	55.2%	[1-1.00 0]
15	H	(3)	320.00	0.039	100.0%	0.003	100.0%	202.4	100.0%	0.054	100.0%	100.00%	32.6%	12.3%	55.1%	[1-1.00 0]
16	H	(3)	339.72	0.037	100.0%	0.004	100.0%	203.6	100.0%	0.051	100.0%	100.00%	32.6%	12.0%	55.4%	[1-1.00 0]
17	H	(3)	359.44	0.035	100.0%	0.003	100.0%	203.2	100.0%	0.048	100.0%	100.00%	32.5%	12.2%	55.3%	[1-1.00 0]
18	H	(3)	380.31	0.033	100.0%	0.003	100.0%	202.8	100.0%	0.045	100.0%	100.00%	32.5%	12.4%	55.1%	[1-1.00 0]
19	H	(3)	400.03	0.031	100.0%	0.003	100.0%	202.8	100.0%	0.043	100.0%	100.00%	32.5%	12.3%	55.2%	[1-1.00 0]
20	H	(3)	419.75	0.030	100.0%	0.004	100.0%	203.3	100.0%	0.041	100.0%	100.00%	32.6%	12.1%	55.3%	[1-1.00 0]
21	H	(3)	439.45	0.029	100.0%	0.003	100.0%	202.8	100.0%	0.039	100.0%	100.00%	32.6%	12.2%	55.2%	[1-1.00 0]
22	H	(3)	460.31	0.024	100.0%	0.003	100.0%	189.6	100.0%	0.035	100.0%	100.00%	31.7%	16.7%	51.7%	[1-1.00 0]
23	H	(3)	480.03	0.021	100.0%	0.003	100.0%	176.5	100.0%	0.033	100.0%	100.00%	30.7%	21.1%	48.2%	[1-1.00 0]
24	H	(3)	499.75	0.019	100.0%	0.003	100.0%	163.7	100.0%	0.032	100.0%	100.00%	29.7%	25.5%	44.8%	[1-1.00 0]
25	H	(3)	519.44	0.017	100.0%	0.002	100.0%	150.2	100.0%	0.031	100.0%	100.00%	28.7%	30.2%	41.1%	[1-1.00 0]
26	H	(3)	540.32	0.014	100.0%	0.002	100.0%	136.4	100.0%	0.029	100.0%	100.00%	27.8%	34.7%	37.4%	[1-1.00 0]
27	H	(3)	560.02	0.029	100.0%	0.004	100.0%	148.6	100.0%	0.054	100.0%	78.86%	27.3%	31.5%	41.2%	[1-1.00 0]
28	H	(3)	579.72	0.216	100.0%	0.035	100.0%	154.7	100.0%	0.388	100.0%	27.05%	30.4%	27.2%	42.4%	[1-1.00 0]
29	H	(3)	599.45	0.426	100.0%	0.071	100.0%	163.6	100.0%	0.722	62.7%	19.82%	31.7%	23.7%	44.6%	[1-1.00 0]
30	H	(3)	620.33	0.706	100.0%	0.122	100.0%	176.1	100.0%	1.113	31.5%	15.81%	32.6%	19.4%	48.1%	[1-1.00 0]
31	H	(3)	640.05	0.825	49.6%	0.147	49.6%	181.7	45.4%	1.262	19.9%	14.18%	32.8%	17.7%	49.5%	[1-0.00 2]
32	H	(3)	659.76	0.868	13.1%	0.159	13.1%	159.4	6.7%	1.513	11.2%	12.74%	33.1%	23.6%	43.4%	[1-0.84 0]
33	H	(3)	680.66	0.898	13.0%	0.170	13.0%	151.4	6.0%	1.647	11.5%	11.69%	29.9%	28.2%	41.9%	[1-0.43 2]
34	H	(3)	700.37	0.906	12.4%	0.176	12.4%	135.2	6.3%	1.863	10.7%	10.69%	27.9%	34.1%	38.1%	[1-0.43 0]
35	H	(6)	720.08	0.789	11.9%	0.158	11.9%	110.1	6.7%	1.989	9.9%	9.99%	25.5%	42.4%	32.1%	[1-0.43 0]
36	H	(6)	740.94	0.684	11.7%	0.141	11.7%	91.1	7.1%	2.085	9.4%	9.49%	24.4%	48.0%	27.7%	[1-0.43 0]
37	H	(6)	760.63	0.718	11.3%	0.152	11.3%	89.6	6.8%	2.227	9.0%	9.02%	23.6%	48.7%	27.7%	[1-0.43 0]
38	H	(6)	780.34	0.797	10.6%	0.173	10.6%	92.5	5.7%	2.395	8.9%	8.60%	24.2%	47.8%	28.0%	[1-0.43 0]
39	H	(6)	800.03	0.887	10.1%	0.197	10.1%	96.2	5.2%	2.562	8.6%	8.25%	25.3%	46.0%	28.7%	[1-0.43 0]
40	H	(6)	819.72	1.034	9.7%	0.236	9.7%	104.7	5.0%	2.743	8.3%	7.95%	26.7%	43.3%	30.0%	[1-0.43 0]
41	H	(6)	840.59	1.170	9.4%	0.273	9.4%	114.3	4.6%	2.845	8.2%	7.71%	27.5%	40.4%	32.1%	[1-0.09 2]
42	H	(6)	860.29	1.307	9.3%	0.312	9.3%	121.1	4.6%	2.999	8.1%	7.46%	28.5%	38.3%	33.2%	[1-0.00 2]
43	H	(6)	879.99	1.298	8.9%	0.317	8.9%	114.2	4.9%	3.155	7.4%	7.24%	28.7%	39.7%	31.6%	[1-0.50 2]
44	H	(6)	899.71	1.310	8.8%	0.327	8.8%	111.5	5.0%	3.263	7.2%	7.03%	29.2%	40.0%	30.9%	[1-0.43 0]
45	H	(6)	920.64	1.346	8.6%	0.344	8.6%	110.8	5.0%	3.377	7.1%	6.87%	30.4%	38.8%	30.8%	[1-0.58 0]
46	H	(6)	940.34	1.325	9.0%	0.346	9.0%	110.2	5.4%	3.340	7.2%	6.86%	31.6%	37.9%	30.5%	[1-0.61 0]
47	H	(6)	960.05	1.321	8.9%	0.352	8.9%	111.2	5.1%	3.300	7.3%	6.86%	32.8%	36.6%	30.6%	[1-0.61 0]
48	H	(6)	979.77	1.320	8.8%	0.359	8.8%	112.7	4.7%	3.251	7.4%	6.86%	33.2%	35.8%	30.9%	[1-0.61 0]
49	H	(6)	1000.64	1.306	8.9%	0.363	8.9%	113.5	5.0%	3.196	7.4%	6.86%	33.8%	35.0%	31.2%	[1-0.61 0]
50	H	(6)	1020.37	1.279	8.9%	0.363	8.9%	113.1	4.9%	3.142	7.4%	6.86%	34.2%	34.8%	31.1%	[1-0.61 0]
51	H	(6)	1040.07	1.252	8.7%	0.362	8.7%	112.7	4.6%	3.084	7.4%	6.86%	34.3%	34.7%	30.9%	[1-0.61 0]
52	H	(6)	1060.93	1.225	8.6%	0.361	8.6%	112.6	4.4%	3.023	7.4%	6.86%	34.4%	34.7%	30.9%	[1-0.61 0]
53	H	(6)	1080.65	1.198	8.8%	0.360	8.8%	112.2	4.7%	2.967	7.4%	6.86%	34.8%	34.6%	30.6%	[1-0.61 0]
